Moby,Rage+Against+the+Machine,Fever+Ray,Depeche+Mode,R%C3%B6yksopp,Trentem%C3%B8ller,Deniz,Daft+Punk,HIM,Cabaret+Nocturne,John+Murphy,Neelix,The+Chemical+Brothers,Kowalsky+Meg+A+Vega,Tankcsapda,Enya,Paul+Kalkbrenner,Xenia+Beliayeva,Ginger+Snap5,Limp+Bizkit,Akira+Yamaoka,Velvet+Acid+Christ,Einst%C3%BCrzende+Neubauten,My+Life+with+the+Thrill+Kill+Kult,The+Doors,Skinny+Puppy,Juno+Reactor,Radiohead,Coil,Perturbator,Nox+Arcana,Lords+of+Acid,Massive+Attack,The+Delta,Alien+Sex+Fiend,Midnight+Syndicate,Pink+Turns+Blue,The+Black+Angels,Carbon+Based+Lifeforms,Infected+Mushroom,Agonoize,vProjekt,Bestias+de+Asalto,Traumatize,CygnosiC,Stahlnebel+&+Black+Selket,Mordacious,Cold+Sequence,Trakktor,Nurzery+%5BRhymes%5D,Shock+Therapy,Unsinn,Wynardtage,aktivehate,Adacta,Collective+Death,Siva+Six,Distorted+Memory,Die+Braut,C-Lekktor,Desert+Dwellers,Aes+Dana,Shpongle,Androcell,Akasha,Cooh,Dubtrak,Kaya+Project,H.U.V.A.+Network,Mystical+Sun,Belladonnakillz,Bluetech,Astropilot,Kuba,Pitch+Black,Cell,Globular,Hallucinogen,Asura,Lana+Del+Rey,Boris+Brejcha,Yann+Tiersen,Porcupine+Tree,God+Is+an+Astronaut,Parov+Stelar,Pink+Floyd,Blackfield,Moonspell,%D0%B4%D0%BB%D0%B1,Morcheeba,The+xx,Anathema,Eddie+Vedder,Lake+of+Tears,Dub+Fx,Coldplay,Amorphis,Akkezdet+Phiai,Achromatic+Residue,:Wumpscut:,Le%C3%A6ther+Strip,Combichrist,Blutengel,Acylum,Hocico,X-Fusion,Heimataerde,Solitary+Experiments,God+Module,%E2%96%B3Sco%E2%96%B3,Unter+Null,Decoded+Feedback,Amduscia,Alien+Vampires,Suicide+Commando,Mentallo+&+The+Fixer,Gustavo+Cerati,Led+Zeppelin,Soda+Stereo,Joy+Division,Pearl+Jam,Ludwig+van+Beethoven,Fito+P%C3%A1ez,The+Cure,Luis+Alberto+Spinetta,Enrique+Bunbury,Oasis,Nacho+Vegas,Sting,Jamiroquai,The+Beatles,Orquesta+Festival+De+Praga,Say+Just+Words,Larva,A7IE,Grendel,VNV+Nation,David+Williams,Panic+Lift,Tumor,Die+Sektor,Psyclon+Nine,Tricky,Marilyn+Manson,Dawn+of+Ashes,Geistform,Obsz%C3%B6n+Gesch%C3%B6pf,tyzM,yelworC,Two+Steps+from+Hell,Dulce+Liquido,Retractor,Cephalgy,Sopor+Aeternus+&+The+Ensemble+of+Shadows,Xmal+Deutschland,The+Cr%C3%BCxshadows,Clan+of+Xymox,Nachtmahr,Cold+Flesh+Colony,In+Strict+Confidence,Manufactura,Painbastard,The+Sisters+of+Mercy,The+Frozen+Autumn,Bauhaus,Cansei+de+Ser+Sexy,Amon+Amarth,Unheilig,Nightwish,Project+Pitchfork,Austra,Volbeat,Draconian,The+Sounds,L%27%C3%82me+Immortelle,Graveworm,Marina+&+the+Diamonds,Centhron,Ellie+Goulding,Amberian+Dawn,Ataraxia,Grimes,Ladytron,Fferyllt,Svartby,Heorot,Wolfhorde,Artesia,Dyrathor,Elane,Elivagar,Five+Finger+Death+Punch,Hexperos,Aythis,Hammer+Horde,Myrkvar,Nastrandir,Ordo+Funebris,Seawolves,Windrider,Natural+Spirit,Trobar+de+Morte,%D0%9B%D0%B5%D1%88%D0%B0%D0%BA,Diary+of+Dreams,Diorama,BUCK-TICK,Epica,Evanescence,Within+Temptation,Katatonia,Moi+dix+Mois,Tarja,Eluveitie,Sopor+Aeternus,Xystus,The+Beauty+of+Gemina,%E6%AB%BB%E4%BA%95%E6%95%A6%E5%8F%B8,Mantus,Demether,e+style,edIT,Booka+Shade,Ils,BT,Jes,Ellen+Allien,Hybrid,Lady+Sovereign,Dido,Matt+Darey,Delerium,Jem,Pretty+Tony,808+State,Imogen+Heap,Ellen+Allien+&+Apparat,Flyleaf,Autechre,Jean+Michel+Jarre,Miracle+Tones,The+69+Eyes,Linkin+Park,Alcest,Hungria+Hip+Hop,Tribo+da+Periferia,Nocturnal+Depression,Deathstars,Maldita,Timo+Krantz,Disturbed,Woods+of+Desolation,Tequila+Baby,Rammstein,Blind+Guardian,Grave+Digger,Falconer,Ayreon,Beautiful+Sin,Paradise+Lost,Pretty+Maids,System+of+a+Down,Dio,Korpiklaani,Avantasia,Perzonal+War,Kreator,Icon+of+Coil,Aesthetic+Perfection,Junksista,And+One,Panzer+AG,Lord+of+the+Lost,Shiv-R,Neuroactive,Imperative+Reaction,the+Steve,Elerion+Miroku,Pegazusok+Nem+L%C3%A9teznek,Aiden,William+Control,Empire+of+the+Sun,Wolfsheim,Smoke+City,B%C3%ABlga,Faithless,Skindred,Anima+Sound+System,Kruder+&+Dorfmeister,U2,Bob+Marley,Kosheen,Yonderboi,Hooverphonic,Terry+Lee+Brown+Junior,Bloodhound+Gang,The+Prodigy,John+B,Plump+DJs,Hevia,Red+Hot+Chili+Peppers,LTJ+Bukem,Asian+Dub+Foundation,Sear+Bliss,Samael,Chillsongs,Primordial,Drudkh,Windir,Darkflight,Behemoth,Illdisposed,Keep+of+Kalessin,Kataklysm,Hypocrisy,Dream+Theater,Borknagar,Tiamat,Akercocke,Catamenia,Anaal+Nathrakh,Antimatter,Cradle+of+Filth,Axel+Rudi+Pell,Apocalyptica,Dimmu+Borgir,Crematory,Tristania,Scorpions,My+Dying+Bride,Pixies,Ulver,Shining,Arcturus,Mayhem,Opeth,Lifelover,Elend,Neurosis,Lacrimosa,Delinquent+Habits,Jedi+Mind+Tricks,+noredirect/Bonnie+%22Prince%22+Billy,Deathspell+Omega,+noredirect/Gris+(CAN),Nile,Necro,Quimby,Nouvelle+Vague,David+Guetta,Pendulum,FankaDeli,skins,Ayria,Lady+Gaga,Depresszi%C3%B3,Boney+M.,Vad+Fruttik,Eisbrecher,Black+Heaven,Kai+Tracid,mind.in.a.box,ZZ+Top,Joe+Satriani,Judas+Priest,Iron+Maiden,Steve+Vai,Chris+Rea,Victor+Wooten,Eric+Clapton,Zor%C3%A1n,Republic,Johnny+Cash,The+Rolling+Stones,Kraftwerk,Iggy+Pop,B%C3%A9la+Fleck,+noredirect/Kispal+Es+A+Borz,Blood,Stillborn,Deus+Mortem,Azarath,Glorious+Din,Teitanblood,Prosanctus+Inferi,Burial+Hordes,Immolation,Tsatthoggua,Armaggedon,Ende,Purtenance,Monstrosity,Vordr,Diocletian,Armagedda,Grand+Belial%27s+Key,Jeff+Mills,K%C3%AAres,Morbid+Angel,Mot%C3%B6rhead,Inepsy,The+Night+Flight+Orchestra,Tank,Suicidal+Tendencies,Dirty+Looks,Ratt,Ramones,Danzig,Ted+Nugent,Dokken,Girlschool,The+Almighty,Airbourne,L.A.+Guns,Crazy+Lixx,Razor,Faith+No+More,Muse,Alice+in+Chains,The+Killers,Foo+Fighters,The+White+Stripes,Queens+of+the+Stone+Age,Guns+N%27+Roses,3+Doors+Down,Franz+Ferdinand,Soundgarden,The+Smashing+Pumpkins,Doc,Patrice,Parazitii,Guess+Who,Spike,Kanye+West,Maximilian,Chamillionaire,Nelly,Timbaland,Tinie+Tempah,+noredirect/Deliric+1,+noredirect/Grasu%27+XXL,Kool+Savas,Flo+Rida,Citizen+Cope,Ombladon,Breaking+Benjamin,Sido,Goran+Bregovi%C4%87,Metallica,Deine+Lakaien,Goldfrapp,Vitalic,Welle:Erdball,Venetian+Snares,Laibach,1200+Micrograms,Ikon,Vendemmian,Asp,Novalis,Sandra,Gene+Loves+Jezebel,Killing+Joke,Bella+Morte,Corey+Hart,Tears+for+Fears,Garden+of+Delight,Lowlife,Rosetta+Stone,Mattafix,Travis,Damien+Rice,Cedith,Jay-Jay+Johanson,Beirut,Eminem,Let+It+Flow,%5Bunknown%5D,Z%C3%BClf%C3%BC+Livaneli,John+Lee+Hooker,Lendi+Vexer,+noredirect/Emiliana+Torrini,Antisocial+Services,Bitter:Sweet,Karmacoda,8mm,Beauty%27s+Confusion,Beth+Gibbons+&+Rustin+Man,Bj%C3%B6rk,+noredirect/Emilie+Simon,Esthero,Joni+Mitchell,Kate+Bush,Lost+Balance,Lovage,Mandalay,Martina+Topley-Bird,Deftones,Sonata+Arctica,Nine+Inch+Nails,Most+Precious+Blood,Tool,Tiefschwarz,Parkway+Drive,deadmau5,The+Cardigans,Rotersand,Children+of+Bodom,Nirvana,Bloodbath,Aphex+Twin,Astral+Projection,Astrix,Scooter,S.U.N.+Project,Talamasca,Cosmosis,Etnica,Above+&+Beyond,ATB,Nest,Dead+Can+Dance,October+Falls,+noredirect/On+Thorn+I+Lay,Enigma,The+Gathering,Limahl,Tenhi,Death,+noredirect/Ed+Shearmur,Empyrium,Beseech,Hecate+Enthroned,30Y,Isten+H%C3%A1ta+M%C3%B6g%C3%B6tt,Gang+Starr,Nas,Alvin+%C3%A9s+a+M%C3%B3kusok,CunninLynguists,Cypress+Hill,Bankos,ZALE,Fort+Minor,Elderbrook,Bonobo,Claptone,Calvin+Harris,Marek+Hemmann,CamelPhat,Black+Coffee,Dua+Lipa,Pitbull,Feed+Me,The+Avener,Joris+Voorn,Nora+En+Pure,Sofi+Tukker,Broken+Back,Oliver+Schories,Max+Cooper,Dominik+Eulberg,Extrawelt,Rival+Consoles,Dusty+Kid,Moderat,Four+Tet,Ripperton,Rone,GusGus,Stephan+Bodzin,Nils+Frahm,Gui+Boratto,Applescal,Weval,Armin+van+Buuren,Ti%C3%ABsto,Avenged+Sevenfold,Wiz+Khalifa,50+Cent,Celldweller,Noisia,Mac+Miller,Ferry+Corsten,Dash+Berlin,Taylor+Swift,Netsky,Paul+van+Dyk,Mike+Peralta,Maroon+5,Interpol,The+Lumineers,Arcade+Fire,Hole,Jet,John+Mayer,Jimmy+Eat+World,Snow+Patrol,SOJA,Incubus,Farruko,Cosculluela,Cultura+Prof%C3%A9tica,Maluma,J+Balvin,De+La+Ghetto,Drake,Arcangel,Los+Cafres,The+Weeknd,Kendrick+Lamar,Yandel,Nicky+Jam,Prince+Royce,Disclosure,Capital+Cities,Queen,Arctic+Monkeys,Cazzette,Skrillex,Zedd,Avicii,Flume,Porter+Robinson,Gorillaz,David+Bowie,Beck,Paul+McCartney,Tegan+and+Sara,Bob+Dylan,Eels,John+Lennon,George+Harrison,Elliott+Smith,RBD,Rhye,Ludovico+Einaudi,Waldeck,Bon+Iver,Torreblanca,Thomas+Dybdahl,Marcelo+Camelo,Natalia+Lafourcade,Florence+%252B+the+Machine,Sufjan+Stevens,M83,Philip+Glass,Keaton+Henson,S.+Carey,Grapell,Adele,Bad+Bunny,"Tyler,+the+Creator",White+Lies,Foals,OFWGKTA,Die+Antwoord,The+Wombats,Frank+Ocean,Kid+Cudi,King+Gizzard+&+The+Lizard+Wizard,Peace,The+Hives,The+Maccabees,Yellow+Claw,Childish+Gambino,G-Eazy,ScHoolboy+Q,Major+Lazer,Krewella,A$AP+Rocky,Tech+N9ne,Adventure+Club,Dance+Fruits+Music,Strange+Fruits+Music,Meduza,Sam+Feldt,Jax+Jones,Melon,Kygo,Alok,Michel+Dj,Don+Diablo,BOLIER,R3hab,Lost+Frequencies,Sigala,Alesso,Martin+Garrix,Zo%C3%A9,Post+Malone,Luis+Miguel,Bizarrap,Cartel+De+Santa,Jamie+xx,Los+Cadetes+de+Linares,Caifanes,Lucybell,Nero,+noredirect/Heroes+Del+Silencio,Chelsea+Cutler,brakence,blackbear,iann+dior,Thoreau,Trevor+Daniel,Kream,Jeremy+Zucker,Diveliner,XXXTENTACION,Yung+Van,Justin+Bieber,wade+west,SHIP+WREK,Trippie+Redd,Juice+WRLD,Crystal+Castles,Nate+Traveller,Guardin,Sia,iamamiwhoami,Yeah+Yeah+Yeahs,Beyonc%C3%A9,Allie+X,Princess+Chelsea,Rihanna,Nicki+Minaj,Madonna,Lorde,Charli+XCX,The+Knife,Regina+Spektor,Au+Revoir+Simone,WJSN,Melanie+Martinez,CHVRCHES,Tove+Lo,Bastille,Purity+Ring,Of+Monsters+and+Men,M%C3%98,St.+Vincent,Ariana+Grande,Carly+Rae+Jepsen,Lykke+Li,Cocteau+Twins,Fiona+Apple,Poppy,Sky+Ferreira,Chromatics,Z%C3%A9+Ramalho,Weyes+Blood,Os+Mutantes,Mallu+Magalh%C3%A3es,Azealia+Banks,HAIM,Kim+Petras,Arca,Robin+Guthrie+&+Harold+Budd,Christina+Aguilera,Boyce+Avenue,Silverstein,Michael+Bubl%C3%A9,A+Day+to+Remember,(+me+llamo+)+Sebasti%C3%A1n,Reik,Caliban,Senses+Fail,Never+Shout+Never,(me+llamo)+Sebasti%C3%A1n,Alesana,Four+Year+Strong,Your+Demise,Stick+to+Your+Guns,Bullet+for+My+Valentine,After+Forever,Mike+Oldfield,b%C3%B4a,Jeremy+Soule,Leaves%27+Eyes,Diablo+Swing+Orchestra,Therion,Mark+Mancina,Resident+Evil+2+%5BMasami+Ueda%5D,Michael+Nyman,+noredirect/Tarja+Turunen,Whitney+Houston,Mariah+Carey,Cher,Michael+Jackson,Britney+Spears,Gentle+Whispering,The+Tragically+Hip,Donna+Summer,Kylie+Minogue,Barenaked+Ladies,Janet+Jackson,Pat+Benatar,New+Kids+on+the+Block,Belinda+Carlisle,P!nk,Tracks+To+Relax,Backstreet+Boys,Sophie,GFOTY,Marina,Sin+Fang,Rina+Sawayama,M%C2%A5SS+KETA,Danny+L+Harle,Caroline+Polachek,FKA+twigs,m%C3%BAm,Moses+Hightower,Janelle+Mon%C3%A1e,Amiina,Metronomy,Bones,%D0%94%D0%B5%D0%BB%D1%8C%D1%84%D0%B8%D0%BD,Blonde+Redhead,Scientist,Slimmah+Sound,King+Tubby,Mystic+Dub,Ondubground,Brother+Culture,Mahom,Mungo%27s+Hi+Fi,Alanis+Morissette,Animal+Collective,Garbage,PJ+Harvey,Sonic+Youth,Placebo,Grizzly+Bear,John+Grant,Black+Rebel+Motorcycle+Club,Neutral+Milk+Hotel,TR%2FST,Kap+Bambino,Patrick+Wolf,Sigur+R%C3%B3s,NOFX,Xiu+Xiu,Wild+Beasts,Beastie+Boys,Joan+Baez,Parenthetical+Girls,Boards+of+Canada,"+noredirect/Xx,+The",Susanne+Sundf%C3%B8r,ionnalee,BLACKPINK,Trust,ITZY,Pulp,aespa,Husky+Rescue,Nelly+Furtado,Kasabian,Jessie+Ware,Mon+Laferte,Paloma+Faith,Vampire+Weekend,Loreena+McKennitt,Otep,Arch+Enemy,Stream+of+Passion,ReVamp,Xandria,Kamelot,Javiera+Mena,Bat+for+Lashes,Gepe,Manuel+Garc%C3%ADa,La+Ley,my+bloody+valentine,The+Smiths,Mew,Beach+House,Neon+Indian,Morrissey,Blur,Erasure,New+Order,The+Velvet+Underground,Pet+Shop+Boys,Duran+Duran,Roxy+Music,Blondie,The+Strokes,The+National,Los+Bunkers,Tame+Impala,BROCKHAMPTON,The+1975,Bloc+Party,Francisca+Valenzuela,BANKS,Weezer,My+Chemical+Romance,M.I.A.,blink-182,Panda,Paramore,Gatillazo,Avril+Lavigne,Pierce+the+Veil,Flema,Glup!,Los+Mox!,Katy+Perry,Burn,Lamb,Bombay+Dub+Orchestra,Terrorvision,Midival+Punditz,Korn,Al+Green,Portishead,Kalya+Scintilla,Zero+7,Kings+of+Convenience,Foster+the+People,Belle+and+Sebastian,Kaskade,Bombay+Bicycle+Club,Cat+Power,Washed+Out,ABBA,The+Libertines,INXS,Bring+Me+the+Horizon,Sleeping+With+Sirens,Asking+Alexandria,All+Time+Low,Memphis+May+Fire,Suicide+Silence,A+Skylit+Drive,Of+Mice+&+Men,30+Seconds+to+Mars,Mayday+Parade,Troye+Sivan,Black+Veil+Brides,Chelsea+Wolfe,Planningtorock,Fallulah,Myl%C3%A8ne+Farmer,Sexy+Sushi,Santigold,Kerli,Zeigeist,FUCKING+WEREWOLF+ASSO,MGMT,Cut+Copy,Alex+Anwandter,Mac+DeMarco,Ases+Falsos,Hot+Chip,Miami+Horror,Two+Door+Cinema+Club,Francisco+Victoria,The+Irrepressibles,Brian+Eno,Azure+Blue,Jonna+Lee,Scissor+Sisters,Perfume+Genius,Ennio+Morricone,Grace+Jones,Babas%C3%B3nicos,A+Perfect+Circle,Wild+Nothing,Pity+Sex,ROSAL%C3%8DA,Princesa+Alba,Protistas,C.+Tangana,Ozuna,Kali+Uchis,Virus,Promise+and+the+Monster,AFI,Blaqk+Audio,Ghost,Slipknot,Peaches,Regenr%C3%A4usche,Hatari,R%C3%B3is%C3%ADn+Murphy,Solange,Thieves+Like+Us,Moloko,Hercules+and+Love+Affair,Sade,Feist,The+Black+Keys,D%C3%ABnver,Cults,The+Radio+Dept.,Beach+Fossils,Teleradio+Donoso,Jo%C3%A3o+Gilberto,L%27Arc~en~Ciel,Erik+Satie,Amy+Winehouse,%EB%8F%99%EB%B0%A9%EC%8B%A0%EA%B8%B0,Kevin+Johansen,The+Used,The+Cranberries,The+Kooks,Shiny+Toy+Guns,a-ha,Kaiser+Chiefs,Ladybug+Mecca,+noredirect/Daryl+Hall+&+John+Oates,Charly+Garc%C3%ADa,Panic!+at+the+Disco,Fall+Out+Boy,Keane,Modest+Mouse,She+Wants+Revenge,DAY6,B.A.P,N.Flying,B1A4,Beast,BTS,EXO,MONSTA+X,Topp+Dogg,SHINee,Infinite,Winner,%EC%84%B8%EB%B8%90%ED%8B%B4,%E5%B5%90,VIXX,GOT7,%EB%A7%A4%EB%93%9C%ED%83%80%EC%9A%B4,AOA,F.T+ISLAND,D%CE%9E%CE%94N,XX,Daughter,Kings+of+Leon,Russian+Red,Christine+and+the+Queens,Death+Cab+for+Cutie,Imagine+Dragons,Carla+Morrison,Love+of+Lesbian,Prehist%C3%B6ricos,Echo+&+the+Bunnymen,Young+Marble+Giants,Toro+y+Moi,Real+Estate,Felt,Wire,Dirty+Beaches,Can,The+Sea+and+Cake,The+Gun+Club,The+Durutti+Column,Gang+of+Four,Stereolab,The+Fall,The+Psychedelic+Furs,Fluxion,Ke$ha,Black+Eyed+Peas,Miley+Cyrus,Gwen+Stefani,The+Pussycat+Dolls,Adam+Lambert,%E4%B8%AD%E5%B3%B6%E7%BE%8E%E5%98%89,%E5%8A%A0%E8%97%A4%E3%83%9F%E3%83%AA%E3%83%A4,Billie+Eilish,%E5%AE%89%E5%AE%A4%E5%A5%88%E7%BE%8E%E6%81%B5,Tinashe,%E5%80%96%E7%94%B0%E4%BE%86%E6%9C%AA,%E5%80%89%E6%9C%A8%E9%BA%BB%E8%A1%A3,Superfly,Enrique+Iglesias,Boa,KARA,hitomi,Richard+Lacy+&+Sarah+Mac,Doja+Cat,M%C3%B8me,ZHU,Prince,Toni+Braxton,Lenny+Kravitz,Ciara,Joss+Stone,Bebe+Rexha,Selena+Gomez,Demi+Lovato,Fifth+Harmony,Kelly+Clarkson,Anitta,Lily+Allen,Ashnikko,Shakira,Pabllo+Vittar,Mar%C3%ADlia+Mendon%C3%A7a,Iggy+Azalea,Kacey+Musgraves,Brett+Young,Colbie+Caillat,Maisie+Peters,Gabrielle+Aplin,Joshua+Radin,Jack+Johnson,Victor+Leksell,Kip+Moore,Dierks+Bentley,Morgan+Wallen,%E5%AD%AB%E7%87%95%E5%A7%BF,Halsey,Gryffin,LANCO,Diante+do+Trono,Los+Hermanos,Sam+Smith,Henrique+&+Juliano,Hillsong,Os+Arrais,RuPaul,will.i.am,Fergie,alt-J,Cake,Supercombo,Thomas+Rhett,Luke+Bryan,Brantley+Gilbert,Easton+Corbin,Eric+Church,Jason+Aldean,Tim+McGraw,Shania+Twain,Justin+Moore,Kenny+Chesney,Jessica+Simpson,Carrie+Underwood,Cheryl+Cole,Jesse+McCartney,The+Saturdays,One+Direction,Jessie+James,Gloriana,Jennifer+Lopez,twenty+one+pilots,Silva,The+Neighbourhood,Wallows,Justin+Timberlake,Glass+Animals,C%C3%A9line+Dion,Alicia+Keys,Glee+Cast,Kid+Abelha,Norah+Jones,user_id
1.0,0.6897959183673469,0.6704081632653061,0.5540816326530613,0.4377551020408163,0.4377551020408163,0.3214285714285714,0.3020408163265306,0.3020408163265306,0.26326530612244897,0.24387755102040815,0.22448979591836737,0.22448979591836737,0.2051020408163265,0.2051020408163265,0.1663265306122449,0.1663265306122449,0.1663265306122449,0.14693877551020407,0.14693877551020407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472
,,,,,,,,,,,,,,,,,,,,1.0,0.8742333582647719,0.8230740463724756,0.5779356768885565,0.5551982049364248,0.5402767389678385,0.5232236350037397,0.4734854151084517,0.4045624532535527,0.37543006731488404,0.3100598354525056,0.2809274495138369,0.2517950635751683,0.24753178758414357,0.23829468960359013,0.22479431563201197,0.19281974569932686,0.18713537771129396,0.181451009723261,0.18002991772625282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475
