$uicideboy$,Tinashe,The+Weeknd,Madonna,boulevard+depo,Kylie+Minogue,Lady+Gaga,Faith+No+More,Deftones,Red+Hot+Chili+Peppers,Bones,Pearl+Jam,Alice+in+Chains,Hole,PJ+Harvey,Beyonc%C3%A9,Death+Grips,Lana+Del+Rey,Rihanna,Mariah+Carey,Taylor+Swift,blink-182,All+Time+Low,Waterparks,Green+Day,You+Me+at+Six,My+Chemical+Romance,Paramore,Angels+&+Airwaves,Neck+Deep,Hot+Milk,The+1975,Alkaline+Trio,CHVRCHES,Phoebe+Bridgers,Maisie+Peters,Nirvana,Hey+Monday,Stand+Atlantic,beabadoobee,BLACKPINK,Ariana+Grande,Olivia+Rodrigo,Billie+Eilish,Zayn,Britney+Spears,One+Direction,Glee+Cast,Red+Velvet,Doja+Cat,ROSAL%C3%8DA,ROS%C3%89,Lorde,Katy+Perry,Lil+Nas+X,Adele,Fiona+Apple,"Tyler,+the+Creator",Mitski,TWICE,Loona,Rina+Sawayama,Bj%C3%B6rk,Pierce+the+Veil,Fall+Out+Boy,Selena,ITZY,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,Arctic+Monkeys,Sabrina+Carpenter,Hayley+Williams,Dua+Lipa,Gracie+Abrams,The+Killers,Catfish+and+the+Bottlemen,Tove+Lo,Selena+Gomez,Harry+Styles,Louis+Tomlinson,Lucy+Dacus,boygenius,Julien+Baker,Conan+Gray,Ashley+Kutcher,SZA,Alix+Page,Clairo,A,Hozier,Lil+Uzi+Vert,Carly+Rae+Jepsen,Kid+Cudi,Christina+Aguilera,Mac+Miller,Tony+Bennett,Janet+Jackson,C%C3%A9line+Dion,Heidi+Montag,Ellie+Goulding,Paulina+Rubio,Lara+Fabian,Playboi+Carti,Enya,Mother+Mother,Halsey,Chase+Atlantic,brakence,Set+It+Off,Meg+&+Dia,Sleeping+With+Sirens,Bea+Miller,Marianas+Trench,Dayseeker,Isaac+Dunbar,Ricky+Montgomery,100+gecs,+noredirect/Kesha,As+It+Is,Linkin+Park,Chloe+Moriondo,Poppy,Ava+Max,Charli+XCX,Brave+Girls,WJSN,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,DIA,fromis_9,9MUSES,Lovelyz,Slayyyter,Allie+X,Nature,Triple+S,Miley+Cyrus,Helena+Paparizou,Kim+Petras,Eleni+Foureira,Josephine,Addison+Rae,Nicki+Minaj,Elena+Tsagrinou,Coldplay,Radiohead,R.E.M.,Blur,The+Strokes,Oasis,Gustavo+Cerati,Shakira,Soccer+Mommy,Longpigs,Take+That,Sugababes,Demi+Lovato,JoJo,Leona+Lewis,Ke$ha,Avril+Lavigne,The+Saturdays,Kelly+Clarkson,Colbie+Caillat,Black+Sabbath,Cage+the+Elephant,The+Jungle+Giants,Queens+of+the+Stone+Age,Rage+Against+the+Machine,Metallica,Black+Eyed+Peas,Jethro+Tull,Phoenix,Wolfmother,brvnks,C418,Daft+Punk,Eminem,Junkie+XL,Ozzy+Osbourne,The+Drums,Blue+%C3%96yster+Cult,Sonic+Youth,The+Smiths,Miracle,Mot%C3%B6rhead,Pink+Floyd,The+Beatles,Simon+&+Garfunkel,Best+of+the+Smiths,Dum+Dum+Girls,Helloween,Joan+Jett+and+the+Blackhearts,Maxence+Cyrin,Pixies,The+White+Stripes,Tokio+Hotel,Pitty,Ivete+Sangalo,Maria+Rita,Agridoce,Florence+%252B+the+Machine,+noredirect/Banda+U%C3%93,Tulipa+Ruiz,+noredirect/Marina+and+the+Diamonds,C%C3%ADcero,Karol+Conk%C3%A1,Tony+Bennett+&+Lady+Gaga,Never+Shout+Never,Silverchair,Bring+Me+the+Horizon,Marina+&+the+Diamonds,Mayday+Parade,McFly,A+Day+to+Remember,Ed+Sheeran,GOT7,Amy+Winehouse,Bob+Dylan,Charlie+Brown+Jr.,Cazuza,Belchior,The+Doors,Jimi+Hendrix,Ramones,Caetano+Veloso,Emicida,Aerosmith,%5Bunknown%5D,Phill+Veras,5+A+Seco,Zeca+Baleiro,Tom+Z%C3%A9,Raul+Seixas,Dani+Black,Michael+Jackson,David+Bowie,Adam+Lambert,David+Guetta,Bruno+Mars,Giorgio+Moroder,Robin+Skouteris,Sia,Michael+Bubl%C3%A9,Calvin+Harris,Armin+van+Buuren,O+Rappa,The+xx,Of+Monsters+and+Men,alt-J,Foster+the+People,John+Newman,Years+&+Years,Aurora,Vanguart,Azealia+Banks,M83,MGMT,Birdy,Whitney+Houston,Bat+for+Lashes,Marina,Austra,Cut+Copy,Joy+Division,Chico+Buarque,Miles+Davis,Nina+Simone,Muddy+Waters,Novos+Baianos,Os+Mutantes,Miami+Horror,Antonio+Carlos+Jobim+&+Elis+Regina,Mariana+Aydar,Jane+Birkin+&+Serge+Gainsbourg,Louis+Armstrong,Vivendo+do+%C3%93cio,Eric+Clapton,Fleetwood+Mac,B.B.+King,Bachman-Turner+Overdrive,Lynyrd+Skynyrd,Michael+Prophet,The+Spencer+Davis+Group,America,Anah%C3%AD,Arch+Enemy,Blue+Cheer,Bob+Acri,Buddy+Holly,Carl+Perkins,Charlie+Feathers,Chicago,Chris+Isaak,Criolo,"Crosby,+Stills,+Nash+&+Young",Descendents,Guns+N%27+Roses,Disturbed,Kiss,Iron+Maiden,Dope,Capital+Inicial,Sixx:A.M.,Vertical+Horizon,Zeraphine,OOMPH!,Ghost,Big+Bang,Avantasia,Deathstars,Mest,System+of+a+Down,Moonspell,Slipknot,fun.,Engenheiros+Do+Hawaii,Nando+Reis,Victoria+Justice+&+Leon+Thomas,Maria+Gad%C3%BA,Seu+Maxixe+2010,Stone+Sour,C%C3%A1ssia+Eller,The+Pretty+Reckless,Simple+Plan,Djavan,Roxette,Bar%C3%A3o+Vermelho,Jorge+Vercilo,Dead+Fish,Muse,The+Smashing+Pumpkins,The+Cure,Funeral+for+a+Friend,Misfits,30+Seconds+to+Mars,Morrissey,Queen,Mukeka+di+Rato,Placebo,Planet+Hemp,Melanie+C,Cher,iamamiwhoami,Yelle,RuPaul,Disclosure,Gossip,Paradis,Rosa+de+Saron,Lights,Oficina+G3,Anitta,Sky+Ferreira,Melanie+Martinez,Biquini+Cavad%C3%A3o,Boyce+Avenue,Crystal+Castles,Ratatat,Grimes,Marli,Hothotmails,Cansei+de+Ser+Sexy,64Revolt,Explosions+in+the+Sky,M%C3%98,Metric,You+Love+Her+Coz+She%27s+Dead,Owl+Vision,Crim3s,Low+Roar,Ritualz,Com+Truise,S%C3%B3ley,Skrillex,marcelomourafortes,Nenhum+Mal,Exx%C3%B3tica,Vlad+V,Kamikaze,Marise+Marra,Rosa+Tattooada,Cascadura,Pesadelo+Brasileiro,Made+In+Brazil,Maldita,Estr%C3%B3geno,Killi,Rock+Rocket,Azul+Lim%C3%A3o,Carbona,Ac%C3%BAsticos+&+Valvulados,Alice+Cooper,Patrulha+Do+Espa%C3%A7o,Andrea+Amorim,(G)I-DLE,Jessie+J,Foo+Fighters,MAMAMOO,Hwa+Sa,James+Arthur,Kings+of+Leon,Anavit%C3%B3ria,Young+the+Giant,MIYEON,OneRepublic,Said+the+Whale,Lily+Allen,Panic!+at+the+Disco,Mallu+Magalh%C3%A3es,Rita+Lee,Kate+Nash,Letrux,Carne+Doce,Evanescence,Moby,Lykke+Li,Pabllo+Vittar,Gloria+Groove,Djonga,IZA,Kanye+West,Kendrick+Lamar,LUDMILLA,Vanessa+da+Mata,The+Offspring,LOO%CE%A0%CE%94,Sara+Bareilles,Kate+Bush,Troye+Sivan,Kacey+Musgraves,P!nk,Dope+Stars+Inc.,Marilyn+Manson,NX+Zero,Fake+Number,Epica,Inkoma,Chimarruts,Rouge,Nine+Inch+Nails,Within+Temptation,Los+Hermanos,Paolo+Meneguzzi,Laura+Pausini,Darin,Tarja,Maria+Beth%C3%A2nia,Piano+Fruits+Music,Hey,James+Blunt,Jeffree+Star,Megh+Stock,Lux%C3%BAria,Natalia+Kills,Lorena+Simpson,Madame+Saatan,Karol+Conka,Wanessa,Rita+Ora,Canto+dos+Malditos+na+Terra+do+Nunca,Snow+Patrol,Mika,t.A.T.u.,Sum+41,Good+Charlotte,Avenged+Sevenfold,Candy+Dulfer,Matanza,Ana+Carolina,Jay+Vaquer,Legi%C3%A3o+Urbana,After+Forever,Chay+Suede,David+Quinlan,Amy+Lee,The+Magic+Numbers,AC%2FDC,Christina+Perri,Nightwish,LMFAO,2NE1,Ti%C3%ABsto,Flo+Rida,SUPER+JUNIOR,The+Ting+Tings,Interpol,Wild+Nothing,Beach+House,The+Radio+Dept.,Bombay+Bicycle+Club,Editors,The+National,Solen,Little+Jinder,Kent,Shout+Out+Louds,The+Mary+Onettes,Wilco,The+Pains+of+Being+Pure+at+Heart,Small+Black,Beach+Fossils,Two+Door+Cinema+Club,Jack+Pe%C3%B1ate,Jamie+T,Everything+Everything,Foals,The+Maccabees,Bon+Iver,Drake,Jack+Johnson,Rhye,Mystery+Jets,+noredirect/Jack+Penate,Bloc+Party,Thrice,Jessie+Ware,The+Wombats,Beck,Tegan+and+Sara,Wolf+Alice,Nothing+But+Thieves,Ben+Howard,Andrew+Bird,Ryan+Adams,Local+Natives,Metronomy,Arcade+Fire,The+Clash,The+Kooks,Villagers,+noredirect/Maximo+Park,Fleet+Foxes,Aim,Franz+Ferdinand,Little+Comets,The+Rakes,Max%C3%AFmo+Park,The+Answering+Machine,Pete+and+the+Pirates,The+Kinks,Kaiser+Chiefs,Good+Shoes,Stornoway,Razorlight,Scissors+for+Lefty,Auletta,Milburn,The+Pigeon+Detectives,Empire!+Empire!+(I+Was+a+Lonely+Estate),Tame+Impala,This+Town+Needs+Guns,CHON,twenty+one+pilots,toe,Weezer,Vampire+Weekend,American+Football,The+Hotelier,Mac+DeMarco,Sufjan+Stevens,Rainbow+Kitten+Surprise,Whitney,Big+Red+Machine,Iron+&+Wine,Maggie+Rogers,Shakey+Graves,Pinegrove,Dr.+Dog,Nicholas+Britell,Death+Cab+for+Cutie,Nathaniel+Rateliff+&+the+Night+Sweats,Angus+&+Julia+Stone,James+Morrison,Paolo+Nutini,James+Vincent+McMorrow,Jos%C3%A9+Gonz%C3%A1lez,Mumford+&+Sons,The+Tallest+Man+on+Earth,Keane,Wouter+Hamel,Jonathan+Jeremiah,White+Lies,Embrace,Athlete,Room+Eleven,Starsailor,Thirteen+Senses,Gorillaz,Blossoms,Gramatik,Balkan+Beat+Box,BROCKHAMPTON,Django+Django,Chinese+Man,Oxxxymiron,DUCKWRTH,Gipsy+Kings,Guts,Taco+Hemingway,Parov+Stelar,C2C,Major+Lazer,Biffy+Clyro,We+Are+Scientists,Manchester+Orchestra,Modest+Mouse,Incubus,Tokyo+Police+Club,Devin+Townsend+Project,VOLA,Caligula%27s+Horse,Fractures,London+Grammar,Leprous,Asking+Alexandria,Egotrippi,A+Perfect+Circle,Devin+Townsend,Insomnium,Stam1na,Anathema,Amorphis,Katatonia,Riverside,Haken,Samae+Koskinen,PVRIS,Mastodon,Nil%C3%BCfer+Yanya,girl+in+red,Big+Thief,The+Last+Shadow+Puppets,"Black+Country,+New+Road",Imagine+Dragons,Snail+Mail,Spoon,Wet+Leg,Anna+of+the+North,HalfNoise,Jack%27s+Mannequin,Anberlin,Oh+Wonder,The+Crookes,Spector,Blondie,Chapel+Club,Band+of+Horses,Feeder,The+Heartbreaks,Dry+the+River,Swim+Deep,The+Vaccines,Mona,Beirut,The+Whigs,The+Fray,The+Black+Keys,Johnny+Flynn,Declan+McKenna,Wallows,George+Ezra,Bad+Sounds,HAIM,Circa+Waves,Sam+Fender,Hippo+Campus,Static-X,Electric+Light+Orchestra,Korn,Staind,Danko+Jones,The+Moody+Blues,Type+O+Negative,Breaking+Benjamin,Lindisfarne,Tenacious+D,Johan,P.O.D.,Papa+Roach,Grouplove,Empire+of+the+Sun,Post+Malone,Joji,Bakar,Gus+Dapperton,King+Princess,The+Lumineers,Turnstile,Royal+Blood,Steve+Lacy,Polyphia,Crumb,Depeche+Mode,Magdalena+Bay,King+Gizzard+&+The+Lizard+Wizard,Nova+Twins,WARGASM+(UK),Inhaler,Dire+Straits,The+Prodigy,deadmau5,Flume,Bonobo,Pendulum,JAY-Z,The+John+Butler+Trio,Newton+Faulkner,Giant+Rooks,Tash+Sultana,Caribou,The+Courteeners,Maribou+State,Gerry+Cinnamon,Rise+Against,The+Subways,10+Years,In+Flames,Anti-Flag,Pennywise,Dub+Fx,John+Mayer,Bahamas,Unknown+Mortal+Orchestra,The+Arcs,Father+John+Misty,The+Sheepdogs,Led+Zeppelin,Alabama+Shakes,Watsky,Glass+Animals,K.Flay,AJR,Joywave,Rezz,DANGERDOOM,Portugal.+The+Man,I+DONT+KNOW+HOW+BUT+THEY+FOUND+ME,Brick%252BMortar,Saint+Motel,New+Politics,half%E2%80%A2alive,slowthai,Peace,Drenge,Kojey+Radical,Oberhofer,Alexandre+Desplat,Tom+Rosenthal,Edward+Sharpe+&+The+Magnetic+Zeros,Jungle,James+Blake,Little+Dragon,Pogo,Belphegor,Marduk,As+I+Lay+Dying,Portal,B%C3%B6lzer,Archgoat,Behemoth,Ofdrykkja,Deathspell+Omega,Bael,F%C3%B6rgjord,Weregoat,Death+Worship,Exordium,I+Declare+War,The+Berzerker,Anaal+Nathrakh,Batushka,Guttural+Slug,I%27m+in+a+Coffin,Billy+Woods,Swans,Death,King+Krule,Unwound,Fugazi,Nas,JPEGMAFIA,Armand+Hammer,Converge,Mobb+Deep,Cocteau+Twins,Denzel+Curry,Boards+of+Canada,Bladee,Aphex+Twin,Slowdive,Alex+G,Duster,my+bloody+valentine,Earl+Sweatshirt,Bad+Bunny,Machine+Girl,YABUJIN,J+Dilla,Car+Seat+Headrest,Devon+Hendryx,gazecloud,Sybyr,Black+Kray,Hi-C,Yung+Bruh,Yung+Lean,Ecco2K,Lil+Peep,Lil+Ugly+Mane,Rockstar+Grinder+Gang,Dave+Matthews+Band,Johnny+Cash,Frank+Ocean,Kings+of+Convenience,Childish+Gambino,Swedish+House+Mafia,Sublime,%E8%94%A1%E4%BE%9D%E6%9E%97,%E6%B5%9C%E5%B4%8E%E3%81%82%E3%82%86%E3%81%BF,Aaliyah,%E7%8E%8B%E8%8F%B2,Akina+Nakamori,M.I.A.,%E5%AE%89%E5%AE%A4%E5%A5%88%E7%BE%8E%E6%81%B5,%E5%80%96%E7%94%B0%E4%BE%86%E6%9C%AA,%E5%B2%A9%E5%B4%8E%E5%AE%8F%E7%BE%8E,Perfume,Boa,I+Shalt+Become,Conqueror,Cannibal+Corpse,Black+Witchery,Stabat+Mater,Mayhem,Agathodaimon,Anorexia+Nervosa,Fleshpress,Moonblood,Old+Man%27s+Child,Proclamation,Svartidau%C3%B0i,Sorry,J.+Cole,The+Frights,Bikini+Kill,Baby+Keem,Sl%C3%B8tface,Destroy+Lonely,aespa,Jace!,Izaya+Tiji,+noredirect/Lucki,NewJeans,Hardrock,Ken+Carson,LE+SSERAFIM,Summrs,IVE,SoFaygo,Stray+Kids,SEVENTEEN,Lil+Tracy,Stevie+Nicks,Pavement,Lindsey+Buckingham,The+Rolling+Stones,GAYLE,Dean+Blunt,Laufey,Jeff+Buckley,TOMORROW+X+TOGETHER,b%C3%B4a,The+Arcana,Thank+You+Scientist,The+Move,The+Left+Banke,Lou+Reed,Oregon+Space+Trail+Of+Doom,Psychedelic+Porn+Crumpets,Thee+Oh+Sees,Zilla,Steely+Dan,Chuck+Salamone,Katie+Jane+Garside,Mort+Garson,Wunderhorse,Australian+Blonde,Brainstory,Levitation+Room,Dance+Gavin+Dance,Cavetown,Eden,And+The+Kids,ATO,Gregory+and+the+Hawk,POORSTACY,Thaiboy+Digital,Juice+WRLD,Josh+A,+noredirect/Travis+Scott,Trippie+Redd,iAmJakeHill,XXXTENTACION,$NOT,Yeat,Cochise,ChillinIT,iann+dior,Joey+Bada$$,Lil+Tecca,ilyTOMMY,Gabbie+Hanna,Mothica,Leah+Kate,Caroline+Polachek,Maggie+Lindemann,Loreen,Kilo+Kish,moistbreezy,Rebecca+Black,Alexandra+Stan,Lucy+Loone,PinkPantheress,Emma+Blackery,Lydmor,The+Books,The+Bran+Flakes,Daniel+Diaz,Novelistme,Revo,+noredirect/STRFKR,The+Boats,Yann+Tiersen,Caravan+Palace,Hot+Sugar,Pomplamoose,Amon+Tobin,Wolfgang+Amadeus+Mozart,clipping.,Nelward,Bill+Callahan,The+Amity+Affliction,Architects,Beartooth,Movements,Travi$+Scott,The+Used,Oliver+Tree,Ros%C3%A9,XG,K%2FDA,Lisa,Chief+Keef,Young+Thug,Guided+by+Voices,Salem,ART-SCHOOL,CHXPO,Black+Breath,Ballout,Capo,Fredo+Santana,Ween,Slug+%E2%80%A0+Christ,Migos,The+Advantage,ZelooperZ,Potock,The+Maine,Myslovitz,Coma,Konstelacje,Afromental,%C5%81ydka+Grubasa,Nocny+Kochanek,NeraNature,Billy+Talent,Lyrre,Cronica,Lej+Mi+P%C3%B3%C5%82,Blind+Channel,Daria+Zawia%C5%82ow,TEEN+TOP,Bambam,ENHYPEN,Jackson+Wang,YUNGBLUD,Yugyeom,TRI.BE,MCND,5+Seconds+of+Summer,Mark+Tuan,Niel,ODD+EYE+CIRCLE,Mata,Def.,DAY6,OnlyOneOf,BTS,Jung+Kook,Baco+Exu+do+Blues,Justin+Bieber,Giveon,Kali+Uchis,V,Cigarettes+After+Sex,Agust+D,The+Neighbourhood,Chet+Baker,Costa+Gold,WONHO,SHINee,Dreamcatcher,MONSTA+X,ONEUS,EXO,ATEEZ,NCT+127,2PM,Lucy,Xdinary+Heroes,Everglow,RM,j-hope,The+Rose,Stay-C,PIXY,Jimin,mxmtoon,PURPLE+KISS,RIIZE,WayV,NCT+DREAM,ZEROBASEONE,BOYNEXTDOOR,Tempest,EVNNE,wave+to+earth,Loossemble,Jay+Chang,NCT+U,ATARASHII+GAKKO!,P1Harmony,Jun,CHUNG+HA,Madison+Beer,+noredirect/Youha,Fifty+Fifty,Donna+Missal,Peach+Prc,The+Japanese+House,Jordy,April,Elio,Chappell+Roan,Michaela,Griff,Catie+Turner,Carol+Ades,Julia+Wolf,Talltale,NCT+DOJAEJUNG,Key,Kai,VIXX,WOODZ,Infinite,VICTON,user_id
1.0,0.23035251348371522,0.20487499627521677,0.19929825084180103,0.19833576685836884,0.18483268273786468,0.1700840311093894,0.16578116153639857,0.15629786346434638,0.1540898119729432,0.1496454006376829,0.14522929765487647,0.1411812032539706,0.13673679191871033,0.1361423165171787,0.13251884740308112,0.1323773056408117,0.131556363419649,0.1305938794362168,0.1262343931583182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816
,,,,,,,,,,,,,,,,,,,,1.0,0.5313253012048192,0.4751506024096385,0.420933734939759,0.21882530120481924,0.1651355421686747,0.13034638554216865,0.12951807228915663,0.12944277108433733,0.1289909638554217,0.1276355421686747,0.1276355421686747,0.12424698795180723,0.12296686746987952,0.12251506024096386,0.11234939759036144,0.10753012048192771,0.09728915662650603,0.09713855421686747,0.09359939759036146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817
,,0.09249406036429766,,,,0.17547590414454578,,,,,,,,,,,0.0917695714662834,,,1.0,,,,,,,,,,,,,,,,,,,,0.565724635555686,0.2845393482533071,0.17062740151937347,0.16123691080280408,0.14554893966503385,0.14507523538556302,0.12191945560672279,0.1125289648901534,0.1026090399788813,0.10205174082656263,0.0960050450239052,0.09497404159211568,0.09110081248350102,0.0880356671457484,0.0856671457483941,0.08538849617223478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5818
