Lady+Gaga,Rihanna,Lorde,Katy+Perry,Iggy+Azalea,Ke$ha,Beyonc%C3%A9,Sia,Natalia+Kills,Marina+&+the+Diamonds,Miley+Cyrus,Ellie+Goulding,Ariana+Grande,Lea+Michele,Justin+Timberlake,Anitta,M.I.A.,Disclosure,Glee+Cast,One+Direction,Lana+Del+Rey,Paramore,BANKS,The+Weeknd,Doja+Cat,Florence+%252B+the+Machine,The+Neighbourhood,C%C3%A9u,Billie+Eilish,Carne+Doce,Pabllo+Vittar,Terno+Rei,Letrux,Kali+Uchis,Flora+Matos,Linn+da+Quebrada,Charli+XCX,Azealia+Banks,Sky+Ferreira,Arca,Blood+Orange,The+xx,C%C3%ADcero,Sophie,Solange,Tinashe,Urias,Kelela,Bj%C3%B6rk,FKA+twigs,+noredirect/Marina+and+the+Diamonds,Rina+Sawayama,Avril+Lavigne,Arctic+Monkeys,Green+Day,Legi%C3%A3o+Urbana,Fresno,Scracho,McFly,Racionais+MC%27s,Tokio+Hotel,The+Smiths,Pink+Floyd,Trupe+Ch%C3%A1+de+Boldo,Filarm%C3%B4nica+de+Pas%C3%A1rgada,Cazuza,Emicida,Crystal+Castles,Tove+Lo,Marilyn+Manson,London+Grammar,Of+Monsters+and+Men,Grimes,M%C3%98,ROSAL%C3%8DA,Zella+Day,Christine+and+the+Queens,Oh+Land,Daughter,MS+MR,Deftones,Radiohead,Cat+Power,Placebo,My+Chemical+Romance,La+Femme,Meg+&+Dia,Yeah+Yeah+Yeahs,Vendredi+sur+Mer,Interpol,Portugal.+The+Man,Warpaint,Vanessa+da+Mata,Perot%C3%A1+Ching%C3%B3,%E2%80%A0%E2%80%A0%E2%80%A0,Sleeping+With+Sirens,The+Kooks,Los+Hermanos,Bring+Me+the+Horizon,Pierce+the+Veil,The+Strokes,2OIS,Oasis,Vivendo+do+%C3%93cio,Beeshop,Esperanza,Esteban,The+Beatles,blessthefall,The+Subways,Vanguart,Kings+of+Leon,Taylor+Swift,LOO%CE%A0%CE%94,Mitski,TWICE,Phoebe+Bridgers,HAIM,Foxes,Clarice+Falc%C3%A3o,Lykke+Li,Loona,LOO%CE%A0%CE%94+%2F+ODD+EYE+CIRCLE,Red+Velvet,Maria+Beth%C3%A2nia,Filipe+Catto,Gal+Costa,Rita+Lee,Elza+Soares,Enya,Caetano+Veloso,Raul+Seixas,Rita+Benneditto,Elis+Regina,Zeca+Pagodinho,The+Irrepressibles,Clara+Nunes,RuPaul,Elba+Ramalho,SZA,Arcade+Fire,Jazmine+Sullivan,Jessie+Ware,"Tyler,+the+Creator",Frank+Ocean,ANOHNI,Antony+and+the+Johnsons,Laurel,iamamiwhoami,Caroline+Polachek,Allie+X,Carly+Rae+Jepsen,Kylie+Minogue,Selena+Gomez,Marina,Sabrina+Carpenter,Halsey,Dua+Lipa,Kacey+Musgraves,Camila+Cabello,Dead+Can+Dance,Loreena+McKennitt,Sopor+Aeternus+&+The+Ensemble+of+Shadows,Dalida,Amanda+Lear,Soap&Skin,Nicki+Minaj,Foals,Lisa+Gerrard,Angus+&+Julia+Stone,Melody+Gardot,Kate+Price,Nico,St.+Vincent,Jaakko+Eino+Kalevi,Kanye+West,Jonathan+Bree,Litany,R%C3%B3is%C3%ADn+Murphy,Tame+Impala,Lily+Allen,Britney+Spears,Kelly+Clarkson,Melanie+Martinez,Sofi+Tukker,Janelle+Mon%C3%A1e,Sufjan+Stevens,OneRepublic,Vaults,Hurts,Fergie,Grace+Mitchell,Scissor+Sisters,Julieta+Venegas,The+Offspring,Cansei+de+Ser+Sexy,P!nk,Justice,Goldfish,The+Ting+Tings,Little+Boots,Kupek,The+B-52%27s,Panic!+at+the+Disco,Eminem,Fall+Out+Boy,Mika,Man+Purse,Black+Kids,Franz+Ferdinand,Demi+Lovato,Selena+Gomez+&+the+Scene,Years+&+Years,The+Saturdays,Moonchild,Mac+Ayres,Claude+Debussy,FKJ,Kimbra,Ambi+Nature+Sounds,Bonobo,daigoro789,Erik+Satie,Galimatias,LION+BABE,Tegan+and+Sara,Khruangbin,Coldplay,Alina+Baraz,Bree+Runway,Sik-K,blink-182,Die+Antwoord,blackbear,Zayn,Jorge+&+Mateus,Blood+Red+Shoes,Sam+Smith,Troye+Sivan,Sleeping+at+Last,Two+Door+Cinema+Club,Luan+Santana,J%C3%B3nsi,Birdy,Tom+Odell,The+Paper+Kites,Bon+Iver,Mumford+&+Sons,Lucy+Rose,The+Lumineers,Madonna,Nicole+Dollanganger,David+Bowie,Christina+Aguilera,Cocteau+Twins,Cyndi+Lauper,Kyla+La+Grange,Thomston,Charlotte+OC,Aquilo,Michl,Kevin+Garrett,Icona+Pop,T%C4%80L%C4%80,Kim+Petras,Jennifer+Rostock,Adele,Alphabeat,Lena,Robyn,J%C3%A3o,Cut+Copy,The+1975,Chairlift,HEALTH,Trust,Unicorn+Kid,Pictureplane,CHVRCHES,Daft+Punk,Tiga,Mariah+Carey,%ED%98%84%EC%95%84,Jennifer+Lopez,Calvin+Harris,Shakira,4minute,AOA,50+Cent,+noredirect/Florence+and+The+Machine,Muse,DIR+EN+GREY,+noredirect/Gazette,+noredirect/%E3%82%AC%E3%82%BC%E3%83%83%E3%83%88,Sabrina+Claudio,+noredirect/D%C3%A9spairsRay,Gigi+D%27Agostino,Above+&+Beyond,Lasgo,Milk+Inc.,Cascada,AnnaGrace,Rebecca+&+Fiona,Kaskade,Zedd,Alexandra+Burke,Jens+O.,Kate+Ryan,Satin+Jackets,Avicii,TI-MO,Jaytech,Depeche+Mode,Maroon+5,Imagine+Dragons,Linkin+Park,U2,David+Guetta,Robbie+Williams,Amy+Winehouse,Maanam,Foster+the+People,Dawid+Podsiad%C5%82o,The+Pretty+Reckless,Adam+Lambert,Led+Zeppelin,Jake+Bugg,Nirvana,O+Rappa,Metric,Evanescence,The+Killers,Take+That,Olly+Murs,Little+Mix,Backstreet+Boys,Girls+Aloud,Steps,Pitty,The+Black+Keys,Banda+U%C3%B3,Gloria+Groove,The+Cure,Perfume,Claude-Michel+Sch%C3%B6nberg,Andrew+Lloyd+Webber,Capsule,Kyary+Pamyu+Pamyu,%E4%B8%AD%E6%A3%AE%E6%98%8E%E8%8F%9C,Kate+Bush,ABBA,Alan+Menken,Meg,Goldfrapp,Emmanuel+Moire,Mark+Ronson+&+The+Business+Intl,Nicole+Scherzinger,Alicia+Keys,Destiny%27s+Child,Phillip+Phillips,Sandy,Sara+Bareilles,Janis+Joplin,Matanza,Pelebr%C3%B3i+N%C3%A3o+Sei%3F,alt-J,Ti%C3%AA,A+Banda+Mais+Bonita+da+Cidade,The+Distillers,Jessie+J,Claudia+Leitte,Pitbull,Carrie+Underwood,John+Mayer,Joss+Stone,Duffy,Shania+Twain,Kris+Allen,Tulipa+Ruiz,Marcelo+Camelo,Silva,Banda+do+Mar,Marisa+Monte,Mallu+Magalh%C3%A3es,Chico+Buarque,Marcelo+Jeneci,Fifth+Harmony,Pia+Mia,Clean+Bandit,Manu+Gavassi,Bridgit+Mendler,Cher+Lloyd,JoJo,Der+Waldl%C3%A4ufer,Solar+Fields,Thomas+Newman,Erykah+Badu,Boozoo+Bajou,Boards+of+Canada,Blank+&+Jones,Union+Jack,Hammock,Quantic,Baaba+Maal,Deepspace,Nova,Jos%C3%A9+Gonz%C3%A1lez,The+Rifles,Empire+of+the+Sun,Capital+Cities,Colbie+Caillat,RBD,Anah%C3%AD,Black+Eyed+Peas,Maite+Perroni,Hilary+Duff,Betty+Who,John+Legend,Drake,Chris+Brown,Michael+Jackson,Norah+Jones,Usher,Ton%C3%A9x,Froid,Dalsin,Akira+Presidente,Sant,BK,Veigh,FBC,Sampa,YUNG+BUDA,Kyan,Febem,Major+RD,Derek,Aka+Rasta,Leal,Rock+Danger,Pior+Vers%C3%A3o+de+Mim,CHS,Filipe+Ret,Um+Barril+De+Rap,Yeat,virgingod,Putodiparis,Ken+Carson,Big+Rush,yung+vegan,Wolfgang+Amadeus+Mozart,Mc+IG,Yunk+Vino,Kid+Cudi,Baby+Keem,Destroy+Lonely,Roddie,Djavan,Sonic+Youth,Pixies,Aphex+Twin,Black+Sabbath,Sebadoh,The+White+Stripes,Dinosaur+Jr.,Hook,Sleep,S3nsi+Molly,The+Jimi+Hendrix+Experience,Bad+Gyal,Mot%C3%B6rhead,The+Smashing+Pumpkins,Cardi+B,Instituto,Mat%C3%A9ria+Prima,Serge+Gainsbourg,El+Michels+Affair,Sabotage,Black+Alien,Beastie+Boys,Djonga,ToToM,Cypress+Hill,Hot+e+Oreia,GNZ,Balkan+Beat+Box,Mundo+Livre+S%2FA,RJD2,Ratatat,Yo%C3%B1lu,Control+Machete,Sevendust,Billy+Woods,Mach-Hommy,Katatonia,SUPERGRUB,Roc+Marciano,Fat+Jon,Death+Grips,Mark+Lanegan,Mogwai,Alice+in+Chains,Ben+Kenney,Kendrick+Lamar,Soundgarden,Bones,Parteum,Mos+Def,Thin+Lizzy,Armand+Hammer,Tasha+&+Tracie,Tim+Maia,Evinha,Marina+Lima,Sade,Janet+Jackson,Aaliyah,Laura+Nyro,Luiz+Melodia,La+Roux,Charlotte+Gainsbourg,Jamiroquai,Mando+Diao,Bad+Bunny,Criolo,JAY-Z,Sticky+Fingers,Jorge+Ben,Os+Mutantes,Tit%C3%A3s,Courtney+Barnett,Merda,Vespas+Mandarinas,Sugar+Kane,George+Harrison,Damone,Violet+Soda,Blind+Pigs,Far+From+Alaska,Autoramas,Elliott+Smith,Mac+DeMarco,Ant%C3%B4nio+Carlos+Jobim,Joy+Division,Fr%C3%A9d%C3%A9ric+Chopin,Wilco,Belle+and+Sebastian,Matu%C3%AA,SonoTWS,Arthur+Verocai,MF+DOOM,Thundercat,Bob+Marley+&+The+Wailers,Milton+Nascimento,Stevie+Wonder,Skepta,GoldLink,Gilberto+Gil,The+Garden,Curren$y,Best+Coast,N*E*R*D,Future,Action+Bronson,Shwayze,Wavves,Young+Thug,Lil%27+Wayne,Mac+Miller,$uicideboy$,Chelsea+Wolfe,Angel+Olsen,Behemoth,Amon+Amarth,Soko,Danny+Brown,Marissa+Nadler,Emily+Wells,Earl+Sweatshirt,Denzel+Curry,Powerwolf,Y+La+Bamba,Slothrust,The+Notorious+B.I.G.,Freddie+Gibbs,Mothers,King+Gizzard+&+The+Lizard+Wizard,Title+Fight,Bullet+Bane,Menores+Atos,Polara,Tool,Surra,Turnstile,Lupe+de+Lupe,A+Perfect+Circle,Kyuss,Uncle+Acid+&+the+Deadbeats,Ponto+Nulo+No+C%C3%A9u,Pense,Ludovic,Misfits,Leonard+Cohen,Slowdive,Nick+Cave+&+the+Bad+Seeds,Beach+Fossils,The+Jesus+and+Mary+Chain,The+Velvet+Underground,Bauhaus,Iggy+Pop,The+Horrors,MGMT,Regina+Spektor,The+Damned,The+Stooges,TR%2FST,Neon+Indian,Hot+Chip,Guided+by+Voices,(Sandy)+Alex+G,The+Durutti+Column,Ariel+Pink,my+bloody+valentine,Siouxsie+and+the+Banshees,Ramones,Alex+G,Wire,Swans,Ezra+Furman,H%C3%BCsker+D%C3%BC,Momboj%C3%B3,Ra%C3%A7a,Jair+Naves,Medulla,Jorge+Arag%C3%A3o,S%C3%A9rgio+Sampaio,Apanhador+S%C3%B3,Blur,Paulinho+da+Viola,Otto,Joji,Nill,Basement,Yung+Lean,Against+Me!,IDLES,Deafheaven,Fishmans,A+Tribe+Called+Quest,Mom+Jeans.,The+Doors,Belchior,Bob+Dylan,Cartola,Chico+Science+&+Na%C3%A7%C3%A3o+Zumbi,Beach+House,The+National,DIIV,White+Lies,Ventre,Crypta,Descendents,Fugazi,Bad+Religion,Ang%C3%A8le,Boogarins,Cl%C3%A9a+Vincent,Clara+Luciani,Metallica,Pat+Metheny+Group,Vanilla,Turnover,The+Story+So+Far,Citizen,twenty+one+pilots,N%C3%A3o+Ao+Futebol+Moderno,Men+I+Trust,Last+Dinosaurs,toe,Kings+of+Convenience,Mild+High+Club,Nujabes,ru%C3%ADdo%2Fmm,In+Solitude,Mastodon,Ghost,Gama+Bomb,System+of+a+Down,Vektor,Rope+Sect,Lingua+Ignota,Ty+Segall,gorduratrans,Melvins,The+Jesus+Lizard,P.S.+Eliot,D.R.I.,Thou,Jethro+Tull,Marillion,Rush,AC%2FDC,Robin+Trower,The+Moody+Blues,Ian+Anderson,Serj+Tankian,The+Obsessed,King+Crimson,Genesis,Triggerfinger,Saint+Vitus,Gus+Nuages,Steve+Lacy,Makeout+Videotape,HOMESHAKE,TomppaBeats,Hiatus+Kaiyote,Ravyn+Lenae,HALA,%E3%82%A2%E3%82%AB%E3%83%84%E3%82%AD,%5Bunknown%5D,Freddie+Dredd,Opeth,Queens+of+the+Stone+Age,Eluveitie,Fever+Ray,Black+Label+Society,Ennio+Morricone,MONORAL,Limp+Bizkit,deadmau5,Judas+Priest,Molho+Negro,The+Presets,Engenheiros+Do+Hawaii,Jonathan+Tadeu,City+and+Colour,Armandinho,F%C3%A1bio+de+Carvalho,Fernando+Motta,Jimi+Hendrix,Bazar+Pamplona,Circa+Survive,American+Football,The+Dear+Hunter,Rx+Bandits,God+Is+an+Astronaut,Thrice,Ulver,of+Montreal,R.E.M.,The+Reign+Of+Kindo,Weezer,Porcupine+Tree,Sonata+Arctica,Alcest,Sigur+R%C3%B3s,Steven+Wilson,Black+Flag,Prince,Sin%C3%A9ad+O%27Connor,Lara+Fabian,Haris+Alexiou,Nana+Caymmi,Beth+Carvalho,Maria+Rita,Simone,Ana+Carolina,Maysa,Alcione,Daniela+Mercury,Era,EXO,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,Red+Fang,Gustavo+Santaolalla,Evelina,Red+Hot+Chili+Peppers,Aimer,The+Magnetic+Fields,Yo+La+Tengo,Pavement,Helvetia,The+Fall,Modest+Mouse,Portishead,Eugene+McGuinness,DUDA+BEAT,Leighton+Meester,Wu-Tang+Clan,Eyehategod,Dr.+Dre,Mobb+Deep,Modern+Baseball,Joyce+Manor,Cro-Mags,Dead+Fish,Agnostic+Front,Ratos+De+Por%C3%A3o,Fac%C3%A7%C3%A3o+Central,Minor+Threat,Napalm+Death,Sepultura,Slayer,Chuva+Negra,Integrity,Entombed,Converge,Have+Heart,Bolt+Thrower,Justin+Bieber,Alanis+Morissette,La+Dispute,Tigers+Jaw,Balance+and+Composure,Touch%C3%A9+Amor%C3%A9,Municipal+Waste,Loma+Prieta,Birds+in+Row,Drugdealer,Part+Time,NxxxxxS,Connan+Mockasin,Metronomy,Unknown+Mortal+Orchestra,Febueder,Grizzly+Bear,Broken+Social+Scene,Efterklang,Errors,Boyce+Avenue,The+Rasmus,Pentatonix,Monarchy,Owl+City,Sophie+Ellis-Bextor,H2O,Karina+Buhr,Devendra+Banhart,Met%C3%A1+Met%C3%A1,Eddie,Gorilla+Biscuits,Romulo+Fr%C3%B3es,Alkaline+Trio,Street+Bulldogs,Saves+the+Day,Samiam,Millencolin,No+Fun+at+All,Lifetime,Hot+Water+Music,RVIVR,Fullheart,The+Bouncing+Souls,Incubus,Cloud+Nothings,Anathema,Cambriana,Dance+Gavin+Dance,Explosions+in+the+Sky,Counterparts,The+Devil+Wears+Prada,Hundredth,Norma+Jean,For+the+Fallen+Dreams,Four+Year+Strong,A+Wilhelm+Scream,Architects,Every+Time+I+Die,The+Black+Dahlia+Murder,It+Prevails,Cruel+Hand,ERRA,August+Burns+Red,Defeater,As+I+Lay+Dying,H.E.R.,Lights,Summer+Walker,Lil+Peep,PRO8L3M,Toosii,Taco+Hemingway,Santino+Le+Saint,TUZZA+Globale,6ix9ine,Beatrice+Eli,Angel+Haze,Phill+Veras,Adore+Delano,GOT7,Ed+Sheeran,Neon+Jungle,Alexandra+Stan,2NE1,BTS,Harry+Styles,Simple+Plan,j-hope,Agust+D,A+Day+to+Remember,O+Terno,The+Maine,RM,Skank,Scorpions,Queen,Lifehouse,Silverchair,Kyo,The+Cranberries,Bonde+do+Rol%C3%AA,Man%C3%A1,Sportfreunde+Stiller,Aerosmith,SALES,Kelz,Alpine,mi+amigo+invencible,Bombay+Bicycle+Club,Bat+for+Lashes,Ben+Howard,Sevdaliza,Juveniles,Crim3s,Rhye,Ssion,Au+Revoir+Simone,The+Naked+and+Famous,Blouse,Flume,Lapalux,Shlohmo,SBTRKT,AlunaGeorge,Jamie+xx,Balam+Acab,King+Krule,user_id
1.0,0.9710124826629681,0.7865464632454924,0.6969486823855756,0.6956310679611651,0.6165742024965326,0.5994452149791956,0.5625520110957004,0.5401525658807212,0.5388349514563107,0.48481276005547846,0.42947295423023574,0.4136615811373093,0.39916782246879334,0.388626907073509,0.291123439667129,0.26740638002773925,0.23183079056865463,0.2305131761442441,0.2305131761442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956
0.26496982120487417,0.24614508598109552,0.3900353034961849,,,,0.7464070151463388,,,,0.3096515203279808,,,,,,,,,,1.0,0.769126523175037,0.26064229586607446,0.24841703678396537,0.24614508598109552,0.21628516114337776,0.20113882245757886,0.199299624188589,0.1982177428538891,0.1962703564514292,0.1936738412481494,0.18880537524199975,0.18501879057055004,0.18317959230156017,0.1695478874843412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957
1.0,0.1513441884085571,,,,,,,,,,,,,,,,,,,,,,,,0.16847108487272267,,,,,,,,,,0.4248317780740176,0.3759236335936012,0.24641655557671555,0.24092871199136673,0.19385989970164413,0.1932869929537231,0.19138735478956387,0.18972894051926614,0.1858392052307497,0.18396972005332318,0.17368755157747728,0.17323525677648705,0.169013838633911,0.16370691296895828,0.16096299117628388,0.15975687170697644,0.1589728940519266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958
,,,,,,,,,,,,,,,,,,,,0.5256427604871449,0.561637347767253,,,,,0.28267929634641403,,,,,,,,,,,,,,,0.3058186738836265,,,,,,,,,,,1.0,0.7017591339648174,0.5500676589986468,0.48193504736129905,0.2981055480378891,0.289106901217862,0.25439783491204326,0.25182679296346416,0.2402571041948579,0.23382949932341002,0.22740189445196213,0.22611637347767255,0.2196887686062246,0.21583220568335587,0.21197564276048714,0.20554803788903925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959
,,0.09314341971544715,,,,,,,0.14696709857723578,,0.09453125,,,,,,,,,0.1543286331300813,0.5340510670731707,0.2526835619918699,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08173907520325203,,,,,,,,,,,,,,,0.19801511686991868,0.13580411585365854,0.12433943089430893,0.12228785569105691,0.12162411077235773,0.10044461382113822,0.09163490853658537,0.08656631097560977,0.08457507621951219,0.08240282012195121,0.0822217987804878,0.08192009654471545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
