BTS,Little+Mix,TOMORROW+X+TOGETHER,Lorde,LOO%CE%A0%CE%94,Red+Velvet,TWICE,7+Minutoz,Beyonc%C3%A9,Ariana+Grande,Kanye+West,RM,TAEMIN,Melanie+Martinez,ATEEZ,f(x),j-hope,Zayn,%ED%83%9C%EC%97%B0,CHUNG+HA,Bigbang,EXO,Rap+Monster,Bastille,G-DRAGON,Michael+Jackson,2NE1,DEAN,Pabllo+Vittar,%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4,Frank+Ocean,Nicki+Minaj,Kehlani,%ED%83%9C%EC%96%91,2PM,SHINee,Panic!+at+the+Disco,Lovelyz,ODD+EYE+CIRCLE,%EB%93%9C%EB%A6%BC%EC%BA%90%EC%B3%90,%EC%95%84%EC%8A%A4%ED%8A%B8%EB%A1%9C,B1A4,VIXX,MONSTA+X,AOA,K.A.R.D,Lady+Gaga,Demi+Lovato,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,%EC%9D%B8%ED%94%BC%EB%8B%88%ED%8A%B8,Maroon+5,Sia,Taylor+Swift,Selena+Gomez,Rihanna,Paramore,Adele,Justin+Timberlake,Lana+Del+Rey,Madonna,Clarice+Falc%C3%A3o,Florence+%252B+the+Machine,Troye+Sivan,Carly+Rae+Jepsen,Azealia+Banks,David+Bowie,Foxes,Grimes,Unquiet+Nights,The+Rolling+Stones,Tom+Petty+and+The+Heartbreakers,Bruce+Springsteen,Genesis,George+Carlin,Roy+Orbison,Status+Quo,The+Hold+Steady,Phil+Collins,Richard+Ashcroft,George+Harrison,Mark+Knopfler,Tom+Petty,Bob+Dylan,Hard-Fi,Paul+Weller,Pink+Floyd,The+Gaslight+Anthem,Peter+Gabriel,Ke$ha,Britney+Spears,P!nk,Avicii,One+Direction,Hilary+Duff,Miley+Cyrus,Mariah+Carey,Ellie+Goulding,Anitta,Justin+Bieber,Calvin+Harris,Fifth+Harmony,Glee+Cast,Katy+Perry,Marina+&+the+Diamonds,HOLYCHILD,Alessia+Cara,Years+&+Years,Kylie+Minogue,Christina+Aguilera,Sophie+Ellis-Bextor,Avril+Lavigne,Gwen+Stefani,Jennifer+Lopez,Spice+Girls,Nelly+Furtado,Kelly+Clarkson,Sugababes,Jessie+J,Halsey,BLACKPINK,Dua+Lipa,Bridgit+Mendler,Doja+Cat,Ed+Sheeran,The+1975,Taco+Hemingway,5+Seconds+of+Summer,twenty+one+pilots,Catfish+and+the+Bottlemen,PRO8L3M,Billie+Eilish,Dawid+Podsiad%C5%82o,The+Neighbourhood,Jan-rapowanie,Arctic+Monkeys,Drake,Olivia+Rodrigo,PinkPantheress,Selena+Gomez+&+the+Scene,Harry+Styles,NewJeans,Caroline+Polachek,Sam+Smith,Meghan+Trainor,LUDMILLA,Iggy+Azalea,Wanessa,Dulce+Mar%C3%ADa,Tini,Camila+Cabello,Rita+Ora,Shawn+Mendes,Ava+Max,Dreamcatcher,Rouge,Carrie+Underwood,Paulina+Goto,Keke+Palmer,Charli+XCX,The+Weeknd,HAIM,Kim+Petras,Tove+Lo,JoJo,The+Pretty+Reckless,Cher+Lloyd,Mumford+&+Sons,George+Ezra,Of+Monsters+and+Men,Marina,Crystal+Castles,Sky+Ferreira,Loona,Allie+X,%ED%98%84%EC%95%84,iamamiwhoami,Anavit%C3%B3ria,Big+Time+Rush,Jake+Miller,Simple+Plan,All+Time+Low,Vanessa+Hudgens,Ashley+Tisdale,Hunter+Hayes,Yellowcard,Trey+Songz,Radiohead,SZA,"Tyler,+the+Creator",The+xx,James+Bay,B+Fachada,Louis+Tomlinson,M%C3%A5neskin,Birdy,Jack+%C3%9C,The+Pussycat+Dolls,Rae+Sremmurd,Anathema,Katatonia,Dead+Can+Dance,Amorphis,Porcupine+Tree,Bat+for+Lashes,Opeth,Hiroyuki+Sawano,Ghost,Franz+Ferdinand,Fr%C3%A9d%C3%A9ric+Chopin,Tyler+Bryant+&+The+Shakedown,Max+Richter,Sopor+Aeternus+&+The+Ensemble+of+Shadows,Antonio+Vivaldi,Placebo,Ludwig+van+Beethoven,Wolfgang+Amadeus+Mozart,The+Gathering,Jeremy+Soule,Howard+Shore,Hossein+Alizadeh,Anouar+Brahem,Ahura,Nirvana,John+Williams,%C3%93lafur+Arnalds,The+Beatles,Yann+Tiersen,Eleni+Karaindrou,Le+Trio+Joubran,Arvo+P%C3%A4rt,Axiom+Of+Choice,Zbigniew+Preisner,Ramin+Djawadi,Loreena+McKennitt,Goldmund,"Hossein+Alizadeh,+Pejman+Hadadi",Guns+N%27+Roses,Joan+Baez,Led+Zeppelin,Goldfrapp,Gorillaz,Metallica,Jacques+Brel,Dean+Martin,Chuck+Berry,Pantera,Poets+of+the+Fall,Black+Sabbath,Judas+Priest,Chris+Isaak,Depeche+Mode,AC%2FDC,Mot%C3%B6rhead,We+Butter+the+Bread+with+Butter,Abandon+All+Ships,DJ+Splash,Scar+Symmetry,Insomnium,Dying+Fetus,Basshunter,Electro-Light,Tobu,Eskimo+Callboy,A+Day+to+Remember,Abominable+Putridity,Alan+Walker,Pathology,One+Morning+Left,Stigmata,Ingested,Antony+and+the+Johnsons,Marc+Almond,The+Divine+Comedy,Jandek,The+Smiths,Sharon+Van+Etten,Yo+La+Tengo,Bj%C3%B6rk,Joni+Mitchell,Laura+Marling,Kate+Bush,Lou+Reed,Current+93,Devendra+Banhart,St.+Vincent,Buffy+Sainte-Marie,The+National,Belle+and+Sebastian,Megadeth,Riverside,Archive,Death,Rammstein,Andy+Timmons,Deep+Purple,Dokken,Buckethead,Crematory,Joe+Satriani,Dethklok,Iced+Earth,Hot+Milk,Tonight+Alive,Icon+for+Hire,Pale+Waves,Neil+Diamond,Orville+Peck,Hayley+Kiyoko,Kina+Grannis,Christine+and+the+Queens,Bon+Iver,We+Are+the+In+Crowd,L+Devine,Keaton+Henson,Nick+Cave+&+the+Bad+Seeds,Sufjan+Stevens,Tom+Waits,Jeff+Buckley,Ella+Fitzgerald,Leonard+Cohen,Barbara,Ane+Brun,Iron+&+Wine,Googoosh,Zaz,Patti+Smith,Nina+Simone,Sigur+R%C3%B3s,Elbow,Philip+Glass,Portishead,Mohammad+Reza+Shajarian,Nadine+Shah,Ahmad+Pejman,R%C3%B6yksopp,Ebi,Nicholas+Britell,Hooshyar+Khayam,Mohsen+Namjoo,Amy+Winehouse,Coldplay,Ludovico+Einaudi,Secret+Garden,Nick+Drake,Linkin+Park,Aaron,Fabrizio+Paterlini,30+Seconds+to+Mars,Evgeny+Grinko,Karen+Homayounfar,JBM,Trevor+Morris,Shamrain,Clint+Mansell,Adam+Hurst,Kayhan+Kalhor,R.E.M.,J%C3%B3hann+J%C3%B3hannsson,Nick+Cave+&+Warren+Ellis,Damien+Rice,Epica,Dark+Tranquillity,Moonspell,Dimmu+Borgir,In+Flames,Septicflesh,Cradle+of+Filth,Muse,Theatre+of+Tragedy,Arch+Enemy,Daylight+Dies,In+This+Moment,My+Dying+Bride,Tiamat,The+69+Eyes,Lacrimas+Profundere,Flor,Within+Temptation,Skott,Delain,Foster+the+People,System+of+a+Down,BANKS,Deva+Premal,Blackfield,Camel,Queen,Angelo+Badalamenti,The+Seven+Mile+Journey,Nils+Frahm,Johnny+Cash,Jerry+Goldsmith,Thom+Yorke,Airbag,HIM,Avenged+Sevenfold,Alice+in+Chains,Volbeat,happysad,Farben+Lehre,Black+Veil+Brides,Kult,The+White+Stripes,Machine+Head,Trzynasta+W+Samo+Po%C5%82udnie,Korn,The+Offspring,Bring+Me+the+Horizon,The+Rasmus,Strachy+Na+Lachy,Hey,Coma,Airbourne,The+Antlers,Youth+Lagoon,Arcade+Fire,Beach+House,Grizzly+Bear,James+Blake,Perfume+Genius,Mazzy+Star,Tame+Impala,Andrew+Bird,Lykke+Li,Kings+of+Convenience,King+Raam,Tool,The+Mars+Volta,John+Frusciante,W.A.S.P.,A+Perfect+Circle,Kingston+Wall,Puscifer,Raised+Fist,Gojira,The+Doors,Crippled+Black+Phoenix,Queens+of+the+Stone+Age,Meshuggah,%5Bunknown%5D,Uaral,Other+Lives,Comment+Band,Carina+Round,Lunatic+Soul,Staind,Apocalyptica,Sepultura,William+Wilde+Zeitler,Shape+of+Despair,Obscure+Sphinx,a-ha,DevilDriver,Clouds,Annihilator,Haggard,Empyrium,Estatic+Fear,Alireza+Ghorbani,Serj+Tankian,Ozzy+Osbourne,Shahin+Najafi,Eminem,Infected+Mushroom,Ali+Azimi,Hichkas,Kiosk,Editors,Osi,Gazpacho,Deftones,Nicole+Simone,Massive+Attack,Steven+Wilson,Daft+Punk,Moby,Simon+&+Garfunkel,Arash,Broken+Bells,ABBA,White+Lies,%C3%81sgeir,Deuter,Ozric+Tentacles,Eloy,King+Crimson,Jane,Tangerine+Dream,Stephan+Micus,Ayreon,Kamal,Savatage,Axel+Rudi+Pell,Oliver+Shanti+&+Friends,www.big.az,Younger+Brother,Woodkid,Evanescence,Saturnus,Vangelis,Enigma,Schiller,Kitaro,Mike+Oldfield,Enya,Airbase,Jean+Michel+Jarre,Armin+van+Buuren,Hans+Zimmer,Scooter,Jon+&+Vangelis,Delerium,Ti%C3%ABsto,Conjure+One,Homayoun+Shajarian,The+Pineapple+Thief,PJ+Harvey,London+Grammar,CocoRosie,Christian+L%C3%B6ffler,OneRepublic,Blueneck,Antimatter,Bliss,Peyman+Yazdanian,Dhafer+Youssef,ali+bahrAmi+fard,Yeong+Wook+Jo,Rafael+Anton+Irisarri,Karen+Homayoun+Far,Scorpions,Enrique+Iglesias,Pallett,Tarkan,Teoman,Hozier,Boys+Like+Girls,The+Click+Five,Secondhand+Serenade,Plain+White+T%27s,My+Chemical+Romance,Oasis,The+All-American+Rejects,We+the+Kings,John+Lennon,Ringo+Starr,Jonas+Brothers,Waking+Ashland,Andy+Price,A+Rocket+to+the+Moon,Endless+Melancholy,Dustin+O%27Halloran,A+Winged+Victory+for+the+Sullen,Olan+Mill,Nosound,Oliveray,RQTN,Oathless,Dave+Gahan,Creedence+Clearwater+Revival,Roxette,No+Doubt,Tracy+Chapman,The+Who,Martin+L.+Gore,The+Cure,Good+Charlotte,Jack+Johnson,Foo+Fighters,Counting+Crows,Lynyrd+Skynyrd,Mono,Daughter,Chaartaar,Keane,3+Doors+Down,Balmorhea,James+Blunt,Moderat,Nicolas+Jaar,GDaal,Apparat,BOZORG,Fairport+Convention,Charlie,Kaleidoscope,Decameron,Jerzy+Antczak,Ramses,Epitaph,Jethro+Tull,Calvin+Russell,Like+Wendy,Midlake,The+Motions,David+Gilmour,alt-J,Manu+Shrine,The+Underground+Youth,Wild+Belle,Boards+of+Canada,Birdpen,My+Sleeping+Karma,Tora,Shadmehr+Aghili,Shearwater,Vitas,Kauan,Eluveitie,C%C5%93ur+de+Pirate,Fleshgod+Apocalypse,The+Last+Shadow+Puppets,Amon+Amarth,First+Aid+Kit,Jamie+Christopherson,Leprous,Slayer,Soen,Lamb+of+God,Powerwolf,Faun,Black+Crown+Initiate,Wardruna,Ancient+Bards,Behemoth,Tenhi,Therion,Novembre,Vader,Paradise+Lost,Midnight+Odyssey,Agalloch,Beastmilk,Novembers+Doom,%D0%A1%D1%80%D1%83%D0%B1,Alcest,:Of+the+Wand+&+the+Moon:,Sonne+Hagal,Enjambre,Andr%C3%A9s+Calamaro,Comisario+Pantera,Caf%C3%A9+Tacvba,Los+Bunkers,Zo%C3%A9,Los+Fabulosos+Cadillacs,Caifanes,Enrique+Bunbury,Babas%C3%B3nicos,Man%C3%A1,Molotov,Los+Aut%C3%A9nticos+Decadentes,Jarabe+de+Palo,Misfits,Nine+Inch+Nails,Chelsea+Wolfe,Garbage,Tori+Amos,Type+O+Negative,True+Widow,Nevermore,Never+Shout+Never,Demis+Roussos,Apati,Sleeping+With+Sirens,Grouper,Lam%C3%BAria+Abissal,Versailles,Burzum,Ofdrykkja,Happy+Days,Gulag,Echo+&+the+Bunnymen,Hypothermia,Svarti+Loghin,Bee+Gees,Lifelover,Silent+Wood,Raul+Seixas,Chico+Buarque,Agust+D,ZICO,Laura+Fygi,DJ+Shadow,UNKLE,Zero+7,Diana+Krall,Kendrick+Lamar,The+Poet,Bonobo,Hooman+Ajdari,Behzad+leito+(www.Rap3da.net),Disturbed,Fink,The+Ways,Kasabian,Eric+Clapton,Gary+Moore,Kiosk+%5BFoxMusic.IR%5D,Marilyn+Manson,Kings+of+Leon,Rise+Against,Lil+Peep,Brandi+Carlile,CHVRCHES,Blue+October,De%2FVision,Chris+Garneau,Shinedown,Bullet+for+My+Valentine,+noredirect/Blink+182,Badflower,Snow+Patrol,The+Dresden+Dolls,Alexisonfire,blink-182,Every+Time+I+Die,City+and+Colour,The+Story+So+Far,Bullet+Bane,Machine+Gun+Kelly,Turnstile,Dead+Fish,At+the+Drive-In,Underoath,NOFX,Moving+Mountains,Stand+Atlantic,Mastodon,The+Dillinger+Escape+Plan,A$AP+Rocky,The+Ghost+Inside,Green+Day,Beartooth,Dance+Gavin+Dance,Palisades,Emarosa,Stick+to+Your+Guns,LANDMVRKS,Slayyyter,Don+Broco,Wolf+&+Bear,Blackout+Problems,Architects,Tilian,Slaves,Sore,Banda+Neira,Float,Vampire+Weekend,Payung+Teduh,The+Drums,Tigapagi,White+Shoes+&+The+Couples+Company,Alvvays,Beach+Fossils,The+Trees+&+The+Wild,Phoenix,Rex+Orange+County,Miami+Horror,Naif,Best+Coast,Dialog+Dini+Hari,John+Mayer,Joji,C%C3%A9line+Dion,Glenn+Fredly,Randy+Newman,Yura+Yunita,Nadin+Amizah,Rio+Febrian,Westlife,Fernando+&+Sorocaba,Aurora,Florist,Bibio,Jirapah,Weyes+Blood,Elephant+Kind,TV+Girl,Toro+y+Moi,Bin+Idris,The+Avalanches,The+Lumineers,Fazerdaze,Fleet+Foxes,Cleo+Sol,Fauxe,Motorama,Warpaint,Daniel+Caesar,Novo+Amor,San+Cisco,TomppaBeats,The+Paper+Kites,Angus+&+Julia+Stone,Tom+Rosenthal,Pink+Guy,Mac+DeMarco,Last+Dinosaurs,Alexandra+Savior,The+Kills,Rich+Brian,RICH+CHIGGA,The+Strokes,Akira+Kosemura,Zedd,The+S.I.G.I.T,L%27Alphalpha,Sarasvati,Krewella,Unkle+Bob,Beth,Rhye,Clean+Bandit,yutaka+hirasaka,Frau,Fast+Animals+and+slow+kids,Fred+again..,Foals,Verdena,Post+Malone,Glass+Animals,Bo+Burnham,Cosmo,IZ*ONE,Icona+Pop,Disclosure,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,Fall+Out+Boy,David+Guetta,Teenage+Bottlerocket,Touch%C3%A9+Amor%C3%A9,Neck+Deep,Bad+Religion,Hundredth,Basement,Rancid,Counterparts,Turnover,Citizen,H2O,Title+Fight,Converge,Alkaline+Trio,No+Use+for+a+Name,Descendents,Mew,The+Radio+Dept.,Bombay+Bicycle+Club,Blur,Yuck,Ducktails,Pulp,The+Brian+Jonestown+Massacre,The+Velvet+Underground,New+Order,Bondan+Prakoso+&+Fade+2+Black,Efek+Rumah+Kaca,Incubus,Interpol,Nujabes,Bloc+Party,Padi,Souljah,Slowdive,Red+Hot+Chili+Peppers,HONNE,The+Corrs,Whitney+Houston,Bruno+Mars,boy+pablo,Raisa,Snoh+Aalegra,PREP,Brian+McKnight,B2ST,Big+Bang,Passion+Pit,Copeland,Macklemore+&+Ryan+Lewis,Block+B,The+Black+Keys,Childish+Gambino,Ichiko+Aoba,Yiruma,%E6%A4%8E%E5%90%8DKAY%E5%A4%AA,Maeda+Jun,%E4%B9%85%E7%9F%B3%E8%AD%B2,Tokio+Myers,Atlesta,Oliver+Riot,She+&+Him,Air,Acid+House+Kings,Jens+Lekman,Fran%C3%A7oise+Hardy,The+Adams,Clap+Your+Hands+Say+Yeah,Wilco,Architecture+in+Helsinki,Noah+and+the+Whale,The+Tallest+Man+on+Earth,Mogwai,danilla,Tony+Bennett,Suede,French+Teen+Idol,Carissa%27s+Wierd,ONE+OK+ROCK,Lug-na,%E4%BD%90%E8%97%A4%E7%9B%B4%E7%B4%80,%E4%BD%8F%E5%8F%8B%E7%B4%80%E4%BA%BA,Dini,Takeshi+Kobayashi,Mac+Miller,Rejjie+Snow,KAYTRANADA,Two+Door+Cinema+Club,The+Internet,+noredirect/Belle+&+Sebastian,The+Cardigans,Pure+Saturday,Deerhunter,Yuna,Club+8,Jamiroquai,The+Stone+Roses,my+bloody+valentine,Mondo+Gascaro,Melody%27s+Echo+Chamber,Weezer,Wild+Nothing,Pierce+the+Veil,Maliq++D%27essentials,Ben+Howard,Kodaline,The+Script,Our+Last+Night,Walk+the+Moon,One+Night+Only,Canterbury,Mayday+Parade,The+Killers,Billy+Talent,The+Wombats,The+Kooks,%D0%A1%D0%BF%D0%BB%D0%B8%D0%BD,The+Dead+Weather,Papa+Roach,Kaiser+Chiefs,Rufus+Wainwright,Patrick+Wolf,The+Morning+Benders,J%C3%B3nsi,Erik+Satie,Shugo+Tokumaru,Billie+Holiday,Kitty+Pryde,Swans,Sixx:A.M.,Izzy+Stradlin,Kiss,Siouxsie+and+the+Banshees,Aerosmith,Slash,M%C3%B6tley+Cr%C3%BCe,matryoshka,Duff+McKagan%27s+Loaded,Graveyard,Frank+Sinatra,Gabrielle+Aplin,Madeon,Rone,Yung+Lean,The+Bloody+Beetroots,Breton,The+Chemical+Brothers,Black+Sun+Empire,Keeno,The+Garden,Rameses+B,Skrux,Major+Lazer,Pandai+Besi,Santamonica,M.I.A.,Brite+Futures,MALIQ+&+D%27Essentials,Roman+Foot+Soldiers,The+Pains+of+Being+Pure+at+Heart,Tulus,Flume,Jamie+Aditya+Graham,Logo,Adhitia+Sofyan,Sheila+on+7,Mocca,Hollywood+Nobody,Nidji,Juicy+Lucy,Ten2Five,Maudy+Ayunda,Serge+Gainsbourg,Mayer+Hawthorne,Mian+Tiara,Stevie+Wonder,Love,Dewa+19,Strawberry+Alarm+Clock,Jamie+Cullum,Alex+Turner,King+Gizzard+&+The+Lizard+Wizard,Like+Pacific,American+Football,Komunal,eleventwelfth,Phoebe+Bridgers,Knuckle+Puck,Pitty,Los+Hermanos,Fresno,Tegan+and+Sara,Esteban,C%C3%ADcero,Cage+the+Elephant,Cobra+Starship,Endah+N+Rhesa,Mika,Lily+Allen,AKB48,Michael+Bubl%C3%A9,DEPAPEPE,3rd+Coast,Jason+Mraz,Sondre+Lerche,RAN,Pitbull,Hivi!,Ten+2+Five,Kahitna,Skank,U2,Jorge+Ben,Legi%C3%A3o+Urbana,Darvin,Ha%C3%AFm,user_id
1.0,0.29551637279596976,0.267120067170445,0.13702350965575147,0.1319983207388749,0.12872795969773299,0.1167632241813602,0.1069521410579345,0.10655331654072209,0.0977791771620487,0.09546599496221662,0.09331234256926951,0.09243492863140218,0.08836691855583544,0.08717044500419815,0.0842191435768262,0.08174643157010916,0.08134760705289673,0.08086901763224182,0.08015113350125945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517
1.0,,,,,,,,0.27274521929407286,,,,0.2213633336504614,,,,,,,,0.6942845590333936,0.5762011226334317,0.5549614689373038,0.5030824850156979,0.42933117686233463,0.32905289696508416,0.30171249167538766,0.28878793644753115,0.2848563409761202,0.21426838550090382,0.20423603843592425,0.17920036152602037,0.17725715916658735,0.160355817714775,0.15904528589097136,0.15818666159261727,0.15683093901626866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518
,,,,0.3508613349053514,,0.13276020174232003,,,,,,,,,,,,,,,0.8462402567629528,,,,,,,,1.0,,,,,,0.36019519224471075,,0.34619440623567166,0.331633588786271,0.3315713630706753,0.3262199515294426,0.3163260627497216,0.19635488308115545,0.19585707735638958,0.18322525709045656,0.1782471998427982,0.17214907971441673,0.15379249361367656,0.14570315058623173,0.13948057902665878,0.13916945044868015,0.12722211305430015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519
