Linkin+Park,Tribo+da+Periferia,Casa+Worship,Dj+Roony+Moura,Imagine+Dragons,Detonautas+Roque+Clube,twenty+one+pilots,Z%C3%A9+Neto+&+Cristiano,The+Chainsmokers,Projota,Oasis,Os+Bar%C3%B5es+Da+Pisadinha,Armin+van+Buuren,Gusttavo+Lima,Hungria+Hip+Hop,Ed+Sheeran,Coldplay,Avicii,Galantis,The+Neighbourhood,Luan+Santana,Ashley+Tisdale,Selena+Gomez,Ariana+Grande,Taylor+Swift,Miley+Cyrus,Demi+Lovato,Dua+Lipa,Katy+Perry,Camila+Cabello,Selena+Gomez+&+the+Scene,RBD,Lady+Gaga,Shawn+Mendes,Kygo,Justin+Bieber,Harry+Styles,Maroon+5,The+Weeknd,HAIM,Madonna,Lorde,Florence+%252B+the+Machine,Beyonc%C3%A9,Sky+Ferreira,Amy+Winehouse,Adore+Delano,Lana+Del+Rey,Little+Mix,Jess+Glynne,Michael+Jackson,Bj%C3%B6rk,Rihanna,Charli+XCX,Kelly+Clarkson,Avril+Lavigne,The+Fray,Kings+of+Leon,Lily+Allen,P!nk,Natasha+Bedingfield,Britney+Spears,Leona+Lewis,Christina+Aguilera,The+Veronicas,The+Saturdays,Paramore,Years+&+Years,Birdy,Engenheiros+Do+Hawaii,Tiago+Iorc,Sam+Smith,Jake+Bugg,Loreen,Tove+Lo,Capital+Inicial,Troye+Sivan,Ellie+Goulding,Clarice+Falc%C3%A3o,Adam+Lambert,Pitty,Claudia+Leitte,Daniela+Mercury,Sia,Shakira,Evanescence,Nelly+Furtado,Adriana+Calcanhotto,Carly+Rae+Jepsen,Travis,Natalie+Imbruglia,Planta+e+Raiz,Spice+Girls,t.A.T.u.,Mariah+Carey,Halsey,Kacey+Musgraves,Tinashe,Billie+Eilish,Marina,Ava+Max,Bebe+Rexha,ROSAL%C3%8DA,Kate+Bush,Drake,Olivia+Rodrigo,Anitta,Meghan+Trainor,Fetty+Wap,Major+Lazer,C%C3%ADcero,Mallu+Magalh%C3%A3es,Fifth+Harmony,Lu%C3%ADsa+Sonza,LUDMILLA,Silva,Armandinho,Leo+Fressato,Terno+Rei,Boyce+Avenue,Owl+City,Young+Wonder,Panic!+at+the+Disco,BTS,Marina+&+the+Diamonds,Arctic+Monkeys,Fall+Out+Boy,System+of+a+Down,Natalia+Kills,Bruno+Mars,Tame+Impala,St.+Vincent,Muse,2NE1,Azealia+Banks,Lexa,Kanye+West,Tony+Bennett+&+Lady+Gaga,Nicki+Minaj,Trey+Songz,PARTYNEXTDOOR,Hilary+Duff,JAY-Z+&+Kanye+West,Too+$hort,Dulce+Mar%C3%ADa,Thal%C3%ADa,Ricky+Martin,Tina+Turner,Lea+Michele,Gloria+Trevi,Cher,David+Bowie,Eiza,Maria+Rita,Wanessa,Alanis+Morissette,Manu+Gavassi,Paloma+Faith,Iggy+Azalea,Randy+Crawford,Valesca+Popozuda,One+Direction,5+Seconds+of+Summer,Emblem3,Selvagens+%C3%80+Procura+de+Lei,EXO,Charlie+Brown+Jr.,The+1975,Mac+DeMarco,The+xx,Baco+Exu+do+Blues,Rubel,Ke$ha,f(x),4minute,JoJo,Red+Velvet,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,Jessie+J,Kylie+Minogue,A+Pink,Pabllo+Vittar,Olly+Murs,BLACKPINK,Glee+Cast,The+Killers,Foster+the+People,The+Pretty+Reckless,McFly,Simple+Plan,Sophie+Ellis-Bextor,blink-182,Cobra+Starship,Lia+Clark,Banda+U%C3%B3,Linn+da+Quebrada,IZA,Cher+Lloyd,Calcinha+Preta,Alok,MC+Livinho,Calvin+Harris,Doja+Cat,Ivete+Sangalo,Mar%C3%ADlia+Mendon%C3%A7a,Wesley+Safad%C3%A3o,Alinne+Rosa,Jorge+&+Mateus,Solange+Almeida,Avi%C3%B5es+do+Forr%C3%B3,Naiara+Azevedo,Sophia+Abrah%C3%A3o,Maiara+&+Maraisa,Colbie+Caillat,Banda+Mercosul,Maria+Cec%C3%ADlia+&+Rodolfo,Carrie+Underwood,Shania+Twain,TLC,3LW,The+Cheetah+Girls,Jennifer+Love+Hewitt,Adrienne+Bailon,Bigbang,Robert+Downey+Jr.,Elvis+Presley,The+Beatles,Pixie+Lott,Anah%C3%AD,Nosso+Sentimento,TWICE,LOO%CE%A0%CE%94,LOO%CE%A0%CE%94+%2F+ODD+EYE+CIRCLE,Melanie+Martinez,David+Guetta,Jack+%C3%9C,Chris+Brown,Ashanti,Aaliyah,Kelly+Rowland,Ciara,Nicole+Scherzinger,R.+Kelly,Corona,Bastille,Luedji+Luna,Caetano+Veloso,Maria+Beth%C3%A2nia,Gloria+Groove,Anavit%C3%B3ria,Adele,Rachel+Ries,Justin+Timberlake,Pitbull,Eminem,Esteban,Djonga,Los+Hermanos,Johnny+Hooker,Jack+Johnson,Jennifer+Lopez,Kim+Petras,J%C3%A3o,Bridgit+Mendler,Priscilla+Alc%C3%A2ntara,Fernanda+Brum,Lagum,Lucas+Lucco,Cocteau+Twins,Beach+House,Agnes+Obel,Ry+x,Cyndi+Lauper,Bon+Iver,Echo+&+the+Bunnymen,C%C5%93ur+de+Pirate,iamamiwhoami,Bat+for+Lashes,Alvvays,Angel+Olsen,Sufjan+Stevens,Fleet+Foxes,Green+Day,Fresno,Bad+Bunny,A+Day+to+Remember,FKA+twigs,Gal+Costa,Alice+Caymmi,Marisa+Monte,Rita+Lee,Sharon+Van+Etten,PJ+Harvey,Gossip,Kali+Uchis,C%C3%A9u,Kelela,Sevdaliza,Arca,Death+Grips,Shygirl,Caroline+Polachek,Fever+Ray,James+Blake,Chromatics,The+Knife,Radiohead,Arcade+Fire,Perfect+Pussy,Urias,Lu%C3%ADsa+e+Os+Alquimistas,Lucas+Nevou,Liniker+e+os+Caramelows,M%C3%98,Mr.+Probz,Aurora,Castello+Branco,Grace+VanderWaal,Tribalistas,Scatolove,M.I.A.,Prince+Royce,Grimes,Woodkid,Cigarettes+After+Sex,Oh+Wonder,Billie+Marten,BANKS,Mallrat,Som+do+Ventilador+Ru%C3%ADdo+Branco,John+Mayer,Tom+Cust%C3%B3dio+da+Luz,Mika,Thiago+Pethit,Phill+Veras,Toni+Ferreira,Marcelo+Camelo,Queen,RuPaul,Whitney+Houston,Janelle+Mon%C3%A1e,Foxes,Lulu+Santos,Bar%C3%A3o+Vermelho,Humberto+Gessinger,Suricato,Teresa+Cristina,Jota+Quest,Pink+Floyd,Frejat,Ludov,Backstreet+Boys,The+Rasmus,Mahmundi,Jaloo,Pato+Fu,Tulipa+Ruiz,Cansei+de+Ser+Sexy,Skank,SZA,Marina+Sena,Sabrina+Claudio,Kehlani,Marilyn+Manson,Kendrick+Lamar,Crystal+Castles,Daniel+Caesar,Weyes+Blood,Charles+Watson,Men+I+Trust,Frank+Ocean,Monsune,Jessie+Ware,Slowdive,Janet+Jackson,Kazaky,radiosaovivo.net,+noredirect/Marina+and+the+Diamonds,Melanie+C,AlunaGeorge,Gorillaz,The+Maccabees,The+Strokes,Boogarins,Baiana+System,Curumin,The+Kooks,The+Black+Keys,Franz+Ferdinand,Flume,Cage+the+Elephant,The+Raconteurs,Saulo+Duarte+e+a+Unidade,Novos+Baianos,Giovani+Cidreira,Inna,Icona+Pop,Kerli,Desejo+de+Menina,Harmonia+Do+Samba,Cartola,Matheus+&+Kauan,Edson+Lima,Leo+Santana,Henrique+&+Juliano,Banda+Eva,Turma+do+Pagode,Sandy+e+Junior,Vanessa+da+Mata,The+Drums,Marjorie+Estiano,%5Bunknown%5D,The+Pierces,Marcelo+Jeneci,She+&+Him,%ED%98%84%EC%95%84,Xuxa,Rouge,Sarah+Brightman,Fat+Family,MC+Carol,Gregorian,Sandy+Leah,High+School+Musical,The+Pussycat+Dolls,Nine+Inch+Nails,Alicia+Keys,LCD+Soundsystem,Charlie+Puth,Ne-Yo,Jason+Der%C3%BClo,Ella+Henderson,Elijah+Blake,Nick+Jonas,Lindsay+Lohan,%E5%B0%91%E5%A5%B3%E6%99%82%E4%BB%A3,Ashlee+Simpson,Lifehouse,Jessica+Simpson,Paula+Abdul,Tori+Amos,Z%D0%B5%D0%BC%D1%84%D0%B8%D1%80%D0%B0,Me%27Shell+Ndeg%C3%A9ocello,Brandy,Jill+Scott,Mary+J.+Blige,Unknown+Mortal+Orchestra,Prince,Bruce+Springsteen,Fleetwood+Mac,Billy+Joel,Tears+for+Fears,Marvin+Gaye,Red+Hot+Chili+Peppers,Foo+Fighters,The+Smiths,Highly+Suspect,Incubus,Nothing+But+Thieves,Jay+Vaquer,Stone+Temple+Pilots,Pearl+Jam,Silverchair,Hoobastank,Nirvana,The+Panic+Channel,Hozier,C%C3%A1ssia+Eller,Phoebe+Bridgers,Mitski,Lucy+Dacus,Fiona+Apple,boygenius,Elliott+Smith,Father+John+Misty,Bleachers,Samia,Megan+Thee+Stallion,Slayyyter,Dolly+Parton,My+Chemical+Romance,Madison+Beer,Sabrina+Carpenter,Omar+Apollo,Victoria+Mon%C3%A9t,Conan+Gray,Chloe+x+Halle,Lizzo,Ana+Mena,Bel%C3%A9n+Aguilera,Lola+Indigo,Paola+&+Chiara,Aitana,Luna+Ki,Noa+Kirel,Agnes,JISOO,Lights,Flyleaf,ABBA,Original+Broadway+Cast,%C3%89milie+Simon,Everly,Nightwish,%E5%A4%A9%E9%87%8E%E6%9C%88%E5%AD%90,Tegan+and+Sara,No+Doubt,Lindsey+Stirling,ENHYPEN,TOMORROW+X+TOGETHER,Traces,Illenium,Loona,IU,Eden,Rostam,Hatchie,CHVRCHES,Daft+Punk,King+Gizzard+&+The+Lizard+Wizard,The+Prodigy,Justice,Alaska+Thunderfuck,John+Williams,The+National,"Tyler,+the+Creator",will.i.am,Enrique+Iglesias,C%C3%A9line+Dion,Elton+John,Saint+Etienne,Annie,Joni+Mitchell,Nicola+Roberts,Rachel+Stevens,Geri+Halliwell,Aimee+Mann,R.E.M.,Charlotte+Martin,Ryan+Adams,alt-J,Mutemath,Matt+Nathanson,Lindsey+Buckingham,Poppy,Metric,Alice+Glass,johnny+goth,Mars+Argo,Allie+X,Alice+Longyu+Gao,8485,Siiickbrain,Mothica,ITZY,Maggie+Lindemann,Ethel+Cain,Purity+Ring,Ice+Nine+Kills,Laura+Marling,%C3%93lafur+Arnalds,melancholic+bitch,Portishead,Sheila+on+7,The+Mars+Volta,Telefon+Tel+Aviv,Kings+of+Convenience,Joji,Sofia+Carson,dodie,Tessa+Violet,Hammock,The+Wombats,Bo+Burnham,Dan+Romer,Lord+Huron,Declan+McKenna,The+Vaccines,Drew+Monson,Lizzy+McAlpine,Pablo+Brooks,Joker+Out,girl+in+red,Gracie+Abrams,Victoria,Paulina+Rubio,Destiny%27s+Child,Girls+Aloud,Hole,Ladytron,Siouxsie+and+the+Banshees,Veruca+Salt,Babes+in+Toyland,Addison+Rae,Softcult,Bladee,Dean+Blunt,Sophie,PinkPantheress,JPEGMAFIA,Cheryl,Megan+Hilty,Katharine+McPhee,Robyn,Scissor+Sisters,Hurts,Crazy+Ex-Girlfriend+Cast,Tuyo,DUDA+BEAT,Davi+Sabbag,GOT7,Zayn,An%C3%BAncio,Lenni+Kim,Lou,Abra,Aretha+Franklin,Rina+Sawayama,Pom+Pom+Squad,Modest+Mouse,Perfume+Genius,Kimbra,Joanna+Newsom,aespa,LE+SSERAFIM,IVE,Bob+Dylan,Amanda+Palmer,Ola+Gjeilo,user_id
,,,,,,,,,0.14671574830323247,,,,,,,,,,,,,,0.1024559990797193,,,,,,,,,1.0,,,,,,,,,,,0.10180029909122282,,0.07666513286552398,,,,,,,0.10486023237087311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20135741401127344,,,,,,,,,0.5176233751294145,,,,,,,,0.08945128264120557,,,,,,,,,,,0.17436443115150121,,,,,,,,,0.6893074887840791,0.15753479811342458,0.15283561486253305,0.14037731508109974,0.13436673185321524,0.12168986540894973,0.10693661566777868,0.1012538824341424,0.09688254917749914,0.08038076613367078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717
,,,,,,,,,,,,,,,,,,,,,,,0.05427927927927928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051426426426426426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051426426426426426,,,1.0,0.15555555555555556,0.11561561561561562,0.07424924924924925,0.06141141141141141,0.05570570570570571,0.05427927927927928,0.05427927927927928,0.05427927927927928,0.05427927927927928,0.05427927927927928,0.05285285285285286,0.05285285285285286,0.05285285285285286,0.051426426426426426,0.051426426426426426,0.051426426426426426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5718
,,,,,,,,,,,,,,,0.16200188634755952,,,,,,,,0.14184154680499883,,,,,,,,,,,,0.874109879745343,,,,,,,,,,,,0.19649846734260784,,,,,,,,,,,,,,,,,,,,,,,,,0.4366305116717755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223154916293327,,,,,,0.16580995048337654,,,,,,,,,,,,,0.15057769394010848,,0.254963452016034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.362261259136996,0.3248526290969111,0.27041971233199713,0.21262673897665646,0.19045036547983962,0.18171421834473,0.1765621315727423,0.13780947889648668,0.13736147135109644,0.13489742985145015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5719
,,,,,,,,,,,,,,,,,,,,,,0.1409389842893679,0.28914870295944467,,,,,0.1544757033248082,,0.10414687614176105,,,,,,,,,,,,,,,,,,0.34676653270003654,,,,,,,0.5303799780781878,,,,,,0.5317683595177202,,,,,,,,,,,,,0.08227986846912679,,,,,,,,,,,,,,0.08713920350748995,,,,,,,,,,,,,,,,,,,,,,,,0.12809645597369382,,,,,,,,,,,,,,,,,,,,,0.5508586043112897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.481439532334673,0.2363902082572159,0.20584581658750456,0.19543295579101205,0.1336499817318232,0.09824625502374862,0.08922177566678846,0.0819327731092437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5721
,,,,,,,,,,,,,,,,,,,,,,0.380250998288648,0.28655162578436966,,0.22103251568739302,,,0.33792641186537364,,,,0.5234826012549915,,,,,,,,,,,0.3484940102681118,,,,0.5095550484883058,0.17572732458642326,,,,0.364155733029093,,,0.19789218482601256,,,,,,0.27224472333143185,,0.22488020536223619,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24065031374786078,,,,,,,,,,,,,,0.23382201939532227,,,,,,,,,,,,,,,,,,,,0.5762664004563606,,,,,,,,,,,,,,0.2173474044495151,,,,,,,,,0.35700228180262406,0.2590216771249287,0.1729092983456931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722
0.19183800193183387,,,,,,,,,,,,,,,,,,,,,0.2526631709672968,,,0.2489926866289499,,,,0.24060300814129987,,,,,,,,,,,,,,,,,,,0.22316820753415206,,,,,,0.4635849316958741,,0.20769973782254725,,,,,,0.6038498689112736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19747481716572374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34888229612253346,,,,,1.0,,,,,,,,,,,,0.6585138678073685,0.35137298192355454,0.2520077273354491,0.23299986201186695,0.22710086932523804,0.21805574720574028,0.20953497999172072,0.20298054367324408,0.1964261073547675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723
,,,,,,,,,,,,,,,,,,,,,,0.08527528809218951,0.3868462523392101,0.13439869989165765,,0.08003545750024624,0.07947404707968088,0.07685413178370926,,,,0.14113562493844184,,,,,,,,,,,,,,,,,,,,,0.08855018221215405,,,,,,,,0.14310056141042055,,,,,,,,,,,,,0.1364572047670639,,,,,,,,,,,,,,,,,,,,,0.11138087264847828,,0.48902294888210374,,,,0.08817590859844382,,,,,,,,,,,,,0.1731360189106668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.13346301585738207,,,,,,,,,,,,0.11456219836501526,0.08677238254703043,0.08209396237565252,0.0774155422042746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724
,,,,,,,,,,,,,,,,,,,,,,0.3048584706379383,0.28097803126320237,0.12485213350232362,,,,0.10960076045627376,,0.13930080270384454,,,,,,,,,,,,,0.18666032953105194,,,,,0.427672158850866,,,,,,,,,,,,,0.13468525559780314,,,,,,,,,,,,,,,,,,,,0.14632446134347274,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1467258132657372,,,,,0.10699197296155472,,0.18906844106463877,,,,,,,,,,0.10097169412758766,,,,,0.12324672581326575,,,,,,,,,0.4391106886354034,,,,,,,,,,,,,,,,,,,,0.10257710181664553,,,,,,,,,,,,,,,,,,,,0.10618926911702578,,,,,,,,,,,,,,,,,,,0.12966835656949727,0.11040346430080271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726
,,,,,,,,,,,,,,,,,,,,,,,0.1031721994965387,0.1190902297042165,0.11217747010698552,,0.08531112334801762,0.1424441472624292,,,,0.23735446821900563,,,0.09272832756450598,,,,,,,,0.2057986548143486,,,,0.5156210667086217,,,,,0.1011731041535557,,,0.10754405286343613,,,,,,1.0,,0.0925228130899937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1306177234109503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09106552863436124,,,,,,,,,,,,,,,,,,,,,,,0.11968808999370673,,,,,,,,,,,,,,,,,,0.08889828508495909,0.08869277061044682,0.08603976557583386,0.08267680144745124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727
,,,,,,,,,,,,,0.1601005662956454,,,,,,,,,,,,,,,,,,0.1601933216168717,0.22651337629369267,,,,,,,,0.2585139621167741,,,0.14266256590509668,,,,,,,,,0.23458308924038274,,,,,,,,,0.5866822886155048,,,,,,,,,,,,,,,,,,,,0.61228275727397,0.15193809802772895,,,,,,,,,,,,,,,,,,,,,,,,0.2624096856082796,,,,,,,,,0.12095782073813709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10611696934192541,,,,,,,,,,,,,,,,,0.1359841827768014,,,,,1.0,0.2026752587385276,0.15073227885178675,0.14878441710603396,0.14785686389377073,0.13004784221831672,0.12791446983011132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5728
