Flume,The+xx,Crystal+Castles,Marina+&+the+Diamonds,Disclosure,Robyn,Purity+Ring,Katy+B,AlunaGeorge,M%C3%98,Wilkinson,Calvin+Harris,Indecorum,iamamiwhoami,Mela+Koteluk,XXYYXX,ODESZA,Niva,Maria+Peszek,Mery+Spolsky,The+Rolling+Stones,Johnny+Cash,Tangerine+Dream,Bruce+Springsteen,The+Beatles,Katatonia,Deep+Purple,The+Beach+Boys,Brian+Eno,Pink+Floyd,Creedence+Clearwater+Revival,Eric+Clapton,Neil+Young,Bob+Dylan,Black+Sabbath,Vangelis,Misfits,The+Doors,Arch+Enemy,David+Bowie,CHVRCHES,Of+Monsters+and+Men,Wolf+Alice,The+Naked+and+Famous,Linkin+Park,Elliphant,Pale+Waves,Tegan+and+Sara,The+Subways,Wanda,Sum+41,Circa+Waves,Mando+Diao,Tokyo+Police+Club,White+Lies,Green+Day,Metric,Lupe+Fiasco,Eddie,Baiana+System,Mundo+Livre+S%2FA,Deftones,Mac+DeMarco,Momboj%C3%B3,Autoramas,Academia+da+Berlinda,Incubus,Belchior,The+Black+Keys,Babylon+Circus,Wado,Tagore,Charme+Chulo,Firebug,Siba,Graxa,Biltre,Curumin,M83,Los+Campesinos!,Death+Cab+for+Cutie,Boards+of+Canada,Sufjan+Stevens,Bloc+Party,Stars+of+the+Lid,Jack%27s+Mannequin,Grimes,Sigur+R%C3%B3s,Bon+Iver,Blood+Diamonds,Something+Corporate,Yeasayer,Coldplay,Taylor+Swift,Ellie+Goulding,BTS,Florence+%252B+the+Machine,TWICE,Paramore,Ariana+Grande,Beyonc%C3%A9,30+Seconds+to+Mars,IU,Katy+Perry,All+Time+Low,Lights,GOT7,Sara+Bareilles,Charli+XCX,My+Chemical+Romance,Jessie+Ware,Little+Mix,Red+Velvet,Mariah+Carey,Janet+Jackson,Rihanna,Kylie+Minogue,Madonna,Prince,Lana+Del+Rey,Nina+Simone,Diana+Ross,Lykke+Li,P!nk,Lady+Gaga,Christina+Aguilera,Kate+Bush,PJ+Harvey,Bj%C3%B6rk,Bad+Bunny,ROSAL%C3%8DA,The+Lumineers,Billie+Eilish,Karol+G,J+Balvin,Ed+Sheeran,Kings+of+Leon,Drake,BANKS,Lorde,Hans+Zimmer,Morat,James+Arthur,Maluma,CNCO,Andrew+Bird,Ludovico+Einaudi,Eminem,Regina+Spektor,Archive,Gregory+and+the+Hawk,Arcade+Fire,Adele,CocoRosie,J%C3%B3nsi,Wir+sind+Helden,Gogol+Bordello,Silbermond,Moby,Carla+Bruni,alt-J,Vampire+Weekend,Kendrick+Lamar,A$AP+Rocky,Carly+Rae+Jepsen,Kanye+West,BLACKPINK,JAY-Z,Maroon+5,Arctic+Monkeys,Frank+Ocean,Travi$+Scott,The+Weeknd,Tame+Impala,Future,Kate+Nash,"Tyler,+the+Creator",The+Last+Shadow+Puppets,Panic!+at+the+Disco,Daniel+Romano,Azealia+Banks,M.I.A.,FKA+twigs,Autre+Ne+Veut,Hurts,Brooke+Candy,Rebecca+&+Fiona,HAIM,Sky+Ferreira,Die+Antwoord,Red+Hot+Chili+Peppers,Radiohead,Interpol,Caetano+Veloso,Alice+in+Chains,Fiona+Apple,Nirvana,The+Kooks,Doja+Cat,Wavves,Sonic+Youth,Xiu+Xiu,Teen+Suicide,Yeah+Yeah+Yeahs,Elliott+Smith,Salem,Slowdive,Adeodat+Warfield,Joy+Division,Grizzly+Bear,Tigers+Jaw,King+Krule,DIIV,Bright+Eyes,Animal+Collective,Peace,She+&+Him,Franz+Ferdinand,The+Vaccines,Blossoms,The+1975,Strange+Names,Bazart,Ben+Howard,Bombay+Bicycle+Club,Swim+Deep,Kasabian,Jett+Rebel,Britney+Spears,RuPaul,Enrique+Iglesias,%EC%9D%B4%EC%A0%95%ED%98%84,Crystal+Fighters,%E5%AE%89%E5%AE%A4%E5%A5%88%E7%BE%8E%E6%81%B5,Cascada,Annie,Gang+Gang+Dance,Dreamcatcher,Fischerspooner,The+Strokes,Taking+Back+Sunday,Michael+Jackson,Two+Door+Cinema+Club,Dashboard+Confessional,Jack+Johnson,Phoenix,Santigold,Grouplove,blink-182,Mika,Post+Malone,Muse,Daft+Punk,Adam+Lambert,Delphic,Scissor+Sisters,Foster+the+People,Gorillaz,System+of+a+Down,We+Are+Scientists,Miley+Cyrus,Selena+Gomez,J.+Cole,Belinda,Martial+Canterel,Death+in+June,HTRK,Aphex+Twin,Autechre,Broadcast,Playboi+Carti,Bladee,Felt,SICKBOYRARI,Coil,Yung+Beef,Hole,Ti%C3%AA,Courtney+Love,Lily+Allen,Amy+Winehouse,The+Pierces,Babes+in+Toyland,Birdy,Florrie,Nicki+Minaj,Demi+Lovato,Ke$ha,Kim+Petras,Iggy+Azalea,Tove+Lo,Best+Coast,Brand+New,Dustin+O%27Halloran,The+Smiths,Local+Natives,Beach+House,my+bloody+valentine,Kraftwerk,Chico+Buarque,Jack+de+la+Pomme,Led+Zeppelin,H%C3%BCsker+D%C3%BC,Los+Hermanos,Os+Mutantes,Jethro+Tull,Ramones,The+Distillers,Placebo,Bitch+Alert,Queen+Adreena,Marilyn+Manson,The+Kills,Nine+Inch+Nails,The+Cure,The+Adicts,The+Smashing+Pumpkins,The+White+Stripes,Failure,Lunachicks,Pearl+Jam,Queens+of+the+Stone+Age,Harry+Styles,A+Day+to+Remember,twenty+one+pilots,Yellowcard,John+Mayer,Milky+Chance,Catfish+and+the+Bottlemen,Foo+Fighters,Silversun+Pickups,One+Direction,The+Killers,BROCKHAMPTON,Greta+Van+Fleet,Nightwish,C%C3%ADcero,Epica,Ramin+Djawadi,Christopher+Larkin,Spinnerette,Neck+Deep,The+Story+So+Far,Real+Friends,The+Wonder+Years,Djonga,State+Champs,FBC,Cage+the+Elephant,Avril+Lavigne,Movements,Knuckle+Puck,Citizen,Fresno,Fall+Out+Boy,Never+Shout+Never,Pinegrove,Issues,Turnover,Dance+Gavin+Dance,City+and+Colour,The+Home+Team,New+Found+Glory,Type+O+Negative,Oasis,girl+in+red,Os+Paralamas+Do+Sucesso,Venom,Bones,Kiss,Lizzo,Example,Hollywood+Undead,The+Prodigy,Breaking+Benjamin,Red,Chase+&+Status,Kerli,Knife+Party,Korn,The+Offspring,Disturbed,Papa+Roach,Limp+Bizkit,Cold+War+Kids,SZA,Sia,McFly,Portugal.+The+Man,Queen,Pantera,Rob+Zombie,Pain,Sepultura,Machine+Head,Cypress+Hill,Kingdom+of+Sorrow,Fear+Factory,Down,Hatebreed,Galija,At+the+Gates,Blaya+DUB+Playa,Dope,Lamb+of+God,Damageplan,DevilDriver,Wiz+Khalifa,John+Frusciante,Engenheiros+Do+Hawaii,The+Neighbourhood,Raimundos,Melanie+Martinez,Halsey,Charlie+Brown+Jr.,YG,Forfun,Terno+Rei,Criolo,O+Rappa,Skank,Jake+Bugg,Lagum,The+Cranberries,Metallica,Soundgarden,5+A+Seco,Stone+Sour,Selvagens+%C3%80+Procura+de+Lei,YUNG+BUDA,Sticky+Fingers,Don+L,Makalister,Nill,Carcass,Nazareth,Kadavar,La+Femme,Youth+Lagoon,Graveyard,Alex+Calder,Jacco+Gardner,Imaad+Wasif,HOMESHAKE,Red+Fang,Daniel+Johnston,Connan+Mockasin,Uncle+Acid+&+the+Deadbeats,Creepoid,Kali+Uchis,Blur,Apanhador+S%C3%B3,Boogarins,Fran%C3%A7oise+Hardy,Nara+Le%C3%A3o,Johann+Sebastian+Bach,Nico,Sibylle+Baier,Leonard+Cohen,John+Fahey,Jos%C3%A9+Mauro,Molly+Drake,Captain+Beefheart+&+His+Magic+Band,Can,%E6%88%B8%E5%B7%9D%E7%B4%94,Vashti+Bunyan,France+Gall,Serge+Gainsbourg,Morrissey,Josh+Rouse,Marina,Zella+Day,Cigarettes+After+Sex,Nick+Drake,The+Pretty+Reckless,Abra,Rise+Against,Bob+Marley,Shpongle,Dub+Fx,Kaya+Project,Kaiser+Chiefs,Travis,Miles+Kane,Justin+Timberlake,Jeff+Buckley,The+Libertines,MGMT,The+Dandy+Warhols,The+Lonely+Island,The+Dead+Weather,ABBA,Frank+Sinatra,a-ha,Paul+McCartney,Simon+&+Garfunkel,John+Lennon,Chet+Baker,Belle+and+Sebastian,Elvis+Presley,Scorpions,Dean+Martin,Roxette,Legi%C3%A3o+Urbana,Lacuna+Coil,Armin+van+Buuren,t.A.T.u.,Rammstein,Rotersand,Paradise+Lost,Covenant,The+Saturdays,Depeche+Mode,Within+Temptation,PVRIS,Anathema,Opeth,Theatre+of+Tragedy,Combichrist,Take+That,Loreen,Bastille,Daughter,The+National,Imagine+Dragons,MS+MR,Foals,The+Drums,The+Velvet+Underground,The+Pigeon+Detectives,Max%C3%AFmo+Park,Dua+Lipa,Pixies,Las+Ligas+Menores,Beck,Marilina+Bertoldi,Louta,Balthazar,Jay+Jay+Pistolet,Alexandra+Savior,Snelle,Stromae,Jimi+Hendrix,Metronomy,Taco+Hemingway,Glass+Animals,Mura+Masa,Sofi+Tukker,Factorial+FX,HIM,Lord+of+the+Lost,Rain+Sounds+for+Sleep,Apocalyptica,Mumford+&+Sons,Slipknot,C%C5%93ur+de+Pirate,Heidevolk,Blutengel,Turisas,Ozzy+Osbourne,Lacrimas+Profundere,Ewert+and+the+Two+Dragons,Manic+Street+Preachers,Brandi+Carlile,The+Internet,IAMX,Kelela,Vanessa+Paradis,Young+M.A,Ravyn+Lenae,LION+BABE,R.E.M.,Solange,Blood+Orange,%E5%A4%A7%E5%A1%9A%E6%84%9B,Capsule,%E6%B5%9C%E5%B4%8E%E3%81%82%E3%82%86%E3%81%BF,2PM,Sakis+Rouvas,%E6%B0%B4%E6%A8%B9%E5%A5%88%E3%80%85,SUPER+JUNIOR,Perfume,Zahara,Foxes,Nick+Cave+&+the+Bad+Seeds,The+Drones,The+Fall,Mark+Lanegan,Einst%C3%BCrzende+Neubauten,Sun+Kil+Moon,King+Gizzard+&+The+Lizard+Wizard,Mogwai,Swans,Dirty+Three,Nick+Cave+&+Warren+Ellis,Ed+Kuepper,Tropical+Fuck+Storm,Augie+March,Sharon+Van+Etten,Bill+Callahan,2NE1,SHINee,f(x),Big+Bang,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,4minute,T-ARA,G-DRAGON,U-KISS,B2ST,Slash,Iron+Maiden,Agnes+Obel,Black+Label+Society,Bullet+for+My+Valentine,Guns+N%27+Roses,Billy+Talent,Three+Days+Grace,Skillet,Pendulum,Celldweller,In+Flames,Machinae+Supremacy,Devin+Townsend+Project,D%27espairsRay,deadmau5,Hadouken!,Finntroll,Ferry+Corsten,The+Exies,Asking+Alexandria,The+Amity+Affliction,Killswitch+Engage,Bring+Me+the+Horizon,Bury+Tomorrow,Dead+by+April,In+Fear+and+Faith,Of+Mice+&+Men,Attack+Attack!,Alexisonfire,Sonic+Syndicate,Anberlin,The+Word+Alive,The+Devil+Wears+Prada,Wage+War,While+She+Sleeps,Bon+Jovi,U2,M%C3%A5neskin,Whitney+Houston,Black+Eyed+Peas,David+Guetta,Hypocrisy,Stellardrone,Neurotech,Summoning,Falkenbach,Emperor,Phelios,Carbon+Based+Lifeforms,Midnight+Odyssey,Therion,Samael,Kammarheit,Windir,Desiderii+Marginis,Evilfeast,Dragonland,Solar+Fields,Koan,Skyfire,Aqualung,Gavin+DeGraw,James+Blake,The+Dear+Hunter,The+Fray,James+Morrison,Katzenjammer,John+Legend,Portishead,The+Used,Escape+The+Fate,Flyleaf,Cobra+Starship,Cute+Is+What+We+Aim+For,From+First+to+Last,eleventyseven,Nickelback,Good+Charlotte,Boys+Like+Girls,Simple+Plan,Kelly+Clarkson,Saviour+Machine,The+Sisters+of+Mercy,The+Knife,Subsonica,The+Veronicas,Afterhours,Baustelle,Shakira,Glee+Cast,Fabri+Fibra,Keane,Jim+Morrison,Miranda!,Gustavo+Cerati,Babas%C3%B3nicos,Sonny+Landreth,Chuck+Prophet,Eddie+Martin,Jackson+Browne,Bonnie+Raitt,Mia+Dyson,John+Hiatt,Donna+Grantis+Electric+Band,Shakura+S%27Aida,Bobby+Charles,Van+Morrison,Junior+Wells,The+Veldman+Brothers,Alejandro+Escovedo,Bettye+LaVette,Davy+Knowles,Hank+Shizzoe,Saidah+Baba+Talibah,Joan+Armatrading,Michael+Messer,Parkway+Drive,blessthefall,Enter+Shikari,Sleeping+With+Sirens,Winds+of+Plague,I+See+Stars,The+Red+Jumpsuit+Apparatus,Senses+Fail,Xavier+Baumaxa,Joe+Satriani,Amon+Tobin,Peter+Gabriel,Secret+Garden,Adiemus,Black+Lab,Karl+Jenkins,Enya,Nitin+Sawhney,Barry+&+Batya+Segal,Brombaer,Motorama,%D0%9F%D1%81%D0%B8%D1%85%D0%B5%D1%8F,Warpaint,Alborosie,Sakura,Guano+Apes,Bad+Balance,Jennifer+Lopez,Alphaville,The+Police,ATB,Laura+Pausini,Air,New+Order,Leb+i+Sol,Pet+Shop+Boys,Jean+Michel+Jarre,Aliz%C3%A9e,No+Doubt,Adam+Sandler,Band+of+Horses,Black+Lips,College,Desire,Dr.+Dog,Electric+Youth,Eros+Ramazzotti,Grand+National,Hellsongs,Hoodie+Allen,Journey,Paul+Anka,Rick+Ross,Shwayze,Youth+Group,AC%2FDC,Fly+Society,A+Tribe+Called+Red,DJ+99FPC,Explosions+in+the+Sky,Three+Loco,Young+Jeezy,Kottonmouth+Kings,UNKLE,My+Sleeping+Karma,Epic+Score,Skrillex,The+Diplomats,MC+Xander,Someone+Still+Loves+You+Boris+Yeltsin,The+Spinto+Band,Camera+Obscura,Voxtrot,Throw+Me+The+Statue,The+Wombats,Trina,Grouper,Kid+Cudi,Girls+Aloud,Underworld,Mazzy+Star,PARTYNEXTDOOR,Faithless,Mar%C3%ADlia+Mendon%C3%A7a,Maiara+&+Maraisa,Zayn,Madison+Beer,Shawn+Mendes,Tinashe,Cynthia+Luz,Mac+Miller,Masego,J%C3%A3o,Chanel+West+Coast,Porcelain+Black,Lexie+Liu,Jamiroquai,TV+on+the+Radio,Carolina+Chocolate+Drops,St.+Vincent,Dirty+Projectors,Teena+Marie,James+Brown,Phil+Collins,Fleetwood+Mac,Damien+Rice,The+Maccabees,Cat+Power,Lisa+Hannigan,Joji,Agust+D,Caroline+Polachek,Anna+Calvi,Antony+and+the+Johnsons,Jackson+Wang,Brandy,Mac+Ayres,Mint+Condition,Lucky+Daye,Toni+Braxton,Victoria+Mon%C3%A9t,Baths,Musiq,Justin+Bieber,Maxwell,Anita+Baker,D%27Angelo,Yuna,Terrace+Martin,JoJo,Lil%27+Wayne,2Pac,Wu-Tang+Clan,Ace+Hood,Big+K.R.I.T.,Tech+N9ne,The+Notorious+B.I.G.,Akon,Juicy+J,David+Wise,Childish+Gambino,Alicia+Keys,Jhen%C3%A9+Aiko,Alina+Baraz,Big+Sean,Wale,T.I.,Gabrielle+Aplin,Angel+Haze,London+Grammar,Ciara,Bat+for+Lashes,Sade,Natalia+Kills,Rosie+Lowe,Zola+Jesus,Kavinsky,Zedd,JMSN,Feed+Me,Nero,TOKiMONSTA,Justice,Flatbush+ZOMBiES,Vill%CE%BBge,Ryan+Adams,Rilo+Kiley,Kimbra,Dissy,Weezer,Die+drei+%3F%3F%3F,Alligatoah,Frittenbude,K.I.Z.,BHZ,juse+ju,Bibi+Blocksberg,Epik+High,Me%27Shell+Ndeg%C3%A9ocello,Iman+Omari,Erykah+Badu,Kelis,Rhye,Neko+Case,Janelle+Mon%C3%A1e,Why%3F,Tori+Amos,Feist,Avicii,%E6%9C%B4%E6%A0%91,Brika,Linkoban,Above+&+Beyond,will.i.am,OneRepublic,Ti%C3%ABsto,Totally+Enormous+Extinct+Dinosaurs,Pitbull,Tea+Tairovic,Major+Lazer,SOHN,R%C3%B3is%C3%ADn+Murphy,J+Dilla,Sam+Cooke,Marvin+Gaye,Barry+White,Teddy+Pendergrass,Raphael+Saadiq,Danny+Brown,Aretha+Franklin,Stevie+Wonder,Amadou+&+Mariam,Sacred+Spirit,Aaliyah,Ces%C3%A1ria+%C3%89vora,Curtis+Mayfield,Patrick+Wolf,Kitty,Oh+Land,Wild+Nothing,LOO%CE%A0%CE%94,Toro+y+Moi,Terror+Jr,A.+G.+Cook,Sophie,Oklou,MUNA,TLC,Goldfrapp,Lil%27+Kim,Peaches,The+Pussycat+Dolls,Princess+Superstar,Missy+Elliott,Amerie,Skylar+Grey,Diana+Vickers,Bebe+Rexha,Chl%C3%B6e+Howl,Icona+Pop,V+V+Brown,Bonobo,Kilo+Kish,Flying+Lotus,J*DaVeY,Hype+Williams,Dean+Blunt+and+Inga+Copeland,Little+Dragon,Quadron,Teebs,Georgia+Anne+Muldrow,Clare+Maguire,Ana+Tijoux,Cassie,Ximena+Sari%C3%B1ana,user_id
1.0,0.5893190661478599,0.582295719844358,0.5785992217898833,0.5578988326848249,0.4967833981841764,0.42112840466926066,0.39315823605706873,0.36592736705577167,0.3597665369649805,0.35163424124513615,0.3188586251621271,0.2995136186770428,0.29914396887159533,0.29273670557717246,0.25688067444876783,0.24948767833981844,0.2443125810635538,0.22940337224383917,0.2154798962386511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908
,,,,,,,,,,,,,,,,,,,,1.0,0.7948443579766536,0.7578793774319067,0.7061284046692607,0.659922178988327,0.5527237354085603,0.550875486381323,0.5083657587548638,0.4824902723735408,0.4658560311284046,0.43258754863813226,0.40301556420233464,0.39747081712062254,0.35496108949416344,0.3438715953307393,0.3383268482490272,0.31060311284046693,0.29766536964980544,0.2939688715953307,0.2828793774319066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909
,0.3603003512171491,,,,,0.2653808889427153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6519619716604094,0.44037786120867145,0.4118444955795083,0.3918251180816277,0.3085260990674579,0.2946045779338743,0.2700980985830205,0.24237011020951915,0.23569698437689235,0.22073997820031488,0.21602276856000968,0.19036575027249603,0.18357757054620322,0.1834625166525372,0.17759476807557223,0.17402809737192684,0.16977110330628556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6555111821086262,0.6150425985090522,0.6145367412140574,0.5351171458998935,0.5184238551650692,0.4410276890308839,0.4273695420660276,0.4248402555910543,0.39448881789137374,0.387912673056443,0.3858892438764643,0.36869009584664536,0.33985623003194887,0.33884451544195954,0.3292332268370607,0.31658679446219384,0.3039403620873269,0.288258785942492,0.28572949946751863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911
