Rihanna,Justin+Bieber,Los+Hermanos,Carly+Rae+Jepsen,Marina+&+the+Diamonds,Mallu+Magalh%C3%A3es,Selena+Gomez,Lady+Gaga,Nirvana,Charli+XCX,Ariana+Grande,Tame+Impala,Adore+Delano,Sky+Ferreira,M.I.A.,Banda+do+Mar,C%C3%A1ssia+Eller,Kylie+Minogue,Little+Mix,Mac+DeMarco,Charlie+Brown+Jr.,blink-182,Green+Day,NX+Zero,Natiruts,Fresno,Armandinho,O+Rappa,Sum+41,Angels+&+Airwaves,The+Weeknd,CPM+22,A+Day+to+Remember,Evanescence,Juice+WRLD,Racionais+MC%27s,Chris+Brown,Scracho,Three+Days+Grace,Under+Line,Bob+Dylan,Cat+Power,Arcade+Fire,The+Black+Keys,Sonic+Youth,Pavement,Radiohead,The+Smiths,Chico+Buarque,Yo+La+Tengo,Wilco,David+Bowie,The+Velvet+Underground,Broken+Social+Scene,The+Jesus+and+Mary+Chain,The+Walkmen,PJ+Harvey,Beck,Belle+and+Sebastian,Belchior,Mike+Peralta,Ed+Sheeran,Passenger,Boyce+Avenue,Howie+Day,Iron+&+Wine,Mumford+&+Sons,Jason+Mraz,John+Mayer,James+Blunt,Jack+Johnson,Simon+&+Garfunkel,Kendrick+Lamar,Run+the+Jewels,Taylor+Swift,Sufjan+Stevens,Death+Grips,Drake,Pink+Floyd,Lana+Del+Rey,The+Doors,Joy+Division,Madonna,Jimi+Hendrix,Led+Zeppelin,Janis+Joplin,C%C3%ADcero,Rage+Against+the+Machine,Otto,Black+Sabbath,Criolo,Nicki+Minaj,Slayer,Beyonc%C3%A9,Jake+Bugg,Matu%C3%AA,Arctic+Monkeys,My+Chemical+Romance,twenty+one+pilots,The+Kooks,Teto,Yellowcard,Djonga,Fall+Out+Boy,Amy+Winehouse,The+Offspring,Panic!+at+the+Disco,Queens+of+the+Stone+Age,The+All-American+Rejects,Kyan,The+Strokes,Sidoka,Ramones,Millencolin,Rancid,Lagwagon,Descendents,Bad+Religion,Pennywise,Anti-Flag,The+Bouncing+Souls,Debutantes+99,No+Use+for+a+Name,NOFX,Holly+Tree,AFI,Pelebr%C3%B3i+N%C3%A3o+Sei%3F,Strung+Out,The+Vandals,Face+to+Face,Swingin%27+Utters,Avril+Lavigne,Maroon+5,Birdy,The+Pretty+Reckless,Demi+Lovato,Lorde,Jorge+&+Mateus,Clarice+Falc%C3%A3o,The+Chainsmokers,Pabllo+Vittar,%5Bunknown%5D,Miley+Cyrus,Anavit%C3%B3ria,LUDMILLA,Britney+Spears,Glee+Cast,Christina+Aguilera,Pitty,BLACKPINK,Jennifer+Lopez,Katy+Perry,Bruno+Mars,Nicole+Scherzinger,Sia,P!nk,Wanessa,Nothing+But+Thieves,One+Direction,McFly,The+Killers,Caetano+Veloso,The+National,Kasabian,Carminho,Paramore,Foo+Fighters,Oasis,All+Time+Low,Harry+Styles,Tasha+&+Tracie,Tove+Lo,Kali+Uchis,Nina,SZA,Rico+Dalasam,Mc+Luanna,Flora+Matos,Jorja+Smith,Luedji+Luna,Urias,Kelela,Dua+Lipa,Filhos+da+Gr%C3%A1vida+de+Taubat%C3%A9,Replace,Manu+Gavassi,Halsey,RBD,Billie+Eilish,Hateen,Pearl+Jam,Kudai,Noel+Gallagher%27s+High+Flying+Birds,Gloria,Cansei+de+Ser+Sexy,Fake+Number,Kate+Nash,Marina,Lily+Allen,The+Civil+Wars,Joy+Williams,Sara+Bareilles,Maggie+Rogers,Fifth+Harmony,Adele,Anah%C3%AD,Dean+Lewis,Julia+Medina,John+Paul+White,Misfits,Megadeth,The+Clash,Red+Hot+Chili+Peppers,System+of+a+Down,Dire+Straits,Aerosmith,Guns+N%27+Roses,Social+Distortion,Raimundos,Metallica,Ivete+Sangalo,Claudia+Leitte,Saulo,Daniela+Mercury,Maria+Rita,Banda+Eva,Tomate,Anitta,Cheiro+de+Amor,Harmonia+Do+Samba,Babado+Novo,Baby+Do+Brasil,Cazuza,Netinho,The+Beatles,The+Rolling+Stones,Gilberto+Gil,Gal+Costa,Roberto+Carlos,Stevie+Wonder,Tim+Maia,Michael+Jackson,Neil+Young,U2,Maria+Beth%C3%A2nia,Queen,Los+Fabulosos+Cadillacs,The+Who,fun.,Grouplove,Ellie+Goulding,Iggy+Azalea,Coldplay,Florence+%252B+the+Machine,HAIM,Lykke+Li,OneRepublic,Engenheiros+Do+Hawaii,Supertramp,Vanguart,Bruce+Springsteen,Damien+Rice,Os+Mutantes,Lenine,Rita+Lee,Skank,Legi%C3%A3o+Urbana,Apanhador+S%C3%B3,City+and+Colour,Kreator,The+Fray,Johnny+Cash,Death+Cab+for+Cutie,Cute+Is+What+We+Aim+For,C%C5%93ur+de+Pirate,Kings+of+Leon,Interpol,Sex+Pistols,Bright+Eyes,The+Saturdays,Ke$ha,Shakira,Selena+Gomez+&+the+Scene,Azealia+Banks,Fergie,ConeCrewDiretoria,Conrado+&+Aleksandro,Forfun,Wesley+Safad%C3%A3o,Loubet,Marcelo+D2,Pedro+Paulo+e+Alex,Matisyahu,Bob+Marley,Fernando+&+Sorocaba,Avenged+Sevenfold,Maiara+&+Maraisa,Henrique+&+Juliano,Samb%C3%B4,Grupo+Revela%C3%A7%C3%A3o,Thiaguinho,Emicida,Bring+Me+the+Horizon,S%C3%ADntese,Dance+Gavin+Dance,Kanye+West,2Pac,Richie+Kotzen,Elvis+Presley,Thalles+Roberto,Exaltasamba,Banda+Arkanjos,Creedence+Clearwater+Revival,Lynyrd+Skynyrd,Rosa+de+Saron,Ed+Motta,Juninho+Cassimiro,Boyz+II+Men,Halestorm,Franz+Ferdinand,Vivendo+do+%C3%93cio,Black+Label+Society,Medulla,Brown+Bird,Stone+Temple+Pilots,Audioslave,Faith+No+More,The+Runaways,Sabonetes,Gov%27t+Mule,The+Adicts,Daughter,Lupe+de+Lupe,Carne+Doce,Turnover,Terno+Rei,Sticky+Fingers,Kings+of+Convenience,Valter+Lobo,Yann+Tiersen,Devendra+Banhart,John+Frusciante,Phillip+Long,Hillsong+United,Portugal.+The+Man,BORAJ,Built+to+Spill,Eyshila,Justin+Timberlake,Kirk+Franklin,Anderson+Freire,Os+Arrais,S%C3%A9rgio+SAAS+e+Raiz+Coral,Zedd,Aline+Barros,Coral+resgate+para+a+vida,Cassiane,Fernandinho,Mariah+Carey,Minist%C3%A9rio+Trazendo+a+Arca,Elis+Regina,DUDA+BEAT,Marina+Sena,Letrux,Liniker,Bala+Desejo,Marisa+Monte,Lu%C3%ADsa+Sonza,Nelly+Furtado,Kacey+Musgraves,Bj%C3%B6rk,Fiona+Apple,Tori+Amos,Kate+Bush,Joni+Mitchell,Portishead,Aimee+Mann,Adriana+Calcanhotto,The+White+Stripes,Jessie+Ware,Rush,King+Gizzard+&+The+Lizard+Wizard,R.E.M.,George+Harrison,Alice+in+Chains,King+Crimson,Iron+Maiden,Opeth,Jorge+Ben,Hatfield+and+the+North,Genesis,Meat+Puppets,Milton+Nascimento+&+L%C3%B4+Borges,Ivan+Lins,"Emerson,+Lake+&+Palmer",King+Krule,Car+Seat+Headrest,FKA+twigs,Ichiko+Aoba,Doja+Cat,Mitski,Grimes,21+Savage,The+Drums,FIDLAR,Marilyn+Manson,The+Frights,Die+Antwoord,The+Vaccines,Two+Door+Cinema+Club,Rob+Zombie,Brian+Eno,Moby,The+Kinks,Peter+Gabriel,Elton+John,Brian+Eno+&+David+Byrne,Talking+Heads,The+Cure,Slowdive,my+bloody+valentine,Ween,Guided+by+Voices,Cyndi+Lauper,John+Lennon,Nina+Simone,Pet+Shop+Boys,Depeche+Mode,Arnaldo+Antunes,Louis+Armstrong,The+Cult,Billie+Holiday,Joss+Stone,Nouvelle+Vague,Cake,Siouxsie+and+the+Banshees,Lou+Reed,New+Order,Thin+Lizzy,The+Alan+Parsons+Project,Manic+Street+Preachers,Grateful+Dead,Gorillaz,Bar%C3%A3o+Vermelho,The+Cranberries,Teena+Marie,Zizi+Possi,Pat+Benatar,Anita+Baker,Carpenters,Dido,Nara+Le%C3%A3o,Deborah+Blando,Renaissance,Belinda,Stephanie+Mills,Deniece+Williams,Miki+Howard,Stacy+Lattisaw,Vesta+Williams,Tracie+Spencer,Angela+Winbush,Milton+Nascimento,Liniker+e+os+Caramelows,Jo%C3%A3o+Bosco,Novos+Baianos,Ornella+Vanoni,Ana+Mazzotti,Jo%C3%A3o+Donato,Tom+Waits,Scout+Niblett,Marli,Nick+Cave+&+the+Bad+Seeds,Captain+Beefheart+&+His+Magic+Band,Goldfrapp,Am%C3%A1lia+Rodrigues,Tricky,The+Knife,Tom+Z%C3%A9,Massive+Attack,Julie+London,Cartola,Karina+Buhr,Willow,Sigur+R%C3%B3s,Luiza+Lian,Bon+Iver,30+Seconds+to+Mars,HVOB,Frank+Ocean,Jo%C3%A3o+Gilberto,Solange,Joyce,The+Internet,Steve+Lacy,Clara+Nunes,C%C3%A9u,Alcione,Beth+Carvalho,Alicia+Keys,France+Gall,m%C3%A3eana,The+Aquadolls,Anelis+Assump%C3%A7%C3%A3o,Annie,Nico,Wanda+S%C3%A1,Tulipa+Ruiz,brvnks,Silvia+Machete,Tuca,Hinds,Ana+Frango+El%C3%A9trico,Blood+Orange,Air,!!!,Pond,Jamiroquai,g1.globo.com,The+Brian+Jonestown+Massacre,Hole,Alanis+Morissette,ABBA,Placebo,Dalida,Garbage,Cass+Elliot,Yeah+Yeah+Yeahs,Blondie,Raul+Seixas,Silva,Marianne+Faithfull,The+Beach+Boys,Fleetwood+Mac,Rita+Lee+&+Tutti+Frutti,Alice+Phoebe+Lou,Hiatus+Kaiyote,Rodrigo+Amarante,Salami+Rose+Joe+Louis,"Tyler,+the+Creator",Po%C3%A7a,Jungle,yaya+bey,Broadcast,Beach+House,Cocteau+Twins,Elliott+Smith,Weyes+Blood,Jefferson+Airplane,Father+John+Misty,Brand+New,Love,Barbra+Streisand,TOPS,Gloria+Trevi,Arca,ROSAL%C3%8DA,Manu+Chao,Crystal+Castles,Calle+13,Paulinho+da+Viola,Cristina+Buarque,Edu+Lobo,Velha+Guarda+da+Portela,Francisco+Alves,Carmen+Miranda,S%C3%A9rgio+Ricardo,Elomar,V%C3%A1rios+Int%C3%A9rpretes,Acad%C3%AAmicos+do+Salgueiro,Jos%C3%A9+Afonso,G.R.E.S.+Portela,Candeia,Francis+Hime,Elizeth+Cardoso,St.+Vincent,Angela+Ro+Ro,Marina+Lima,Maysa,C%C3%A9line+Dion,Janet+Jackson,Mar%C3%ADlia+Mendon%C3%A7a,Cher,Donna+Summer,Whitney+Houston,The+xx,Zeca+Pagodinho,Jorge+Arag%C3%A3o,Sade,Djavan,the+GazettE,SHINee,Boogarins,The+Neighbourhood,S%C3%A9rgio+Sampaio,%ED%83%9C%EB%AF%BC,PLASTICZOOMS,Z%C3%A9+Ramalho,%E9%9B%85-MIYAVI-,Luiz+Gonzaga,Fr%C3%A9d%C3%A9ric+Chopin,The+Olivia+Tremor+Control,Andrew+Bird,Dominguinhos,Bob+Marley+&+The+Wailers,Animal+Collective,Gus+Dapperton,Foster+the+People,Rex+Orange+County,Lianne+La+Havas,Disclosure,BROCKHAMPTON,Masakatsu+Takagi,%E4%B9%85%E7%9F%B3%E8%AD%B2,Noname,Aphex+Twin,Regina+Spektor,Earl+Sweatshirt,Laura+Marling,JPEGMAFIA,Nick+Drake,Pixies,Jards+Macal%C3%A9,Cows,Thinking+Fellers+Union+Local+282,Roxy+Music,Butthole+Surfers,The+Jesus+Lizard,Big+Black,The+Fall,Swell+Maps,Deerhunter,The+Heroine+Sheiks,Spacemen+3,Distorted+Pony,Pussy+Galore,KT+Tunstall,Lifehouse,Bastille,Sea+Wolf,Travi$+Scott,Mac+Miller,Nicolas+Jaar,Boards+of+Canada,HOMESHAKE,Gustavo+Cerati,The+Dandy+Warhols,Spiritualized,DIIV,A+Place+to+Bury+Strangers,Dillom,Washed+Out,Nine+Inch+Nails,Fleet+Foxes,Bombay+Bicycle+Club,Vampire+Weekend,ENHYPEN,Claude+Debussy,Swim+Deep,Ryan+Beatty,The+Smashing+Pumpkins,The+Shins,COALTAR+OF+THE+DEEPERS,Blur,L%C3%B4+Borges,Troye+Sivan,Paul+McCartney,Inti-Illimani,Ella+Fitzgerald,Wings,Ant%C3%B4nio+Carlos+Jobim,5+A+Seco,Dulce+Mar%C3%ADa,Chay+Suede,Banda+Calypso,Sandy+e+Junior,Karol+Conk%C3%A1,Kiss,Mahmundi,AC%2FDC,U.S.+Girls,Angel+Olsen,James+Blake,Low,Perfume+Genius,Robyn,The+Carters,ionnalee,Joanna+Newsom,Vitor+Ramil,Julieta+Venegas,Antony+and+the+Johnsons,Elza+Soares,Sin%C3%A9ad+O%27Connor,M%C3%A1rcia,Deolinda,Vincent+Delerm,Incubus,H.E.R.,Bryson+Tiller,The+Last+Shadow+Puppets,alt-J,BRAZA,Muse,Esteban,Baleia,Dingo+Bells,Momboj%C3%B3,Rancore,Daft+Punk,Irm%C3%A3s+de+Pau,Linn+da+Quebrada,Megan+Thee+Stallion,Cardi+B,NoPorn,Gloria+Groove,Don+L,Diomedes+Chinaski,Scalene,ALDAIR+PLAYBOY,Amaia,Guitarricadelafuente,Mar%C3%ADa+Escarmiento,Humbe,Omar+Apollo,Bad+Bunny,Aitana,Dominic+Fike,The+Lonely+Forest,La+Dispute,Vibe+Tribe,Yung+Lean,White+Lies,Laura+Pausini,Of+Monsters+and+Men,The+Lumineers,Johnny+Hooker,Autechre,Romulo+Fr%C3%B3es,Flying+Lotus,R%C3%B3is%C3%ADn+Murphy,Tim+Hecker,%C2%B5-Ziq,GusGus,Grizzly+Bear,iamamiwhoami,Teen+Suicide,Catfish+and+the+Bottlemen,Linkin+Park,M83,Beirut,Rick+Ross,Every+Time+I+Die,Freddie+Gibbs,KAYTRANADA,Donavon+Frankenreiter,Mick+Jenkins,Mastodon,Yussef+Kamaal,Black+Drawing+Chalks,ScHoolboy+Q,BADBADNOTGOOD,NxWorries,MGMT,Sepultura,The+Gladiators,Hugh+Mundell,Death,Unknown+Mortal+Orchestra,Tegan+and+Sara,The+Veronicas,Best+Coast,The+Sounds,Cobra+Starship,Bebel+Gilberto,Vintage+Culture,Frank+Sinatra,Maria+Callas,Tony+Bennett,Calvin+Harris,CocoRosie,Fever+Ray,Erykah+Badu,Linda+Martini,Capit%C3%A3o+Fausto,C.+Tangana,Foals,Paradis,Loyle+Carner,Sen+Senra,J.+Cole,slowthai,Thee+Oh+Sees,Splashh,Catavento,Turnstile,Beach+Fossils,Ty+Segall,Parquet+Courts,The+War+on+Drugs,Wand,Chet+Faker,James+Bay,M%C3%98,Jamie+xx,Hurts,Vanessa+da+Mata,Flume,The+Naked+and+Famous,Unquiet+Nights,The+Verve,The+Stills,Tom+Petty+and+The+Heartbreakers,The+Wombats,Kaiser+Chiefs,The+Charlatans,The+Zutons,Tokyo+Police+Club,Klaxons,Editors,Palace+Brothers,Eminem,Death+from+Above+1979,Neutral+Milk+Hotel,The+Pains+of+Being+Pure+at+Heart,Chet+Baker,Gucci+Mane,Bass+Drum+of+Death,Wild+Nothing,The+Libertines,The+Growlers,Allah-Las,The+Radio+Dept.,The+Cardigans,John+Maus,Four+Tet,The+Chemical+Brothers,DJ+Koze,John+Talabot,Fugazi,Waxahatchee,Liz+Phair,Daniel+Avery,She+&+Him,Melanie+Martinez,Benjamin+Biolay,LCD+Soundsystem,Charlotte+Gainsbourg,Cut+Copy,Yelle,Hot+Chip,Metronomy,King+Kong+Click,Cartel+MCs,Speed+Freaks,bubaseta,Black+Alien,Erasmo+Carlos,Na%C3%A7%C3%A3o+Zumbi,Planet+Hemp,Sabotage,Black+Alien+&+Speed,Alex+G,Tigers+Jaw,Crywank,(Sandy)+Alex+G,Lil+Peep,Bad+Brains,Modest+Mouse,user_id
1.0,0.9971299093655589,0.8909365558912387,0.8751510574018128,0.7976586102719034,0.7732628398791541,0.7718277945619335,0.5551359516616314,0.543655589123867,0.5235649546827794,0.48912386706948635,0.40015105740181267,0.39441087613293047,0.3858006042296072,0.38149546827794556,0.3714501510574018,0.3513595166163142,0.3484894259818731,0.3484894259818731,0.34705438066465255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578
,,,,,,,,,,,,,,,,,,,,1.0,0.9648024777933614,0.8590988779803647,0.7904803646563815,0.6975455820476859,0.49824100046750813,0.3825444132772323,0.35900537634408597,0.3491234221598878,0.337909069658719,0.31725689574567556,0.303044647031323,0.2668478260869565,0.2231007480130902,0.21843735390369334,0.20267064048620853,0.18001986909770923,0.17147031323048154,0.16136629266012154,0.1611442262739598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5193617435298696,0.47333138742946096,0.43173769215800734,0.4128818836349484,0.3768340143996886,0.3515080755010702,0.3455925277291302,0.34263475384316017,0.34152558863592136,0.33764351041058566,0.31619964973730297,0.3117629889083479,0.2975287020821171,0.29715898034637084,0.2568593111500292,0.25260751118894725,0.2367094765518583,0.20417396380618796,0.2025102159953298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580
,,,0.07412698412698412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28825396825396826,,,,,,,,,,,,,,,,,,,,1.0,0.3033333333333333,0.2731746031746032,0.2641269841269841,0.2580952380952381,0.2580952380952381,0.25206349206349205,0.24904761904761907,0.24301587301587302,0.24,0.233968253968254,0.21587301587301588,0.11634920634920635,0.10126984126984127,0.09825396825396826,0.09523809523809523,0.07714285714285715,0.07412698412698412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581
,,,,,,,0.24769580491837156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5204846042570779,,,0.6603637115106427,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9003668113246539,0.4182992353792106,0.3391816491010539,0.31012605910312047,0.29932837363091547,0.26016222359991736,0.23679995866914655,0.21608803471791693,0.19194048357098575,0.18821037404422403,0.18163360198388095,0.1653389129985534,0.15591547840462905,0.15346145897912794,0.15297065509402769,0.15297065509402769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584
