Ariana+Grande,Pabllo+Vittar,Nicki+Minaj,Doja+Cat,Gloria+Groove,Anitta,Lu%C3%ADsa+Sonza,Miley+Cyrus,J%C3%A3o,Lady+Gaga,Olivia+Rodrigo,Billie+Eilish,Beyonc%C3%A9,ROSAL%C3%8DA,Justin+Bieber,Megan+Thee+Stallion,Katy+Perry,Rihanna,LUDMILLA,Joji,RBD,Forfun,Dulce+Mar%C3%ADa,Cobra+Starship,Taylor+Swift,C%C3%A1ssia+Eller,Britney+Spears,Harry+Styles,Marina,Paramore,BRAZA,Cine,Pitty,Rouge,DUDA+BEAT,Anavit%C3%B3ria,The+xx,Bastille,Jaloo,Lana+Del+Rey,The+Neighbourhood,Troye+Sivan,Dua+Lipa,Labrinth,Melanie+Martinez,Tove+Lo,Lorde,Halsey,Kali+Uchis,C%C3%A9u,Marina+Sena,Bj%C3%B6rk,iamamiwhoami,C%C3%ADcero,Charli+XCX,Cardi+B,Manu+Gavassi,Selena+Gomez,BANKS,Lily+Allen,Marina+&+the+Diamonds,Mar%C3%ADlia+Mendon%C3%A7a,Tuyo,Aurora,M%C3%98,Birdy,Coldplay,Muse,Selena+Gomez+&+the+Scene,Demi+Lovato,Kelly+Clarkson,Avril+Lavigne,Imagine+Dragons,Linkin+Park,Jessie+J,CHVRCHES,The+Weeknd,Kacey+Musgraves,Adele,Johnny+Hooker,Giveon,C.+Tangana,MC+Livinho,Majur,Filipe+Ret,Menor,Stromae,Don+Patricio,Mercedes+Sosa,Bad+Bunny,Jojo+Maronttinni,Nina+Simone,MC+Kevinho,Trueno,Silva,Baco+Exu+do+Blues,Lagum,Liniker+e+os+Caramelows,Willow,ENHYPEN,TOMORROW+X+TOGETHER,Sabrina+Claudio,Eden,Chase+Atlantic,Mikel,Lofi+Lia,BTS,Zayn,keshi,Stray+Kids,THE+BOYZ,BAEKHYUN,Conan+Gray,Khalid,Shawn+Mendes,Sia,Sam+Smith,Tierry,Jorge+&+Mateus,Os+Bar%C3%B5es+Da+Pisadinha,K%2FDA,Hilary+Duff,Ashley+Tisdale,Belinda,Glee+Cast,JoJo,Wanessa,Jesse+McCartney,Ke$ha,Jay+Brannan,Arctic+Monkeys,Fall+Out+Boy,Kanye+West,Kendrick+Lamar,Panic!+at+the+Disco,A$AP+Rocky,JAY-Z,Mac+Miller,Camila+Cabello,Lauv,Fifth+Harmony,Bruno+Gadiol,Chloe+x+Halle,BLACKPINK,Now+United,Madonna,Ellie+Goulding,Kylie+Minogue,Oasis,Radiohead,The+Vaccines,Grimes,Kim+Petras,RuPaul,P!nk,Robyn,M.I.A.,Carly+Rae+Jepsen,Christina+Aguilera,Ciara,The+Pussycat+Dolls,Black+Eyed+Peas,Rain+Sounds,Little+Mix,Drake,Audrey+Assad,Ir.+Kelly+Patr%C3%ADcia,+noredirect/Ana+Gabriela,Frank+Ocean,Mission%C3%A1rio+Shalom,David+Bowie,Cheryl+Cole,Tiago+Iorc,Lykke+Li,Toca+de+Assis,Comunidade+Cat%C3%B3lica+Shalom,Severina,The+Pretty+Reckless,Bebe+Rexha,Yvonne+Catterfeld,Iggy+Azalea,Pitbull,Jennifer+Lopez,Becky+G,Alessia+Cara,David+Guetta,Jess+Glynne,PEDRO+SAMPAIO,Ava+Max,Henrique+&+Juliano,Lexa,MC+WM,Dennis+Dj,Mariah+Carey,Inna,Jerry+Heil,Years+&+Years,Jewel,Toni+Braxton,Hande+Yener,Alanis+Morissette,Sade,Jude,Shakira,G%C3%BCl%C5%9Fen,Tinashe,Lil%27+Kim,Zara+Larsson,Adam+Lambert,Jonas+Brothers,T-ARA,Ace+of+Base,Red+Velvet,Loona,Neon+Bunny,LOO%CE%A0%CE%94,Boa,NCT+127,SUPER+JUNIOR,TWICE,Lindsay+Lohan,Corinne+Bailey+Rae,Marisa+Monte,LOO%CE%A0%CE%94+%2F+ODD+EYE+CIRCLE,%EC%B4%88%EC%8B%A0%EC%84%B1,Capital+Cities,Maroon+5,Daft+Punk,Azealia+Banks,Bonnie+McKee,Bruno+Mars,Icona+Pop,New+Politics,The+Wanted,Adam+Levine,Michelle+Chamuel,A+Great+Big+World,Sigrid,HAIM,Kygo,The+Reverb+Junkie,Cashmere+Cat,Of+Monsters+and+Men,Natasha+Bedingfield,Sandy,Ed+Sheeran,The+Chainsmokers,Sasha+Allen,John+Mayer,Justin+Timberlake,Adriana+Calcanhotto,Fiona+Apple,Ney+Matogrosso,Gusttavo+Lima,Lucas+Lucco,Thaeme+&+Thiago,Israel+Novaes,Z%C3%A9+Ricardo+e+Thiago,Cristiano+Ara%C3%BAjo,Florence+%252B+the+Machine,Take+That,My+Chemical+Romance,Relber+&+Allan,Bonde+da+Stronda,Fergie,Rita+Ora,Ricky+Martin,A+Banda+Mais+Bonita+da+Cidade,Diante+do+Trono,Detonautas+Roque+Clube,M%C3%A1quina,Soulstripper,Legi%C3%A3o+Urbana,Cristina+Mel,Charlie+Brown+Jr.,Helo%C3%ADsa+Rosa,Os+Paralamas+Do+Sucesso,Detonautas+-+Que+Diferen%C3%A7a+Faz,Tracy+Chapman,Lauriete,O+Rappa,Tiago,artist%EF%99%A9,Aluna,LEAAN,Dido,Natalia+Kills,Michael+Jackson,Cher,Avicii,SHINee,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,%ED%83%9C%EC%97%B0,Janet+Jackson,Emeli+Sand%C3%A9,TAEMIN,JONGHYUN,Aretha+Franklin,Queen,Jennifer+Hudson,Cassiane,Whitney+Houston,Nicole+Scherzinger,Cazuza,Foster+the+People,Ana+Ca%C3%B1as,a-ha,Jota+Quest,P%C3%BAblica,Cachorro+Grande,Roberto+Carlos,Thiago+Pethit,Alex+Clare,Marcelo+Jeneci,Jorge+Vercilo,Raimundos,Claudia+Leitte,+noredirect/Banda+U%C3%93,Babado+Novo,Darren+Criss,will.i.am,One+Direction,Leona+Lewis,The+Saturdays,Eric+Saade,Kat+Graham,The+Strokes,Cage+the+Elephant,The+Killers,Pink+Floyd,Modest+Mouse,alt-J,Nirvana,Caetano+Veloso,Gal+Costa,The+Last+Shadow+Puppets,Maria+Beth%C3%A2nia,Caroline+Polachek,Marina+Lima,Charlie+Puth,+noredirect/Kesha,Jay+Vaquer,Ti%C3%ABsto,Fabiola,Alicia+Keys,Eminem,Amy+Winehouse,Aaliyah,Sugababes,SEVENTEEN,SISTAR,Hyolyn,Kat+DeLuna,EXID,Gwen+Stefani,Girls+Aloud,+noredirect/Girls%27+Generation,Nadine+Coyle,Allie+X,Breathe+Carolina,Matchbox+Twenty,Oh+Wonder,Metronomy,Os+Mutantes,Air,Caribou,Hot+Chip,Emika,Little+Dragon,Novos+Baianos,Na%C3%A7%C3%A3o+Zumbi,Portishead,Mall+Grab,FKA+twigs,Arcade+Fire,Smith+Westerns,Justice,3+na+Massa,Thieves+Like+Us,Maria+Mena,Ti%C3%AA,Norah+Jones,Carrie+Underwood,Sara+Bareilles,Christina+Perri,Megh+Stock,Bruna+Caram,Luiza+Possi,Letrux,30+Seconds+to+Mars,Sleep+Waves,Evanescence,The+New+Division,Band+of+Horses,Augustana,Future+Islands,Ryan+Adams,Beulah,Unkle+Bob,NONONO,SBTRKT,Mazzy+Star,Pete+Yorn,Passion+Pit,The+Knife,Guster,Nick+Jonas+&+the+Administration,Mika,3OH!3,Banda+U%C3%B3,St.+Vincent,Bon+Iver,Angus+&+Julia+Stone,Terno+Rei,Milton+Nascimento,SZA,Luiza+Lian,"Tyler,+the+Creator",Giovani+Cidreira,E+A+Terra+Nunca+Me+Pareceu+T%C3%A3o+Distante,Jason+Walker,Gabrielle+Aplin,Foxes,Mat+Kearney,Boys+Like+Girls,PJ+Harvey,Massive+Attack,%C3%93lafur+Arnalds,Burial,Crystal+Castles,Scarlett+Johansson,Sigur+R%C3%B3s,my+bloody+valentine,Blur,Chromatics,Jeff+Buckley,Fever+Ray,Sandy+e+Junior,OneRepublic,Leighton+Meester,The+Kooks,McFly,David+Cook,Simone+&+Simaria,%5Bunknown%5D,IZA,Wesley+Safad%C3%A3o,1Kilo,Natiruts,Los+Hermanos,Clarice+Falc%C3%A3o,Marcelo+Camelo,Marjorie+Estiano,La+Roux,AlunaGeorge,Sophie+Ellis-Bextor,Beirut,Nicola+Roberts,Citizens!,Sandy+Leah,Lucy+Rose,%3CArtista+Desconhecido%3E,Selvagens+%C3%80+Procura+de+Lei,Franz+Ferdinand,The+Beatles,Miles+Kane,Hans+Zimmer,The+Smiths,CHICANA+-+71+3374.6529,Two+Steps+from+Hell,Alex+Turner,BECK:+Mongolian+Chop+Squad,Simple+Plan,Calcinha+Preta,Spice+Girls,Red+Hot+Chili+Peppers,Baiana+System,Cher+Lloyd,The+Ready+Set,Phillip+Phillips,DJ+Feeling,Banda+Calypso,Xuxa,Companhia+do+Calypso,ABBA,Thal%C3%ADa,Ivete+Sangalo,Bruno+&+Marrone,Gaby+Amarantos,Rita+Lee,Avi%C3%B5es+do+Forr%C3%B3,Shinji+Miyazaki,Fetic,PTAF,Angel+Haze,Sasha+Pieterse,Hannah+Montana,Mr.+Big,Whitesnake,Bon+Jovi,Journey,Def+Leppard,Love,Van+Halen,The+Rasmus,Aldo+Nova,Europe,Pearl+Jam,Deep+Purple,Aerosmith,Raul+Seixas,Roxette,Bad+English,Richard+Marx,Garbage,Goldfrapp,Bat+for+Lashes,R%C3%B3is%C3%ADn+Murphy,The+National,Kiiara,Little+Boots,Clare+Maguire,TR%2FST,Portugal.+The+Man,White+Lies,Kakkmaddafakka,Feist,The+Organ,The+Sounds,Metric,We+Have+Band,Milo+Greene,MIA.,New+Model,Emmon,Cyndi+Lauper,A+Fine+Frenzy,Dragonette,Agnes+Obel,Foo+Fighters,+noredirect/Florence+and+The+Machine,Interpol,Chico+Buarque,Rammstein,5+A+Seco,Pet+Shop+Boys,Backstreet+Boys,Melanie+C,Incubus,Alexisonfire,Avenged+Sevenfold,Breaking+Benjamin,Elliott+Smith,City+and+Colour,Theory+of+a+Deadman,Serj+Tankian,System+of+a+Down,Brandon+Boyd,Engenheiros+Do+Hawaii,Humberto+Gessinger,Vera+Loca,Skank,Soundgarden,Alice+in+Chains,AC%2FDC,Cidad%C3%A3o+Quem,Pouca+Vogal,Capital+Inicial,Cartolas,Nando+Reis,Armandinho,T%C3%B3paz,Esteban,blink-182,Fresno,Scalene,Jack+Johnson,Gustavo+Bertoni,Green+Day,Subscribe,Boom+Boom+Kid,Descendents,Onda+Vaga,Misfits,Killswitch+Engage,U.D.R.,Trash+Talk,Filhos+da+Gr%C3%A1vida+de+Taubat%C3%A9,Terror,Deez+Nuts,Manu+Chao,Rancore,Envydust,Dance+of+Days,Brujeria,Quarto+Negro,SALES,Carne+Doce,Frankie+Cosmos,Apanhador+S%C3%B3,Vanguart,Sala+Espacial,Gram,Supercombo,Moptop,Dreamgirl,Ra%C3%A7a,Turnover,Alesana,Little+Joy,Beeshop,Abril,Gloria,Mallu+Magalh%C3%A3es,Scracho,Fistt,Matanza,Mamonas+Assassinas,Ramirez,Copeland,Anberlin,Bring+Me+the+Horizon,Skid+Row,Racionais+MC%27s,Keane,Helloween,Rosa+de+Saron,Placebo,Sleeping+With+Sirens,Coheed+and+Cambria,Marilyn+Manson,Joy+Division,Asking+Alexandria,The+Skints,Black+Veil+Brides,Dead+Kennedys,Black+Flag,Crass,Beastie+Boys,The+Toy+Dolls,Ramones,Circle+Jerks,L7,Mutato+Muzika,Sex+Pistols,The+Adicts,The+Clash,Sugar+Ray,Chaos+UK,Poison+Idea,Agent+Orange,Anal+Cunt,Namco+Sound+Team,Tame+Impala,Disclosure,MGMT,Elvis+Presley,Phoenix,Die+Antwoord,Tasha+&+Tracie,Febem,Flora+Matos,Kings+of+Leon,Luedji+Luna,twenty+one+pilots,M%C3%A5neskin,ATEEZ,The+Maine,Forever+the+Sickest+Kids,A+Rocket+to+the+Moon,All+Time+Low,Lady+Antebellum,Brett+Young,Dierks+Bentley,Florida+Georgia+Line,Dan+%252B+Shay,Julia+Michaels,Thomas+Rhett,PVRIS,Carly+Pearce,Kane+Brown,Mumford+&+Sons,John+Legend,Brett+Eldredge,Luke+Combs,Ghost,Sonata+Arctica,Wild+Nothing,Melody%27s+Echo+Chamber,Blue+Hawaii,Baleia,Boogarins,Alice+Phoebe+Lou,Heavy+Baile,Criolo,Tagua+Tagua,Tono,Gorillaz,Warpaint,Indigo+De+Souza,Architects,Of+Mice+&+Men,Emery,A+Day+to+Remember,Guns+N%27+Roses,Keaton+Henson,Ben+Howard,Maria+Rita,Roo+Panes,Fleet+Foxes,Metallica,Hollywood+Undead,KT+Tunstall,AFI,O+Teatro+M%C3%A1gico,The+Lumineers,Scorpions,Limp+Bizkit,Slipknot,311,Queens+of+the+Stone+Age,Korn,The+Who,NX+Zero,Boyce+Avenue,CPM+22,Hateen,Medita%C3%A7%C3%A3o,user_id
1.0,0.8572432432432432,0.8110270270270271,0.729891891891892,0.7031891891891892,0.5111351351351351,0.47827027027027025,0.4464324324324324,0.4197297297297297,0.4135675675675675,0.3796756756756757,0.31086486486486486,0.2903243243243243,0.2749189189189189,0.2574594594594594,0.23383783783783785,0.22972972972972971,0.22972972972972971,0.21124324324324323,0.20713513513513515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5484
,,,,,0.3732622333751568,,0.4857841907151819,0.3091342534504391,0.34489335006273525,,,,,,,0.3463237139272271,0.37803011292346295,,,1.0,0.9048808030112924,0.8514805520702635,0.7744792973651192,0.7003387703889586,0.5520577164366374,0.4409661229611041,0.38136762860727724,0.3603889585947302,0.33178168130489333,0.29554579673776665,0.29149309912170634,0.2829109159347553,0.264077791718946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5487
0.14088300787941077,0.17806611853374443,,,,,,,0.2640673175745118,,,0.2255010277492292,,,,,0.1480429941760877,,,,,,,,1.0,,,,,,,,,,0.8938206577595067,0.09027492291880782,0.3997816032887975,0.22615193559438163,0.21345923261390887,0.1906774580335731,0.18034429599177804,0.17831020897567662,0.1595966084275437,0.1574811579307982,0.15341298389859542,0.1469039054470709,0.14462572798903733,0.1335602946214457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488
0.4248978400467016,0.297343841214244,,,,,0.22192060712200817,,,0.25186806771745474,,,0.5546701692936369,,,,0.2019556333917104,,,,,,,,0.3173088149445417,,,,,,,,,,1.0,,,,,0.42767075306479857,,,,,,,,0.16424401634559252,0.8186514886164624,0.3261821366024518,0.25741389375364854,0.23467600700525393,0.20140105078809106,0.1819906596614127,0.15426152948044367,0.14483362521891419,0.14483362521891419,0.13928779918272038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489
,,,,,,0.27720730918499353,,,,,0.5835300776196637,,0.7399943402328589,,,,,,,,,,,,,,,0.7128032018111256,,,,,,0.9741146507115136,,,,,1.0,,,,,0.5620229624838292,,0.5592577619663649,0.2608465394566623,0.37890523932729625,,0.36592415912031045,,,,0.38336028460543337,,,,0.9426220892626133,0.4978088615782665,0.4948132276843467,0.4009500323415265,0.3478735446313066,0.3434184993531694,0.31123463777490296,0.2720609637774903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490
,0.18699322666143126,,,,,,0.14423529989201925,,0.23394767841366448,,,,,,,0.15113625208599196,,,,,,,,0.2150633159909689,,,,,1.0,,,,,,,,,,0.372059978403848,,,,,,,0.14367576322764308,,,,,,,,,,,0.30221115146755667,,,,,,,,,0.4602802591538235,0.33708893688033764,0.24863551585353882,0.199722685775989,0.1990232649455188,0.18806567193481888,0.18783253165799546,0.18517473250220873,0.1514626484735447,0.14819868459801708,0.13924609796799842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5492
0.5172368839427663,,,0.40758664546899837,,0.29920508744038155,,0.4557360890302066,,0.394537360890302,,0.5681049284578696,0.9546899841017488,,,,,,,,,,,,1.0,,,0.3217996820349761,,,,,,,0.38009856915739265,,,,,0.7776184419713831,,,0.2592718600953895,,,,,,0.22773608903020665,,0.4052305246422893,,,,,,,,,,,0.4017869634340222,,,,,,,,,,,,,,,0.3621558028616852,0.4478219395866454,0.4133863275039745,0.25310969793322735,0.2134181240063593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5493
,1.0,0.7783206083274087,,0.1703100367840252,,0.1572130691477852,,,,,,,,,,,0.27881518345646195,0.25585144199561066,,,,,,,,,,,,,,,,0.37196222682451857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42752156038453215,0.3539318722759729,0.3387205959630305,0.3261522054959661,0.30365831040771535,0.21943834811906898,0.2129192296992365,0.19914685790238323,0.19850081914005752,0.1703981329788878,0.15829958888442397,0.15618528020772154,0.15580353002998362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5494
