Christina+Aguilera,Kylie+Minogue,Madonna,Calvin+Harris,Janet+Jackson,Disclosure,Michael+Jackson,Lily+Allen,Fey,Maroon+5,No+Doubt,Lady+Gaga,Gwen+Stefani,Shakira,Michael+Bubl%C3%A9,Nelly+Furtado,Rihanna,Foster+the+People,t.A.T.u.,Glee+Cast,Kanye+West,Skepta,Drake,Gunna,A$AP+Rocky,JAY-Z,Travi$+Scott,Kendrick+Lamar,Tyga,Eminem,Lil+Baby,Metro+Boomin,J.+Cole,Chris+Brown,The+Weeknd,Kid+Cudi,Gucci+Mane,Lil%27+Wayne,Daft+Punk,%C3%93lafur+Arnalds,Bj%C3%B6rk,Black+Country+Communion,Massive+Attack,Portishead,Alice+Cooper,Anthrax,Black+Sabbath,Blue+%C3%96yster+Cult,Bruce+Dickinson,Eric+Clapton,Free,Glenn+Hughes,Joe+Satriani,Kiss,Mew,Michael+Schenker+Group,Mogwai,Mot%C3%B6rhead,Parachutes,Pabllo+Vittar,Mika,Marina+&+the+Diamonds,Robyn,Cobra+Starship,Banda+U%C3%B3,Katy+Perry,3OH!3,Two+Door+Cinema+Club,Los+Hermanos,Cansei+de+Ser+Sexy,Crystal+Castles,Anitta,Lana+Del+Rey,Owl+City,M.I.A.,Lu%C3%ADsa+Sonza,Beyonc%C3%A9,Charli+XCX,Taylor+Swift,Britney+Spears,Kim+Petras,Tove+Lo,Ariana+Grande,Carly+Rae+Jepsen,Rita+Ora,Nicki+Minaj,Girls+Aloud,Little+Mix,Dua+Lipa,Miley+Cyrus,Azealia+Banks,Slayyyter,Bombay+Bicycle+Club,Regina+Spektor,You+Me+at+Six,The+Smiths,Lucy+Rose,Dog+Is+Dead,Ben+Howard,Biffy+Clyro,Arctic+Monkeys,Sleeping+With+Sirens,alt-J,Never+Shout+Never,A+Day+to+Remember,My+Chemical+Romance,Vampire+Weekend,SBTRKT,Of+Mice+&+Men,Metallica,Monte+Pittman,Bon+Jovi,Garbage,James+Horner,The+Smashing+Pumpkins,Roxette,Robbie+Williams,Justin+Timberlake,C%C3%A9line+Dion,Eros+Ramazzotti,Red+Hot+Chili+Peppers,The+Cardigans,The+Pretty+Reckless,Daniel+Licht,Guns+N%27+Roses,Bryan+Adams,The+Pierces,Justin+Bieber,One+Direction,David+Guetta,Jonas+Brothers,Backstreet+Boys,Darin,Selena+Gomez+&+the+Scene,Ke$ha,Ti%C3%ABsto,Arnej,Alex+M.O.R.P.H.,Markus+Schulz,Above+&+Beyond,BT,Mat+Zo,Ferry+Corsten,8+Wonders,Armin+van+Buuren,Tritonal,ATB,Paul+Oakenfold,Kyau+vs.+Albert,Paul+van+Dyk,Matt+Darey,Nitrous+Oxide,DJ+ECO,Lost+Tribe,Super8+&+Tab,Calcinha+Preta,Ivete+Sangalo,Enya,Sophie+Ellis-Bextor,Pendulum,September,Shania+Twain,Cascada,ABBA,Banda+Calypso,Within+Temptation,Queen,Paramore,Linkin+Park,Dealema,Charlie+Brown+Jr.,Nirvana,SOJA,Foo+Fighters,Bruno+Mars,Limp+Bizkit,AC%2FDC,Slipknot,Coldplay,The+Killers,The+Black+Keys,Kings+of+Leon,Frank+Ocean,Moby,Krec,The+xx,Muse,Radiohead,Kasabian,Lykke+Li,Bon+Iver,Adele,Hans+Zimmer,Hurts,Pitbull,Fangoria,Jennifer+Lopez,Indochine,Juanes,Alicia+Keys,Rammstein,VersaEmerge,Incubus,The+Used,30+Seconds+to+Mars,Epica,Avril+Lavigne,Two+Steps+from+Hell,Nightwish,Jessie+J,Lindsay+Lohan,Amy+Winehouse,Pitty,We+Are+the+Fallen,Evanescence,P!nk,Phil+Collins,Simply+Red,Nickelback,Alanis+Morissette,Take+That,Annie+Lennox,U2,Tina+Turner,Melanie+C,Mariah+Carey,Whitney+Houston,BTS,G-Eazy,JYJ,%EB%8F%99%EB%B0%A9%EC%8B%A0%EA%B8%B0,Wonder+Girls,Leona+Lewis,%EC%98%81%EC%9B%85%EC%9E%AC%EC%A4%91,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,NewJeans,%E5%80%96%E7%94%B0%E4%BE%86%E6%9C%AA,RM,SISTAR,Kelly+Clarkson,Boa,Goldfrapp,Florence+%252B+the+Machine,Sade,The+Naked+and+Famous,Adam+Lambert,Ed+Sheeran,Carpenters,Loreena+McKennitt,The+Cranberries,Carla+Bruni,Oasis,Christina+Perri,Sergei+Rachmaninoff,David+Bowie,Ellie+Goulding,Legi%C3%A3o+Urbana,Jay+Sean,Black+Eyed+Peas,Mike+Posner,Colby+O%27Donis,RuPaul,Sufjan+Stevens,Tame+Impala,The+Polyphonic+Spree,Deee-Lite,Fiona+Apple,Sohanny+And+Vein,Tinashe,Guster,Fleet+Foxes,Clint+Mansell,Stars,Arcade+Fire,Jon+Brion,The+Shins,Nicholas+Hooper,Alexandre+Desplat,Andrew+Bird,Vince+Pope,Michael+Giacchino,Metric,Band+of+Horses,Snow+Patrol,Broken+Bells,The+Lonely+Island,The+Kinks,Tori+Amos,Pink,Spice+Girls,System+of+a+Down,Peaches,Cat+Power,I+Blame+Coco,Cher,Beck,Stephen+Lynch,Elton+John,Fun,Richard+O%27Brien,The+Parselmouths,Green+Day,Darren+Criss,Nothing,Japan+Music,Legally+Blonde+Musical,Gred+and+Forge,Disney,Tangled,Charlie+McDonnell,Wir+sind+Helden,Original+Cast+of+Starship,Simple+Plan,Anime,Carrie+Underwood,Yellowcard,Selena+Gomez,The+Beatles,The+Avett+Brothers,Death+Cab+for+Cutie,The+Decemberists,Cheryl+Cole,Bruce+Springsteen,Pink+Floyd,Laura+Marling,Mother+Mother,Julia+Nunes,City+and+Colour,Basia+Bulat,Hey+Ocean!,Said+the+Whale,Sam+Roberts,Feist,The+Hush+Sound,The+Format,The+Weepies,Iron+&+Wine,Panic!+at+the+Disco,OK+Go,2NE1,%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB,f(x),Crayon+Pop,Frozen,Missy+Elliott,Lorde,T-ARA,miss+A,Pharrell+Williams,Sigur+R%C3%B3s,Elliott+Smith,Deerhunter,The+Dillinger+Escape+Plan,M83,Nine+Inch+Nails,Air,Final+Fantasy,of+Montreal,Sneaker+Pimps,Interpol,We+Are+Scientists,Grizzly+Bear,Tegan+and+Sara,ODESZA,Halsey,Deftones,Billie+Eilish,John+Mayer,Depeche+Mode,Bones,Broadcast,Slowdive,Grimes,Boards+of+Canada,Joy+Division,Yung+Lean,Beach+House,Grouper,Molly+Nilsson,Zheani,Sonic+Youth,Marilyn+Manson,Patti+Smith,Have+a+Nice+Life,cLOUDDEAD,The+Velvet+Underground,Rush,Frank+Zappa,Warbringer,Macabre,Rebelution,Mr.+Bungle,Sleep,Fant%C3%B4mas,Cattle+Decapitation,Tribal+Seeds,Sublime,Tool,Faith+No+More,Immortal+Technique,Dr.+Dre,Cynic,Death,Domo+Genesis,The+Pharcyde,2Pac,Black+Rebel+Motorcycle+Club,Primal+Scream,Dead+Meadow,The+Doors,The+Strokes,The+Kills,Blonde+Redhead,PJ+Harvey,The+Growlers,Ride,The+Interzone,The+Brian+Jonestown+Massacre,Queens+of+the+Stone+Age,Madrugada,Der+Blaue+Reiter,Lord+of+the+Lost,Welle:Erdball,Kinderlieder-Superstar,Spiritual+Front,Simone+Sommerland,Blutengel,The+Kelly+Family,And+One,Solitary+Experiments,Narsilion,Mono+Inc.,Kalle+Klang+&+Die+Floht%C3%B6ne,Rome,Heimataerde,Rolf+Zuckowski,Kirlian+Camera,Death+in+June,Hekate,VNV+Nation,Led+Zeppelin,Bondage+Fairies,Bazar+Pamplona,Chico+Buarque,Mato+Seco,Bob+Dylan,Belleruche,The+Kooks,Janis+Joplin,Criolo,A+Skylit+Drive,Dance+of+Days,xotox,Suicide+Commando,Soman,Psyclon+Nine,Aslan+Faction,Noisuf-X,Tactical+Sekt,Iszoloscope,Reaper,Feindflug,:Wumpscut:,Covenant,Dive,Terrorfakt,Unter+Null,Nurzery+%5BRhymes%5D,Project+Pitchfork,Life+Cried,Die+Antwoord,Future+Islands,Xiu+Xiu,Dave+Matthews+Band,New+Order,Modest+Mouse,Nico,mewithoutYou,The+Blood+Brothers,Frightened+Rabbit,Big+Black,Spank+Rock,Secret+Garden,Ludovico+Einaudi,Max+Richter,Mumford+&+Sons,Near+The+Parenthesis,Brian+Crain,Lisa+Gerrard+&+Patrick+Cassidy,jj,Silent+Strike,Placebo,The+Glitch+Mob,The+Cinematic+Orchestra,Vexare,Stellamara,Carbon+Based+Lifeforms,Infected+Mushroom,Front+Line+Assembly,The+Algorithm,This+Morn%27+Omina,Midnight+Syndicate,Dead+Can+Dance,Igorrr,Juno+Reactor,Grendel,Hocico,Tzolk%27in,Skinny+Puppy,Geomatic,Empusae,Centhron,Solar+Fields,Clap+Your+Hands+Say+Yeah,Motorama,Craft+Spells,Crystal+Stilts,Slut,The+Vaccines,Ella+Fitzgerald,IAMX,Little+Joy,Beirut,The+Cure,Dial+M+for+Murder!,Tenacious+D,Millencolin,The+Rolling+Stones,Die+%C3%84rzte,...But+Alive,AFI,Joint+Venture,Udo+Lindenberg,Farin+Urlaub+Racing+Team,Richard+Cheese,Duffy,NOFX,Manu+Chao,Jaya+the+Cat,Peter+Tosh,marcelomourafortes,Nenhum+Mal,Dorsal+Atl%C3%A2ntica,Carlos+Alberto+de+Oliveira,Mendigos+Blues,Ano+Luz,Almarock,Comitiva+do+Rock,Concreto,Cores+D+Flores,Eternamente+Blues,Madame+Saatan,Vid+&+Sangue+Azul,BANDALHEIA,Bloody+Mary,Brazilian+Blues+Band,BRnock,Cesar+Achon,Cracker+Blues,Daniel+Kid+e+os+Rockers,Bitcrush,The+Tallest+Man+on+Earth,Joe+Purdy,Displacer,Keef+Baker,Gridlock,S.+Carey,Pearl+Jam,Ray+LaMontagne,subtractiveLAD,Stendeck,The+National,The+Dead+Weather,Beef+Terminal,Last+Days,Thom+Yorke,Solypsis,Mathias+Grassow,Astrobrite,J-Green,Celer,Klaus+Wiese,Somatic+Responses,Bengalfuel,Quantec,Proem,Aphex+Twin,Koopsta+Knicca,Mike+Parker,Park+Modern,Sky+Stadium,Hammock,Panabrite,Fabio+Orsi,Evil+Pimp,John+Beltran,Goethes+Erben,Samsas+Traum,Asp,Das+Ich,Johnny+Cash,Schneewittchen,Diary+of+Dreams,Konny,Quetschenpaua,Dritte+Wahl,Fr%C3%BCchte+des+Zorns,Zupfgeigenhansel,Die+Toten+Hosen,Neil+Young,Deine+Lakaien,Einst%C3%BCrzende+Neubauten,Erblast,$uicideboy$,Eevil+St%C3%B6%C3%B6,Infernal+War,Disfiguring+the+Goddess,Kaisaschnitt,Myng,Ralp,Kraanium,The+Berzerker,Kaisa,503+GmbH,Ghostemane,IC3PEAK,PEELINGFLESH,MNTTT,Putridity,DJ+Kridlokk,Krijo+Stalka,Manufactura,Swans,Mindless+Faith,W.A.S.T.E.,Velvet+Acid+Christ,Cyanotic,Unit:187,Le%C3%A6ther+Strip,Decree,Broken+Fabiola,The+Peoples+Republic+of+Europe,Redzone,Killing+Joke,xocp,SWR3+Nachrichten,SWR3+Verkehrszentrum,Diorama,Assemblage+23,Die+Eisk%C3%B6nigin+H%C3%B6rspiel,Dance+With+the+Dead,%5B:SITD:%5D,Wynardtage,Mehr+Hits+mehr+Kicks,Access+to+Arasaka,mind.in.a.box,Korn,Aurora,Agonoize,Rise+Against,Untoten,Rotersand,Stillste+Stund,Nachtmahr,Santa+Hates+You,Cephalgy,Combichrist,Emilie+Autumn,Datsik,Dulce+Liquido,Amduscia,Downlink,DZ,Die+Sektor,X-Fusion,C-Lekktor,Borgore,NiT+GRiT,Matty+G,DJ+Madd,trustFundKilla,Ice+Ages,Excision,Dioxyde,Mimosa,Ministry,Scorn,Synapscape,Neurosis,Godflesh,Angelspit,The+White+Stripes,Isis,Pig,KMFDM,Fink,Crystal+F,Zombiez,Nord+Nord+Muzikk,SDP,Ruffiction,Grafi,Istasha,ODMGDIA,TJ_beastboy,Stockmann,D&d,Eisregen,100+gecs,Coppelius,257ers,Rockstah,Sudden,MoTrip,Duzoe,Distorted+Memory,Virtual+Embrace,Alien+Vampires,Dolls+of+Pain,Terminal+Choice,Deathstars,Painbastard,Tyske+Ludder,The+Eternal+Afflict,Miss+Construction,Genitorturers,Android+Lust,Zombie+Girl,Panzer+AG,Tamtrum,Fading+Colours,Guano+Apes,Wolfsheim,%C5%BBywio%C5%82ak,God+Module,Jeremy+Soule,Nox+Arcana,Ramin+Djawadi,Rising+Shadows,Anne+Dudley,Trobar+de+Morte,Hexperos,Clan+of+Xymox,A.+Skorupa+&+P.B%C5%82aszczak,Artesia,Eric+Brosius,Bethesda+TESV+Skyrim,Arcana,Jack+Wall,Clannad,Marc+Streitenfeld,Virtual+Terrorist,Sonic+Mayhem,Anal+Cunt,Fear+Factory,Funker+Vogt,Psykkle,%E2%88%86AIMON,Converter,Front+242,Icon+of+Coil,The+Fall+of+Troy,Amplifier,A+Perfect+Circle,Bear+McCreary,Porcupine+Tree,Deichkind,Fever+Ray,Auf+der+Maur,Chelsea+Wolfe,Staind,At+the+Drive-In,Tiamat,MF+DOOM,Doja+Cat,Rezz,21+Savage,The+Prodigy,Bob+Marley+&+The+Wailers,ScHoolboy+Q,Coal+Chamber,Wu-Tang+Clan,Fields+of+the+Nephilim,Ordo+Rosarius+Equilibrio,Jonn+Serrie,Amethystium,Enigma,%C3%98ystein+Sev%C3%A5g,The+Sisters+of+Mercy,Bathory,Eddie+Jobson,Cliff+Martinez,Mantus,L%27%C3%82me+Immortelle,Engelsblut,B%C3%B6hse+Onkelz,DDP,Unheilig,Faun,Tanzwut,Umbra+Et+Imago,Illuminate,Curve,Delerium,The+Birthday+Massacre,Yendri,Schiller,Cybo,Mazzy+Star,Joan+Jett+and+the+Blackhearts,L7,Lacuna+Coil,Kiew,Noisex,Tr%C3%BCmmerwelten,Modulate,Hypnoskull,Monolith,FabrikC,Mickey+Avalon,The+Game,Paris+Hilton,Ms.+Sancha,Eazy-E,Queen+Adreena,N.W.A,Nashville+Pussy,Brotha+Lynch+Hung,Uffie,Mindless+Self+Indulgence,Hyper+Crush,Plasmatics,Compton%27s+Most+Wanted,Millionaires,Mr.+Criminal,Backyard+Babies,Richard+Pryor,Mala+Rodr%C3%ADguez,Rhian+Sheehan,The+Flashbulb,Apparat,Helios,Trifonic,Kettel,Anathema,Infinite+Scale,klyxn,Raptor+System,R%C3%B6yksopp,The+American+Dollar,Burial,Waterplea,Crisopa,Ladytron,Parov+Stelar,The+Detroit+Cobras,Thievery+Corporation,Synapson,Puressence,Giol%C3%AC+&+Assia,Pet+Shop+Boys,Dawn+of+Ashes,Sopor+Aeternus+&+The+Ensemble+of+Shadows,God+Destruction,Dope+D.O.D.,Hanzel+und+Gretyl,Zeromancer,Apoptygma+Berzerk,De%2FVision,Seabound,Pulcher+Femina,Stromkern,In+Strict+Confidence,Informatik,Mesh,A%C3%AFboforcen,NamNamBulu,Psyche,Cesium_137,Overkill,Lifelover,Judas+Priest,Enthroned,Thy+Antichrist,Terrorizer,U.D.R.,Toxic+Holocaust,Beherit,Burzum,Taake,Mayhem,Cannibal+Corpse,Deicide,Candlemass,Les+Discrets,Alkaline+Trio,Touch%C3%A9+Amor%C3%A9,Thrice,La+Dispute,Give+Up+The+Ghost,Modern+Life+Is+War,Defeater,A+Wilhelm+Scream,Baroness,Lucero,Verse,Converge,No+Use+for+a+Name,Architects,Basement,Ceremony,Make+Do+and+Mend,Cocteau+Twins,Gary+Numan,Simple+Minds,Peter+Gabriel,Vangelis,Robin+Guthrie,Brian+Eno,Devin+Townsend,Cold+Warning,Puscifer,Ghost,Amesoeurs,Sun+Devoured+Earth,Sentenced,Siouxsie+and+the+Banshees,Alcest,Kate+Bush,Lebanon+Hanover,Algebra+Suicide,Muslimgauze,Death+Grips,Coil,Cold+Cave,Gorgoroth,:Of+the+Wand+&+the+Moon:,Vatican+Shadow,Jimi+Hendrix,Current+93,Satanic+Warmaster,Lust+for+Youth,Spear+of+Destiny,Darkthrone,Frank+Sinatra,Gandalf,Fleetwood+Mac,Buckethead,The+Cramps,Bobby+Vinton,Van+Halen,Amon+Amarth,Mac+Miller,Alex+Turner,MGMT,Matt+&+Kim,CocoRosie,Nicole+Dollanganger,Flying+Lotus,Bat+for+Lashes,J+Dilla,Best+Coast,Wavves,Girls,Neutral+Milk+Hotel,Keaton+Henson,Algernon+Cadwallader,Title+Fight,Tigers+Jaw,The+Story+So+Far,American+Football,Alexisonfire,The+Wonder+Years,Transit,Beastie+Boys,The+Adventures,Balance+and+Composure,Handguns,Dad+Punchers,Lights,Tawny+Peaks,"Chunk!+No,+Captain+Chunk!",Gnarwolves,Parenthetical+Girls,Brand+New,Joyce+Manor,Manchester+Orchestra,Fall+Out+Boy,Bright+Eyes,Say+Anything,Cute+Is+What+We+Aim+For,Foxing,Tom+Waits,Billy+Joel,Nick+Cave+&+the+Bad+Seeds,Louis+Armstrong,Otis+Redding,"Earth,+Wind+&+Fire",Jim+Croce,Yann+Tiersen,The+Police,Katatonia,Alice+in+Chains,Agalloch,Opeth,Hole,surrenderdorothy,Mineral,Nature+and+Organisation,Low,Bohren+&+der+Club+of+Gore,La+Roux,HAIM,Animal+Collective,CHVRCHES,Walk+the+Moon,Los+Campesinos!,Surfer+Blood,White+Lies,blink-182,Blur,Graham+Coxon,Ball+Park+Music,Avenged+Sevenfold,Gorillaz,twenty+one+pilots,Angels+&+Airwaves,Happy+Days,Septicflesh,Adrian+Von+Ziegler,Austere,ColdWorld,Daemonia+Nymphe,Dark+Funeral,Ensiferum,Ildjarn,Isengard,Kawir,Lugubre,Psychonaut+4,Svart,Velvet+Cacoon,Woods+of+Infinity,Eyedea+&+Abilities,Tobacco,Sole,Panda+Bear,Aesop+Rock,Nas,Amon+Tobin,Pentagram,Cult+of+Luna,Dopefight,Down,Kyuss,Nicholas+Britell,Buzzov%E2%80%A2en,Pantera,Suicidal+Tendencies,Emma+Ruth+Rundle,Misfits,Crowbar,Superjoint+Ritual,Matt+Corby,Sleep+Fruits+Music,Mr+Twin+Sister,People+Under+the+Stairs,The+Roots,Phoenix,Yumi+Zouma,R.E.M.,Paradis,Peter+Bjorn+and+John,Men+I+Trust,Broken+Social+Scene,Talking+Heads,Turnover,Bloc+Party,Danny+Brown,LCD+Soundsystem,Deafheaven,Mac+DeMarco,Weezer,OutKast,Hatebreed,The+Notorious+B.I.G.,Ol%27+Dirty+Bastard,Bush,"Tyler,+the+Creator",Cake,MellowHype,Everclear,Mount+Eerie,Why%3F,The+Microphones,The+Antlers,Duncan+Sheik+&+Steven+Sater,The+Head+and+the+Heart,The+Morning+Benders,Perfume+Genius,The+Mountain+Goats,James+Blake,Tokyo+Police+Club,Someone+Still+Loves+You+Boris+Yeltsin,Shlohmo,Washed+Out,Cut+Copy,Clams+Casino,Minor+Threat,The+Magnetic+Fields,Beat+Happening,Daniel+Johnston,Pavement,Shannon+and+the+Clams,Black+Lips,The+Clash,Belle+and+Sebastian,Yo+La+Tengo,Tullycraft,Peach+Kelli+Pop,Devendra+Banhart,Cage+the+Elephant,Empire+of+the+Sun,Ryan+Adams,Julian+Casablancas,Klaxons,Sia,Mayer+Hawthorne,Friendly+Fires,Miami+Horror,The+Radio+Dept.,Toro+y+Moi,Bag+Raiders,Jamie+xx,Breakbot,Kaskade,The+Chemical+Brothers,Local+Natives,Anoraak,Girl+Talk,Box+Car+Racer,%252B44,Sleigh+Bells,Passion+Pit,Senri+Oe,Pulp,Jarvis+Cocker,my+bloody+valentine,Coconut+Records,Jonny+Greenwood,The+Jesus+and+Mary+Chain,Flight+of+the+Conchords,Manic+Street+Preachers,Dear+and+the+Headlights,Real+Estate,Grateful+Dead,Whitney,Vince+Staples,Isaiah+Rashad,The+Beach+Boys,Twin+Peaks,Snail+Mail,The+Rocket+Summer,Something+Corporate,Jack%27s+Mannequin,Glass+Animals,Every+Avenue,Third+Eye+Blind,Chiddy+Bang,All+Time+Low,Dr.+Dog,A+Rocket+to+the+Moon,The+Maine,The+Throne,Pixies,Michael+Andrews,Gustavo+Cerati,Dario+Marianelli,Twin+Shadow,Emery,Devin+Townsend+Project,Woob,65daysofstatic,Celldweller,Loscil,Deru,How+to+Disappear+Completely,Every+Time+I+Die,Cloud+Cult,Fang+Island,The+Chariot,Saltillo,Godspeed+You!+Black+Emperor,Demon+Hunter,Phish,Foxes+in+Fiction,The+B-52%27s,Explosions+in+the+Sky,Childish+Gambino,Ducktails,Andrew+Jackson+Jihad,Jaime+Sin+Tierra,Butthole+Surfers,Vast,Adam+Hurst,Tweaker,Ulver,Black+Light+Burns,She+Wants+Revenge,ASHES+dIVIDE,Earl+Sweatshirt,Patrick+Wolf,Tricky,user_id
1.0,0.9371478094114176,0.6301740669715297,0.2948923145006638,0.2787763681958991,0.2673550671190441,0.23175984658504206,0.22440256675025816,0.17717583714412155,0.15391281899985249,0.15356247234105325,0.14683581649210797,0.1368159020504499,0.12525446231007525,0.12441363032895707,0.12322245168903967,0.12034960908688597,0.11908836111520874,0.11292225992034223,0.11145080395338545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4347
,,,,,,,,,,,,,,,,0.11051161692977396,,,,1.0,0.5566384328945297,0.4302092620758378,0.26329784444327897,0.17456075942728275,0.16183064981381445,0.14314653589972204,0.1211491057848639,0.11865789059631825,0.1186329784444328,0.11118424503068128,0.11071091414485762,0.11068600199297214,0.10891723920910473,0.10734777364032097,0.10420884250275345,0.09504117060890543,0.09307311060995438,0.092998374154298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348
