Lady+Antebellum,Morgan+Wallen,Colbie+Caillat,Adele,Tori+Kelly,Alessia+Cara,Florence+%252B+the+Machine,Clarice+Falc%C3%A3o,Ellie+Goulding,VersaEmerge,Sigrid,System+of+a+Down,Jorge+&+Mateus,Ariana+Grande,Bebe+Rexha,Katy+Perry,Pitty,Lily+Allen,Dua+Lipa,Jorge+&+Mateus+-+www.SapoDownloads.net,Code:Pandorum,Infekt,Qoiet,Inhuman,Excision,Ivy+Lab,Truth,Feast+For+Crows,Punishment,Midnight+Tyrannosaurus,Oolacile,Enigma+Dubz,Nimda,Muerte,White+Eyes,Figure,Influx,Liquid+Stranger,Koven.,nosphere,The+Cure,Charli+XCX,Avril+Lavigne,Ke$ha,iamamiwhoami,Rihanna,Marilyn+Manson,Red+Hot+Chili+Peppers,Saviour+Machine,Kelly+Clarkson,Paramore,The+Sisters+of+Mercy,Crystal+Castles,Lorde,Depeche+Mode,MGMT,Bj%C3%B6rk,Grimes,U2,Marina+&+the+Diamonds,Tokio+Hotel,Daft+Punk,Radiohead,Oasis,Portishead,Kate+Nash,Iggy+Azalea,Coldplay,Queens+of+the+Stone+Age,Alter+Bridge,The+Killers,O+Rappa,Matt+Corby,Jason+Aldean,Arctic+Monkeys,Young+the+Giant,Five+Finger+Death+Punch,Legi%C3%A3o+Urbana,30+Seconds+to+Mars,The+Neighbourhood,Pearl+Jam,Engenheiros+Do+Hawaii,Audioslave,The+Kooks,Hands+Like+Houses,Issues,Justin+Timberlake,All+Time+Low,Cassadee+Pope,Mayday+Parade,blink-182,Simple+Plan,The+Maine,The+Downtown+Fiction,The+Blackout,Hawk+Nelson,"Dream+On,+Dreamer",You+Me+at+Six,Tonight+Alive,Breaking+Benjamin,Hey+Monday,Quietdrive,Yashin,Boys+Like+Girls,We+the+Kings,The+Smiths,Muse,Bert+Jansch,Franz+Ferdinand,Jackson+C.+Frank,Porcupine+Tree,Connie+Francis,Joy+Division,Kings+of+Leon,Lana+Del+Rey,Molly+Drake,Phil+Collins,Roy+Harper,Simon+&+Garfunkel,The+Doors,The+Incredible+String+Band,The+Troggs,The+Yardbirds,Selena+Gomez,Cassie,Calvin+Harris,Britney+Spears,The+Weeknd,Kanye+West,Hilary+Duff,Zendaya,will.i.am,Anitta,Miley+Cyrus,Chico+Buarque,Fifth+Harmony,Demi+Lovato,Neon+Jungle,Zayn,Chris+Isaak,Taylor+Swift,Champagne+Suicide,M%C3%B6tley+Cr%C3%BCe,Mia+Klose,Peppermint+Creeps,Glamour+Punks,Swingin%27+Thing,Brigitte+Bardot,W.A.S.P.,Vain,BlackRain,Alleycat+Scratch,L.A.+Guns,Blackboard+Jungle,Guns+N%27+Roses,Fran%C3%A7oise+Hardy,Madonna,Diemonds,+noredirect/Crashd%C3%AFet,Pretty+Boy+Floyd,Prince,Thin+Lizzy,Jimi+Hendrix,David+Bowie,The+Rolling+Stones,The+Beatles,King%27s+X,Funkadelic,The+Jimi+Hendrix+Experience,Led+Zeppelin,Queen,Robin+Trower,Etta+James,Big+Country,Michael+Jackson,Mandrill,Rush,War,The+Isley+Brothers,Pixies,Courtney+Barnett,Tim+Buckley,Neil+Young,Kirsty+MacColl,Billy+Bragg,Meat+Puppets,The+Breeders,Alabama+Shakes,Arcade+Fire,Bob+Log+III,Calexico,Dead+Kennedys,Imelda+May,Interpol,Nightwish,Pavement,R.E.M.,Radio+Birdman,Same+Old+Story,Damien+Rice,Ciara,James+Blunt,Emmy+Rossum,The+Streets,Jason+Mraz,The+Veronicas,Kate+Miller-Heidke,Beyonc%C3%A9,Yiruma,Katharine+McPhee,Mariah+Carey,Kate+Voegele,Sara+Bareilles,Nerina+Pallot,Katie+Melua,Christina+Perri,Noel+Gallagher%27s+High+Flying+Birds,Lady+Gaga,Carly+Rae+Jepsen,RuPaul,BLACKPINK,Foxes,Nicki+Minaj,Beady+Eye,Lea+Michele,Tove+Lo,%E7%9B%AE%E9%BB%92%E5%B0%86%E5%8F%B8,Royce+da+5%279%22,Nas,Pink+Floyd,Gang+Starr,The+Notorious+B.I.G.,Kendrick+Lamar,2Pac,Common,The+Roots,J.+Cole,CunninLynguists,Above+&+Beyond,Lindsey+Stirling,Purity+Ring,Eminem,Portugal.+The+Man,C%C5%93ur+de+Pirate,Death+Cab+for+Cutie,Of+Monsters+and+Men,"Albert+Hammond,+Jr.",Jos%C3%A9+Gonz%C3%A1lez,Jake+Bugg,Telekinesis,Fleet+Foxes,The+xx,Silversun+Pickups,John+Mayer,Vanguart,Angus+&+Julia+Stone,Dead+Man%27s+Bones,Peter+Bjorn+and+John,McFly,Los+Hermanos,Rene%C3%A9+Rapp,boygenius,One+Direction,The+Beaches,Camila+Cabello,Anavit%C3%B3ria,(G)I-DLE,Alicia+Keys,Talib+Kweli,Mary+J.+Blige,John+Legend,Kelly+Rowland,Keyshia+Cole,Mos+Def,The+Fray,A+Tribe+Called+Quest,De+La+Soul,Raekwon,Fashawn,Jennifer+Hudson,Monica,Pharoahe+Monch,The+National,Bon+Iver,Creedence+Clearwater+Revival,Metallica,Vampire+Weekend,Two+Door+Cinema+Club,Bruce+Springsteen,Drake,James+Blake,Passion+Pit,Maroon+5,James+Morrison,Johnny+Cash,Mika,Carrie+Underwood,Miranda+Lambert,Train,Hunter+Hayes,Tim+McGraw,Milky+Chance,Luke+Bryan,Sugarland,Chuck+Loeb,Fourplay,Earl+Klugh,Bob+James,George+Benson,Spyro+Gyra,Fattburger,Rick+Braun,Jeff+Lorber,Ashley+Tisdale,Russ+Freeman,Emmett+North+Jr,Richard+Elliot,Brian+Simpson,Norman+Brown,Wes+Montgomery,Fabrizio+De+Andr%C3%A9,Yello,Culture+Kult%C3%BCr,Minerve,Franco+Battiato,ZZ+Top,Book+of+Love,Front+242,Felix+Marc,Obscenity+Trial,Britny+Fox,Children+Within,Kraftwerk,Information+Society,And+One,Placebo,The+Who,J.J.+Cale,Lukas+Graham,David+Guetta,Pitbull,Shakira,Enrique+Iglesias,Avicii,LMFAO,OneRepublic,Swedish+House+Mafia,Andras+de+Laszlo,Olly+Murs,Jennifer+Lopez,Belinda,Christina+Aguilera,RBD,Glee+Cast,Anah%C3%AD,Christian+Ch%C3%A1vez,Boyce+Avenue,Green+Day,The+Pretty+Reckless,Chris+Brown,The+1975,Years+&+Years,Little+Mix,Tiago+Iorc,Pixie+Lott,P9,Ed+Sheeran,Hurts,Take+That,Michael+Bubl%C3%A9,Charlie+Brown+Jr.,Mike+Posner,Ludovico+Einaudi,Robyn,Bobby+Brackins,Dev,Alex+Clare,Neon+Hitch,Clinton+Sparks,Cloud+Cult,Caspian,Balmorhea,Laura+Stevenson,Vanessa+Carlton,Veronica+Maggio,Peter+Bradley+Adams,Sleeping+at+Last,The+Oh+Hellos,Joshua+Hyslop,Lanterns+on+the+Lake,Gregory+Alan+Isakov,The+Weepies,The+Wild,Joshua+Radin,Noah+Gundersen,Gabrielle+Aplin,Jack%27s+Mannequin,Joe+Purdy,Matthew+Perryman+Jones,Incubus,Foo+Fighters,Tool,The+Mars+Volta,The+White+Stripes,Beck,Nirvana,The+Black+Keys,Rage+Against+the+Machine,Sublime,The+Raconteurs,The+Strokes,The+Smashing+Pumpkins,J%C3%A3o,Bad+Bunny,Conan+Os%C3%ADris,Gloria+Groove,ROSAL%C3%8DA,Miracle+Tones,Lu%C3%ADsa+Sonza,Davi+Sabbag,Pabllo+Vittar,Panic!+at+the+Disco,Foals,Kaiser+Chiefs,Marina,Big+Time+Rush,Capital+Cities,3OH!3,Icona+Pop,Lil+Nas+X,M%C3%98,Ava+Max,Kacey+Musgraves,+noredirect/Lady+A,Lofi+Fruits+Music+&+Chill+Fruits+Music,Imagine+Dragons,+noredirect/Marina+and+the+Diamonds,Jonas+Brothers,Veruca+Salt,Tom+Waits,Amon+Tobin,Micah+P.+Hinson,The+Handsome+Family,The+Velvet+Underground,The+Angels+of+Light,John+Frusciante,Scott+H.+Biram,John+Maus,Leonard+Cohen,The+Avalanches,Parov+Stelar,Violent+Femmes,Neko+Case,Daniel+Johnston,Clams+Casino,JD+McPherson,AC%2FDC,twenty+one+pilots,Linkin+Park,Jorge+Ben,Slipknot,The+Offspring,Royal+Blood,White+Lies,ABBA,Marina+Lima,Lykke+Li,Troye+Sivan,Cruel+Youth,Kali+Uchis,Jaymes+Young,Wild+Belle,Melanie+Martinez,Zella+Day,The+Script,Hobbie+Stuart,Owl+City,Birdy,SYML,P!nk,Maite+Perroni,Sandy+e+Junior,Paula+Fernandes,Kelly+Key,Luan+Santana,The+Pussycat+Dolls,Sandy,Wanessa,Rouge,Klaxons,Beatsteaks,Tyler+Ward,Paul+Kalkbrenner,The+Subways,City+and+Colour,The+Prodigy,Chris+Cornell,Azealia+Banks,Billie+Eilish,Tinashe,Jessie+Ware,Ashnikko,Kim+Petras,Kid+Cudi,Gorillaz,Kelela,Myl%C3%A8ne+Farmer,Kate+Bush,Kylie+Minogue,Sin%C3%A9ad+O%27Connor,Cher,Hole,PJ+Harvey,Goldfrapp,Grace+Jones,Maria+Peszek,Nosowska,Trust,Justyna+Steczkowska,Patrick+Wolf,Evanescence,M83,Doda,Virgin,Ewa+Farna,Shawn+Mendes,Severina,Harry+Gregson-Williams,Howard+Shore,The+Wanted,Justin+Bieber,Zedd,5+Seconds+of+Summer,Charlie+Puth,Rita+Lee,Z%C3%A9+Ramalho,C%C3%A9line+Dion,Ivete+Sangalo,Mar%C3%ADlia+Mendon%C3%A7a,Raul+Seixas,Joakim+Karud,Cardi+B,Janet+Jackson,Black+Eyed+Peas,Becky+G,Austin+Mahone,SoMo,The+Chainsmokers,Cody+Simpson,Ryn+Weaver,Jake+Miller,Kerli,Halsey,Allie+X,Fletcher,PVRIS,Sia,The+Saturdays,Filhos+da+Gr%C3%A1vida+de+Taubat%C3%A9,Jessie+J,Clean+Bandit,Zara+Larsson,Alaska+Thunderfuck,Todrick+Hall,Doechii,M%C3%B3nica+Naranjo,Spice+Girls,Kate+Ryan,Anastacia,Edurne,Fangoria,Mecano,Soraya+Arnelas,La+Pelopony,Nena+Daconte,La+Oreja+de+Van+Gogh,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,La+Roux,M.I.A.,t.A.T.u.,Megan+Thee+Stallion,Doja+Cat,Destiny%27s+Child,Sanah,Nicole+Scherzinger,Sugababes,Agnes,Alexandra+Burke,Gregorian,Sopor+Aeternus+&+The+Ensemble+of+Shadows,Gothminister,E+Nomine,Pogo,Enigma,Ant%C3%B4nio+Carlos+Jobim,Clint+Mansell,Rammstein,Barbra+Streisand,Era,Indila,Sophie+Ellis-Bextor,Enya,Slayyyter,Brooke+Candy,Nathy+Peluso,Lali,Tini,Bizarrap,Gwen+Stefani,Maria+Becerra,Bastille,Bryan+Adams,Johannes+Brahms,%E7%B8%B4%E5%AB%A5+Fischer,Franz+Joseph+Haydn,Netherlands+Bach+Collegium,Kings+of+Convenience,Tycho,Bonobo,Clark,Esterhazy+Ensemble,William+Fitzsimmons,Boards+of+Canada,Antonio+Vivaldi,Bart+Van+Oort,Jack+Johnson,Chamber+Choir+Of+Europe,Federico+Maria+Sardelli:+Modo+Antiquo,Gold+Panda,Fink,Animal+Collective,Sufjan+Stevens,Sonic+Youth,Cocteau+Twins,Panda+Bear,Modest+Mouse,St.+Vincent,Danny+Brown,Cat+Power,Fiona+Apple,Der+K%C3%B6nig+der+L%C3%B6wen,Disney,Snoh+Aalegra,Kehlani,Rita+Ora,SZA,LUDMILLA,Cage+the+Elephant,DIIV,Beach+Fossils,Chiquititas,Tame+Impala,Cine,Enter+Shikari,Casper,Bilderbuch,Kraftklub,Die+Orsons,A$AP+Rocky,K.I.Z.,Deichkind,Haftbefehl,Bring+Me+the+Horizon,DWNTWN,Chefket,Rise+Against,FKA+twigs,Shygirl,Aphex+Twin,Nine+Inch+Nails,Quasimoto,MF+DOOM,Siriusmo,Noisia,Disasterpeace,Jim+Guthrie,Madvillain,The+Knife,Pendulum,Adam+Green,C418,Little+Boots,She+&+Him,Barbara+Pravi,Norah+Jones,Margaret+Berger,Beirut,The+Used,Copeland,Little+Joy,Rosie+and+Me,Flyleaf,Fresno,Abril,Bob+Dylan,NX+Zero,Anderson+.Paak,Jonathan+Johansson,The+War+on+Drugs,Amason,Little+Children,Dot+Hacker,Blonde+Redhead,Empire+of+the+Sun,H%C3%A5kan+Hellstr%C3%B6m,bob+hund,Seinabo+Sey,Viagra+Boys,Pixie+Carnation,Bloc+Party,Sam+Smith,Amy+Winehouse,Meghan+Trainor,Death+Grips,The+Bug,Fugazi,Captain+Beefheart+&+His+Magic+Band,At+the+Drive-In,RJD2,Andy+Stott,Refused,The+Go!+Team,Chrome,DJ+Shadow,Beach+House,Car+Seat+Headrest,The+Beach+Boys,Morrissey,+noredirect/Tatsuro+Yamashita,Talking+Heads,The+Pains+of+Being+Pure+at+Heart,Mark+Lanegan,Pontiak,Soundgarden,Stone+Temple+Pilots,The+Fratellis,Wilco,HIM,Look+See+Proof,Bibi+Blocksberg,Turbostaat,CKY,Johnny+Foreigner,The+Sounds,Disco+Ensemble,D%C3%BAn%C3%A9,Bombay+Bicycle+Club,+noredirect/BENJAMIN+BL%C3%9CMCHEN,Press+Club,Angels+&+Airwaves,Tokyo+Police+Club,Editors,Blood+Red+Shoes,Keane,Slowdive,Blur,Belle+and+Sebastian,Sigur+R%C3%B3s,Camera+Obscura,God+Is+an+Astronaut,Rycha,ontape,Jonas+Blue,Gorgon+City,Kygo,%D0%9A%D0%BE%D0%BC%D0%BD%D0%B0%D1%82%D0%B0,Cheat+Codes,King+Gizzard+&+The+Lizard+Wizard,Warpaint,Pulp,The+Jesus+and+Mary+Chain,The+Cribs,The+Gaslight+Anthem,Biffy+Clyro,Locas+In+Love,Alkaline+Trio,Max%C3%AFmo+Park,The+Antlers,Stars,AFI,Jimmy+Eat+World,Tomte,The+Hold+Steady,Okkervil+River,Gisbert+zu+Knyphausen,Alice+in+Chains,Billy+Joel,Harold+Budd%2FBrian+Eno,Mastodon,Grizzly+Bear,Local+Natives,Robin+Guthrie+&+Harold+Budd,Between+the+Buried+and+Me,Band+of+Horses,The+Contortionist,Alex+G,MS+MR,Selena+Gomez+&+the+Scene,Weezer,BROCKHAMPTON,Kishi+Bashi,The+Voidz,The+Olivia+Tremor+Control,Phoenix,The+Flaming+Lips,Julian+Casablancas+%252B+The+Voidz,Future+Islands,Tocotronic,Built+to+Spill,Mogwai,Wolf+Parade,Shout+Out+Louds,Pollo,Catch+Side,The+Vamps,Banda+U%C3%B3,Manu+Gavassi,Hot+Chelle+Rae,Conor+Maynard,Ryan+Beatty,Onze:20,Backstreet+Boys,Before+You+Exit,Melanie+C,Natalie+Imbruglia,Alanis+Morissette,Sheryl+Crow,Morcheeba,Nelly+Furtado,Mandy+Moore,Jamie+Cullum,Dido,NIKITA,Elvira+T,Petite+Meller,Sky+Ferreira,Dry+the+River,Fall+Out+Boy,Ben+Howard,Anti-Flag,Kodaline,Cold+War+Kids,My+Chemical+Romance,Lifehouse,Yeah+Yeah+Yeahs,Guster,Guided+by+Voices,Pinback,Air,Snow+Patrol,Gomez,The+Lounge+Lizards,Snakefinger,Super+Furry+Animals,Fleetwood+Mac,Selena,Ace+of+Base,"Earth,+Wind+&+Fire",S+Club+7,Rachel+Stevens,Whitney+Houston,Toni+Braxton,The+Jacksons,Vanessa+Williams,S+Club,Mew,Snowmine,Tegan+and+Sara,Mike+Doughty,Spoon,Midlake,Tyrone+Wells,Aurora,The+Decemberists,Beacon,Christina+St%C3%BCrmer,Elif,Eisblume,Halestorm,Emmelie+de+Forest,Juli,LaFee,Novaspace,L%27%C3%82me+Immortelle,Loreen,Gossip,C.C.+Catch,Klee,IAMX,The+Kinks,Emmylou+Harris,Beastie+Boys,Ryan+Adams,The+Brian+Jonestown+Massacre,The+Clash,Patti+Smith,The+Jam,Roxy+Music,Dusty+Springfield,Shane+Filan,Westlife,Courrier,Barcelona,Helene+Fischer,Ron+Pope,Within+Temptation,Adam+Lambert,Boyzone,Gary+Barlow,Pilot+Speed,Ross+Copperman,Stanfour,Blassfuchs,This+Will+Destroy+You,The+Maccabees,Explosions+in+the+Sky,Bing+&+Ruth,Frightened+Rabbit,Levin+Goes+Lightly,We+Were+Promised+Jetpacks,Immanu+El,Ween,Phish,Widespread+Panic,Grateful+Dead,Dr.+Dog,Cake,Dave+Matthews+Band,Tea+Leaf+Green,Primus,moe.,The+String+Cheese+Incident,The+Southern+Belles,Steely+Dan,Amy+Macdonald,Metric,The+Asteroids+Galaxy+Tour,The+All-American+Rejects,Augustana,Dexter+Britain,Bell+X1,Radical+Face,Daughter,Chris+Pureka,Between+the+Trees,Mat+Kearney,Real+Estate,Washed+Out,Turnover,Absofacto,"Fuck+Art,+Let%27s+Dance!",Dale+Earnhardt+Jr.+Jr.,Gramatik,HRVRD,Starfucker,The+Record+Company,George+Strait,Harvard,Blake+Shelton,The+Game,Big+L,Brand+New,3+Doors+Down,Wolfmother,Sum+41,DMX,Dr.+Dre,50+Cent,Dashboard+Confessional,Jazz+Night+Music+Paradise,Lou+Reed,Chet+Baker,Annie+Ross,Gustavo+Santaolalla,New+Order,Alberto+Iglesias,Alexandre+Desplat,Joep+Beving,Bohren+&+der+Club+of+Gore,TOKiMONSTA,Julie+London,Joni+Mitchell,Gabriel+Yared,Rhiannon+Bannenberg,Trent+Reznor+and+Atticus+Ross,Kuba+Badach,Dapayk+Solo,Babyshambles,Dapayk+&+Padberg,The+Sound+of+Arrows,ClickClickDecker,Ian+Brown,PNAU,The+Popopopops,Frittenbude,Juveniles,Minitel+Rose,The+Vaccines,Bag+Raiders,Kasabian,Monarchy,The+Drums,user_id
1.0,0.59168947985921,0.5097673054360579,0.41837113805240517,0.31434298005475164,0.26362925303089557,0.2469104419241298,0.22220375439968715,0.19396754008603834,0.17297614391865468,0.1614587407117716,0.15941533046538914,0.1497555729370356,0.1473406335549472,0.13730934689088775,0.13415134923738756,0.12467735627688697,0.12449159170903402,0.11780406726632774,0.11668947985921001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557
,,,,,,,,,,,,,,,,,,,,1.0,0.7875605033881898,0.7406582768635044,0.7353702807357212,0.558337366892546,0.5121248789932236,0.39946757018393025,0.3925701839303001,0.3875121006776379,0.3415295256534366,0.3362415295256534,0.3344022265246853,0.3263552758954501,0.27416505324298157,0.2730154888673766,0.2704864472410455,0.26611810261374635,0.25807115198451114,0.25715150048402713,0.253013068731849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558
,,,,,,,,0.9855161209697575,,,,,,,0.6758935266183455,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6236565858535367,0.5752186953261684,0.5536115971007248,0.5460134966258435,0.48831542114471377,0.45198700324918767,0.2572856785803549,0.22665583604098977,0.1948387903024244,0.17560609847538117,0.162784303924019,0.1129217695576106,0.09606348412896776,0.08822794301424644,0.08419145213696576,0.08300424893776556,0.08276680829792551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559
,,,,,,,,0.5195669934640523,,,,,,,0.5886437908496732,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.522671568627451,,0.9084150326797386,,,,0.34415849673202614,0.40004084967320264,0.4248774509803921,,0.22230392156862744,0.26111111111111107,,,,,0.5723447712418301,0.5692401960784313,0.4970588235294117,0.4341911764705882,0.3449346405228758,0.30845588235294114,0.30069444444444443,0.24946895424836601,0.23860294117647057,0.22540849673202618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560
