Ghost,Joy+Division,Sarc%C3%B3fago,Sodom,Municipal+Waste,DFC,Sex+Pistols,Lana+Del+Rey,The+Smiths,F%C3%A1bio+de+Carvalho,Death,Suicidal+Tendencies,Arctic+Monkeys,D.R.I.,Jake+Bugg,Crystal+Castles,Sepultura,Krisiun,Violator,Darkthrone,Grim+Reaper,Stress,Confraria+da+Costa,Ensiferum,Stryper,Chateaux,Comando+Nuclear,Sal%C3%A1rio+M%C3%ADnimo,Rebellion,MaYaN,Treta,Amon+Amarth,T%C3%BDr,Scars+on+Broadway,Kernunna,Marduk,Bathory,Falconer,Ano+Luz,Agalloch,Thrawsunblat,Korpiklaani,Matanza,Bloodbath,Svartsot,Katatonia,Black+Messiah,Heidevolk,The+Rapture,Adorned+Brood,Opeth,Folkearth,%D0%9B%D0%B5%D1%88%D0%B0%D0%BA,Fejd,Beggar+Blue,M%C3%A5negarm,Criolo,Emicida,Haikaiss,The+Doors,S%C3%ADntese,Realidade+Cruel,Patrick+Horla,Racionais+MC%27s,Don+L,Death+Grips,Kendrick+Lamar,Fac%C3%A7%C3%A3o+Central,Chico+Buarque,David+Bowie,Cartel+MCs,Funkero,Toxic+Holocaust,Witchfynde,Megadeth,Sacred+Reich,Tankard,Excel,Dr.+Living+Dead,Revocation,Uncle+Slam,Onslaught,Bad+Religion,D.F.C.,Immolation,Anthrax,Psycroptic,WORST,Isengard,Ragnarok,Zurzir,Ulver,Comando+Blindado,Satanic+Warmaster,tropel,Brutal+Mortic%C3%ADnio,Azaghal,Velho,M8L8TH,Baptism,Thy+Light,Beastcraft,Goatmoon,Burzum,Impurity,Hecate,Necrophobic,Judas+Priest,Steel+Panther,Enforcer,Reckless+Love,Sabaton,Accept,Ozzy+Osbourne,Battle+Beast,Metallica,HammerFall,Symfonia,Avantasia,W.A.S.P.,Brigada+NS,Lynyrd+Skynyrd,Skull+Fist,Led+Zeppelin,SuidAkrA,Down,50+Cent,Bones,xlly,$oMBERKAo$,Denzel+Curry,NoCloud,Architects,Tommy+Cash,Pouya,YUNG+BUDA,Kataklysm,$uicideboy$,Monty+Datta,Hibria,Korzus,Joji,Virgin+Steele,Crystal+Eyes,Power+Quest,Riot,Dionysus,Saint+Deamon,Forgotten+Tales,Not+Fragile,Fate,Civil+War,Morifade,Human+Fortress,Sinner,Shy,Insania,NorthTale,Powerwolf,Iron+Savior,Axenstar,Pink+Floyd,Mac+DeMarco,Manowar,Tame+Impala,Unknown+Mortal+Orchestra,Grave+Digger,Black+Alien,Ocean+Alley,Sticky+Fingers,Gorillaz,HOMESHAKE,Boogarins,Glue+Trip,Boards+of+Canada,Biosphere,Autechre,Burial,Death+in+June,Swans,Have+a+Nice+Life,Aphex+Twin,The+Microphones,Jorge+Ben,Radiohead,Sparklehorse,Matt+Elliott,Coil,Jeff+Mangum,Bitch+Ass+Darius,Electric+Wizard,Godspeed+You!+Black+Emperor,Saxon,Nargaroth,Running+Wild,Def+Leppard,Division+250,Iron+Maiden,Michael+M%C3%BCller,Ratt,Ratos+De+Por%C3%A3o,Dead+Fish,Napalm+Death,Slayer,Destruction,Claustrofobia,Merda,Brujeria,Mot%C3%B6rhead,Dead+Kennedys,GBH,Anaal+Nathrakh,Fukpig,Cryptopsy,Deicide,Dark+Funeral,Gorgoroth,Mayhem,At+the+Gates,Behemoth,Summoning,Carcass,Nuclear+Assault,U.D.R.,Heaven+Shall+Burn,Black+Sabbath,Sun+Devoured+Earth,M!R!M,Esben+and+the+Witch,A+Place+to+Bury+Strangers,Odonis+Odonis,The+Soft+Moon,Wardruna,Nine+Inch+Nails,Chelsea+Wolfe,Siouxsie+and+the+Banshees,Be+Forest,And+Also+The+Trees,Planning+for+Burial,The+KVB,Cranes,Tool,Tropic+of+Cancer,Wreck+and+Reference,Fant%C3%B4mas,Faith+No+More,Melvins,Secret+Chiefs+3,John+Zorn,High+on+Fire,Liars,Melt-Banana,Tomahawk,Khanate,Battles,Eyehategod,Boris,+noredirect/Melvins%2FLustmord,Wolf+Eyes,Neurosis,Big+Business,The+Cure,Ellie+Goulding,iamamiwhoami,Avril+Lavigne,Saviour+Machine,Katy+Perry,The+Veronicas,The+Prodigy,Marilyn+Manson,Kelly+Clarkson,Paramore,Depeche+Mode,Lindsay+Lohan,M.I.A.,U2,Fatboy+Slim,Queen,Agnes+Obel,Yann+Tiersen,Rammstein,Nightwish,BL%C3%98F,Ayreon,Porcupine+Tree,Epica,Dream+Theater,Anouk,DeWolff,Enya,Red+Hot+Chili+Peppers,Beck,Dead+Can+Dance,Clutch,VNV+Nation,Corvus+Corax,Vitalic,Ignite,Omnia,Mortiis,Linkin+Park,Infected+Mushroom,Fuck+Buttons,Volbeat,La%C3%AFs,Pendulum,Lady+Gaga,Aesthetic+Perfection,Apoptygma+Berzerk,Emilie+Autumn,047,Yat-Kha,Johnny+Cash,Edguy,Chamber,Die+Toten+Hosen,Nick+Cave+&+the+Bad+Seeds,OOMPH!,Die+Apokalyptischen+Reiter,Paradise+Lost,Flogging+Molly,Alanis+Morissette,Apocalyptica,Gotthard,Leonard+Cohen,Antichrisis,Michael+Learns+to+Rock,Sonata+Arctica,In+Flames,Bon+Jovi,Hoobastank,The+Jezabels,AFI,Imagine+Dragons,Relient+K,Avicii,Florence+%252B+the+Machine,HIM,30+Seconds+to+Mars,K%27s+Choice,Ariana+Grande,+noredirect/Blof+@+4UOnly,3+Doors+Down,Seabound,Jack+Off+Jill,Shawn+Mendes,OneRepublic,The+Script,Lostprophets,Acda+en+de+Munnik,Youp+van+%27t+Hek,Marillion,Boudewijn+de+Groot,R.E.M.,Niet+Schieten!,The+Pineapple+Thief,NUHR,Spinvis,Rapalje,Oasis,Saybia,Pearl+Jam,Electric+Light+Orchestra,Rome,Jay+Rock,Lamb+of+God,Kanye+West,+noredirect/Travis+Scott,Machine+Head,Amplifier,George+Michael,Deftones,Vader,Riverside,Tenhi,The+Gathering,A$AP+Rocky,Sigur+R%C3%B3s,Animal+Collective,Primordial,Urfaust,Amebix,Godflesh,The+Tallest+Man+on+Earth,S%C3%B3lstafir,Cult+of+Luna,Circle+of+Ouroborus,Isis,Meshuggah,Gazelle+Twin,Beirut,Wildbirds+&+Peacedrums,Abney+Park,Bj%C3%B6rk,James+Blackshaw,This+Mortal+Coil,Faith+and+the+Muse,Hannah+Fury,Johnny+Hollow,Magma,Nebelhex%C3%AB,Ana%C3%AFs+Mitchell,Vinyl+Williams,M83,Sum+41,blink-182,Bob+Dylan,Cinnamon+Chasers,Mumford+&+Sons,Daft+Punk,Zebrahead,deadmau5,Paul+Kalkbrenner,Marek+Hemmann,alt-J,Rise+Against,Pretty+Lights,Lou+Reed,Oliver+Schories,De+Jeugd+van+Tegenwoordig,Skrillex,Childish+Gambino,Caribou,Editors,Muse,Rilo+Kiley,The+Beatles,Selah+Sue,The+Asteroids+Galaxy+Tour,Elvis+Presley,Kings+of+Leon,Bear%27s+Den,The+Killers,Snow+Patrol,The+Strokes,The+Black+Keys,Foo+Fighters,Noel+Gallagher%27s+High+Flying+Birds,Tom+Petty+and+The+Heartbreakers,The+Kooks,Opgezwolle,Khruangbin,Coldplay,Just+Jack,The+Wombats,Justice,Amy+Winehouse,Nina+Simone,Bonobo,Room+Eleven,Jimi+Hendrix,Tom+Waits,Antony+and+the+Johnsons,Michael+Nyman,John+Surman,Fresku,Rufus+Wainwright,The+Cinematic+Orchestra,The+Organ,Talking+Heads,Anouar+Brahem,Chet+Baker,Bombay+Bicycle+Club,Amon+Tobin,Captain+Beefheart+&+His+Magic+Band,Andrew+Bird,Billie+Holiday,Caliban,The+Berzerker,Gorerotted,Cannibal+Corpse,Six+Feet+Under,Sonic+Syndicate,DevilDriver,Fuck...I%27m+Dead,Ill+Ni%C3%B1o,The+Unguided,Die+Antwoord,Unearth,Butcher+Babies,Coal+Chamber,Spineshank,Silverchair,Steven+Wilson,Tori+Amos,Regina+Spektor,Dire+Straits,The+Smashing+Pumpkins,Glee+Cast,Pain+of+Salvation,Men+Without+Hats,Fr%C3%A9d%C3%A9ric+Chopin,Billie+Eilish,Michael+Jackson,My+Brightest+Diamond,The+National,The+Jimi+Hendrix+Experience,Yeasayer,Bon+Iver,Sufjan+Stevens,16+Horsepower,dEUS,Elbow,Kate+Bush,I+am+Oak,Yeah+Yeah+Yeahs,Jeff+Buckley,Fink,PJ+Harvey,Damien+Rice,Ramin+Djawadi,Michael+Hoenig,Matt+Uelmen,The+Rolling+Stones,Otis+Redding,%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB,Frank+Zappa,Creedence+Clearwater+Revival,Clint+Mansell,Nirvana,UB40,Portishead,Daughter,Ben+Howard,Placebo,Local+Natives,Radical+Face,Keaton+Henson,Bloc+Party,Ludovico+Einaudi,The+xx,BANKS,London+Grammar,Electric+Six,An+Pierl%C3%A9,+noredirect/Kinks,Eva+De+Roovere,Maria+Mena,Mika,Adele,Jamiroquai,+noredirect/Simon+and+Garfunkel,Empire+of+the+Sun,Jason+Mraz,Prince,Abel,Blur,Alphabeat,Bloodhound+Gang,Cliff+Richard,Trevor+Morris,Mike+Shinoda,Daughtry,Niall+Horan,Tokio+Hotel,Tyler+Hilton,Ninja+Sex+Party,Starbomb,Nickelback,Bring+Me+the+Horizon,A+Perfect+Circle,Conor+Maynard,The+Chainsmokers,Hadi,Kane,Kate+Voegele,Tegan+and+Sara,Jelka+Van+Houten+&+Antonie+Kamerling,The+Magic+Numbers,The+Perishers,Death+Cab+for+Cutie,Jason+Wade,Eva+Cassidy,Norah+Jones,The+Cranberries,Five+Times+August,Bic+Runga,Gavin+DeGraw,Lifehouse,Kimya+Dawson,Einst%C3%BCrzende+Neubauten,Puscifer,Scissor+Sisters,The+Paper+Chase,Nadja,Saltillo,The+Sisters+of+Mercy,Woodkid,Chaos+Chaos,Bauhaus,Taylor+Swift,Gracie+Abrams,Maisie+Peters,Arcade+Fire,A+Fine+Frenzy,Froukje,Belle+and+Sebastian,The+Shins,The+Pipettes,Eefje+de+Visser,The+Divine+Comedy,Laura+Marling,Marike+Jager,Fletcher,Moderat,Calvin+Harris,+noredirect/Marina+and+the+Diamonds,Paolo+Nutini,Two+Door+Cinema+Club,Lykke+Li,Tom+Odell,Rone,Kylie+Minogue,Go+Back+to+the+Zoo,Joris+Delacroix,Swedish+House+Mafia,White+Lies,Duffy,Britney+Spears,We+Are+Scientists,Travis,HAIM,Interpol,Foals,Racoon,Franz+Ferdinand,Live,Kaiser+Chiefs,Everything+Everything,Phoenix,Fates+Warning,Symphony+X,Osi,Guns+N%27+Roses,Testament,Rush,Deine+Lakaien,Madrugada,Queensr%C3%BFche,Primus,David+Gray,+noredirect/Ramms%252Bein,Lenny+Kravitz,Big+Bad+Voodoo+Daddy,Massive+Attack,Audioslave,Bush,+noredirect/Antony+&+the+Johnsons,Doe+Maar,The+Chemical+Brothers,Limp+Bizkit,Arts+The+Beatdoctor,Alicia+Keys,The+Roots,Audio+Bullys,Theophilus+London,The+Opposites,DuvelDuvel,Basement+Jaxx,Pete+Philly+&+Perquisite,Air,+noredirect/Santogold,Manu+Chao,Nas,+noredirect/Ronald_Jenkees,Hi-Tek,Kelis,J+Dilla,Ramones,Simon+&+Garfunkel,+noredirect/Fryderyk+Chopin,The+Who,Jacques+Brel,Weezer,NOFX,The+Presidents+of+the+United+States+of+America,...And+You+Will+Know+Us+by+the+Trail+of+Dead,The+Future+Sound+of+London,The+Dandy+Warhols,Mogwai,65daysofstatic,36+Crazyfists,Killswitch+Engage,CHVRCHES,Black+Stone+Cherry,Type+O+Negative,dredg,Mastodon,Carly+Rae+Jepsen,The+Naked+and+Famous,Imogen+Heap,Darkest+Hour,Anathema,Alice+in+Chains,Queens+of+the+Stone+Age,The+John+Butler+Trio,Soundgarden,L7,Eagles+of+Death+Metal,Kyuss,System+of+a+Down,Rage+Against+the+Machine,The+White+Stripes,Black+Label+Society,Eddie+Vedder,Screaming+Trees,Devin+Townsend,Neil+Young,Steely+Dan,Pixies,Joe+Jackson,Frank+Black,Richard+Cheese,Paul+Gilbert,Red+House+Painters,Brian+Eno,Popol+Vuh,Cocteau+Twins,Therion,Slowdive,The+Clash,Charles+Aznavour,Johann+Sebastian+Bach,The+Velvet+Underground,Diary+of+Dreams,Diorama,Camouflage,Tiamat,Solitary+Experiments,Clan+of+Xymox,Wolfsheim,Covenant,Pink+Turns+Blue,Peter+Murphy,J%C3%A3o,Dove+Cameron,The+Weeknd,Justin+Bieber,Demi+Lovato,Mac+Miller,Sabrina+Carpenter,Zayn,One+Direction,Beyonc%C3%A9,Pabllo+Vittar,Troye+Sivan,BLACKPINK,5+Seconds+of+Summer,Lu%C3%ADsa+Sonza,Harry+Styles,Post+Malone,TOMORROW+X+TOGETHER,Selena+Gomez,BTS,The+Neighbourhood,Tove+Lo,Agust+D,Jung+Kook,Chase+Atlantic,Hailee+Steinfeld,Jimin,"Jung+Kook,+Latto",Conan+Gray,NewJeans,Maya+Hawke,Alec+Benjamin,BOYNEXTDOOR,V,Hilary+Duff,Wanessa,Mandy+Moore,Jessica+Simpson,Una+Healy,Ashley+Tisdale,Sasha+Alex+Sloan,Tammin+Sursok,Juliette,Victoria+Justice,Pixie+Lott,Katharine+McPhee,Dustin+Lynch,Kat+Graham,Cleo,Demy,Bonnie+McKee,ITZY,(G)I-DLE,Lorde,Passenger,Morat,Everglow,Dreamcatcher,Kodaline,aespa,Little+Mix,Tate+McRae,Phoebe+Bridgers,Rene%C3%A9+Rapp,Tini,IVE,ROSAL%C3%8DA,Rihanna,Dua+Lipa,Madison+Beer,FLO,Miley+Cyrus,Doja+Cat,Tinashe,Chl%C3%B6e,Alina+Baraz,Glass+Animals,BROCKHAMPTON,Still+Woozy,twenty+one+pilots,Frank+Ocean,Melanie+Martinez,Travi$+Scott,Charli+XCX,Anitta,Bella+Thorne,Camila+Cabello,Urias,Arca,Bebe+Rexha,Red+Velvet,f(x),%ED%83%9C%EC%97%B0,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,TWICE,Cherry+Bullet,IZ*ONE,CHUNG+HA,Olivia+Holt,Manu+Gavassi,Laura+Marano,Olivia+Rodrigo,Julia+Michaels,Halsey,Zara+Larsson,Liam+Payne,Selena+Gomez+&+the+Scene,Gabrielle+Aplin,Loona,Novo+Amor,SEULGI,Wendy,Elana+Dara,BL%C3%9C+EYES,LE+SSERAFIM,Red+Velvet+-+IRENE+&+SEULGI,Stay-C,Lizzy+McAlpine,SZA,Ethel+Cain,Fifty+Fifty,IU,KARA,Grimes,XG,League+of+Legends,James+Newton+Howard,Alexandre+Desplat,Joseph+Bishara,John+Williams,Nicholas+Hooper,Marina,Hans+Zimmer,Patrick+Doyle,Karla,Dimmu+Borgir,Young+the+Giant,Scalene,Foster+the+People,Portugal.+The+Man,Selvagens+%C3%80+Procura+de+Lei,Hippo+Campus,Cage+the+Elephant,Bad+Suns,Avenged+Sevenfold,Supercombo,Future+Islands,Kevin+Gates,Lil+Bibby,Young+Thug,Future,OG+Maco,Rome+Fortune,Ca$h+Out,Curtis+Williams,Gucci+Mane,Migos,PARTYNEXTDOOR,Raury,Rich+Gang,Slayter,SpaceGhostPurrp,Ke$ha,%C3%84ngie,Neon+Hitch,Ashnikko,Dorian+Electra,Willow,Kali+Uchis,Sophie,Elliphant,That+Kid,Sofi+Tukker,Ang%C3%A8le,Allie+X,Dev,LOO%CE%A0%CE%94,Foxes,Billie+Marten,Japanese+Breakfast,Caroline+Polachek,Julia+Jacklin,Sia,Justin+Timberlake,Bruno+Mars,Priscilla+Alc%C3%A2ntara,Drake,Marina+&+the+Diamonds,Karol+Conka,M%C3%98,Iggy+Azalea,SUPER+JUNIOR,%EC%98%88%EC%84%B1,Bigbang,Evanescence,My+Chemical+Romance,EXO,Fifth+Harmony,Mar%C3%ADlia+Mendon%C3%A7a,%E6%9D%B1%E6%96%B9%E7%A5%9E%E8%B5%B7,TWICE+(%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4),2NE1,Louis+Tomlinson,Kacey+Musgraves,Empire+Cast,Diogo+Pi%C3%A7arra,Fiona+Apple,Peach+Pit,James+Blake,Caetano+Veloso,Mitski,Rodrigo+Alarcon,RADWIMPS,Panic!+at+the+Disco,Leslie+Odom+Jr.,Nicki+Minaj,The+1975,Lany,MONSTA+X,RBD,Lauv,FKA+twigs,Girl%27s+Day,Boa,Sky+Ferreira,Rina+Sawayama,Beach+House,Clairo,beabadoobee,Winter,Kilo+Kish,Exaltasamba,Ferrugem,Matheus+&+Kauan,Green+Day,Misfits,The+Offspring,Rancid,Simple+Plan,McFly,Ed+Sheeran,Maroon+5,The+Maine,James+Bay,Fresno,Scracho,John+Mayer,Valentin,All+Time+Low,Hozier,Niki,Jovem+Dionisio,DEAN,Lagum,KARD,Anavit%C3%B3ria,K.A.R.D,Mark+Ronson,Major+Lazer,Becky+G,Christina+Aguilera,Shakira,Maluma,Fall+Out+Boy,Madonna,Silva,Azealia+Banks,Gloria+Groove,Eminem,Leighton+Meester,ODESZA,Oxxxymiron,The+Pretty+Reckless,ONEUS,OH+MY+GIRL,Years+&+Years,JIHYO,NAYEON,MISAMO,You+Me+at+Six,Sleeping+With+Sirens,MGMT,Vampire+Weekend,Lil%27+Wayne,Kid+Cudi,T.+Mills,Never+Shout+Never,Lexa,Lia+Clark,Cameron+Dallas,Beast,The+Janoskians,G-DRAGON,ConeCrewDiretoria,Filipe+Ret,Cacife+Clandestino,Oriente,John+Maus,Ariel+Pink%27s+Haunted+Graffiti,Hugo+Presser,Fleetwood+Mac,Matthew+Conrad,R.+Stevie+Moore,Mahmoud+Ahmed,Maus+Mix,Experimental+Products,Patois+Counselors,Vashti+Bunyan,The+Residents,Jimmy+Buffett,Sonic+Youth,The+Kills,The+Dead+Weather,Warpaint,Janis+Joplin,Stray+Cats,Angelo+Badalamenti,Them+Crooked+Vultures,Ladyhawke,Sleater-Kinney,Grouper,Elliott+Smith,Arthur+Russell,Cat+Power,Waxahatchee,Merchandise,The+Raincoats,Jefre+Cantu-Ledesma,Swearin%27,Pavement,Wilco,Bright+Eyes,Los+Campesinos!,Woods,Tod+Dockstader,Bernard+Parmegiani,Iannis+Xenakis,Asmus+Tietchens,November+N%C3%B6velet,Haus+Arafna,Nocturnal+Emissions,Tim+Hecker,Muslimgauze,Rainforest+Spiritual+Enslavement,Nico,The+Legendary+Pink+Dots,Puce+Mary,Esplendor+Geom%C3%A9trico,Scott+Walker,Bohren+&+der+Club+of+Gore,Morrissey,Enigma,Blutengel,Dalhous,mind.in.a.box,Oneohtrix+Point+Never,Flying+Lotus,D.%C3%85.R.F.D.H.S.,user_id
1.0,0.7483016304347826,0.42948369565217387,0.4049592391304348,0.3830163043478261,0.3623641304347826,0.35074728260869564,0.3107336956521739,0.30686141304347825,0.2926630434782609,0.2733016304347826,0.2681385869565217,0.26297554347826085,0.2500679347826087,0.24361413043478258,0.24232336956521738,0.24232336956521738,0.23716032608695653,0.23328804347826088,0.22812499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329
,,0.5433940774487471,,,,,,,,,,,,,,,,,,1.0,0.5671981776765376,0.562870159453303,0.4654897494305239,0.43302961275626417,0.38325740318906604,0.37460136674259675,0.36378132118451023,0.3443052391799544,0.2837129840546697,0.2837129840546697,0.2793849658314351,0.27289293849658314,0.25341685649202733,0.2490888382687927,0.23177676537585423,0.19931662870159456,0.1582004555808656,0.1560364464692483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330
,,,,,,,,,,,,,,,,,,,,,,,0.42293388429752066,,,,,,,,0.4700413223140496,0.31694214876033056,,,,,,,1.0,0.8665289256198347,0.5642561983471074,0.45826446280991734,0.43863636363636366,0.2973140495867769,0.23842975206611572,0.23450413223140493,0.23450413223140493,0.21487603305785125,0.1952479338842975,0.19132231404958677,0.18739669421487604,0.17561983471074383,0.15991735537190083,0.1559917355371901,0.1559917355371901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332
