Fresno,La+Dispute,Confide,Circa+Survive,A+Day+to+Remember,The+Devil+Wears+Prada,Visconde,From+First+to+Last,Crystal+Castles,The+Pretty+Reckless,Era,Evanescence,Legi%C3%A3o+Urbana,Asking+Alexandria,Abril,Lana+Del+Rey,eatmewhileimhot!,Lindsey+Stirling,Esteban,Panic!+at+the+Disco,Paramore,Death+Cab+for+Cutie,Anavit%C3%B3ria,Mallu+Magalh%C3%A3es,Anitta,C%C3%ADcero,Pabllo+Vittar,Forfun,Manu+Gavassi,Phill+Veras,Los+Hermanos,Arctic+Monkeys,Lu%C3%ADsa+Sonza,Vanguart,Taylor+Swift,Banda+do+Mar,Drake,Terno+Rei,Engenheiros+Do+Hawaii,Belchior,zimbra,Sandy+e+Junior,Art+Popular,DUDA+BEAT,Scalene,Maglore,Silverchair,Menores+Atos,Cidad%C3%A3o+Quem,Never+Shout+Never,Beeshop,T%C3%B3paz,Muse,Anberlin,Copeland,Avenged+Sevenfold,Supercombo,Deas+Vail,Charlie+Brown+Jr.,The+Format,2OIS,Paul+McCartney,SIRsir,The+Beatles,Ozzy+Osbourne,Emery,Underoath,Rage+Against+the+Machine,Drive-In,Oficina+G3,Rael,Criolo,Henrique+&+Juliano,Metallica,The+Strokes,fun.,Foo+Fighters,Two+Door+Cinema+Club,Stars,Gloria,The+Wombats,Fall+Out+Boy,Foster+the+People,NX+Zero,Matanza,Green+Day,The+Kooks,Elvis+Presley,Hateen,Raimundos,Strike,Armandinho,Moptop,Cachorro+Grande,She+&+Him,CPM+22,My+Chemical+Romance,Justin+Bieber,Avril+Lavigne,Selena+Gomez+&+the+Scene,DOYOULIKE%3F,Miley+Cyrus,Write+Love,The+Offspring,3+Doors+Down,One+Direction,Avi%C3%B5es+do+Forr%C3%B3,The+Wanted,Coldplay,Demi+Lovato,A+Banda+Mais+Bonita+da+Cidade,Pitty,30+Seconds+to+Mars,Projota,Scracho,O+Teatro+M%C3%A1gico,Agridoce,Clarice+Falc%C3%A3o,Andrew+Jackson+Jihad,Joyce+Manor,Snowing,Summer+Vacation,Comadre,Dance+Gavin+Dance,Umnavio,Algernon+Cadwallader,Park+Jefferson,Polara,Brand+New,Merda,Paul+Baribeau,Into+It.+Over+It.,Jeff+Rosenstock,Zander,Grown+Ups,Os+Pedrero,Saosin,A$AP+Rocky,Anthony+Green,Radiohead,Linkin+Park,The+Weeknd,Frank+Ocean,Chris+Brown,Eminem,Raul+Seixas,City+and+Colour,Filipe+Ret,Emicida,Marcelo+D2,Kanye+West,Sorriso+Maroto,Ellie+Goulding,Kings+of+Leon,Of+Monsters+and+Men,Imagine+Dragons,Hot+Chelle+Rae,Krewella,Glee+Cast,One+Night+Only,blink-182,Tonight+Alive,Tove+Lo,The+Neighbourhood,All+Time+Low,Katy+Perry,Marina,Marina+&+the+Diamonds,BROCKHAMPTON,Iggy+Azalea,Britney+Spears,Years+&+Years,Banda+U%C3%B3,Lady+Gaga,Ariana+Grande,Ke$ha,Melanie+Martinez,HIM,Kiara+Rocks,Suerte,Lepata,Planet+Hemp,Airbourne,Zeca+Baleiro,Apocalyptica,Black+Sabbath,Funeral+for+a+Friend,Dead+Fish,Rancore,Sugar+Kane,NOFX,Escape+The+Fate,Ramones,Johnny+Cash,The+Maine,Parkway+Drive,Defeater,There+for+Tomorrow,Rufio,AC%2FDC,Pense,Cine,P.O.D.,Deftones,Rodolfo+Abrantes,blackbear,Rashid,A+Fine+Frenzy,Dashboard+Confessional,Weezer,The+Killers,Blur,Lagum,Djonga,The+Black+Keys,Froid,Queens+of+the+Stone+Age,Red+Hot+Chili+Peppers,Nirvana,Xam%C3%A3,FBC,Pineapple+StormTV,Guns+N%27+Roses,The+Police,Bob+Dylan,Joy+Division,Jessie+J,Maroon+5,Beyonc%C3%A9,Rihanna,Tiago+Iorc,Bruno+Mars,P!nk,Amy+Winehouse,Charli+XCX,Arcade+Fire,Friendly+Fires,The+xx,Nicole+Scherzinger,Yeasayer,Foals,MGMT,Best+Coast,Grimes,Alicia+Keys,Mar%C3%ADlia+Mendon%C3%A7a,Metronomy,Late+of+the+Pier,Victor+Xam%C3%A3,Sidoka,Alaska,Haikaiss,Soulstripper,Boogarins,Ceano,Madeus,Adele,Greyson+Chance,Joe+Brooks,Lindsay+Lohan,Pink,Alexandre+Desplat,Banda+Abril+(Rodrigo+Tavares),Etno,Outono09,A+%C3%9Altima+Theoria,Outono+em+Marte,Skore,December,Bastille,Halsey,Lorde,Simple+Plan,+noredirect/Florence+and+The+Machine,Emarosa,Pierce+the+Veil,Within+Temptation,Misfits,+noredirect/Legiao+Urbana,Kodaline,Valentin,A+Rocket+to+the+Moon,Ana+Carolina,Owl+City,John+Mayer,Go+Radio,Cambriana,Bombay+Bicycle+Club,alt-J,+noredirect/%E2%80%A0%E2%80%A0%E2%80%A0+(Crosses),Cat+Power,Placebo,Elliott+Smith,The+Kills,Caetano+Veloso,Franz+Ferdinand,Yann+Tiersen,Slipknot,%E2%80%A0%E2%80%A0%E2%80%A0,Interpol,+noredirect/nevershoutnever,Alesana,+noredirect/nevershoutnever!,Under+Line,Papa+Roach,blessthefall,Bring+Me+the+Horizon,Good+Charlotte,iupi,Karol+G,LUDMILLA,ROSAL%C3%8DA,Shakira,Florence+%252B+the+Machine,Bad+Bunny,Natti+Natasha,Megan+Thee+Stallion,Cazzu,J+Balvin,Selena+Gomez,Christina+Aguilera,SUPER+JUNIOR,Mac+Miller,Big+Time+Rush,Calvin+Harris,Jennifer+Lopez,Dennis+Ferrer,Dusky,Kings+of+Tomorrow,Tamar+Braxton,2+Chainz,Alejandro+Montero,Alex+H,%C3%82me,Diana+Vickers,SHINee,After+School,f(x),Natalia+Kills,%EB%A0%88%EC%9D%B8%EB%B3%B4%EC%9A%B0,Pixie+Lott,MYNAME,%E5%B0%91%E5%A5%B3%E6%99%82%E4%BB%A3,London+Grammar,Gwen+Stefani,miss+A,HELLO+VENUS,%EB%9D%BC%EB%8B%88%EC%95%84,%EC%A0%9C%EC%8B%9C%EC%B9%B4,Bonnie+McKee,Mariah+Carey,Meghan+Trainor,Day,Michael+Jackson,Fifth+Harmony,Carol+Biazin,Whitney+Houston,Ed+Sheeran,IZA,C%C3%A9line+Dion,Jordin+Sparks,Sam+Smith,Charlie+Puth,Billie+Eilish,Nicki+Minaj,George+Ezra,Dua+Lipa,Doja+Cat,Vance+Joy,Harry+Styles,Milky+Chance,Madonna,Zayn,Kylie+Minogue,Daddy+Was+A+Milkman,Usher,Tinashe,Ciara,DJ+Snake,Jhen%C3%A9+Aiko,Becky+G,Major+Lazer,Jack+%C3%9C,Gloria+Groove,Rina+Sawayama,Azealia+Banks,Misha+Mishenko,Ludovico+Einaudi,Franz+Joseph+Haydn,Johann+Sebastian+Bach,Wolfgang+Amadeus+Mozart,Misha+Mishenko+&+Nikita+Chaykin,Antonio+Vivaldi,Ludwig+van+Beethoven,Johannes+Brahms,Franz+Schubert,Fr%C3%A9d%C3%A9ric+Chopin,Georg+Friedrich+H%C3%A4ndel,Ludovico+Einaudi+&+Amsterdam+Sinfonietta,Dmitri+Shostakovich,Niccol%C3%B2+Paganini,Wilhelm+Kempff,"NDR+Chorus,+Gunter+Jena+(dir),+etc.",Mix,Santiago+Rodriguez,Mozart+-+Serenades+and+Divertimenti+for+Winds,David+Guetta,Jason+Der%C3%BClo,Camila+Cabello,Bingo+Players,Alexandra+Stan,OneRepublic,Don+Lore+V.,Ti%C3%ABsto,The+Piano+Guys,Sebastian+Ingrosso+ft.+Radio+Edit,Avicii,Sick+Individuals+&+Axwell+feat.+Taylr+Renee,Kaskade,LMFAO,Julio+Iglesias,Macklemore+&+Ryan+Lewis,Arash,Manu+Chao,Dulce+Mar%C3%ADa,The+Vaccines,+noredirect/Banda+U%C3%93,Belinda,Simon+Curtis,Robyn,Kelly+Clarkson,Drive,Fiona+Apple,Alanis+Morissette,Aerosmith,Kate+Nash,The+Fray,Tarja,Nightwish,Myl%C3%A8ne+Farmer,Epica,Delain,Paloma+Faith,Cher,Xandria,Dark+Sarah,Sirenia,Amberian+Dawn,Anastacia,Anah%C3%AD,RBD,Davi+Sabbag,Karol+Conk%C3%A1,Cher+Lloyd,Carly+Rae+Jepsen,Sky+Ferreira,Kerli,Ashley+Tisdale,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,Clean+Bandit,Lily+Allen,American+Horror+Story+Cast,Iwan+Rheon,Bleachers,Sons+da+Natureza+Projeto+ECO+Brasil,Chuva+Para+Dormir,LOBODA,Loreen,BANKS,Maria+Mena,Clare+Maguire,Johnny+Hooker,Joni+Mitchell,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,Billlie,Triple+S,XG,TOMORROW+X+TOGETHER,VIVIZ,Weeekly,aespa,Treasure,CHUNG+HA,BTS,Red+Velvet,fromis_9,Stay-C,TWICE,Bj%C3%B6rk,Arca,Animal+Collective,Solange,Grizzly+Bear,James+Blake,The+Vamps,Shawn+Mendes,Colbie+Caillat,Cheryl+Cole,Little+Mix,Foxes,BLACKPINK,Lady+Gaga+&+Ariana+Grande,Lady+Gaga+&+BLACKPINK,2NE1,Kim+Petras,Roxette,Sia,The+Cranberries,Laura+Pausini,Ace+of+Base,Enrique+Iglesias,HAIM,Lea+Michele,Hailee+Steinfeld,MAMAMOO,EXO,%ED%83%9C%EC%97%B0,Michael+Bubl%C3%A9,Justin+Timberlake,The+1975,Cheryl,Girls+Aloud,Jamie+T,J%C3%A3o,Mike+Peralta,Jack+Johnson,Jason+Mraz,Iron+&+Wine,Boyce+Avenue,Simon+&+Garfunkel,Mumford+&+Sons,James+Blunt,Passenger,Howie+Day,Death+Grips,Run+the+Jewels,Sufjan+Stevens,Led+Zeppelin,Kendrick+Lamar,Enter+Shikari,G-Eazy,Skrillex,Freelance+Whales,The+Naked+and+Famous,Passion+Pit,Phoenix,Vacationer,Oasis,Youth+Lagoon,Rita+Ora,Vive+La+F%C3%AAte,Maria+Beth%C3%A2nia,Letrux,Chico+Buarque,Mika,Ney+Matogrosso,Regina+Spektor,Toquinho,Elis+Regina,Cat+Stevens,Carla+Bruni,Clara+Nunes,%C3%89milie+Simon,Moby,Adriana+Calcanhotto,my+bloody+valentine,Slowdive,Sonic+Youth,Cocteau+Twins,Wild+Nothing,Kelela,FKA+twigs,The+Horrors,Deerhunter,Rochelle+Jordan,Drop+Nineteens,The+Stone+Roses,Wire,M.I.A.,The+Cure,Cage+the+Elephant,Young+the+Giant,Pearl+Jam,Daft+Punk,Marcelo+Camelo,Pink+Floyd,Audioslave,Bon+Iver,Troye+Sivan,Vampire+Weekend,Spark+Alaska,Low+Roar,Tycho,Enya,Bob+Marley,Bob+Marley+&+The+Wailers,Cidade+Negra,O+Rappa,Men+at+Work,Creed,C%C3%A1ssia+Eller,Capital+Inicial,Skank,Planta+&+Raiz,Keane,The+Libertines,The+National,ABBA,Gilberto+Gil,The+Drums,Someone+Still+Loves+You+Boris+Yeltsin,The+Smiths,Iron+Maiden,Icon+for+Hire,DragonForce,The+Doors,Christina+Perri,Man%C3%A1,Blue+Foundation,Matu%C3%AA,MC+Hariel,Mazzy+Star,Birdy,Castello+Branco,"Tyler,+the+Creator",Clairo,Burial,Jamie+xx,KAYTRANADA,Kali+Uchis,Kate+Bush,Tame+Impala,Depeche+Mode,Hilary+Duff,5+Seconds+of+Summer,Big+Bang,78Violet,The+Summer+Set,Aly+&+AJ,Hey+Monday,Kacey+Musgraves,System+of+a+Down,Divaldo+Franco,Paradise+Lost,Natalie+Imbruglia,Daniela+Mercury,Z%C3%A9lia+Duncan,Nickelback,Marina+Lima,Ricky+Martin,Cake,Leona+Lewis,Gaby+Amarantos,Bright+Light+Bright+Light,Skillet,Dorian,Pid%C5%BCama+Porno,HuczuHucz,Sum+41,Eldo,Tinkara+Kova%C4%8D,Hurts,R.E.M.,The+Kinks,Queen,%D0%9A%D0%B8%D0%BD%D0%BE,Bon+Jovi,Bee+Gees,Kaiser+Chiefs,Deep+Purple,J%C3%BApiter+Ma%C3%A7%C3%A3,Lynyrd+Skynyrd,Black+Eyed+Peas,Laura+Marling,AJJ,Chico+C%C3%A9sar,Reagan+Youth,Boys+Like+Girls,Aus-Rotten,Emilie+Autumn,M%C3%98,t.A.T.u.,Marvin+Gaye,Leci+Brand%C3%A3o,Sensa%C3%A7%C3%A3o,Beirut,Beth+Carvalho,Don+L,Carlos+Daf%C3%A9,Flora+Matos,Alex+Turner,Roberto+Carlos,Bebeto,Tim+Maia,David+Bowie,Dead+by+April,As+I+Lay+Dying,The+Amity+Affliction,Breaking+Benjamin,All+That+Remains,Fused,Bullet+for+My+Valentine,N%C3%ADvea+Soares,Hillsong+United,Hillsong,Diante+do+Trono,Hillsong+Worship,Planetshakers,Heloisa+Rosa,Hillsong+Young+&+Free,Jesus+Culture,Elevation+Worship,Kutless,Passion,Gateway+Worship,Fhop+Music,Quatro+por+Um,Capital+Kings,Restart,%5B%252B%5D+Hori,Paula+Fernandes,Agnela,CW7,Gusttavo+Lima,Hevo84,Kak%C3%A1+Reis,KLB,Wanessa,The+Pussycat+Dolls,Carrie+Underwood,Relient+K,McFly,Mayday+Parade,New+Found+Glory,Danger+Radio,Mat+Musto,The+Ready+Set,Every+Avenue,This+Century,Faber+Drive,Jesse+McCartney,Breathe+Carolina,Artist+vs.+Poet,Scissor+Sisters,Karmin,Backstreet+Boys,Gotye,He+Is+We,Nick+Jonas+&+the+Administration,Cazuza,SZA,Allie+X,Billy+Talent,Plain+White+T%27s,Oriente,The+Smashing+Pumpkins,Bid%C3%AA+ou+Balde,Lob%C3%A3o,Hello+Saferide,The+Velvet+Underground,The+Republic+of+Wolves,Streetlight+Manifesto,Bright+Eyes,Bomb+the+Music+Industry!,Envy+on+the+Coast,Dead+to+Me,The+Flatliners,The+Band,Protest+the+Hero,The+Decemberists,Taking+Back+Sunday,Akon,50+Cent,Montagem,Pitbull,Flo+Rida,Snoop+Dogg,Ja+Rule,MC+Koringa,Busted,Falling+in+Reverse,Adam+Lambert,Neon+Hitch,Parachute,You+Me+at+Six,Eden,Jorge+&+Mateus,Yellowcard,Sleeping+With+Sirens,Cobra+Starship,We+Are+the+In+Crowd,The+Cab,The+Veronicas,Brent+Faiyaz,coldrain,The+Used,Stray+Kids,Thousand+Foot+Krutch,Chevelle,Dev,The+Birthday+Massacre,The+Red+Jumpsuit+Apparatus,Marilyn+Manson,Bush,My+Darkest+Days,The+All-American+Rejects,Sandy,user_id
1.0,0.3481317872262102,0.3313454813178722,0.27381741211117244,0.2678722621019694,0.21961163261549788,0.21558991349162526,0.2070219031842444,0.1771212957850175,0.1638321369409166,0.16033498987667955,0.15666298545923063,0.1536904104546291,0.15351555310141726,0.14075096631695194,0.12641266335357998,0.1225658015829192,0.1146972206883858,0.11417264862875022,0.1026320633167679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599
1.0,,,,,,0.15525258323765787,,,,,,,,,,,,0.16125143513203216,,0.5751722158438576,0.47482778415614235,0.35812284730195176,0.34939724454649823,0.3019517795637198,0.3003157290470723,0.28940872560275543,0.25014351320321465,0.23650975889781856,0.2136050516647532,0.20597014925373136,0.19615384615384618,0.19451779563719862,0.18470149253731344,0.17870264064293917,0.16725028702640643,0.15852468427095293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600
1.0,,,,,,,,,,,,,,0.3227363636363636,,,,0.6374454545454545,,,,,,,,0.16952727272727275,,0.15657272727272728,,0.3287818181818182,0.21806363636363635,,0.23499090909090908,,,,0.6932363636363637,0.29872727272727273,0.27195454545454545,0.2514,0.1869727272727273,0.1771272727272727,0.1721181818181818,0.16555454545454545,0.1645181818181818,0.16002727272727274,0.1577818181818182,0.14845454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601
1.0,,,,,,0.20184619197092352,,,,,,,,0.16464976044936397,,,,0.19909962002312903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30048736163885675,0.24178919544027755,0.1556253097637535,0.14856269618371054,0.14746406740459278,0.14738559392037004,0.1420493969932265,0.1302783743598216,0.12196018503221542,0.12172476457954734,0.10587312076656202,0.10391128366099454,0.0974764579547332,0.0940236246489344,0.08923674211134974,0.08664711713200066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602
1.0,,,,,0.13735441657579062,0.20954198473282443,,,,,,,,0.28123227917121046,,,,0.4297928026172301,,0.09968593238822246,,,,,,,0.08804143947655399,,,0.10913413304252999,,,,,,,,,,,,,,,,,,,,0.23660196292257363,0.18923664122137407,,,,,0.08509923664122138,,0.09703380588876773,,,,,,,0.5489312977099237,0.11982551799345692,0.1078495092693566,0.10590185387131952,0.09806979280261724,0.09782115594329335,0.09529334787350055,0.08667393675027263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603
1.0,,,,0.3210771620921802,,,,,,,,,,,,,,,,0.24924909373381665,,,,,,,,,,0.5936302433972036,,,,,,,,,,,,,,,,,,,,0.2010357327809425,0.3073019161056447,0.494251683065769,,,,0.46620921802175036,,,,,,,0.21530295183842568,,,,,,,,0.21038322112894875,,0.6639823925427241,0.29008285862247535,0.24924909373381665,0.24236147074054892,0.24186949766960125,0.2138270326255826,0.17299326773692386,0.1705334023821854,0.16561367167270846,0.1572501294665976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5604
