Lady+Gaga,Alicia+Keys,Sophie+Ellis-Bextor,Kali+Uchis,Kylie+Minogue,Madonna,Beyonc%C3%A9,Girls+Aloud,Janet+Jackson,SZA,Marisa+Monte,Jessie+Ware,Bj%C3%B6rk,RuPaul,Azealia+Banks,Ariana+Grande,Aaliyah,Foster+the+People,Janelle+Mon%C3%A1e,P!nk,Demi+Lovato,Taylor+Swift,Hilary+Duff,Kacey+Musgraves,Miranda+Lambert,Britney+Spears,Ashley+Tisdale,Christina+Perri,Sarah+Connor,Carrie+Underwood,Avril+Lavigne,Kelsea+Ballerini,Miley+Cyrus,Glee+Cast,Shawn+Mendes,Olly+Murs,Mika,+noredirect/Vanessa+Mai,Shania+Twain,The+Shires,Little+Mix,Selena+Gomez,Manu+Gavassi,Fifth+Harmony,Camila+Cabello,Carly+Rae+Jepsen,Cher+Lloyd,Sabrina+Carpenter,Cheryl,Samantha+Jade,Lu%C3%ADsa+Sonza,Nicki+Minaj,Danna+Paola,Thaeme+&+Thiago,+noredirect/Kesha,Halsey,Lana+Del+Rey,Billie+Eilish,Charli+XCX,Tove+Lo,Zayn,Tinashe,BANKS,Ellie+Goulding,Kehlani,Madison+Beer,Gracie+Abrams,Kim+Petras,Troye+Sivan,Bea+Miller,Katy+Perry,Kelly+Clarkson,Rihanna,Paramore,Florence+%252B+the+Machine,Vanessa+Carlton,Anitta,Pabllo+Vittar,Mariah+Carey,Adele,Lorde,Imagine+Dragons,Bon+Iver,Maroon+5,Kygo,Dennis+Dj,Cachorro+Magro,John+Mayer,Bastille,Linkin+Park,Avicii,Boyce+Avenue,Major+Lazer,Foals,OneRepublic,Jason+Mraz,Baiana+System,The+Strokes,Anah%C3%AD,Christina+Aguilera,Maria+Mena,Johanna+Kurkela,Alanis+Morissette,Heather+Nova,Nerina+Pallot,RBD,Chantal+Kreviazuk,C%C3%A9line+Dion,Sara+Bareilles,Sarah+McLachlan,Leddra+Chapman,Tori+Amos,Kerli,Gabrielle+Aplin,One+Direction,Disney,Palavra+Cantada,Tangled,Westlife,Michael+Bubl%C3%A9,Jack+Johnson,Jon+McLaughlin,Jonas+Brothers,Brian+McFadden,Corey+Crowder,Ti%C3%AA,Mallu+Magalh%C3%A3es,Led+Zeppelin,Fleetwood+Mac,Prince,Dolly+Parton,Kiss,Kanye+West,Nine+Inch+Nails,The+Mamas+&+the+Papas,Michael+Jackson,TLC,The+Notorious+B.I.G.,George+Strait,Red+Hot+Chili+Peppers,Frank+Sinatra,Joy+Division,Fergie,Black+Eyed+Peas,Moby,Nicole+Scherzinger,Robyn,The+xx,M.I.A.,Rita+Ora,Tiago+Iorc,Jay+Vaquer,The+Fray,Years+&+Years,C%C3%A9u,Ludov,Fresno,C%C3%ADcero,Coldplay,Sia,Noturno,Muse,Djavan,Flyleaf,Within+Temptation,Metallica,Nightwish,AC%2FDC,Enrique+Iglesias,Avenged+Sevenfold,Bon+Jovi,Slipknot,Nick+Jonas,Calvin+Harris,Justin+Timberlake,Iron+Maiden,Ed+Sheeran,Kansas,Guns+N%27+Roses,McFly,Adam+Lambert,Kings+of+Leon,Arctic+Monkeys,Marina+&+the+Diamonds,Birdy,Marina,Dua+Lipa,Ava+Max,Jennifer+Lopez,Jess+Glynne,Panic!+at+the+Disco,Stromae,DNCE,X+Ambassadors,Natalia+Kills,Chris+Brown,CL,Melanie+Martinez,Ke$ha,Cruel+Youth,Lykke+Li,Iggy+Azalea,J%C3%A3o,The+Pretty+Reckless,Zara+Larsson,Pixie+Lott,2NE1,Lindsay+Lohan,Fall+Out+Boy,My+Chemical+Romance,twenty+one+pilots,Zebrahead,The+Veronicas,Ania,Jack+Wall,Harry+Styles,5+Seconds+of+Summer,Olivia+Rodrigo,Marilyn+Manson,Legi%C3%A3o+Urbana,Beach+House,Nirvana,Placebo,Radiohead,Crystal+Castles,Korn,Black+Sabbath,Charlie+Brown+Jr.,System+of+a+Down,Legi%C4%83o+Urbana,Grimes,The+Cure,Fey,Nelly+Furtado,Jeans,Shakira,A*Teens,The+Killers,Spice+Girls,Belinda,Paris+Hilton,Backstreet+Boys,Jessica+Mauboy,Medina,Usher,Ne-Yo,Kelly+Rowland,Jay+Sean,Keri+Hilson,Jordin+Sparks,Leona+Lewis,JoJo,The+Saturdays,Britt+Nicole,BLACKPINK,EXO,GOT7,Lily+Allen,Ashlee+Simpson,Adore+Delano,Mar%C3%ADlia+Mendon%C3%A7a,Johnny+Hooker,Simone+&+Simaria,Jeffree+Star,Simon+Curtis,Matchbox+Twenty,Aly+&+AJ,Margaret+Berger,Regi+&+Moya,The+Wanted,Molly,Helena+Paparizou,Neon+Jungle,Sanna+Nielsen,Lena,Cher,Mary+J.+Blige,M%C3%A1rcia+Fellipe,Keyshia+Cole,Thal%C3%ADa,Betsy,Toni+Braxton,Anastacia,Yeah+Yeah+Yeahs,Gwen+Stefani,No+Doubt,Rilo+Kiley,Zombina+and+the+Skeletones,Rina+Sawayama,Garbage,Bright+Eyes,Patrick+Wolf,Hole,Virginia+Jetzt!,Eurythmics,Kim+Carnes,The+Psychedelic+Furs,The+Weather+Girls,Atomic+Kitten,Billy+Ocean,Jessie+J,Lawrence,Regina+Spektor,Cyndi+Lauper,Helene+Fischer,Jamelia,Jazzanova,Judas+Priest,Michael+Jackson+&+Paul+McCartney,2Pac,50+Cent,Adam+and+the+Ants,Afric+Simone,Saara+Aalto,Margaret,Sofi+Tukker,Inna,Ciara,Ronela+Hajati,Nod+One%27s+Head,SEREBRO,Daniela+Mercury,Luiz+Gonzaga,Queen,Ivete+Sangalo,U2,Brandon+Flowers,David+Bowie,Ozzy+Osbourne,Sex+Pistols,Neon+Trees,Kate+Bush,Epica,Anathema,Pearl+Jam,Evanescence,Paula+Fernandes,Sophia+Abrah%C3%A3o,Clarice+Falc%C3%A3o,Clarice+Falc%C4%83o,Silva,Justin+Bieber,%5Bunknown%5D,Vanguart,Kings+of+Convenience,The+Beatles,Russian+Red,Sufjan+Stevens,The+Japanese+House,Alex+Turner,The+National,Tim+Hecker,Caetano+Veloso,Siba,Jorge+Ben,Arcade+Fire,St.+Vincent,Deerhunter,Chico+Buarque,Guided+by+Voices,Arca,Tame+Impala,Sharon+Van+Etten,Vince+Staples,L%C3%B4+Borges,Mac+DeMarco,Oh+Land,m%C3%A3eana,Caroline+Polachek,ROSAL%C3%8DA,PinkPantheress,Slipmami,Mariah+the+Scientist,BENEE,Luiza+Lian,Ang%C3%A8le,The+Asteroids+Galaxy+Tour,Allie+X,Tierra+Whack,Qveen+Herby,Erika+de+Casier,Mike+Peralta,Howie+Day,Simon+&+Garfunkel,Passenger,Mumford+&+Sons,Bob+Dylan,James+Blunt,Iron+&+Wine,Kendrick+Lamar,Death+Grips,Panda+Bear,Run+the+Jewels,Drake,John+Frusciante,Black+Alien,O+Rappa,Criolo,Curumin,Fiona+Apple,Flora+Matos,Planet+Hemp,Tool,Na%C3%A7%C3%A3o+Zumbi,BNeg%C3%A3o+&+Os+Seletores+de+Frequ%C3%AAncia,Baco+Exu+do+Blues,Rage+Against+the+Machine,Marcelo+Yuka,A+Perfect+Circle,Maria+Rita,White+Lies,David+Guetta,The+Weeknd,Bazzi,Motorama,Los+Hermanos,Belle+and+Sebastian,%3CArtista+Desconhecido%3E,The+Smiths,Khalid,The+Drums,Future,Academia+da+Berlinda,Jaloo,Interpol,Os+Amantes,Max+Richter,Seu+Pereira+e+Coletivo+401,Ludovico+Einaudi,Calcinha+Preta,Nick+Cave+&+the+Bad+Seeds,MC+Tha,Makalister,HAIM,Nujabes,Nill,Big+Thief,Black+Marble,Anti-Her%C3%B3i,Phoebe+Bridgers,Hovvdy,Ana+Frango+El%C3%A9trico,Faye+Webster,Adrianne+Lenker,Snail+Mail,TomppaBeats,Amy+Winehouse,Hans+Zimmer,Luka+Sulic+i+Stjepan+Hauser,Enya,Gogol+Bordello,The+Black+Keys,Pink+Floyd,Jake+Bugg,MGMT,Rubel,The+Kooks,m%C3%BAm,Carissa%27s+Wierd,Onda+Vaga,Wild+Nothing,La+Femme,Elliott+Smith,Lucas+Estrela,Beirut,Dominic+Fike,Low,Car+Seat+Headrest,Sigur+R%C3%B3s,Slowdive,Andrew+Bird,Wild+Child,I+am+Harlequin,Beta+Radio,Dad+Rocks!,Elephant+Revival,Hey+Marseilles,Hudson,Peter+Wolf+Crier,The+Vespers,Treetop+Flyers,Adam+Barnes,Blonds,Cherbourg,Cheyenne+Marie+Mize,Chris+Bathgate,Grey+Reverend,Julia+Stone,Laura+Gibson,Mirel+Wagner,Town+Hall,Pendulum,Daft+Punk,Skrillex,Projota,Foo+Fighters,Rise+Against,Blackmill,Disclosure,Three+Days+Grace,Keane,Chet+Faker,Black+Drawing+Chalks,Juliette+and+the+Licks,Wild+Belle,Henrique+&+Juliano,Jorge+&+Mateus,Guilherme+&+Benuto,The+Raconteurs,Z%C3%A9+Neto+&+Cristiano,Aqualung,Jim+Sturgess,Pitbull,Silverchair,Snow+Patrol,Akon,Alice+in+Chains,Audioslave,Bono,Boys+Like+Girls,Camp+Rock,Carol+Woods,Cary+Brothers,The+Devil+Wears+Prada,Cansei+de+Ser+Sexy,Copacabana+Club,Waka+Flocka+Flame,City+and+Colour,For+Today,Millionaires,T.+Mills,Bring+Me+the+Horizon,Parkway+Drive,Asking+Alexandria,Dead+Fish,Chelsea+Grin,Deftones,Incubus,Emery,Scary+Kids+Scaring+Kids,Smile+Empty+Soul,Atreyu,Hermanos+Guti%C3%A9rrez,Funeral+for+a+Friend,Queens+of+the+Stone+Age,In+Fear+and+Faith,SOJA,A+Day+to+Remember,Danger+Mouse,Nicholas+Craven,Counterparts,The+Clash,Wanessa,Cheryl+Cole,Green+Day,The+Libertines,Death+Cab+for+Cutie,Tegan+and+Sara,Beck,Phoenix,Two+Door+Cinema+Club,The+White+Stripes,Dulce+Mar%C3%ADa,Bad+Bunny,No+Angels,Sugababes,The+Rasmus,Brown+Eyed+Girls,Doja+Cat,t.A.T.u.,The+Pussycat+Dolls,Colbie+Caillat,Miranda!,Scissor+Sisters,The+Cake+Sale,Black+Kids,Architecture+in+Helsinki,Bloc+Party,Slow+Club,Mystery+Jets,The+Wombats,The+Vaccines,I%27m+from+Barcelona,Of+Monsters+and+Men,of+Montreal,Los+Campesinos!,We+Have+Band,Everything+Everything,Kaiser+Chiefs,Grouplove,Stone+Sour,Jo%C3%A3o+Bosco+e+Vinicius,Fernando+&+Sorocaba,King+Crimson,Melvins,Bruno+Mars,Jesus+Culture,Jo%C3%A3o+Bosco+&+Vin%C3%ADcius,Lady+Antebellum,Munhoz+&+Mariano,Peste+Noire,Dream+Theater,Avantasia,Engenheiros+Do+Hawaii,Pain+of+Salvation,Gamma+Ray,Sonata+Arctica,Jorge+Vercilo,Tarja,Angra,Tokio+Hotel,Camera+Obscura,MC+Koringa,Rosa+de+Saron,Bullet+for+My+Valentine,He+Is+We,Simple+Plan,Yiruma,Lifehouse,MC+Kevinho,Jota+Quest,Whitney+Houston,Pitty,Bryan+Adams,a-ha,Roxette,Duran+Duran,Alphaville,The+Neighbourhood,Red+Velvet,%ED%83%9C%EC%97%B0,Ace+of+Base,Roosevelt,f(x),The+Sound+of+Arrows,Glass+Animals,alt-J,Ramin+Djawadi,Lorn,5+A+Seco,Nothing+But+Thieves,Young+the+Giant,Franz+Ferdinand,Kasabian,Sweet+Fanny+Adams,Weezer,Julian+Casablancas,blink-182,The+Subways,Elvis+Presley,Joji,Oasis,Eminem,FINNEAS,Rex+Orange+County,Mando+Diao,The+Dresden+Dolls,Someone+Still+Loves+You+Boris+Yeltsin,Yann+Tiersen,Azure+Ray,Margot+&+the+Nuclear+So+and+So%27s,Vampire+Weekend,Forever+the+Sickest+Kids,Forfun,Cobra+Starship,Hey+Monday,Secondhand+Serenade,3OH!3,Etna,Mayday+Parade,Automatic+Loveletter,All+Time+Low,Nickelback,3+Doors+Down,The+Ting+Tings,Sorriso+Maroto,Ra%C3%A7a+Negra,Ben%27s+Brother,Ana+&+Jorge,Aline+Barros,James+Morrison,Jon+Bon+Jovi,Fernanda+Brum,Fake+Number,Pimentas+do+Reino,Mc+Marcinho,Padre+Marcelo+Rossi,Depeche+Mode,Dido,Scorpions,Goo+Goo+Dolls,Natalie+Imbruglia,Seal,The+Cranberries,+noredirect/Simon+and+Garfunkel,Chris+Isaak,Elton+John,3-11+Porter,ScHoolboy+Q,KT+Tunstall,The+Kinks,John+Coltrane,Switchfoot,Sonic+Youth,Jeff+Buckley,Alabama+Shakes,Milburn,Noah+and+the+Whale,The+Temper+Trap,The+Lumineers,Missy+Higgins,Augustana,Lisa+Mitchell,Kate+Voegele,Dev,Restart,Far+East+Movement,Blood+on+the+Dance+Floor,Edward+Maya,Never+Shout+Never,Gaiola+das+Popozudas,Eyes+Set+to+Kill,Selena+Gomez+&+the+Scene,Escape+The+Fate,Skillet,BTS,The+Classic+Crime,The+Years+Gone+By,Cute+Is+What+We+Aim+For,VersaEmerge,+noredirect/nevershoutnever!,ATEEZ,I+Prevail,Mindless+Self+Indulgence,The+Von+Bondies,Metric,Wavves,Machine+Gun+Kelly,The+Bird+and+the+Bee,The+Prodigy,Dreamcatcher,The+Offspring,C%C5%93ur+de+Pirate,Megh+Stock,PVRIS,Imelda+May,Tihuana,The+Donnas,Son+of+Dork,Black+Tide,Busted,Damone,Fr%C3%A4ulein+Wunder,Vanilla+Ninja,HIM,Aloha+from+Hell,Skye+Sweetnam,LaFee,%E5%80%96%E7%94%B0%E4%BE%86%E6%9C%AA,O+Teatro+M%C3%A1gico,Superbus,BB+Brunes,Kyo,Zeca+Baleiro,Plastiscines,Zazie,Madame+Kay,C%C3%A1ssia+Eller,Good+Charlotte,+noredirect/Veronicas,+noredirect/Hiperbole,Sum+41,Jieva,30+Seconds+to+Mars,Ramones,INXS,Nazareth,Hanson,The+Civil+Wars,The+Verses,Ella+Hooper,Repeat+Offender,Swans,Rome,The+Angels+of+Light,Woven+Hand,Those+Poor+Bastards,Godflesh,16+Horsepower,The+Ragged+Jubilee,Derni%C3%A8re+Volont%C3%A9,Jay+Munly,Von+Thronstahl,Kiss+the+Anus+of+a+Black+Cat,Scorn,Myssouri,Meshuggah,Ordo+Rosarius+Equilibrio,Einst%C3%BCrzende+Neubauten,And+Also+The+Trees,Coil,Throbbing+Gristle,Psychic+TV,Nurse+With+Wound,MZ.412,F.ormal+L.ogic+D.ecay,John+Zorn,Laibach,Merzbow,Hexentanz,Wim+Mertens,Comus,Jacula,Jean+Sablon,Ved+Buens+Ende,Virgin+Prunes,Black+Widow,Maurizio+Bianchi,Sala+delle+Colonne,Danzig,Sima+Jones,Ludvig+Freso,Vaeros,Liam+Thomas,Pensees,KOSIKK,AK,Sade,Stellardrone,Tosca,Unworldly,frek!,Sabled+Sun,Kazukii,Access+to+Arasaka,4lienetic,Vesky,Thievery+Corporation,riversilvers,Atrium+Carceri,Tenhi,Reutoff,IANVA,Kammarheit,Majdanek+Waltz,Neon+Synthesis,Romowe+Rikoito,Orplid,Letum,Stillife,Morthond,Empyrium,Darkwood,Secrets+of+the+Moon,Corde+Oblique,La+pietra+lunare,Erde,%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D1%82%D0%BE%D1%80,Northaunt,Agalloch,Katatonia,October+Tide,Woods+of+Ypres,Daylight+Dies,Waffenruhe,Riverside,Legionarii,Insomnium,Alcest,Spiritual+Front,Vinterriket,A+Challenge+of+Honour,Wappenbund,S%C3%B3lstafir,Ghost+Brigade,Der+Weg+einer+Freiheit,Triarii,Nachtmahr,Blood+Axis,Death+in+June,Sonne+Hagal,Arditi,The+Hare+and+the+Moon,Allerseelen,Leger+Des+Heils,Art+Abscons,:Of+the+Wand+&+the+Moon:,Kreuzweg+Ost,Fire+%252B+Ice,Deutsch+Nepal,Hekate,Der+Blaue+Reiter,Regis,Jeff+Mills,Planetary+Assault+Systems,Meat+Beat+Manifesto,Plastikman,Surgeon,Aphex+Twin,The+Advent,Oscar+Mulero,Autechre,James+Ruskin,The+Orb,Venetian+Snares,Luke+Slater,Squarepusher,Underworld,Plaid,Drexciya,Sleeparchive,Frank+Zappa,Fant%C3%B4mas,Kreng,Bohren+&+der+Club+of+Gore,Univers+Zero,Krzysztof+Penderecki,dictaphone,Deaf+Center,Naked+City,Massive+Attack,Dale+Cooper+Quartet+&+The+Dictaphones,Cypress+Hill,Chet+Baker,Primus,The+Doors,Desiderii+Marginis,The+Brains,Singapore+Sling,Xploding+Plastix,r.roo,The+Creepshow,She+Wants+Revenge,Amon+Tobin,The+Buttertones,Johnny+Hollow,Hugo+Kant,raison+d%27%C3%AAtre,Inade,Herbst9,Converter,Iszoloscope,Skinny+Puppy,Bad+Sector,Lustmord,Brighter+Death+Now,Troum,Land:Fire,Flint+Glass,Ex.Order,Nordvargr,Synapscape,Arktau+Eos,Phurpa,Falkenstein,Falkenbach,Leidungr,Puissance,Corvus+Corax,Sophia,Across+the+Rubicon,Choeur+des+Marais,Die+Verbannten+Kinder+Evas,Marduk,Cold+Fusion,Corona+Borealis,Karjalan+Sissit,Neptune+Towers,:Wumpscut:,Rammstein,Sol+Invictus,The+Sisters+of+Mercy,Christian+Death,The+Bevis+Frond,Ataraxia,Type+O+Negative,Monster+Magnet,Therion,Kirlian+Camera,Garden+of+Delight,The+Byrds,Siouxsie+and+the+Banshees,Arco+Iris,Terry+Riley,Donovan,Devendra+Banhart,Marissa+Nadler,Jethro+Tull,Tom+Waits,Fairport+Convention,Nick+Drake,Bert+Jansch,Gandalf,Morphine,Miles+Davis,Judy+Collins,Lisa+Gerrard,Tri+Yann,Klaus+Schulze,Stare+Dobre+Ma%C5%82%C5%BCe%C5%84stwo,Mad+Season,Reel+Big+Fish,Mad+Caddies,Myslovitz,Anti-Flag,Mother+Love+Bone,Bukartyk+I+Sekcja,Mudhoney,Screaming+Trees,Guano+Apes,Bitch+Alert,Koniec+%C5%9Awiata,Samael,Tiamat,Current+93,In+Slaughter+Natives,Interlace,%D0%A2%D0%B5%D0%B0%D1%82%D1%80+%D0%AF%D0%B4%D0%B0,Arbre+Noir,Hala+Strana,Nox+Arcana,+noredirect/Wumpscut,Abney+Park,Archon+Satani,The+Legendary+Pink+Dots,Puscifer,Akrabu,Coph+Nia,Lustre,Chelsea+Wolfe,Peter+Bj%C3%A4rg%C3%B6,Angelo+Badalamenti+and+David+Lynch,Acherontas,Rajna,Equimanthorn,Lapis+Niger,In+Scissors,Opeth,Boris,Explosions+in+the+Sky,Kaminanda,Baroness,Satanique+Samba+Trio,Mastodon,Porcupine+Tree,The+Dear+Hunter,OutKast,Thy+Catafalque,Marcelo+Camelo,Scracho,Nando+Reis,Sam+Smith,Hoobastank,Esteban,Aerosmith,OverDose,Tankard,Artillery,Kreator,Sepultura,Paradox,Sarc%C3%B3fago,D.F.C.+(Distrito+Federal+Chaos,Exodus,AnGry,Sal%C3%A1rio+M%C3%ADnimo,Bywar,Obituary,Testament,Death+Angel,Hypocrisy,Megadeth,Jackdevil,Ratos+De+Por%C3%A3o,Rita+Lee,user_id
1.0,0.4339041095890411,0.3767808219178082,0.3748630136986301,0.3702739726027397,0.31931506849315067,0.3000684931506849,0.2930821917808219,0.28808219178082195,0.24465753424657533,0.23972602739726023,0.2347945205479452,0.23041095890410962,0.22506849315068495,0.21664383561643835,0.1917808219178082,0.1730821917808219,0.17136986301369864,0.1543835616438356,0.15130136986301368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182
,,,,,,,,,,,,,,,,,,,,1.0,0.7048284267766736,0.6364241515094694,0.28487249203075193,0.25280798799925,0.248176448528033,0.24131820738796173,0.21940746296643537,0.21067879242452653,0.19954528408025501,0.18992593287080445,0.1737155447215451,0.1624929683105194,0.16213669604350273,0.153497093568348,0.1445902868929308,0.139513407087943,0.1391571348209263,0.136930433152072,0.1353272079504969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184
,,,,,,0.12661993574498268,0.22119581090666335,,,,,,,,0.25195477114365583,,,,,0.09368089456335796,1.0,,,,,,,,,,,,,,,,,,,0.3529123377978053,0.32532440438936866,0.2669378729085826,0.17711853798973587,0.12804689781783285,0.12602536821462845,0.12281470355071557,0.12214086034964743,0.11916802269787624,0.11659156339967455,0.11540242833896608,0.11429256894897151,0.11124045562648642,0.09867526181833355,0.09506821880085117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185
