The+Smiths,John+Maus,The+Radio+Dept.,The+Killers,Part+Time,The+Drums,New+Order,David+Bowie,Twin+Shadow,Girls,Beach+House,Joy+Division,Desire,The+Cure,Selebrities,Tears+for+Fears,College,The+Bravery,Queen,Craft+Spells,The+Cribs,Gorillaz,Young+Fathers,A+Place+to+Bury+Strangers,Iceage,Shearwater,Blur,Mykki+Blanco,Interpol,Aleka%27s+Attic,Drowners,Liars,Faith+No+More,Sin+Fang,Arctic+Monkeys,Phoenix,The+Strange+Boys,Grails,Kano,Nick+Drake,Simon+&+Garfunkel,The+Beatles,The+Garden,The+Seven+Fields+of+Aphelion,The+Millennium,Ariel+Pink%27s+Haunted+Graffiti,Paul+Baribeau,Beach+Fossils,Philip+Glass,Daniel+Martin+Moore,Stray+Kids,Ramones,The+Damned,DIIV,Black+Moth+Super+Rainbow,Night+Birds,Beirut,Ratos+De+Por%C3%A3o,DFC,Black+Flag,Slayer,Chief+Keef,Adeodat+Warfield,Om,Dinosaur+Jr.,Agathocles,Death+Grips,Brujeria,Weedeater,Fu+Manchu,Sepultura,Crystal+Castles,Kyuss,Sleep,Colour+Haze,Black+Sabbath,Tame+Impala,Starfucker,John+Zorn,Ibrahim+Maalouf,Metronomy,Avishai+Cohen,Tosca,Mac+DeMarco,Dumbo+Gets+Mad,Little+Dragon,Temples,John+Mayer,Black+Marble,Jack+Adam+Collins,Mashrou%27+Leila,Masada+String+Trio,Keane,The+xx,Two+Door+Cinema+Club,Neil+Young,Bob+Dylan,The+Beach+Boys,Morrissey,Yo+La+Tengo,The+Flaming+Lips,Elvis+Costello,Lil+B,Weezer,Cocteau+Twins,Animal+Collective,Gucci+Mane,Future,Elliott+Smith,Leonard+Cohen,The+Brian+Jonestown+Massacre,Ride,Spacemen+3,The+Asteroid+%234,Galaxie+500,The+Blue+Angel+Lounge,Loop,Spectrum,The+Stevenson+Ranch+Davidians,Lilys,my+bloody+valentine,The+Jesus+and+Mary+Chain,Slowdive,The+Telescopes,Chapterhouse,Blind+Mr.+Jones,Spectrum+Meets+Captain+Memphis,Kid%27s+Garden,The+Spyrals,The+Warlocks,Cut+Copy,Pavement,The+Boo+Radleys,Guided+by+Voices,The+Magnetic+Fields,Jonathan+Richman,Super+Furry+Animals,Ween,The+Velvet+Underground,Electric+Six,H%C3%BCsker+D%C3%BC,The+Sea+and+Cake,Primal+Scream,Quasi,Sleater-Kinney,Miles+Davis,Scott+Walker,Spiritualized,Silver+Jews,Wilco,+noredirect/Bonnie+%22Prince%22+Billy,Swans,Bruce+Springsteen,Broadcast,Bonnie+%27Prince%27+Billy,Smog,The+Replacements,Destroyer,Sonic+Youth,The+Mountain+Goats,The+Angels+of+Light,Skinny+Puppy,Autechre,The+Knife,Download,Trust,ohGr,Depeche+Mode,Aphex+Twin,Einst%C3%BCrzende+Neubauten,Boards+of+Canada,Venetian+Snares,Coil,Converge,Tom+Waits,The+Roots,Neutral+Milk+Hotel,Lady+Gaga,Billy+Joel,Daniel+Johnston,Ariel+Pink,Fleetwood+Mac,Belle+and+Sebastian,George+Harrison,Amy+Winehouse,Britney+Spears,Paul+McCartney,Nirvana,Cansei+de+Ser+Sexy,M.I.A.,Joni+Mitchell,Carpenters,Misfits,Radiohead,Yeah+Yeah+Yeahs,The+Growlers,Lana+Del+Rey,Black+Lips,Best+Coast,Parquet+Courts,No+Doubt,The+Doors,The+Shins,Ty+Segall,Polly+Scattergood,Abandoned+Pools,Andrew+Bird,Modest+Mouse,Backstreet+Boys,Arcade+Fire,Eminem,Spoon,The+Spill+Canvas,Pixies,The+Rolling+Stones,Portugal.+The+Man,Oneohtrix+Point+Never,Death+in+June,Andy+Stott,Tim+Hecker,Burial,Caribou,Gas,%5Bunknown%5D,Cabaret+Voltaire,Lust+for+Youth,Nils+Frahm,The+Field,Austra,Bat+for+Lashes,Fever+Ray,Damon+Naomi,Camel,Fikret+K%C4%B1z%C4%B1lok,Rob,Julianna+Barwick,Molly+Nilsson,The+Raveonettes,Editors,Auf+der+Maur,Jens+Lekman,The+Pains+of+Being+Pure+at+Heart,Yann+Tiersen,Grimes,The+Prefab+Messiahs,Abunai!,Concord+Ballet+Orchestra+Players,Astral+Chill,Pink+Floyd,Astral+East,13th+Floor+Elevators,Gary+War,Amon+D%C3%BC%C3%BCl+II,Can,Bobb+Trimble,Happy+The+Clown,The+Electric+Prunes,Nisi+Period,Faust,Thee+Oh+Sees,Indian+Jewelry,Psychic+Ills,Violet+Nox,Joanna+Newsom,Cass+McCombs,Prefuse+73,Ducktails,Vivian+Girls,U.S.+Girls,Why%3F,Deerhoof,Bladee,Dean+Blunt,SpaceGhostPurrp,Kanye+West,Current+93,High+Places,Zomby,Bones,Grouper,Actress,Danny+Brown,Young+Thug,Michelle+Gurevich,Laibach,Borghesia,Django+Reinhardt,Zola+Jesus,Anna+Calvi,Velvet+Condom,Kontravoid,The+Jam,TR%2FST,Giana+Factory,Boy+Harsher,Deutsch+Amerikanische+Freundschaft,Current+Joys,Wild+Nothing,Deerhunter,Flying+Lotus,Sun+Kil+Moon,Bj%C3%B6rk,Talking+Heads,Sufjan+Stevens,Thundercat,Atlas+Sound,Mount+Eerie,Jam+Baxter,Aesop+Rock,MF+DOOM,LCD+Soundsystem,Beastie+Boys,King+Khan+&+The+Shrines,Run+the+Jewels,Dead+Ghosts,Pulp,Alex+G,The+Wombats,Elvis+Depressedly,Porches.,Frankie+Cosmos,Beat+Happening,Brand+New,Oberhofer,Miniature+Tigers,Bright+Eyes,Tubelord,Coma+Cinema,Fog+Lake,Unwound,Taking+Back+Sunday,King+Tuff,Ty+Segall+&+White+Fence,JEFF+the+Brotherhood,Wax+Idols,White+Fence,Screaming+Females,Crocodiles,Colleen+Green,Natural+Child,Terry+Malts,La+Sera,Allah-Las,Tijuana+Panthers,Mind+Spiders,Mikal+Cronin,Sharon+Van+Etten,Hammock,Bonobo,The+National,Eluvium,Helios,Apparat,Solar+Fields,Amon+Tobin,Anthesteria,Fink,Coldplay,Carbon+Based+Lifeforms,Blank+&+Jones,Arms+and+Sleepers,UNKLE,Jamiroquai,Unknown+Mortal+Orchestra,The+Horrors,Nothing,Total+Control,Real+Estate,Turnstile,Title+Fight,Spirit+of+the+Beehive,The+Strokes,Northlane,Foals,Bring+Me+the+Horizon,Ausmuteants,Wavves,Brian+Eno,The+Kinks,Fran%C3%A7oise+Hardy,Stereolab,Elvis+Presley,George+Jones,Syd+Barrett,Big+Star,Buzzcocks,The+Fall,Wire,Dean+Martin,Lee+Hazlewood,Killing+Joke,The+Byrds,Discharge,Townes+Van+Zandt,Ulver,Dead+Can+Dance,Godflesh,Wipers,Lowlife,Paysage+d%27Hiver,Ildjarn,Girls+Names,The+Sound,Jay+Reatard,Reatards,The+Spits,Nobunny,D%C3%A1vila+666,Perfect+Hair+Forever,Useless+Eaters,The+Marked+Men,The+King+Khan+&+BBQ+Show,The+Younger+Lovers,GG+Allin,Pangea,The+Beets,Hunx+and+His+Punx,Oblivians,Shannon+and+the+Clams,Drake,Blood+Orange,Rainer+Maria,Mark+Kozelek,The+Wedding+Present,Kendrick+Lamar,Red+House+Painters,Sparklehorse,Dick+Diver,Julie+Doiron,C%C3%BClo,The+Gizmos,Digital+Leather,Ratas+del+Vaticano,John+Cale,Margot+&+the+Nuclear+So+and+So%27s,Damien+Rice,Ryan+Adams,Max+Richter,The+Divine+Comedy,Kevin+Devine,Astronautalis,John+Ralston,Panic!+at+the+Disco,Ezra+Furman+&+The+Harpoons,Adam+Green,Jimmy+Eat+World,Cause+Co-Motion!,Todd+Rundgren,The+Art+Museums,Television+Personalities,Big+Troubles,Ned+Doheny,The+Bats,The+Clean,Frank+Zappa,Moon+B,Alice+Coltrane,Sasac,Benedek,Crystal+Stilts,The+Bitters,The+Aislers+Set,Stomu+Yamashta,Foetus,James+Ferraro,Van+Dyke+Parks,Mom+Jeans.,The+Crabs,blink-182,Cheap+Girls,AFI,Fall+Out+Boy,The+Blow,R.+Stevie+Moore,Descendents,The+Softies,NEGATIVE+XP,Smoking+Popes,Playboi+Carti,Gogol+Bordello,Geneva+Jacuzzi,Blouse,Prince+Rama,The+Soft+Moon,Cold+Cave,Ladytron,Dum+Dum+Girls,HTRK,Dirty+Beaches,Rainbow+Arabia,Pictureplane,Factory+Floor,Captain+Amazing+and+the+Okay+I+Guesses,Pidgeon,Against+Me!,Cobra+Skulls,Off+With+Their+Heads,Santana,The+Promiscuous+Robots,The+Menzingers,Alkaline+Trio,Sam+Cooke,The+Falcon,Maggie+Morris,Maus+Haus,The+Lawrence+Arms,The+Lovely+Public,These+Arms+Are+Snakes,Dr.+Frank,Johnny+Cash,Sybris,City+and+Colour,Royal+Headache,Motorama,Red+Hot+Chili+Peppers,White+Lies,Michale+Graves,Nim+Vind,Mode+Moderne,Makthaverskan,Mogwai,Cloud+Nothings,Art+In+Manila,Darude,Dead+Man%27s+Bones,Madonna,Sash!,Seabird,The+White+Stripes,Tigercity,+noredirect/%3CUnknown%3E,Anberlin,Archie+Bronson+Outfit,Bamboo+Shoots,Bear+in+Heaven,+noredirect/Beat+&+Path,Manic+Street+Preachers,Sad+Lovers+and+Giants,The+Giallos+Flame,The+Voidz,The+Symposium,Julian+Casablancas+%252B+The+Voidz,Bauhaus,Pete+Shelley,Suede,The+Auteurs,Franz+Ferdinand,The+Shortwave+Set,Taylor+Swift,Jean+Michel+Jarre,Laura+Pausini,Aliz%C3%A9e,Sophie+Ellis-Bextor,Giorgia,Moby,Katy+Perry,Nelly+Furtado,Marco+Mengoni,Cyndi+Lauper,Elisa,Sin%C3%A9ad+O%27Connor,Annalisa,Dido,Sandra,Enigma,Babas%C3%B3nicos,Arca,Marilina+Bertoldi,Marilyn+Manson,ROSAL%C3%8DA,Nine+Inch+Nails,Skay+Beilinson,System+of+a+Down,Billie+Eilish,Beyonc%C3%A9,Patricio+Rey+y+sus+Redonditos+de+Ricota,Carly+Rae+Jepsen,Miranda!,Mika,McFly,Shakira,Little+Mix,Marina+&+the+Diamonds,Girls+Aloud,twenty+one+pilots,Los+Amigos+Invisibles,Gepe,Hamilton+Broadway+Cast,P!nk,Melanie+C,Spice+Girls,Ariana+Grande,Ana+Tijoux,Santigold,Camila+Moreno,Stromae,(me+llamo)+Sebasti%C3%A1n,Foster+the+People,Dance+Gavin+Dance,Ases+Falsos,Incubus,Calle+13,Bersuit+Vergarabat,Manu+Chao,Onda+Vaga,The+Lonely+Forest,Los+Bunkers,Juana+Fe,Moral+Distraida,Alex+Anwandter,Troye+Sivan,Robin,f(x),Aynur+Ayd%C4%B1n,Lykke+Li,Halsey,Oscar+and+the+Wolf,Miley+Cyrus,Zara+Larsson,Mabel+Matiz,BANKS,Years+&+Years,Hilary+Duff,Sabrina+Carpenter,Adam+Lambert,Tove+Lo,Melanie+Martinez,Ke$ha,Rihanna,Nicki+Minaj,Adele,Maroon+5,Demi+Lovato,Kelly+Clarkson,Jennifer+Lopez,Nicole+Scherzinger,Cher+Lloyd,Avril+Lavigne,Bruno+Mars,Karmin,Jessie+J,Chris+Brown,Megan+Washington,Lily+Allen,Passion+Pit,Kylie+Minogue,Virginia+Labuat,Washington,Milo+Greene,Hellogoodbye,The+Paper+Kites,Diana+Vickers,The+Little+Ones,The+Naked+and+Famous,t.A.T.u.,Paramore,Javiera+Mena,Kate+Bush,James+Blake,Chad+Valley,Regina+Spektor,Glee+Cast,Yelle,R%C3%B3is%C3%ADn+Murphy,Daft+Punk,Goldfrapp,Imogen+Heap,Hercules+and+Love+Affair,Andr%C3%A9s+Calamaro,Guasones,Kiss,Estelares,Rata+Blanca,La+Mancha+De+Rolando,2+Minutos,Tom+Petty+and+The+Heartbreakers,Deep+Purple,Ivan+Noble,Molotov,Lou+Reed,Sara+Hebe,Liliana+Herrero,Lucas+Mart%C3%AD,Silva,CocoRosie,Fito+P%C3%A1ez,Dani+Umpi,Caetano+Veloso,Charly+Garc%C3%ADa,The+Gathering,Charli+XCX,Christina+Aguilera,RuPaul,Pabllo+Vittar,Ava+Max,Tini,The+Weeknd,Medina,Janet+Jackson,Bizarrap,Mariah+Carey,PEDRO+SAMPAIO,Carajo,Linkin+Park,William+Fitzsimmons,Bob+Marley,Limp+Bizkit,As+I+Lay+Dying,Escape+The+Fate,Eterna+Inocencia,Deny,El+Cuarteto+De+Nos,Panda,Can%27t+Bear+This+Party,Nueva+%C3%89tica,Melian,Suicide+Silence,"Chunk!+No,+Captain+Chunk!",La+Casa+Azul,Camera+Obscura,Dusty+Springfield,Linda+Mirada,Fakuta,+noredirect/Belle+&+Sebastian,D%C3%ABnver,La+Roux,Pet+Shop+Boys,Cults,Daniela+Herrero,Xuxa,Chiquititas,Belinda,Erreway,A*Teens,Lourdes,Floricienta,Natalia+Oreiro,Marcelo+Paz,Lindsay+Lohan,Roxette,R%C3%B6yksopp,Basement+Jaxx,David+Guetta,Counting+Crows,Cassius,Per+Gessle,Calvin+Harris,Daedelus,Metric,Koop,Mart%C3%ADn+Buscaglia,Coiffeur,Quantic,Cher,Lu%C3%ADsa+Sonza,Heidi+Montag,Thal%C3%ADa,Marta+S%C3%A1nchez,Karol+G,The+Pretty+Reckless,The+Chamanas,Maria+Becerra,Joss+Stone,Florrie,Agnes,Ellie+Goulding,Dua+Lipa,Alexandra+Stan,Something+Sally,Pixie+Lott,Clean+Bandit,Gustavo+Cerati,Gwen+Stefani,Black+Eyed+Peas,Jason+Mraz,Matchbox+Twenty,Snow+Patrol,Rob+Thomas,Juan+Ingaramo,Jem,Robbie+Williams,Lali,Anna+Nalick,El+Kuelgue,The+Kooks,Selena+Gomez,Allie+X,Kim+Petras,Garbage,Rina+Sawayama,The+Saturdays,Scissor+Sisters,Lenine,Planet+Funk,Owl+City,Bright+Light+Bright+Light,The+Midnight,Bombay+Bicycle+Club,The+Sound+of+Arrows,Neon+Trees,Mat+Kearney,Frankmusik,The+1975,Robyn,Everything+But+the+Girl,Jessie+Ware,All+Saints,Nerina+Pallot,Susanne+Sundf%C3%B8r,Sugababes,Saint+Etienne,Bananarama,Atomic+Kitten,Louise,Dannii+Minogue,Delta+Goodrem,Tinashe,Anitta,Whitney+Houston,Destiny%27s+Child,Kim+Wilde,Five+Star,Darren+Hayes,Annie,Bertine+Zetlitz,Donna+Summer,BWO,Army+of+Lovers,Kerli,Nightwish,Inna,Lorde,Sia,Lucy+Spraggan,One+Direction,Justin+Bieber,Zayn,Olly+Murs,The+Neighbourhood,Fifth+Harmony,Florence+%252B+the+Machine,Muse,Death+Cab+for+Cutie,The+Maccabees,Wild+Beasts,Thirteen+Senses,CHVRCHES,The+Decemberists,Steps,Sheppard,Alcazar,Alphabeat,The+Feeling,Joe+McElderry,Aqua,Foxes,Kelis,Busted,Vengaboys,Hexstatic,Travis,U2,Take+That,Simple+Minds,Athlete,Oasis,Ed+Sheeran,David+Gray,The+Corrs,Lights,Gabrielle+Aplin,San+Cisco,Wayne+Jackson,Nathan+Lee,The+Dead+Lovers,Dashboard+Confessional,The+Airborne+Toxic+Event,Joe+Jackson,Frank+Turner,The+Dostoyevskys,R.E.M.,Lifehouse,Air+Traffic,Carole+King,Jake+Walden,Kings+of+Leon,30+Seconds+to+Mars,Glasvegas,Lula,Conchita+Wurst,M83,Hurts,Erasure,Prince,Michael+Jackson,Heaven+17,Eurythmics,Alison+Moyet,ABC,The+Human+League,Johann+Sebastian+Bach,%E5%88%BA%E7%8C%ACHEDGEHOG,Fr%C3%A9d%C3%A9ric+Chopin,Background+Noise+From+TraxLab,Bon+Iver,John+Grant,Jack+Johnson,The+Fray,Andreas+Mattsson,aespa,Hollywood+Undead,The+Qemists,Hadouken!,Imagine+Dragons,The+Offspring,Kaiser+Chiefs,The+Whip,Anti-Flag,Elliphant,The+Sounds,Cosmo+Sheldrake,Fitz+and+the+Tantrums,The+Sunshine+Underground,Kasabian,3OH!3,Enter+Shikari,iamamiwhoami,Siobh%C3%A1n+Donaghy,Lesley+Gore,The+Pipettes,First+Aid+Kit,CocknBullKid,Sandie+Shaw,Kate+Nash,Janis+Joplin,Theaudience,Eliza+Doolittle,Sara+Bareilles,Norah+Jones,Paloma+Faith,Elissa,Nawal+al+zoghbi,Amal+Hijazi,Nancy+Ajram,Latifa,Asala,Carole+Samaha,Yara,Ashley+Tisdale,Haifa+Wehbe,Shams,Sherine,Shahd+Barmada,Angham,Sara+Al+Hani,Myriam+Fares,Megan+Thee+Stallion,Azealia+Banks,Marina,Maggie+Rogers,Pentatonix,Ciara,Cheryl+Cole,Kelly+Rowland,Melanie+Fiona,Justin+Timberlake,Alexandra+Burke,Alicia+Keys,Jennifer+Hudson,Shayne+Ward,Brandon+Flowers,Natalie+Imbruglia,Susana+F%C3%A9lix,Gabriella+Cilmi,Harry+Styles,Maysa,John+Frusciante,John+Martyn,The+Smashing+Pumpkins,Akala,Willy+Mason,At+the+Drive-In,Keep+Shelly+In+Athens,The+Mars+Volta,Emancipator,Friendly+Fires,Omar+A.+Rodriguez-Lopez,N.A.S.A.,Purity+Ring,Vincent+Gallo,Warpaint,Clare+Maguire,Natalia+Kills,Sunny+Choi,Fefe+Dobson,Cascada,Wynter+Gordon,Stacie+Orrico,Anastacia,Tina+Turner,Lolene,Alesha+Dixon,Ne-Yo,Usher,Fiona+Apple,Alanis+Morissette,Nikka+Costa,Luscious+Jackson,Morcheeba,Air,Massive+Attack,The+Chemical+Brothers,Zero+7,Underworld,Bitter:Sweet,Portishead,Hot+Chip,George+Michael,El+Canto+del+Loco,Tarkan,Juanes,Helena+Paparizou,Ricky+Martin,Leona+Lewis,David+Carreira,Diogo+Pi%C3%A7arra,David+Bisbal,Eric+Saade,JLS,Katie+Waissel,Belle+Amie,Rebecca+Ferguson,Matt+Cardle,Journey+South,Same+Difference,Sophie+Habibis,Ben+Mills,Maria+Lawson,Leon+Jackson,The+Reason+4,Paolo+Nutini,The+Fratellis,Stereophonics,Noah+and+the+Whale,Client,Little+Boots,Camouflage,Mesh,Iris,Ladyhawke,Hard-Fi,N-Dubz,You+Me+at+Six,+noredirect/Britannia+High,Maria+Mena,James+Morrison,Nabiha,The+Cardigans,KT+Tunstall,OneRepublic,The+Night+Game,+noredirect/glee,Simple+Plan,Pink,Katie+Melua,Keri+Hilson,Ashanti,Jessica+Simpson,Jazmine+Sullivan,Vanessa+Paradis,Mary+J.+Blige,Guy,Frank+Ocean,Aaliyah,Brandy,JAY-Z,SWV,Danity+Kane,Commissioned,Kirk+Franklin,Maverick+City+Music,Babyshambles,+noredirect/1990%27s,Be+Your+Own+Pet,Help+She+Can%27t+Swim,The+Long+Blondes,Tokyo+Police+Club,The+Dykeenies,Kubichek!,Josh+Weller,You+Say+Party!+We+Say+Die!,The+Rumble+Strips,Boys+Noize,The+Bloody+Beetroots,Vitalic,Disclosure,Justice,Kings+of+Convenience,MSTRKRFT,Tiga,Neon+Indian,Zombie+Nation,Superhumanoids,Aeroplane,Space+Pirates,Audio+Bullys,Relfy+Beats,Groove+Armada,Chromeo,Moloko,The+Prodigy,MGMT,Rex+the+Dog,Proxy,The+Asteroids+Galaxy+Tour,Angra,Ayreon,Avantasia,Andre+Matos,Blind+Guardian,Sabaton,Elton+John,Turisas,Ghost,Van+Canto,Sonata+Arctica,Shaman,Matanza,Edguy,Bittencourt+Project,Viper,Laffey,Ensiferum,Plies,Suga+Free,Yukmouth,Everlast,DJ+Paul,8Ball+&+MJG,Birdman,M.O.P.,Sean+Price,UGK,AZ,Clipse,DJ+Quik,Juicy+J,8Ball,Young+Jeezy,Busta+Rhymes,Mobb+Deep,user_id
1.0,0.9949378330373002,0.7114564831261101,0.6670219064535229,0.6270870337477797,0.5815275310834814,0.5680284191829484,0.5168442865600947,0.44484902309058616,0.4274126702190645,0.4015393724097099,0.3992895204262877,0.3391059798697454,0.33348134991119,0.2856719952634695,0.2682356423919479,0.24854943753700415,0.2479869745411486,0.246299585553582,0.22942569567791593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446
,0.4541558065450333,,,,,,,,,,,,,,,,,,,1.0,0.7416594265855778,0.7306545033304374,0.6181291630466262,0.4797422531132348,0.45828265276571095,0.3961048363741674,0.38675065160729794,0.3595134665508254,0.3185201274254271,0.3124674196350999,0.29761077324066026,0.2593686649290472,0.25359108022009846,0.2453373877787431,0.23708369533738777,0.23598320301187375,0.22883000289603245,0.22855487981465394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447
,,,,,,,,,,0.20076756756756758,,,0.21781621621621622,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.40514594594594594,0.34886486486486484,0.24636756756756756,0.2367135135135135,0.21535135135135136,0.1991243243243243,0.19357837837837838,0.18926486486486488,0.17817297297297296,0.17735135135135133,0.16050810810810812,0.15886486486486484,0.15290810810810812,0.13524324324324324,0.1336,0.12620540540540542,0.12415135135135134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448
