Anton+Bruckner,Jean+Sibelius,Giacomo+Cataldo,Carl+Maria+von+Weber,Max+Bruch,C%C3%A9sar+Franck,Gabriel+Faur%C3%A9,Hector+Berlioz,Luigi+Boccherini,Modest+Petrovich+Mussorgsky,Gustav+Mahler,Ottorino+Respighi,Richard+Strauss,Antonio+Salieri,Bed%C5%99ich+Smetana,Franz+Schubert,Leo%C5%A1+Jan%C3%A1%C4%8Dek,Sir+Edward+Elgar,Johannes+Brahms,Felix+Mendelssohn,Shinedown,AC%2FDC,Raimundos,Halestorm,Disturbed,Engenheiros+Do+Hawaii,Airbourne,Rev+Theory,Papa+Roach,The+White+Buffalo,Dope,Five+Finger+Death+Punch,Mamonas+Assassinas,Slipknot,Lastdayhere,Deepfield,Metallica,System+of+a+Down,Drowning+Pool,Chris+Cornell,Muse,Pitty,The+Donnas,Garbage,Lipstick,Uh+Huh+Her,Oasis,Foo+Fighters,Red+Hot+Chili+Peppers,Alanis+Morissette,Dominatrix,Two+Door+Cinema+Club,Dead+Fish,Crucified+Barbara,Spice+Girls,Queens+of+the+Stone+Age,Sahara+Hotnights,Girlschool,Mecanika!,2Pac,Kings+of+Leon,Charlie+Brown+Jr.,Bones,Wu-Tang+Clan,Atmosphere,blink-182,Dead+by+Sunrise,Sabotage,Citizen+Cope,Dustin+Kensrue,Eminem,Jedi+Mind+Tricks,Bone+Thugs-N-Harmony,Coldplay,Grupo+Revela%C3%A7%C3%A3o,Hollywood+Undead,Ice+Cube,Kendrick+Lamar,Tenacious+D,The+Beatles,Dashboard+Confessional,Nirvana,Hoobastank,Arctic+Monkeys,Plain+White+T%27s,The+Strokes,The+Kooks,Mumford+&+Sons,Weezer,Led+Zeppelin,Trivium,Avenged+Sevenfold,Iron+Maiden,Bullet+for+My+Valentine,Arch+Enemy,Volbeat,Black+Stone+Cherry,Rise+Against,Periphery,As+I+Lay+Dying,Bon+Jovi,Mutiny+Within,Atreyu,Killswitch+Engage,Insomnium,Scar+Symmetry,HIM,Evanescence,Type+O+Negative,Lady+Gaga,Diary+of+Dreams,Placebo,Nightwish,The+Sisters+of+Mercy,London+After+Midnight,Moonspell,Kerli,Cradle+of+Filth,The+Cure,Paradise+Lost,Behemoth,Tarja,My+Dying+Bride,Draconian,Clan+of+Xymox,The+Pretty+Reckless,Alice+in+Chains,Carcass,Tool,Otep,Helmet,Godsmack,Black+Sabbath,Alter+Bridge,Katatonia,Kyuss,Chevelle,Tom+Waits,Regina+Spektor,Big+Bill+Broonzy,Frank+Zappa,Tim+Maia,C%C3%A9u,Django+Reinhardt,Harlem+Hamfats,Homer+&+Jethro,George+Winston,Cachao,Tom+Z%C3%A9,Deep+Purple,Pixies,Yehudi+Menuhin,Chucho+Vald%C3%A9s,Rita+Lee,Richard+Cheese,Beto+Villares,Gus+Viseur,Anathema,Dance+of+Days,Black+Label+Society,Jack+Johnson,Mot%C3%B6rhead,Children+of+Bodom,Lamb+of+God,All+That+Remains,Anti-Flag,Colbie+Caillat,Amon+Amarth,Breaking+Benjamin,Nickelback,Flyleaf,3+Doors+Down,Three+Days+Grace,Daughtry,Theory+of+a+Deadman,SafetySuit,Staind,The+Killers,Lifehouse,Creed,The+Mayfield+Four,Lacuna+Coil,Paramore,Sick+Puppies,Hinder,12+Stones,Ghostnotes,Jos%C3%A9+Gonz%C3%A1lez,Guns+N%27+Roses,Nick+Drake,Aerosmith,City+and+Colour,Dan-EE,John+Mayer,Lanny+Cordola,Josep+Marc+Laporta,Out+of+Ether,Lucie+Niemel%C3%A4,Matt+Costa,Loren+DiGiorgi,Alexi+Murdoch,Andy+McKee,Pierce+the+Veil,Asking+Alexandria,Falling+in+Reverse,Fresno,Sleeping+With+Sirens,Esteban,The+Maine,Architects,Black+Veil+Brides,A+Day+to+Remember,Eyes+Set+to+Kill,VersaEmerge,All+Time+Low,Alkaline+Trio,Mayday+Parade,Seether,Skillet,Default,Puddle+of+Mudd,The+Offspring,La+Dispute,Emery,The+Devil+Wears+Prada,The+Story+So+Far,The+1975,You+Me+at+Six,Norma+Jean,Polar+Bear+Club,Of+Mice+&+Men,Third+Eye+Blind,Emmure,Brand+New,Being+as+an+Ocean,Alesana,Transit,iwrestledabearonce,Joss+Stone,Birdy,Jimi+Hendrix,Sara+Bareilles,London+Grammar,Projota,B.B.+King,Lianne+La+Havas,Amy+Winehouse,Clarice+Falc%C3%A3o,Stone+Sour,Sum+41,Silverstein,Gym+Class+Heroes,Lil%27+Wayne,Story+of+the+Year,Four+Year+Strong,The+Red+Jumpsuit+Apparatus,"Oh,+Sleeper",Limp+Bizkit,"Woe,+Is+Me",Escape+The+Fate,Bring+Me+the+Horizon,My+Chemical+Romance,Good+Charlotte,Green+Day,We+Came+as+Romans,Linkin+Park,Sex+Pistols,The+Kinks,Ramones,The+Clash,Kasabian,Vasco+Rossi,Jet,Adam+Green,Be+Your+Own+Pet,Beirut,Daniele+Silvestri,Deftones,Incubus,Nine+Inch+Nails,Mastodon,Sylosis,Coheed+and+Cambria,Parkway+Drive,%E2%80%A0%E2%80%A0%E2%80%A0,letlive.,A+Perfect+Circle,AFI,Pendulum,Ancient+Whales,63+Crayons,A+Place+to+Bury+Strangers,Exploding+Pages,Jay+Reatard,Nuclear+Spring,The+Monks,Long+Legged+Woman,TV+on+the+Radio,Wolfhunter,PO+PO,The+Black+Angels,Black+Rebel+Motorcycle+Club,Blue+Cheer,Circulatory+System,Firework+Child,Pegasuses-XL,Reatards,Andrew+Williams,Bad+Religion,Against+Me!,Morrissey,NOFX,Jimmy+Eat+World,The+Smiths,Frank+Turner,David+Bowie,Johnny+Cash,Robbie+Williams,The+Magnetic+Fields,The+Menzingers,Guided+by+Voices,Willie+Nelson,The+Get+Up+Kids,The+Gaslight+Anthem,Boards+of+Canada,Car+Seat+Headrest,Milieu,Christ.,Shlohmo,Grouper,Knxwledge,Mr+Cooper,Faux+Fur,Atlas+Sound,Devonwho,Moby,J+Dilla,DJ+PoolBoi,Guz+Zanotto,bluntone,Kettel,Shigeto,Freescha,Nosaj+Thing,Rammstein,Gloria,T%C3%B3paz,Matanza,Forfun,exist%E2%80%A0trace,t.A.T.u.,Katy+Perry,The+Birthday+Massacre,In+This+Moment,Fireflight,The+Veronicas,Lexia,We+Are+the+Fallen,Natalia+Kills,Kittie,Aloha+from+Hell,The+Analogs,Luxtorpeda,Miuosh,ADHD+Syndrom,Farben+Lehre,Kabanos,The+Bill,Buka,%C5%81ona+i+Webber,Bisz,Tonciu,Zaburzenia,Zeus,Kult,Cela+Nr+3,Taco+Hemingway,Skunx,KSU,Bitamina,Mallory+Knox,happysad,Selena+Gomez,Coma,Fall+Out+Boy,SKAkanka,PVRIS,Meg+Myers,Panic!+at+the+Disco,Years+&+Years,Florence+%252B+the+Machine,Tori+Amos,Taylor+Swift,Carly+Rae+Jepsen,Lana+Del+Rey,Kylie+Minogue,Lorde,Madonna,Tove+Lo,Bj%C3%B6rk,Harry+Styles,Jessie+Ware,St.+Vincent,Miley+Cyrus,Kate+Bush,Sia,Marina,Christina+Aguilera,Ellie+Goulding,Dua+Lipa,Hey,Halsey,Gjon%27s+Tears,Margaret,Rihanna,zalagasper,Brodka,Marina+&+the+Diamonds,BANKS,Bel%C3%A9n+Aguilera,Beyonc%C3%A9,Bovska,Sorry+Boys,Sanah,Mery+Spolsky,Natalia+Przybysz,Ofelia,Kasia+Lins,Mela+Koteluk,Lykke+Li,Maria+Peszek,Sarsa,Ralph+Kaminski,Piotr+Zio%C5%82a,Troye+Sivan,Lass,Reni+Jusis,Ed+Sheeran,The+Neighbourhood,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,Mariah+Carey,Justin+Bieber,The+xx,Pink+Floyd,Ariana+Grande,Queen,M%C3%A5neskin,The+Dumplings,Kamp!,30+Seconds+to+Mars,Michael+Jackson,Dawid+Podsiad%C5%82o,OneRepublic,Bastille,twenty+one+pilots,Jamie+T,Jann,Glass+Animals,Rysy,Baasch,Skrillex,Borgore,SCARLXRD,Ghostemane,Whitechapel,Cookie+Monsta,The+Force,Hurley,Leszczu,Woulg,Lenka,Krzysztof+Zalewski,Syny,Perturbator,M83,Poets+of+the+Fall,10+Years,Therion,Visions+of+Atlantis,Tchami,Bush,Parov+Stelar,Chet+Baker,The+Weeknd,Frank+Ocean,Artur+Rojek,Sam+Smith,XXANAXX,Grzegorz+Hyzy,Holak,Chet+Faker,TACONAFIDE,U2,PRO8L3M,Maroon+5,Myslovitz,Pid%C5%BCama+Porno,Ma%C5%82pa,O.S.T.R.,Ten+Typ+Mes,Edyta+Bartosiewicz,Rasmentalism,Dwa+S%C5%82awy,Kortez,Muzyka+Ko%C5%84ca+Lata,Koniec+%C5%9Awiata,D%C5%BCem,Lady+Pank,Strachy+Na+Lachy,+noredirect/Dawid+Podsiadlo,The+Black+Keys,George+Ezra,Janis+Joplin,The+Rolling+Stones,Yann+Tiersen,James+Bay,Hozier,Imagine+Dragons,Stereophonics,Mark+Ronson,The+Rasmus,One+Direction,"+noredirect/Robert+Downey,+Jr.",M%C3%A5ns+Zelmerl%C3%B6w,+noredirect/5nizza,Taron+Egerton,%C5%81ukasz+Zagrobelny,Shawn+Mendes,Ghost,Judas+Priest,Hunter,B.E.T.H,In+Flames,Budka+Suflera,Czes%C5%82aw+%C5%9Apiewa,The+Doors,DIIV,Jaws,alt-J,Tame+Impala,Blaenavon,Peace,Love+Inks,Beach+Fossils,Bass+Drum+of+Death,Mac+DeMarco,Salvia+Palth,Swim+Deep,Wavves,Wild+Nothing,Bonobo,Mikromusic,Fisz+Emade+Tworzywo,Disclosure,Gooral,Enter+Shikari,Daria+Zawia%C5%82ow,Radiohead,Chelsea+Wolfe,schafter,Sky+Ferreira,Sonic+Youth,Nothing+But+Thieves,Mitski,Sevdaliza,Hatari,Das+Moon,GrubSon,Kacezet+&+Dreadsquad,IRA,TaLLib,Raggafaya,Ras+Luta,Bas+Tajpan,Junior+Stress,3oda+Kru,Jelonek,Alicetea,Sean+Paul,Vavamuffin,Pezet,Enej,BTS,Agust+D,j-hope,%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8,RM,EXO,Jimin,Stray+Kids,Bloo,ITZY,GOT7,IU,Ikon,V,SEVENTEEN,Jung+Kook,Jin,MONSTA+X,Within+Temptation,Afromental,Carrie+Underwood,Hurts,Little+Mix,Delain,Epica,ATEEZ,Melanie+Martinez,Kasia+Kowalska,Stream+of+Passion,Sunrise+Avenue,Patrycja+Markowska,Kelly+Clarkson,IAMX,Crystal+Fighters,Crystal+Castles,Vulfpeck,Mac+Miller,Tom+Misch,Moderat,Raveena,Erykah+Badu,Anderson+.Paak,Breakbot,Julia+Pietrucha,Natalia+Lafourcade,Monophonics,Frank+Sinatra,FKJ,Demi+Lovato,Quebonafide,donGURALesko,Paluch,Mata,Post+Malone,Kali,Kartky,Michael+Bubl%C3%A9,Olly+Murs,Bryan+Adams,The+Script,Billy+Talent,Simple+Plan,Slash,Foster+the+People,Adele,Bruno+Mars,Foals,Nosowska,Massive+Attack,Portishead,Efterklang,Julia+Marcell,Grizzly+Bear,Universe,Orchestral+Manoeuvres+in+the+Dark,Modern+Talking,Elton+John,Varius+Manx,Bajm,Bee+Gees,Bad+Boys+Blue,Zbigniew+Wodecki,Eros+Ramazzotti,Blue+System,domerackiBAND,Papa+Dance,Fancy,Ennio+Morricone,Anna+Jantar,Megadeth,Sienna+Skies,Korn,Mt+Eden,Blue+Stahli,The+Prodigy,Scum+of+the+Earth,Goo+Goo+Dolls,Amy+Macdonald,Sonic+Syndicate,INXS,The+Naked+and+Famous,Thousand+Foot+Krutch,Avril+Lavigne,White+Lies,Biffy+Clyro,Drake+Bell,Vice+Squad,Myrkur,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,Combat+84,Hole,Nicole+Dollanganger,The+Runaways,Mon+Laferte,Emilie+Autumn,As+Diabatz,Selena,Eiza,New+Years+Day,Hel,Stefanie+Heinzmann,Giorgia,Lena,Ke$ha,Britney+Spears,Nina+Zilli,Breathe+Carolina,Yellowcard,Lindsey+Stirling,f(x),Anberlin,CHVRCHES,Fedez,Laura+Pausini,Tiziano+Ferro,Shakira,Mod%C3%A0,Mika,Arisa,Delta+Spirit,Annalisa,Paulina+Rubio,Alessandra+Amoroso,Ludovico+Einaudi,Negramaro,Jovanotti,Marco+Mengoni,Machine+Gun+Kelly,HAIM,Ashlee+Simpson,Aly+&+AJ,Charli+XCX,Tinashe,Sabrina+Carpenter,Nicki+Minaj,Summer+Walker,Lily+Allen,Nicole+Scherzinger,Wanessa,Selena+Gomez+&+the+Scene,Reece+Mastin,Nelly+Furtado,RBD,Cher+Lloyd,Maite+Perroni,Adam+Lambert,Marjorie+Estiano,Ashley+Tisdale,Melanie+C,McFly,Jake+Bugg,%5Bunknown%5D,Naruto,Noisettes,Carla+Bruni,Iggy+Azalea,Take+That,Gary+Barlow,Scissor+Sisters,Mark+Owen,Turbo+Angels,AWOLNATION,Maraaya,Loretta+Lynn,George+Strait,Reba+McEntire,Jean+Shepard,Kenny+Chesney,Miranda+Lambert,Connie+Smith,Dolly+Parton,The+Band+Perry,Brad+Paisley,Kitty+Wells,Kacey+Musgraves,Merle+Haggard,Buck+Owens,Sophie+Ellis-Bextor,Myl%C3%A8ne+Farmer,Tesla+Boy,Christine+and+the+Queens,Moreno,Ann+Sophie,Emma,Dear+Jack,Conchita+Wurst,Christophe+Willem,Malika+Ayane,King+Princess,Doja+Cat,5+Seconds+of+Summer,Glee+Cast,Jonas+Brothers,The+Griswolds,R5,M%C3%B6tley+Cr%C3%BCe,Meghan+Trainor,Jessie+J,MUNA,Sigrid,Broods,Rita+Ora,Foxes,Conor+Maynard,Barbra+Streisand,C%C3%A9line+Dion,M.I.A.,Chay+Suede,Tiago+Iorc,Karmin,4minute,2NE1,Grimes,Katie+Melua,Boys+Like+Girls,Cimorelli,Jason+Mraz,Hot+Chelle+Rae,Jennifer+Lopez,Anitta,La+Oreja+de+Van+Gogh,Justin+Timberlake,Ciara,Chris+Brown,Drake,BLACKPINK,Miranda+Cosgrove,Zendaya,Fifth+Harmony,Nicola+Roberts,Girls+Aloud,Marilyn+Manson,Nadine+Coyle,Miami+Horror,Boy+George,Angels+&+Airwaves,Diana+Vickers,Lights,Morcheeba,ABBA,The+Weepies,Robyn,The+Sounds,She+&+Him,Tegan+and+Sara,Dragonette,Ladyhawke,Vanessa+Carlton,Poppy,Pale+Waves,Mandy+Capristo,Monrose,Shirin+David,Frida+Gold,Elif,will.i.am,Juju,The+Saturdays,Jannika+B,Alexandra+Stan,Cheryl,Hilary+Duff,RuPaul,Calvin+Harris,Hannah+Montana,Nick+Jonas,Bea+Miller,The+Rosso+Sisters,Bridgit+Mendler,Big+Time+Rush,Violetta,Kat+Graham,Emblem3,Cheryl+Cole,Keke+Palmer,Martina+Stoessel,Front+Line+Assembly,Skinny+Puppy,Hocico,Grendel,KMFDM,Combichrist,Quid,Numb,Quid+91,Ministry,Lidnel,Die+Krupps,Psyclon+Nine,:Wumpscut:,ESC,Velvet+Acid+Christ,SKOLD+vs.+KMFDM,Pain,Decree,The+Velvet+Underground,John+Coltrane,Cocteau+Twins,Roxy+Music,R.E.M.,A.R.+Kane,Lou+Reed,Swing+Out+Sister,Everything+But+the+Girl,The+Smashing+Pumpkins,The+The,Talking+Heads,Santana,Belle+and+Sebastian,Joy+Division,my+bloody+valentine,Xutos+&+Pontap%C3%A9s,The+Pretenders,Asia,The+Police,The+Cult,Atomic+Rooster,Green+Day+-+www.netosdesalim.blogspot.com,Status+Quo,Ivete+Sangalo,Peter+Gabriel,Phil+Ochs,The+Libertines,Sparks,Kaizers+Orchestra,Schwefelgelb,David+Byrne,Sol+Invictus,Cul+de+Sac,Einst%C3%BCrzende+Neubauten,Songs:+Ohia,Allerseelen,Klaxons,Rome,Swans,Depeche+Mode,Deep+Forest,Ulterior,Mizar,Wolfsheim,She+Wants+Revenge,Lycia,Erasure,Planningtorock,Puscifer,The+Merry+Thoughts,Blouse,She+Past+Away,Velvet+Condom,Book+of+Love,Deine+Lakaien,Ordo+Rosarius+Equilibrio,The+Beauty+of+Gemina,Donna+Summer,Secret+Garden,Nelson+Riddle,Morten+Harket,Deniece+Williams,a-ha,Olivia+Newton-John,Stevie+Nicks,Whitney+Houston,Alice+Cooper,Paul+Mauriat,David+Foster,The+Stylistics,Henry+Mancini,Duran+Duran,Natalie+Walker,DeBarge,Sigur+R%C3%B3s,Arcade+Fire,Gorillaz,Thom+Yorke,Jeremy+Soule,Nick+Cave+&+the+Bad+Seeds,%D0%A1%D0%BF%D0%BB%D0%B8%D0%BD,Bonaparte,%D0%A1%D1%80%D1%83%D0%B1,Molly+Nilsson,Blur,Apparat,Akira+Yamaoka,Brandy+Kills,Letagere,Fleetwood+Mac,Recoil,Anthony+Rother,Interpol,Eric+Clapton,Midge+Ure,Snow+Patrol,De%2FVision,Adam+Ant,Editors,Keane,Starsailor,Dead+or+Alive,Culture+Club,Tracy+Ackerman,Soulsavers,David+Guetta,Loose+Tapestries,Patrick+Wolf,Miles+Kane,dEUS,Elbow,Fishbach,Bon+Iver,Metric,Daft+Punk,Balmorhea,Beck,Franz+Ferdinand,The+National,The+New+Pornographers,Kings+of+Convenience,Metronomy,Broken+Social+Scene,The+Corrs,Aimee+Mann,Liz+Phair,Rush,Pete+Yorn,Sheryl+Crow,Jethro+Tull,Jefferson+Airplane,Anna+Nalick,The+Allman+Brothers+Band,The+Wallflowers,Stone+Temple+Pilots,Heart,The+Vaccines,Sleigh+Bells,Azealia+Banks,Vampire+Weekend,of+Montreal,MGMT,Major+Lazer,The+Lonely+Island,Spiritual+Front,Archive,Mindless+Self+Indulgence,Current+93,Laura+Marling,%C3%93lafur+Arnalds,Peter+Broderick,Library+Tapes,MS+MR,Explosions+in+the+Sky,God+Is+an+Astronaut,Toundra,Goldmund,If+These+Trees+Could+Talk,Benjamin+Francis+Leftwich,Crown+the+Empire,Freelance+Whales,16+Horsepower,Woven+Hand,Mogwai,Kiss+the+Anus+of+a+Black+Cat,A+Hawk+and+a+Hacksaw,I+LIKE+TRAINS,Crippled+Black+Phoenix,Fleet+Foxes,Dead+Can+Dance,Trent+Reznor+and+Atticus+Ross,RQTN,Motorama,Of+Monsters+and+Men,MALICE+MIZER,Pearl+Jam,Jane+Air,Vanessa-Mae,%D0%A1%D0%BB%D1%91%D0%B7%D1%8B,Slayer,The+Kills,Kaiser+Chiefs,Passion+Pit,Oh+Wonder,God+Help+the+Girl,Novo+Amor,The+Chainsmokers,Lany,Aphex+Twin,Death+Grips,JPEGMAFIA,Amesoeurs,Ana+Roxanne,Sweet+Trip,Broadcast,Earl+Sweatshirt,Bladee,Gia+Margaret,Tim+Hecker,Beno%C3%AEt+Pioulard,Autechre,Can,Danny+Brown,user_id
1.0,0.917391304347826,0.7934782608695653,0.6695652173913044,0.5869565217391304,0.5456521739130434,0.5456521739130434,0.5456521739130434,0.5043478260869565,0.5043478260869565,0.4630434782608695,0.4630434782608695,0.4630434782608695,0.4217391304347826,0.4217391304347826,0.4217391304347826,0.4217391304347826,0.4217391304347826,0.3391304347826087,0.29782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7967
,,,,,,,,,,,,,,,,,,,,1.0,0.6797580645161291,0.394758064516129,0.38403225806451613,0.20935483870967742,0.18790322580645163,0.1404032258064516,0.13733870967741935,0.1235483870967742,0.12048387096774194,0.11282258064516129,0.10975806451612902,0.10209677419354839,0.09596774193548388,0.08830645161290322,0.0867741935483871,0.08524193548387096,0.08370967741935484,0.08064516129032258,0.07911290322580646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7969
,,,,,,,,,,,,,,,,,,,,,,,0.14312317471224875,,,,,,,,,,,,,,,,,1.0,0.6476138120597836,0.5934959628929738,0.37072496134684757,0.320817728912558,0.2614121285002577,0.2433293248582718,0.23399415907919602,0.2307627555402852,0.21251674969936435,0.18336883696959283,0.1717814808452156,0.13731317643016663,0.133788008933173,0.1296100326404398,0.12200481017007386,0.12082975433774265,0.12053599037965985,0.11847964267308023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7971
