blessthefall,Paramore,Tonight+Alive,Against+the+Current,PVRIS,CHVRCHES,Fresno,Taylor+Swift,Asking+Alexandria,Alesana,A+Day+to+Remember,Escape+The+Fate,Green+Day,We+Are+the+In+Crowd,Crystal+Castles,VersaEmerge,Bring+Me+the+Horizon,Avril+Lavigne,I+See+Stars,Eyes+Set+to+Kill,Bombay+Bicycle+Club,Hayley+Williams,Beyonc%C3%A9,Lorde,Ariana+Grande,Tove+Lo,Mitski,DUDA+BEAT,Lana+Del+Rey,Miley+Cyrus,King+Princess,The+Pretty+Reckless,Florence+%252B+the+Machine,SZA,Imagine+Dragons,Charli+XCX,Chloe+x+Halle,Pitty,Arctic+Monkeys,The+Killers,Jake+Bugg,The+Strokes,Cage+the+Elephant,The+Smiths,Phoenix,Joy+Division,The+Vaccines,Drowners,The+Last+Shadow+Puppets,Alex+Turner,Kodaline,Vampire+Weekend,Blur,David+Bowie,Bastille,Kings+of+Leon,MGMT,The+Beatles,BLACKPINK,ROSAL%C3%8DA,Red+Velvet,BTS,EXO,One+Direction,Simon+&+Garfunkel,Coldplay,Clairo,Bob+Dylan,Olivia+Rodrigo,Kali+Uchis,Marina+&+the+Diamonds,Grimes,5+Seconds+of+Summer,The+1975,Slipknot,Of+Mice+&+Men,Muse,My+Chemical+Romance,Queens+of+the+Stone+Age,All+Time+Low,The+Rolling+Stones,The+Neighbourhood,Marilyn+Manson,Interpol,The+Kooks,Die+Antwoord,%5Bunknown%5D,Ashnikko,YUNGBLUD,Panic!+at+the+Disco,%C3%84ngie,Pierce+the+Veil,Kerli,K%2FDA,Block+B,4minute,Gorillaz,Sleeping+With+Sirens,Los+Hermanos,Emicida,Anavit%C3%B3ria,Djonga,Tegan+and+Sara,HAIM,A+Banda+Mais+Bonita+da+Cidade,Tokio+Hotel,Avenged+Sevenfold,Evanescence,Foster+the+People,System+of+a+Down,Simple+Plan,Scalene,Black+Veil+Brides,We+Are+The+Ocean,Kid+Cudi,Attack+Attack!,Linkin+Park,Oasis,Nirvana,Radiohead,Nightwish,Red+Hot+Chili+Peppers,Guns+N%27+Roses,Of+Monsters+and+Men,Foo+Fighters,Billie+Eilish,TWICE,aespa,(G)I-DLE,Billie+Piper,ITZY,NewJeans,Doja+Cat,LE+SSERAFIM,Clarice+Falc%C3%A3o,She+&+Him,Cher+Lloyd,Porcelain+Black,The+Doors,Yeah+Yeah+Yeahs,The+Runaways,5+A+Seco,Katy+Perry,Graveyard,Ana+Carolina,Eddie+Vedder,C%C5%93ur+de+Pirate,BANKS,Lady+Gaga,Rihanna,Pabllo+Vittar,Selvagens+%C3%80+Procura+de+Lei,C%C3%ADcero,Amy+Winehouse,Johnny+Hooker,%3CArtista+Desconhecido%3E,Cazuza,Mallu+Magalh%E9%89%ABs,Clarice+Falc%E9%89%B6,Soulstripper,Banda+do+Mar,Bar%C3%A3o+Vermelho,Engenheiros+Do+Hawaii,Mallu+Magalh%C3%A3es,Ti%C4%99+-+www.musicasparabaixar.org,Ti%C4%99,Two+Door+Cinema+Club,Kaiser+Chiefs,Death,Misfits,Slayer,T%C3%BDr,The+Pigeon+Detectives,Lamb+of+God,Metallica,Ramones,Boy,Matanza,Blood+Red+Shoes,Morbid+Saint,You+Me+at+Six,The+Maine,A+Rocket+to+the+Moon,Selena+Gomez,twenty+one+pilots,Little+Mix,This+Wild+Life,Ed+Sheeran,Harry+Styles,Aurora,Cansei+de+Ser+Sexy,Ice+Cube,2Pac,Eazy-E,Korn,Limp+Bizkit,Fort+Minor,Eminem,Nine+Inch+Nails,Snoop+Dogg,Sepultura,Rammstein,Disturbed,Cannibal+Corpse,Deftones,Built+to+Spill,Magyar+Posse,Genesis,Sonic+Youth,Yndi+Halda,Land+of+Talk,Pixies,Hollywood+Undead,Major+Lazer,3OH!3,30+Seconds+to+Mars,M%C3%98,Porcelain+and+The+Tramps,Jeffree+Star,The+Lonely+Island,Placebo,Hadouken!,The+Weeknd,Disclosure,Calvin+Harris,Dance+Gavin+Dance,HRVRD,Circa+Survive,Anthony+Green,Envy+on+the+Coast,Closure+in+Moscow,Emarosa,Hail+The+Sun,City+and+Colour,The+Mars+Volta,Luchs,Bela+Nemeth,Chiodos,Strawberry+Girls,Jonny+Craig,More+Than+Life,Landscapes,Chase+Atlantic,Neck+Deep,Counterparts,Capsize,Crooks,Knuckle+Puck,"nothing,nowhere.",Sullii,The+Story+So+Far,Basement,Being+as+an+Ocean,Heart+in+Hand,Architects,Climates,Holding+Absence,Real+Friends,Trophy+Eyes,Anberlin,Lil+Peep,Papa+Roach,Shinedown,Machine+Gun+Kelly,Bliss+n+Eso,Beartooth,Lauren+Aquilina,blink-182,Deaf+Havana,Enter+Shikari,Bethel+Live,Kim+Walker,Jesus+Culture,Jeremy+Riddle,Misty+Edwards,Chris+Quilala,Desperation+Band,Hillsong,Jason+Upton,United+Pursuit+Band,Vineyard+Worship,All+Sons+&+Daughters,Brian+&+Jenn+Johnson,Christ+for+the+Nations+Institute,David+Crowder+Band,Gateway+Worship,Hillsong+United,Kathryn+Scott,Passion,Planetshakers,Balance+and+Composure,Citizen,Drake,Volumes,Purity+Ring,Title+Fight,King+Krule,Seahaven,Hellogoodbye,Touch%C3%A9+Amor%C3%A9,Billy+Talent,Flyleaf,Rise+Against,Sum+41,Palisades,Seether,Breaking+Benjamin,The+Illumination,Hearts+&+Hands,Dead+by+April,Like+Moths+to+Flames,Story+of+the+Year,Bullet+for+My+Valentine,The+Color+Morale,Dangerkids,Dermot+Kennedy,Matthew+Perryman+Jones,Autoerotique,Pearl+Jam,Mat+Kearney,Sleeping+at+Last,Allred,Boyce+Avenue,deadmau5,G-Eazy,X+Ambassadors,Rage+Against+the+Machine,Tyrone+Wells,Creedence+Clearwater+Revival,Paul+Cardall,Imaginary+Future,Deas+Vail,He+Is+We,Owl+City,Jack%27s+Mannequin,Poema,Late+Night+Habit,Holiday+Parade,Before+Their+Eyes,Adept,Kenai,Plain+White+T%27s,Call+the+Cops,My+Last+Fall,King+Charles,Stupeflip,Youth+Lagoon,Blackbird+Blackbird,Smokey+Robotic,Metronomy,The+Ready+Set,alt-J,Looptroop,Atlas+Genius,New+Boyz,N-Dubz,Teen+Hearts,Shwayze,Bei+Maejor,Beach+House,Skrillex,Wiz+Khalifa,Sublime,Nickelback,Breathe+Carolina,Unwritten+Law,Mac+Miller,Forever+the+Sickest+Kids,Cypress+Hill,Bon+Iver,T.+Mills,Tech+N9ne,Lupe+Fiasco,FM+Static,Dub+Fx,Avantasia,Ozzy+Osbourne,Within+Temptation,Edguy,Iron+Maiden,Angra,Dio,Gamma+Ray,Epica,Kiss,Scorpions,Tarja,Stratovarius,After+Forever,Lacuna+Coil,Impellitteri,Andr%C3%A9+Hazes,Johnny+Cash,Stryper,The+Devil+Wears+Prada,Amon+Amarth,B%C3%B6kkers,Alice+Cooper,AC%2FDC,Petra,Volbeat,ABBA,Normaal,As+I+Lay+Dying,Haste+The+Day,Megadeth,The+Gaslight+Anthem,Jack+Johnson,Jimmy+Eat+World,Polar+Bear+Club,The+Dangerous+Summer,Set+Your+Goals,Silverchair,John+Mayer,Brand+New,Pete+Murray,The+Wonder+Years,HIM,Get+Scared,Snow+White%27s+Poison+Bite,Abandon+All+Ships,Alkaline+Trio,Greeley+Estates,Set+It+Off,Mayday+Parade,Fall+Out+Boy,Falling+in+Reverse,Vampires+Everywhere!,The+Red+Jumpsuit+Apparatus,Copeland,Every+Time+I+Die,He+Is+Legend,Between+the+Buried+and+Me,Daphne+Loves+Derby,Periphery,August+Burns+Red,tricot,Anamanaguchi,The+Dillinger+Escape+Plan,A+Static+Lullaby,The+Seatbelts,Emery,MAE,Motion+City+Soundtrack,Sleep+for+Sleepers,T%C3%B3paz,Supercombo,Four+Year+Strong,Frank+Turner,Between+the+Trees,Search+The+City,Broadway,The+All-American+Rejects,Angels+&+Airwaves,Silverstein,Hit+the+Lights,Aesop+Rock,Parkway+Drive,After+the+Burial,Meshuggah,Helmet,DevilDriver,HAARPER,Soundgarden,Dumbfoundead,Soulfly,Throwdown,Logic,Run+the+Jewels,It+Dies+Today,Cartel,Underoath,Boys+Like+Girls,Matchbook+Romance,Blaqk+Audio,Metro+Station,Bob+Marley+&+The+Wailers,Ingrid+Michaelson,UB40,A+Fine+Frenzy,Scary+Kids+Scaring+Kids,Good+Charlotte,Senses+Fail,The+Word+Alive,Isles+&+Glaciers,Let%27s+Get+It,In+Fear+and+Faith,Confide,Attila,Thrice,Motionless+in+White,We+Came+as+Romans,We+Butter+the+Bread+with+Butter,Scarlett+O%27Hara,MyChildren+MyBride,Chelsea+Grin,Miss+May+I,Rotting+Out,Expire,Joyce+Manor,Such+Gold,Minority+Unit,Worthwhile,Backtrack,Ceremony,Tigers+Jaw,Defeater,Tubelord,Man+Overboard,Transit,Woe+Is+Me,As+Cities+Burn,The+Starting+Line,The+Audition,Cute+Is+What+We+Aim+For,Justin+Bieber,Saosin,High+Altitude+Samples,Post+Malone,Alter+Bridge,Biffy+Clyro,Charlie+Simpson,Fightstar,Pantera,Young+Guns,Gavin+James,Goo+Goo+Dolls,Amorphis,Four+Letter+Lie,Akon,Memphis+May+Fire,"Woe,+Is+Me",Lower+Definition,A+Skylit+Drive,My+Ticket+Home,Keane,Intohimo,CNCO,PRETTYMUCH,Our+Last+Night,Yellowcard,Maluma,JoJo,The+Used,New+Hope,Godsmack,Aiden,The+Offspring,Taproot,Jane+Air,Christian+Kane,I+Am+Ghost,Three+Days+Grace,William+Control,Larry+June,1100+Himself,BLP+KOSHER,AllBlack,Bla$ta,Crucial+Dudes,Mitchell,Lil+Pete,FredoBagz,Fireworks,Killing+The+Dream,Turnover,Daytrader,Handguns,The+Adams,Reality+Club,Sheila+on+7,Pink+Floyd,Zzuf,Weezer,Mac+DeMarco,Rancid,Dewa+19,Tony+Molina,NOFX,The+Ataris,Mike+Shinoda,Dead+by+Sunrise,Grey+Daze,Jay-Z+and+Linkin+Park,Crazy+Town,Chester+Bennington,Xero,Busta+Rhymes,AFI,Julien-K,Stone+Sour,Starset,Backstreet+Boys,Nine+Lashes,Ankit+Tiwari,"Arijit+Singh+,+Amit+Trivedi+-+PagalWorld.com",Sciamachy,"Juicy+J,+Kevin+Gates,+Future+&+Sage+The+Gemini",Thousand+Foot+Krutch,Skillet,Amit+Trivedi+-+PagalWorld.com,Pritish,Mike+Peralta,Passenger,Mumford+&+Sons,James+Blunt,Howie+Day,Iron+&+Wine,Jason+Mraz,Ariel+Pink,Azealia+Banks,D%27Angelo,Damien+Rice,Daughtry,Chris+Brown,T.I.,Theory+of+a+Deadman,P!nk,Lady+Antebellum,Trey+Songz,Jason+Aldean,B.o.B,My+Darkest+Days,OneRepublic,Tik+Taak,Justin+Timberlake,BOZORG,Kendrick+Lamar,Maroon+5,Sirvan+Khosravi,Nick+Jonas,Inna,Halsey,Erfan,Iggy+Azalea,Amir+Tataloo,Shahin+Najafi,Chelsea+Wolfe,Gojira,Anathema,Empyrium,ZedBAzi,Agalloch,Machine+Head,Shining,Dark+Fortress,Antimatter,Katatonia,Ashram,V%C3%A0li,Opeth,Ali+Sorena,Bahram,Angus+&+Julia+Stone,Switchfoot,Bruno+Mars,Jaymes+Young,Mutemath,Arijit+Singh,AWOLNATION,Death+Cab+for+Cutie,Archive,Riverside,Hans+Zimmer,Ebi,Mohsen+Chavoshi,A+Perfect+Circle,Rishloo,Mogwai,DJ+Mesi+RK,Dariush,Ballgard,Lifehouse,Michael+Jackson,Alanis+Morissette,Joshua+Radin,The+Rasmus,The+Fray,+noredirect/Ko%D1%8Fn,John+Murphy,Mohsen+Yeganeh,Alireza+Talischi,Ho3ein,Meysam+Ebrahimi,Siavash+Ghomayshi,Morteza+Pashaei,Buckethead,Fadaei,Pouya+Bayati,Saman+Jalili,Amir+Azimi,Sepehr+Khalse,Mehdi+Ahmadvand,Ali+Lohrasbi,Mehdi+Yaghmaei,Fereydoun,Farzad+Farzin,Sasy+Mankan,Marlene+Kuntz,Obituary,Helloween,Kyuss,Linea+77,Carcass,Blind+Guardian,Steve+Jablonsky,Folkstone,Grateful+Dead,Eels,Damon+Albarn,Manic+Street+Preachers,Ocean+Colour+Scene,Blue+October,Die+Toten+Hosen,Depeche+Mode,Fleetwood+Mac,Hammock,Stereophonics,Dark+Funeral,Poco,Dead+Can+Dance,Endless+Melancholy,Lunatic+Soul,Horna,Darkthrone,Insomnium,Apocalyptica,Blackfield,Deathstars,Ludwig+van+Beethoven,Draconian,Cradle+of+Filth,Hunter+Hayes,David+Archuleta,Jesse+McCartney,Kelly+Clarkson,Carrie+Underwood,Demi+Lovato,Lauren+Alaina,Jordin+Sparks,Jump5,Christina+Aguilera,Blake+Lewis,Glee+Cast,Kelsea+Ballerini,+noredirect/High+School+Musical+Cast,Dalton+Rapattoni,Bloc+Party,Kanye+West,Kasabian,The+Courteeners,WDRcosmo,Gruenstreifen,Funkhaus+Europa,Deutschlandfunk+Nova,Henrik+Skanfors,Sie+h%C3%B6ren,Santana,The+Birthday+Massacre,Hielscher+oder+Haase,Beirut,Leona+Lewis,John+Barry,Shakira,Calexico,Audioslave,Black+Eyed+Peas,Armandinho,Hoobastank,Skank,Capital+Inicial,Sample+Rate,TRUSTcompany,Bryan+Adams,12+Stones,Franz+Ferdinand,The+Calling,Hybrid+Theory,Call+of+Duty+4+Modern+Warfare,Drum+and+Bass,Jesper+Kyd,Lymph+Project,Johan+Skugge+&+Jukka+Rintamaki,Chase+&+Status,Hecq,Valve+Studio+Orchestra,Little+Richard,Midnight+Riders,Bomfunk+MC%27s,The+Asteroids+Galaxy+Tour,Avicii,Garry+Schyman,D%C5%BCem,Adele,R.E.M.,Maanam,Bon+Jovi,IRA,Snow+Patrol,Enrique+Iglesias,Poets+of+the+Fall,INXS,The+Script,Adam+Green,Lights,Ellie+Goulding,Lily+Allen,Sky+Ferreira,Rascal+Flatts,Rockabye+Baby!,Britney+Spears,Aly+&+AJ,High+School+Musical,Steven+Universe,Selena+Gomez+&+the+Scene,Bo+Burnham,Kristen+Bell,David+Guetta,+noredirect/Beyonce,Cheryl+Cole,Madonna,+noredirect/Pussycat+Dolls,Sel,Mika,Pixie+Lott,Taio+Cruz,+noredirect/Mans+Zelmerlow,Basshunter,O.S.T.R.,Kent,Def+Leppard,The+xx,KT+Tunstall,Anti-Flag,%E3%83%A0%E3%83%83%E3%82%AF,Hey,The+Naked+and+Famous,Garbage,The+Kills,3+Doors+Down,The+Perishers,U2,Secondhand+Serenade,Riblja+Corba,Led+Zeppelin,Velvet+Revolver,Mastodon,Hole,Lynyrd+Skynyrd,Acceptance,Something+Corporate,Kelley+James,New+Found+Glory,Macklemore,Umbrellas,Five+Finger+Death+Punch,Ke$ha,Loreena+McKennitt,Enya,Michael+Bubl%C3%A9,Shiny+Toy+Guns,+noredirect/REPO!+The+Genetic+Opera+Soundtrack,Original+Broadway+Cast,Bella+Voce,+noredirect/CSS,the+GazettE,Vanessa+Hudgens,a-ha,Paola+Bracho,Paquitas,The+Veronicas,Audrey+Hepburn,Maria+Gad%C3%BA,KMFDM,The+Cure,Duran+Duran,Ministry,Cathedral,My+Dying+Bride,Midnight+Oil,Unter+Null,Electric+Wizard,Imperative+Reaction,Delerium,Solar+Fields,Paradise+Lost,Beseech,Tristania,The+Cult,OutKast,Future,Shad+Da+God,Ashanti,Big+Boi,Travi$+Scott,Young+Thug,Usher,Nicki+Minaj,"Tyler,+the+Creator",Kelis,Goodie+Mob,Donell+Jones,M.I.A.,Barbra+Streisand,Fergie,Mariah+Carey,Ya%C5%9Far,S%C4%B1la,Ne-Yo,Craig+David,Nev,Tarkan,Queen,Teoman,Travis,Nelly+Furtado,Alicia+Keys,Serdar+Orta%C3%A7,Feridun+D%C3%BCza%C4%9Fa%C3%A7,Daft+Punk,Mary+J.+Blige,Ruben+Studdard,Blue,Bow+Wow,Ledisi,Brandy,Lloyd+Banks,Conya+Doss,Monica,Raheem+DeVaughn,Joe,Jaheim,Ginuwine,Jagged+Edge,The+Black+Keys,Elvis+Presley,Belchior,JAY-Z,Whitney+Houston,Jessie+J,C%C3%A9line+Dion,%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8,Bruce+Springsteen,KinKi+Kids,%EC%A4%80%ED%98%B8,Jun.K,Tinashe,Kis-My-Ft2,%E5%B5%90,%EC%9D%B8%ED%94%BC%EB%8B%88%ED%8A%B8,News,SUPER+JUNIOR,%EB%8F%99%EB%B0%A9%EC%8B%A0%EA%B8%B0,%ED%8B%B0%EC%95%84%EB%9D%BC,Clannad,Anitta,Simone+&+Simaria,Mar%C3%ADlia+Mendon%C3%A7a,Jo%C3%A3o+Gomes,Timbaland,50+Cent,Fabolous,Flo+Rida,Ludacris,Ciara,Nelly,Stray+Kids,Zayn,G-DRAGON,Aaliyah,Cardi+B,Bebe+Rexha,Nicole+Scherzinger,Adam+Lambert,Neon+Hitch,Anthrax,Faith+No+More,Beastie+Boys,Wu-Tang+Clan,House+of+Pain,Jonathan+Davis,Mr.+Bungle,Dido,Bad+Bunny,J.+Cole,A$AP+Rocky,Jason+Der%C3%BClo,Bazzi,The+Erised,Frank+Ocean,Bryson+Tiller,Dino+Merlin,Dado+Polumenta,Vlado+Georgiev,Sergej+%C4%86etkovi%C4%87,Boban+Rajovi%C4%87,Oliver+Dragojevi%C4%87,Destiny%27s+Child,Dua+Lipa,Martin+Garrix,L%27One,Digital+L%C3%A4g,DJ+Snake,Duke+Dumont,+noredirect/Jason+Derulo,Shawn+Mendes,The+Chainsmokers,Wale,Charlie+Puth,Cheat+Codes,Clean+Bandit,Flume,Tame+Impala,FKA+twigs,Kylie+Minogue,Bj%C3%B6rk,Oh+Land,Florrie,Ashley+Tisdale,Gwen+Stefani,Robyn,Marina,Vive+La+F%C3%AAte,Urias,The+Franks+D.,Brujeria,Deicide,King+Diamond,Behemoth,Morbid+Angel,Testament,Dimmu+Borgir,Possessed,Choking+Victim,Exodus,Various+Artists,Black+Sabbath,Broken+Hope,user_id
1.0,0.984657735364287,0.7477824677310823,0.6573560898024102,0.6332966293509512,0.6328317122407782,0.5519942497094269,0.5023062335596745,0.45447788585061477,0.4294885911788095,0.42884933015232146,0.42809383984829014,0.37183886951734263,0.36149446381599065,0.35946045145898325,0.3488254725637731,0.30401908607083866,0.30256622010154766,0.2858292041353153,0.27740258151342756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8469
,1.0,,,,,,0.20994124474104164,,,,,,,,,,,,,0.48351588568112575,0.3930364137530828,0.33625417089801246,0.33094806325257503,0.3142028144494414,0.2902908748005223,0.26968663861888875,0.2614862904395764,0.25059843319309444,0.212697664297113,0.21076817060786307,0.2096656027854345,0.20098288118380964,0.1999492238502829,0.19278253300449733,0.19154214420426519,0.1888546351370956,0.18251487015813145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8470
,0.09035398230088496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.39412979351032446,0.2713864306784661,0.21253687315634218,0.18451327433628317,0.1363126843657817,0.12510324483775812,0.12398230088495575,0.09707964601769911,0.09259587020648968,0.09259587020648968,0.09147492625368732,0.08811209439528023,0.08755162241887907,0.0836283185840708,0.07858407079646018,0.07746312684365782,0.0752212389380531,0.07297935103244838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8471
,0.28313462493790365,,,,,,1.0,,,,,,,,,,,,,,,,0.7498758072528564,,,,,0.8190139095876802,,,,,,,,,,,,,,,0.1767138599105812,,,,,,,,,,,,,,0.3834202682563338,0.2902136115250869,0.2824267262791853,0.24608792846497762,0.24490809736711378,0.23405365126676603,0.23075012419274715,0.2246150024838549,0.2213114754098361,0.21352459016393444,0.20833333333333331,0.19275956284153006,0.17317436661698957,0.1675111773472429,0.16727521112767013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8473
