Ti%C3%ABsto,Jalan+Jalan,Foster+the+People,Coldplay,Maksim+Mrvica,M83,Bliss,Adele,Kings+of+Convenience,Armin+van+Buuren,Roxette,Reiki,Incubus,Timbaland,Sigur+R%C3%B3s,Zoot+Woman,Dave+Koz,Owl+City,Sandhy+Sondoro,Blackbird+Blackbird,SEVENTEEN,BTS,Biffy+Clyro,Fall+Out+Boy,Death+Cab+for+Cutie,Bring+Me+the+Horizon,Halsey,GOT7,Seafret,Panic!+at+the+Disco,Neck+Deep,Avril+Lavigne,Paramore,Novo+Amor,Ed+Sheeran,Bon+Iver,Chase+Coy,Polyphia,Our+Last+Night,Evanescence,Tokio+Hotel,Eminem,Nirvana,My+Chemical+Romance,Good+Charlotte,Escape+The+Fate,Britney+Spears,30+Seconds+to+Mars,The+Downtown+Fiction,Natalia+Kills,Marilyn+Manson,Selena+Gomez+&+the+Scene,Bad+Omens,Avenged+Sevenfold,Nicki+Minaj,Jesse+McCartney,All+Time+Low,Linkin+Park,The+Pussycat+Dolls,Mayday+Parade,A+Day+to+Remember,There+for+Tomorrow,Hey+Monday,Cassadee+Pope,Boys+Like+Girls,Maroon+5,Taylor+Swift,VersaEmerge,Simple+Plan,Glee+Cast,Sleeping+With+Sirens,Cher+Lloyd,This+Wild+Life,David+Guetta,Tini,H2O,Viva+Belgrado,Post+Malone,Being+as+an+Ocean,Backtrack,The+Story+So+Far,Hayley+Williams,HalfNoise,La+Dispute,PVRIS,Imagine+Dragons,Thrice,twenty+one+pilots,M%C3%A5neskin,Basement,Elvis+Presley,Metallica,The+Beatles,Pink+Floyd,Skrillex,Three+Days+Grace,London+Grammar,Bullet+for+My+Valentine,Iron+Maiden,Led+Zeppelin,Johnny+Cash,Black+Sabbath,Courtney+Love,Mot%C3%B6rhead,Avicii,Janis+Joplin,P!nk,Green+Day,The+Offspring,Red+Hot+Chili+Peppers,blink-182,Rise+Against,The+Pretty+Reckless,The+Used,Alice+in+Chains,Seether,Foo+Fighters,Young+Guns,Muse,Sugarcult,Arctic+Monkeys,The+Strokes,Arcade+Fire,The+Smiths,Little+Joy,The+Killers,Interpol,MGMT,C%C3%ADcero,Ramin+Djawadi,Of+Monsters+and+Men,The+Kooks,Machine+Gun+Kelly,Vance+Joy,Oasis,Two+Door+Cinema+Club,Chris+Botti,John+Mayer,Blue,Andrea+Bocelli,Mona,Kings+of+Leon,Vampire+Weekend,Jamie+Cullum,Westlife,Frank+Sinatra,Mumford+&+Sons,Big+Bang,Paolo+Nutini,Backstreet+Boys,Il+Divo,Savage+Garden,2NE1,Darren+Hayes,Take+That,Payung+Teduh,Adhitia+Sofyan,Copeland,Naif,Club+8,Explosions+in+the+Sky,Elemental+Gaze,Morrissey,Blur,Iron+&+Wine,Sore,Efek+Rumah+Kaca,Ballads+Of+The+Clich%C3%A9,Mataharibisu,Ade+Paloh,Keren+Ann,Vader,Black+Label+Society,Vesania,Septicflesh,In+Flames,Crowbar,Six+Feet+Under,Hate,Samael,Soulfly,Paradise+Lost,Caliban,Testament,Pantera,Rotting+Christ,A+Perfect+Circle,Saxon,DevilDriver,Ozzy+Osbourne,Sabaton,Helloween,HammerFall,Five+Finger+Death+Punch,Evergrey,Trivium,Dark+Tranquillity,Amorphis,Judas+Priest,Megadeth,Nightwish,Blind+Guardian,Killswitch+Engage,Insomnium,Gamma+Ray,Firewind,Machine+Head,Nuclear+Assault,%D0%92%D0%B8%D1%82%D1%8F+%D0%90%D0%BA,Toxik,Overkill,Sanctuary,Enforcer,AC%2FDC,Deep+Purple,Anthrax,The+Rolling+Stones,Beirut,Destruction,Satan,Sergei+Prokofiev,Porcupine+Tree,Tool,Steven+Wilson,The+Mars+Volta,Blackfield,Radiohead,Mew,Opeth,Silversun+Pickups,Bruno+Coulais,The+Pineapple+Thief,Pendulum,alt-J,*shels,Puscifer,Massive+Attack,King+Crimson,Pokahontaz,Paktofonika,Crystal+Castles,Coma,Pid%C5%BCama+Porno,Strachy+Na+Lachy,Kamp!,Taco+Hemingway,Piotr+Rogucki,Eastwest+Rockers,Kaliber+44,Fokus,Vavamuffin,Major+Lazer,Hey,The+Knife,Republika,Crystal+Fighters,Deftones,Spiritbox,Leprous,Karnivool,Gojira,Down,Loathe,Meshuggah,Mastodon,System+of+a+Down,The+Dillinger+Escape+Plan,Jeff+Buckley,Jinjer,"Pips,+Chips+&+Videoclips",Burzum,Alkaline+Trio,Drudkh,Hoobastank,Bathory,Children+of+Bodom,Death,Drowning+the+Light,Cannibal+Corpse,Darkthrone,Nocturnus,Slayer,Zebrahead,Nox+Arcana,Papa+Roach,Solitary+Experiments,Depeche+Mode,%C3%94+Paradis,And+One,Covenant,Spiritual+Front,Assemblage+23,Rome,Hocico,Rose+Rovine+e+Amanti,Rabia+Sorda,Diorama,Clan+of+Xymox,Supreme+Court,Seabound,Diary+of+Dreams,Argine,A%C3%AFboforcen,Ladytron,David+Bowie,Frank+Zappa,The+Fall,Nick+Cave+&+the+Bad+Seeds,Crass,Tom+Waits,Chumbawamba,Boards+of+Canada,Captain+Beefheart+&+His+Magic+Band,Minutemen,T.+Rex,Rudimentary+Peni,Minor+Threat,The+World%2FInferno+Friendship+Society,Steely+Dan,C%C3%BClo,Robert+Wyatt,Lacuna+Coil,Shinedown,Alter+Bridge,Rammstein,Heaven+Shall+Burn,Epica,Slipknot,Apocalyptica,Within+Temptation,Orphaned+Land,Lamb+of+God,Stone+Sour,Nicole+Scherzinger,Demi+Lovato,SMASH+Cast,Kelly+Clarkson,Ariana+Grande,Fifth+Harmony,Karmin,Selena+Gomez,Jessie+J,Adam+Lambert,Beyonc%C3%A9,Rihanna,Katy+Perry,Lea+Michele,Lady+Gaga,Jennifer+Lopez,Vaidas+Baumila,Lady+Antebellum,Boyce+Avenue,Usher,Sam+Hunt,One+Direction,Mango,Pikaso,Thal%C3%ADa,Clean+Bandit,Biplan,Enrique+Iglesias,Katatonia,Kortez,Riverside,Anathema,Antimatter,happysad,O.S.T.R.,Disturbed,Lunatic+Soul,Szpaku,Hunter,Godsmack,Korn,D%C5%BCem,Howard+Shore,Dire+Straits,Virgin+Snatch,Joe+Bonamassa,Biohazard,Hozier,Notre+Dame+de+Paris,Kadavar,Lana+Del+Rey,Volbeat,FIDLAR,Yung+Lean,Suicidal+Tendencies,Heidevolk,Alcest,Cauldron,Municipal+Waste,Drenge,Lynyrd+Skynyrd,Kyuss,Falamansa,Dream+Theater,Ayreon,Joe+Satriani,Charli+XCX,Lorde,Marina,Tove+Lo,Kali+Uchis,Pabllo+Vittar,TWICE,Billie+Eilish,Doja+Cat,Carly+Rae+Jepsen,Miley+Cyrus,ROSAL%C3%8DA,BLACKPINK,Little+Mix,Madonna,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,%ED%83%9C%EC%97%B0,Justin+Timberlake,%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8,Christina+Aguilera,Red+Velvet,Troye+Sivan,Kylie+Minogue,f(x),Shawn+Mendes,4minute,Mar%C3%ADlia+Mendon%C3%A7a,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,SHINee,TWICE+(%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4),T-ARA,BANKS,HAIM,SZA,Mariah+Carey,Melanie+Martinez,NewJeans,SUNMI,%ED%98%84%EC%95%84,Clarice+Falc%C3%A3o,Anavit%C3%B3ria,Marina+Sena,IVE,Hans+Zimmer,Ke$ha,Rutger+Reinders,Apparat,EXO,Dua+Lipa,EXID,Mitski,Kero+Kero+Bonito,Wonder+Girls,Winner,Olivia+Rodrigo,Iggy+Azalea,Sia,The+Weeknd,Kehlani,Frank+Ocean,Stray+Kids,CRAVITY,The+Vamps,DAY6,Treasure,TOMORROW+X+TOGETHER,THE+BOYZ,ATEEZ,P1Harmony,ENHYPEN,NCT+DREAM,NCT+127,SF9,Rita+Ora,G-DRAGON,Angel+Haze,Rixton,Kanye+West,Empire+Cast,The+Neighbourhood,J%C3%A3o,Ang%C3%A8le,Terno+Rei,Dreamcatcher,Tiago+Iorc,UMI,Chloe+x+Halle,Justin+Bieber,Tinashe,Ciara,Chris+Brown,Destiny%27s+Child,Pixie+Lott,Alicia+Keys,Jon+McLaughlin,Cher,RBD,Ana+Carolina,Anah%C3%AD,Matt+Nathanson,James+Blunt,RuPaul,Hannah+Montana,Sky+Ferreira,Hole,The+Runaways,Marina+&+the+Diamonds,Marillion,Anitta,George+Ezra,Drake,Alessia+Cara,Ellie+Goulding,Foxes,Bruno+Mars,Bridgit+Mendler,Jake+Bugg,Chance+the+Rapper,Azealia+Banks,DNCE,Andy+Mientus,Darren+Criss,Girls+Aloud,Colonia,The+Wanted,Olly+Murs,Rina+Sawayama,Florence+%252B+the+Machine,Lizzo,AB6IX,Astro,JONGHYUN,%5Bunknown%5D,Birdy,Kodaline,Becky+G,Bruna+Karla,After+School,Paris+Hilton,Brown+Eyed+Girls,%EB%A0%88%EB%93%9C%EB%B2%A8%EB%B2%B3,Boa,Orange+Caramel,Sum+41,Bad+Religion,Fort+Minor,The+Clash,Limp+Bizkit,Skillet,Nickelback,T%C3%B3paz,Silva,NX+Zero,Pitty,Selvagens+%C3%80+Procura+de+Lei,Zedd,Juli,Shakira,The+Saturdays,Kacey+Musgraves,Haley+Reinhart,Alanis+Morissette,Sara+Bareilles,SISTAR,miss+A,%ED%83%9C%EC%96%91,%EC%9D%B4%ED%9A%A8%EB%A6%AC,%EC%94%A8%EC%8A%A4%ED%83%8019,PRISTIN,Ella+Henderson,Wolfsheim,Ace+of+Base,Everything+But+the+Girl,Mesh,Camouflage,De%2FVision,Colony+5,Neuropa,Duran+Duran,Garbage,HIM,Code+64,Erasure,M%C3%B3nica+Naranjo,Blutengel,The+Doors,Solar+Fake,Alphaville,Kiss,John+Lennon,Roy+Orbison,Queen,The+Moody+Blues,The+Hollies,Orchestral+Manoeuvres+in+the+Dark,IAMX,The+Anix,Mr.Kitty,Drab+Majesty,The+Cure,Ashbury+Heights,Misfits,Delerium,%E4%B9%85%E7%9F%B3%E8%AD%B2,Aesthetic+Perfection,Patrick+Wolf,The+Birthday+Massacre,Priest,The+Smashing+Pumpkins,Trevor+Something,Sad+Night+Dynamite,Dave+Gahan,Placebo,Nitzer+Ebb,Visage,Martin+L.+Gore,Yazoo,Mad+Sin,The+Sharks,Apoptygma+Berzerk,Front+242,Spetsnaz,The+Human+League,Billy+Idol,Rezurex,The+Other+Colors,Marie+M%C3%B6%C3%B6r,Rose+et+Noire,Laurent+Chambert,+noredirect/Marie+Moor,"Marie+M%C3%B6%C3%B6r,+Barney+Wilen",Barney+Wilen,"Laurent+Chambert,+Gilles+Sivilotto",Jac+Berrocal,Suicide,Bernard+Parmegiani,Cabaret+Voltaire,Luc+Ferrari,Singularities+(radio),Can,Autechre,Alva+Noto,Aphex+Twin,Sneaker+Pimps,Bauhaus,Deine+Lakaien,Siouxsie+and+the+Banshees,Dead+Can+Dance,London+After+Midnight,%D0%A1%D0%BF%D0%BB%D0%B8%D0%BD,Peter+Heppner,Joy+Division,Nautilus+Pompilius,The+Cr%C3%BCxshadows,The+Sisters+of+Mercy,%D0%9F%D0%B8%D0%BA%D0%BD%D0%B8%D0%BA,Peter+Murphy,Sade,Thievery+Corporation,Nine+Inch+Nails,Talking+Heads,Faith+No+More,The+Velvet+Underground,Vast,VNV+Nation,Iris,She+Wants+Revenge,In+This+Moment,Combichrist,Rob+Zombie,Steinkind,Nachtmahr,Reaper,Syrian,Sam,OOMPH!,Zombie+Girl,Powerman+5000,Eisbrecher,:Wumpscut:,Virtual+Victim,Eisenfunk,Cephalgy,Feindflug,Agonoize,Project+Pitchfork,Funker+Vogt,Straftanz,Culture+Kult%C3%BCr,XP8,E+Nomine,reAdjust,Unheilig,Falling+in+Reverse,Dismantled,NF,Henric+de+la+Cour,Zola+Jesus,Lord+of+the+Lost,Third+Realm,Grendel,The+Ludovico+Technique,God+Module,Ice+Nine+Kills,Stromkern,Imperative+Reaction,Lindemann,Ghost,Terminal+Choice,t.A.T.u.,Nocny+Kochanek,Bracia+Figo+Fagot,Modern+Talking,Ost%252BFront,Incubite,Graveworm,Deathstars,Dimmu+Borgir,Cradle+of+Filth,Theatre+of+Tragedy,Neuroticfish,Gothminister,Leaves%27+Eyes,Sirenia,Eternal+Tears+of+Sorrow,%5Bx%5D-Rx,Agathodaimon,The+69+Eyes,Kamelot,Lacrimas+Profundere,The+Gathering,After+Forever,Anneke+van+Giersbergen,Sleep+Token,Blonde+Redhead,Air,Gustavo+Cerati,The+Whitest+Boy+Alive,Kendrick+Lamar,Christina+Rosenvinge,Bj%C3%B6rk,Broadcast,Thieves+Like+Us,CocoRosie,Get+Well+Soon,Kate+Bush,Hanzel+und+Gretyl,In+Strict+Confidence,Helen+Jane+Long,GPKISM,MALICE+MIZER,Soundtrack,KMFDM,Pig,Cocteau+Twins,16volt,Tanzwut,Burn+the+Rez,Highway+Saints,Lordi,Stahlmann,Megaherz,Fear+Factory,Otto+Dix,Schwarzer+Engel,Subway+to+Sally,Dulce+Liquido,X-Fusion,Suicide+Commando,CygnosiC,C-Lekktor,Amduscia,The+Frozen+Autumn,Hurts,ColdWorld,Bahamas,Ben+Howard,Tom+Rosenthal,Foy+Vance,Kurt+Vile,Helios,Matt+Corby,Lord+Huron,Macy+Gray,Brahma+Kumaris,Slowdive,Mac+DeMarco,Jesse+Colin+Young,Connan+Mockasin,King+Krule,Jos%C3%A9+Gonz%C3%A1lez,Sonata+Arctica,Tristania,Asking+Alexandria,Motionless+in+White,Angels+&+Agony,Faderhead,Morning+Parade,Bruderschaft,Laith+Al-Deen,Paul+Kalkbrenner,%5BN%5Degative01,Dash+Berlin,Shaun+F,Qntal,Mantus,Faith+and+the+Muse,Abney+Park,Asp,Arcana,Alice+in+Videoland,Otep,Skinny+Puppy,Unter+Null,Fangoria,Nurzery+%5BRhymes%5D,Amanda+Palmer,Emilie+Autumn,Kontrust,Los+Carniceros+del+Norte,Christian+Death,Violet+Stigmata,XIII.+Stolet%C3%AD,The+House+of+Usher,Angels+of+Liberty,Type+O+Negative,Mighty+Sphincter,The+Damned,Antiworld,The+Spiritual+Bat,Eva+O,Carpathian+Forest,Immortal,Ad+Hominem,Behemoth,Charlie+Clouser,Behexen,Absurd,Shining,Watain,Satanic+Warmaster,Satyricon,Amon+Amarth,Freakangel,Distorted+Memory,Nitronoise,BlakOPz,Centhron,A7IE,Xentrifuge,Phosgore,Terrorkode,xotox,ESC,FGFC820,Wynardtage,Detroit+Diesel,Evlent+Chapter,Siva+Six,amGod,_TV_,Necrotek,Armageddon+Dildos,Tim+Wilson,Angel+Theory,Stereomotion,Freddie+Gibbs,+noredirect/-La+Magra-,Terrorfakt,Retractor,Rotersand,Decoded+Feedback,%5B:SITD:%5D,Pride+and+Fall,The+Retrosic,Heimataerde,Frozen+Plasma,Lights+of+Euphoria,Modulate,Edge+of+Dawn,Informatik,Lycia,The+Creatures,Gary+Numan,Black+Tape+for+a+Blue+Girl,Siouxsie,Ego+Likeness,Voltaire,Specimen,Alien+Sex+Fiend,Mephisto+Walz,This+Ascension,mind.in.a.box,L%27%C3%82me+Immortelle,Schock,Zeraphine,Engelsblut,Brother+Firetribe,Exilia,Letzte+Instanz,Down+Below,Sturm+und+Drang,Sonic+Syndicate,Charon,Uniklubi,To%2FDie%2FFor,Scorpions,Jeff+Spurgeon,Overnight+Music,Coheed+and+Cambria,Adema,Exploring+Music,Periphery,My+Dying+Bride,+noredirect/Frederic+Chopin,Engel,Wolfgang+Amadeus+Mozart,Emigrate,iamamiwhoami,Saviour+Machine,Luciano+Pavarotti,Maria+Callas,Aretha+Franklin,Giacomo+Puccini,Otis+Redding,Aretha+Franklin+&+George+Michael,%C3%89dith+Piaf,Elissa,Gadjo+feat.+Alexandra+Prince,Gregory+Isaacs,Shirley+Brown,Daniel+Kamau,Hossam+Habib,The+Four+Tops,The+Tremeloes,%D8%B9%D9%85%D8%B1+%D8%AF%D9%8A%D8%A7%D8%A8,Ben+Harper,Jimmy+Helms,TKKG+Retro-Archiv,Massiv+In+Mensch,Heinz+Strunk,Jjos,Jean+Michel+Jarre,Scooter,Sandra,Edgar+Wallace,Enigma,Juliane+Werding,Europe,Xanthippe,TheFricolix,Mimi+Rutherfurt,Kontrast,Carsten+Bohn,James+D.+Stark,Diamond+Rings,AFI,%E2%80%A0%E2%80%A0%E2%80%A0,Social+Repose,Schiller,Tr%C3%BCmmerwelten,Painbastard,Samsas+Traum,Noisuf-X,Goethes+Erben,In+Extremo,Die+Apokalyptischen+Reiter,+noredirect/Wumpscut,NamNamBulu,Draconian,Velvet+Acid+Christ,Faun,Persephone,Delain,Mechanical+Moth,Angtoria,Tame+Impala,Foxygen,New+Order,Nada+Surf,Melody%27s+Echo+Chamber,Temples,Alabama+Shakes,Never+Shout+Never,Fresno,Vera+Loca,Breaking+Benjamin,Os+Cascavelletes,Forfun,Cartolas,Maps+and+Diagrams,Pinback,Groundation,Laura+Misch,Bluetech,Tycho,Maritime,Beach+Fossils,Yumi+Zouma,The+American+Analog+Set,Sango,The+Mercury+Program,Bonobo,DIIV,A+Great+Big+Pile+Of+Leaves,Lusine,The+Appleseed+Cast,Marie+Dahlstrom,Men+I+Trust,Phoenix,Foals,Glass+Animals,The+Paper+Kites,Funeral+Suits,Portugal.+The+Man,The+xx,Tokyo+Police+Club,Kasabian,Lucy+Rose,Benjamin+Francis+Leftwich,Fenech-Soler,Cro,The+Script,Mogwai,Thursday,Tigers+Jaw,The+Dangerous+Summer,The+Rocket+Summer,Alexander+Scriabin,Mount+Eerie,Jimmy+Eat+World,Weatherbox,Motion+City+Soundtrack,Cloudkicker,Somos,Owen,Say+Anything,Loreena+McKennitt,Neutral+Milk+Hotel,Blackmore%27s+Night,R.E.M.,Rage+Against+the+Machine,Yann+Tiersen,The+White+Stripes,Chico+Science+&+Na%C3%A7%C3%A3o+Zumbi,Franz+Ferdinand,Geraldo+Vandr%C3%A9,Trevor+Jones,Britta+Persson,The+Coral,Goo+Goo+Dolls,Fuel,Gin+Blossoms,Lifehouse,Counting+Crows,Semisonic,Sister+Hazel,Nine+Days,Tonic,Train,The+Fray,Everclear,Toad+The+Wet+Sprocket,Matchbox+Twenty,Collective+Soul,Better+Than+Ezra,The+Calling,Stroke+9,Augustana,The+Wallflowers,C%C5%93ur+de+Pirate,Marble+Sounds,Raimundos,Audioslave,Lady+Sovereign,Tatu,3+Doors+Down,Charlie+Brown+Jr.,Demon+Hunter,Velvet+Revolver,Rosa+de+Saron,+noredirect/Crashd%C3%AFet,Danger+Danger,Firehouse,Steel+Panther,Warrant,user_id
1.0,0.9935374149659864,0.7710398445092322,0.7211856171039844,0.5743926141885326,0.5503887269193392,0.41652089407191445,0.4045189504373177,0.39159378036929055,0.3814382896015549,0.35928085519922254,0.3482021379980563,0.32604470359572396,0.31496598639455775,0.23464528668610302,0.23464528668610302,0.22079689018464527,0.21064139941690962,0.2097181729834791,0.2087949465500486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629
,,,0.4526942756635753,,,,,,,,,,,,,,,,,1.0,0.7189798528941478,0.5851535017588744,0.33329868883914293,0.30610809082187396,0.26220818676047325,0.20661176846818036,0.18519347617524784,0.17531979533098818,0.16878797569555484,0.1425087943716022,0.1393188359449952,0.13445794691397506,0.13202750239846497,0.11881196034537897,0.1110649184521906,0.11015350175887433,0.10969779341221618,0.10924208506555805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9204427577482606,0.9198418722327641,0.8957463630613536,0.3836717267552182,0.36534471853257433,0.3634218848829854,0.34785895003162554,0.3399873497786211,0.3013504111321948,0.2967836812144212,0.2965433270082226,0.29480075901328273,0.2922770398481973,0.28662871600253004,0.2863282732447818,0.282662871600253,0.2794180898165718,0.19661606578115115,0.16549019607843135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631
