Kylie+Minogue,Lana+Del+Rey,Take+That,Dido,The+Pierces,James+Blunt,The+Pretty+Reckless,Cheryl,Cheryl+Cole,Coldplay,KARA,Katy+Perry,Girls+Aloud,Rihanna,Ph%C6%B0%C6%A1ng+Linh,Hurts,Marina+&+the+Diamonds,Madonna,Tr%E1%BA%A7n+Thu+H%C3%A0,Robbie+Williams,Kate+Bush,Stromae,Lorde,Sam+Smith,Ariana+Grande,Christine+and+the+Queens,Asaf+Avidan,Lizzy+Grant,May+Jailer,Katy+Hudson,Asaf+Avidan+&+The+Mojos,Nightmare+Boy,Lady+Gaga,Melanie+Martinez,Britney+Spears,Nicki+Minaj,Christina+Aguilera,Lily+Allen,Azealia+Banks,Florence+%252B+the+Machine,iamamiwhoami,Ang%C3%A8le,Crystal+Castles,Brooke+Candy,Carly+Rae+Jepsen,Kacey+Musgraves,Loona,Charli+XCX,Kim+Petras,Tove+Lo,Taylor+Swift,Foals,Caroline+Polachek,Rina+Sawayama,Shygirl,SZA,Doja+Cat,Madison+Beer,Bree+Runway,Elio,Rebecca+Black,Ashnikko,Dorian+Electra,Ethel+Cain,Zara+Larsson,Selena+Gomez,Mabel,Lu%C3%ADsa+Sonza,Anne-Marie,Halsey,Karol+G,BLACKPINK,Ava+Max,Fifth+Harmony,Camila+Cabello,Rita+Ora,Sabrina+Carpenter,Beyonc%C3%A9,Demi+Lovato,Kelly+Clarkson,One+Direction,Justin+Bieber,Miley+Cyrus,Avril+Lavigne,Gloria+Groove,ATEEZ,Pabllo+Vittar,Meghan+Trainor,Eric+Nam,Key,Niall+Horan,Ke$ha,Iggy+Azalea,Frank+Ocean,Troye+Sivan,Travi$+Scott,Anna+of+the+North,ROSAL%C3%8DA,Billie+Eilish,Kanye+West,The+Japanese+House,Griff,Foushe%C3%A9,Nelly+Furtado,Keane,Legi%C3%A3o+Urbana,Vanessa+da+Mata,Alanis+Morissette,Adriana+Calcanhotto,Caetano+Veloso,Robyn,Bryan+Adams,Amos+Lee,John+Mayer,Gotye,Marisa+Monte,M.I.A.,Elvis+Presley,Little+Mix,Arca,Kali+Uchis,Bj%C3%B6rk,FKA+twigs,Dua+Lipa,NewJeans,Sky+Ferreira,aespa,J%C3%A3o,Ellie+Goulding,Adele,Sandy+e+Junior,Xuxa,Marina,Slayyyter,Addison+Rae,Loreen,BANKS,Tinashe,Allie+X,Chloe+x+Halle,K.I.D,Medina,Ayesha+Erotica,Mani+Bl%C3%BC,Tarja,Nightwish,Pato+Fu,Era,Sarah+Brightman,Flyleaf,Danni+Carlos,Epica,Natalie+Imbruglia,Kid+Abelha,Imani+Coppola,Roxette,The+Birthday+Massacre,C%C3%A1ssia+Eller,The+Weeknd,ABBA,Charlie+Puth,Gwen+Stefani,Bo+Burnham,Tokio+Hotel,That+Kid,Maggie+Lindemann,moistbreezy,FINNEAS,RuPaul,Birdy,Jessie+Ware,Jessie+J,Marina+Sena,Paloma+Faith,James+Bay,Carol+Biazin,JoJo,IZA,Hilary+Duff,Sia,P!nk,Aly+&+AJ,t.A.T.u.,Ashley+Tisdale,Paramore,Jennifer+Lopez,Mariah+Carey,Grimes,Aerosmith,Shawn+Mendes,Imagine+Dragons,Young+Guns,RBD,Years+&+Years,Alice+Cooper,Steven+Tyler,"Tyler,+the+Creator",Kendrick+Lamar,Sufjan+Stevens,Tame+Impala,Fiona+Apple,Arcade+Fire,Daft+Punk,Radiohead,Thal%C3%ADa,Shakira,Anitta,Backstreet+Boys,Rouge,Justin+Timberlake,*NSYNC,Lali,Erreway,Panic!+at+the+Disco,twenty+one+pilots,The+1975,Bastille,The+Neighbourhood,Arctic+Monkeys,Bring+Me+the+Horizon,Fall+Out+Boy,CHVRCHES,Foster+the+People,HAIM,PVRIS,Red+Velvet,TWICE,Janet+Jackson,Urias,DUDA+BEAT,Boys+Like+Girls,McFly,Maroon+5,The+Maine,The+Killers,The+Kooks,Jack%27s+Mannequin,+noredirect/O+Despertar+da+Primavera,All+Time+Low,Plain+White+T%27s,Oasis,Good+Charlotte,Frank+Turner,Dashboard+Confessional,Simple+Plan,Green+Day,The+Academy+Is...,The+All-American+Rejects,Eartheater,Kelela,Sevdaliza,Willow,Oklou,Yves+Tumor,Rhye,Kehlani,Joji,Bad+Gyal,Megan+Thee+Stallion,Ciara,Chris+Brown,Poppy,Ivy+Levan,Tini,Olly+Murs,She+&+Him,Pixie+Lott,Olivia+Rodrigo,RADWIMPS,Hailee+Steinfeld,IVE,Anavit%C3%B3ria,Bruno+Mars,Los+Hermanos,Mar%C3%ADlia+Mendon%C3%A7a,Silva,Tiago+Iorc,Banda+U%C3%B3,3OH!3,Sophie,deadmau5,IC3PEAK,Pharmakon,Cher,Yung+Lean,NCT+127,NCT+DREAM,ITZY,Aurora,Phoebe+Bridgers,Gorillaz,Prince,Michael+Jackson,BROCKHAMPTON,Glass+Animals,Harry+Styles,Cascada,Calvin+Harris,Ti%C3%ABsto,Krewella,Porter+Robinson,Kygo,Major+Lazer,Flume,Wiz+Khalifa,Illenium,Wanessa,Union+J,C%C3%A9line+Dion,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,Mitski,Labrinth,Orville+Peck,Gracie+Abrams,Rene%C3%A9+Rapp,Maggie+Rogers,Lizzy+McAlpine,Maisie+Peters,boygenius,MUNA,Oh+Wonder,XYL%C3%98,Lupe+de+Lupe,Perfume+Genius,Death+Grips,David+Bowie,Baiana+System,Carne+Doce,Criolo,Jaloo,Tasha+&+Tracie,Tulipa+Ruiz,Conan+Gray,5+Seconds+of+Summer,Jovem+Dionisio,Queen+Adreena,Joy+Division,The+Cure,The+Organ,Garbage,Starsha+Lee,Misfits,Dance+With+the+Dead,Boy+Harsher,Cranes,Daisy+Chainsaw,Lebanon+Hanover,Android+Lust,Cocteau+Twins,Nirvana,KC+and+The+Sunshine+Band,Technotronic,%E7%9D%A1%E8%93%AE,Black+Sabbath,Solange,The+Arcana,Os+Mutantes,Rita+Lee,Ave+Sangria,Led+Zeppelin,Secos+&+Molhados,Cidade+Dormit%C3%B3rio,Ana+Frango+El%C3%A9trico,N%C3%A3o+Ao+Futebol+Moderno,Sophia+Chablau+e+Uma+Enorme+Perda+de+Tempo,Ramona+Lisa,Vanusa,Gal+Costa,Marina+Lima,Jellyfish,Ant%C3%B4nio+Carlos+Jobim,Cream,Jupiter+Apple,Letrux,Nine+Inch+Nails,Chet+Baker,Deftones,dEUS,Pink+Floyd,Linda+Martini,Tool,The+Dillinger+Escape+Plan,Fr%C3%A9d%C3%A9ric+Chopin,Jeff+Buckley,Cartola,Mastodon,IDLES,Alice+in+Chains,David+Bruno,Queens+of+the+Stone+Age,Chico+Buarque,Father+John+Misty,Bon+Iver,Jards+Macal%C3%A9,Maria+Beth%C3%A2nia,Jorge+Ben,Anderson+.Paak,Sonata+Arctica,HammerFall,System+of+a+Down,BTS,Amorphis,Ghost,Avatar,Rammstein,Volbeat,Therion,Serious+Black,Angra,Behemoth,Queen,Blind+Guardian,Psy,Pearl+Jam,Maglore,Mustasch,The+Black+Keys,Itamar+Assump%C3%A7%C3%A3o,Alessandra+Le%C3%A3o,Anelis+Assump%C3%A7%C3%A3o,Kiko+Dinucci,Makalister,The+Vaccines,The+Beatles,Jadsa,Tim+Maia,Novos+Baianos,Met%C3%A1+Met%C3%A1,Emmerson+Nogueira,Binarious,Jack+Johnson,Crumb,Cage+the+Elephant,Beach+House,M%C3%BAsica+para+Descansar,Hungria+Hip+Hop,The+Strokes,Vintage+Culture,The+Knife,Drake+Bell,Liily,La+Femme,Juice+WRLD,Viperblud,Marshmello,Kupla,slushii,Lil+Peep,Ski+Mask+the+Slump+God,XXXTENTACION,hoogway,ScHoolboy+Q,070+Shake,Roddy+Ricch,brillion.,bluntone,Softy,Future,Parry+Gripp,Twista,Einstein+Baby+Lullaby+Academy,Patrick+Doyle,Enya,Carlos+Rafael+Rivera,Johann+Sebastian+Bach,Antonio+Vivaldi,Chl%C3%B6e,Nicholas+Britell,C%C3%A9u,Ed+Sheeran,Curumin,C%C3%ADcero,Jake+Bugg,Kylesa,Municipal+Waste,Violent+Soho,Kiss,Dinosaur+Jr.,Ratos+De+Por%C3%A3o,Pantera,Garage+Fuzz,Red+Fang,Mot%C3%B6rhead,Touch%C3%A9+Amor%C3%A9,Converge,Deicide,Sonic+Youth,Slayer,L%C3%A9o+Magalh%C3%A3es,Os+Bar%C3%B5es+Da+Pisadinha,Destiny%27s+Child,PJ+Harvey,Lykke+Li,Die+Antwoord,Heartsrevolution,Drake,Lil+Uzi+Vert,Post+Malone,blink-182,Modest+Mouse,SAINt+JHN,Rise+Against,James+Blake,Miracle+Tones,PARTYNEXTDOOR,Brand+New,Internet+Money,Racionais+MC%27s,Z%C3%A9+Neto+&+Cristiano,Emicida,Matheus+&+Kauan,Henrique+&+Juliano,Trilha+Sonora+do+Gueto,Ikaro+Og%C3%A3n+OFC,MC+Paulin+da+Capital,Manoel+do+Exu,MC+Lele+JP,Onze:20,Liu,Felipe+Ara%C3%BAjo,ADL,MC+Ryan+SP,Mc+Don+Juan,MC+Kevin,MC+PP+da+VS,Atitude+67,+noredirect/Sandy+&+Junior,Sandy,The+xx,St.+Vincent,ionnalee,Susanne+Sundf%C3%B8r,M%C3%98,The+Smiths,Terno+Rei,Jorja+Smith,Tuyo,Metronomy,Interpol,TOPS,Elliott+Smith,The+Growlers,White+Lies,alt-J,Kings+of+Leon,Black+Label+Society,Alter+Bridge,BADBADNOTGOOD,Jack+White,Phoenix,Gabriela+Rocha,Ms.+Lauryn+Hill,Amy+Winehouse,Morrissey,Babas%C3%B3nicos,Scissor+Sisters,Miranda!,Future+Islands,Underoath,Vince+Staples,Sylvan+Esso,Blanck+Mass,Bat+for+Lashes,Run+the+Jewels,Black+Marble,Danny+Brown,M83,Kelly+Lee+Owens,Confide,Youth+Lagoon,Jeremy+Camp,Four+Tet,August+Burns+Red,Wye+Oak,Lacey+Sturm,%5Bunknown%5D,Spice+Girls,Adore+Delano,David+Guetta,Adam+Lambert,R%C3%B3is%C3%ADn+Murphy,Fever+Ray,Janelle+Mon%C3%A1e,$uicideboy$,Pouya,Bones,Ghostemane,LOO%CE%A0%CE%94,Daniel+Caesar,Neck+Deep,Alice+Coltrane,Sylvain+Chauveau,Fatima+Al+Qadiri,Grace+Jones,Sade,Chelsea+Wolfe,Park+Jiha,Nico,Sun+Ra,Antony+and+the+Johnsons,Anenon,Fran%C3%A7oise+Hardy,Astor+Piazzolla,Mabe+Fratti,William+Basinski,Sid,Menestrel,Kamaitachi,Dalsin,DJ+ARANA,2Pac,Makalister+Renton,SHINee,Slipknot,After+School,Mikky+Ekko,Disclosure,Baco+Exu+do+Blues,Zion.T,TAEMIN,Korn,Murderdolls,Toro+y+Moi,Justice,Alex+G,Feist,Washed+Out,Fakear,Neon+Indian,Bear+in+Heaven,La+Roux,Andy+Shauf,Cut+Copy,MxPx,Bad+Religion,Iron+Maiden,NOFX,Rancid,Ramones,The+Rolling+Stones,No+Use+for+a+Name,Linkin+Park,A+Day+to+Remember,Bullet+for+My+Valentine,Red+Hot+Chili+Peppers,Senses+Fail,Silverstein,Screeching+Weasel,Strung+Out,Judas+Priest,The+Queers,Swingin%27+Utters,Madball,Terror,Turbonegro,25+Ta+Life,Fates+Warning,Little+Richard,Billy+The+Kid,The+Business,Satanic+Surfers,Integrity,Voodoo+Glow+Skulls,Cigarettes+After+Sex,Niki,IU,Anggun,Stars+and+Rabbit,Sigrid,First+Aid+Kit,Megadeth,Fresno,Of+Monsters+and+Men,Tim+Bernardes,Mike+Shinoda,Muse,Two+Door+Cinema+Club,O+Terno,Far+Caspian,Rubel,Royal+Blood,Lil+Nas+X,Evanescence,Joss+Stone,Alicia+Keys,Lizzo,NX+Zero,OneRepublic,The+Futureheads,Charly+Garc%C3%ADa,Gilberto+Gil,Lob%C3%A3o,Eric+Clapton,Soda+Stereo,Ser%C3%BA+Gir%C3%A1n,Milton+Nascimento,Pixies,Oswaldo+Montenegro,Os+Paralamas+Do+Sucesso,Luiz+Melodia,Fito+P%C3%A1ez,Ivan+Lins,30+Seconds+to+Mars,U2,Icona+Pop,No%C3%A7%C3%A3o+de+Nada,Dead+Fish,Bullet+Bane,The+Soft+Pack,Cansei+de+Ser+Sexy,Papa+Roach,Miles+Kane,Flora+Matos,Reffer,Dance+of+Days,colligere,T.+Mills,Forfun,Strike,Esteban,Jay+Vaquer,Visconde,Drive,Asking+Alexandria,Skore,Stephen+Sondheim,Beeshop,We+the+Kings,Hevo84,Breathe+Carolina,MGMT,Blood+Orange,Kasabian,Kishi+Bashi,Mother+Falcon,Franz+Ferdinand,Baleia,Lei+Qiang,The+Temper+Trap,Glenn+Gould,Placebo,The+Raveonettes,Brandon+Flowers,user_id
1.0,0.6034583444950442,0.3490731315296008,0.34810608090008033,0.2980739351727833,0.291100991159925,0.2865711224216448,0.2606134476292526,0.21760514331636754,0.20411733190463432,0.20299758907045273,0.1933270827752478,0.18548888293597643,0.1847763193142245,0.18401285829091885,0.1702705598714171,0.16299223144923652,0.15958210554513796,0.14543262791320655,0.12400482185909456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274
,1.0,,,,,,,,,,0.2244510978043912,,,,,0.2434131736526946,,,,0.3173652694610778,0.21971057884231537,0.1381736526946108,0.1220558882235529,0.09171656686626747,0.07749500998003993,0.07085828343313373,0.06611776447105788,0.06516966067864272,0.06327345309381238,0.06042914171656687,0.051896207584830344,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275
0.25938012463102655,0.9691538209248934,,,,,,,,,,,,,,,0.2596917021974418,0.8189734339127582,,,,,,,,,,,,,,,0.22759921285667434,,1.0,0.2966136438176451,0.291472613971794,0.21529189898327322,0.20874877008855364,0.1757215480485405,0.17463102656608723,0.1651279107904231,0.16107740242702526,0.15453427353230567,0.15422269596589044,0.15406690718268284,0.15126270908494588,0.15110692030173828,0.1498606100360774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276
0.4208619612742036,0.5745471580262337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3259212991880075,,,,,,,,0.5205496564647095,0.4167083073079325,1.0,0.7478138663335415,0.6249843847595252,0.5828544659587758,0.48494690818238595,0.45409119300437223,0.441630231105559,0.3882261086820737,0.3567770143660212,0.33185509056839474,0.3152404747033104,0.2962523422860712,0.28082448469706434,0.28082448469706434,0.24581511555277952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277
,,,,,,,,0.1166864173434178,,,,,,,,,,,,,,,,,,,,,,,,0.2327750862639852,,,,0.13983130598445506,,,,,,,,,,,0.20343836046146874,1.0,,0.19353804328883623,,,,,,,,,,,,,,0.5261092328604788,0.38820013244571466,0.3072095779164198,0.2548604091875501,0.25360217489805165,0.21886828622216026,0.20999442333832907,0.18572374612247744,0.1483740545815761,0.13142100310201804,0.1301627688125196,0.1276794116621937,0.11867310306367851,0.11632219162803666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278
,,,,,,,,,,,0.10107033639143731,,,,,,,,,,,,,0.25684250764525995,,,,,,,,,,,0.11185015290519879,0.11769877675840978,,,,,,,,,,,,,,,,,,,,0.10917431192660551,,,,,,,,,,,0.11892201834862386,,,,0.155045871559633,,,,,,,1.0,0.18428899082568806,0.1501146788990826,0.13944954128440368,0.13589449541284404,0.133868501529052,0.12633792048929665,0.12519113149847094,0.1150611620795107,0.11188837920489297,0.10714831804281347,0.10145259938837921,0.10122324159021406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279
,0.21556016597510375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5279564315352697,,,,,,0.2628630705394191,,,,,,,,,,,,,,,0.1712136929460581,,,,,,,,,,,,0.41265560165975096,0.14953319502074688,,,,0.18303941908713695,,,,0.1288381742738589,,,,,1.0,0.7388485477178424,0.6442427385892117,0.2717323651452282,0.24906639004149378,0.16727178423236516,0.1662863070539419,0.15347510373443984,0.15051867219917012,0.14362033195020746,0.12982365145228217,0.1258817427385892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280
,,,,,,,,,,,,,0.23975377969762418,,,,0.22260043196544277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4834298056155507,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31386609071274296,,,,,,,,,0.21660907127429807,,,,,,,,,,,,,,,,,1.0,0.9399222462203024,0.8628552915766738,0.4531447084233261,0.44920518358531314,0.37566738660907123,0.29515334773218144,0.291377969762419,0.2865356371490281,0.2769330453563715,0.2600259179265659,0.2583023758099352,0.2531317494600432,0.23187473002159825,0.21685529157667388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281
