Kate+Bush,Bonobo,Beach+House,Boards+of+Canada,Ladytron,Depeche+Mode,Rush,Cut+Copy,Emancipator,Aphex+Twin,Amon+Tobin,Grimes,Austra,R%C3%B6yksopp,Coldplay,iamamiwhoami,Beck,Wild+Nothing,Goldfrapp,Betonkust,Britney+Spears,Lana+Del+Rey,Chico+Buarque,Lady+Gaga,Led+Zeppelin,Madonna,Avril+Lavigne,Rihanna,Christina+Aguilera,Criolo,Michael+Jackson,DUDA+BEAT,Tame+Impala,Selena+Gomez,Rita+Lee,Pink+Floyd,Legi%C3%A3o+Urbana,Ke$ha,Guns+N%27+Roses,Carne+Doce,Cheryl+Cole,Beyonc%C3%A9,Jessie+Ware,BANKS,Kylie+Minogue,Dua+Lipa,Girls+Aloud,Ellie+Goulding,Tove+Lo,Ariana+Grande,Miley+Cyrus,Pabllo+Vittar,Anitta,ROSAL%C3%8DA,Marina+&+the+Diamonds,Oasis,Queen,Radiohead,The+Killers,Arctic+Monkeys,Kings+of+Leon,The+Beatles,Franz+Ferdinand,The+Black+Keys,Interpol,The+Strokes,Los+Hermanos,Travis,Blur,Death+Cab+for+Cutie,Arcade+Fire,Incubus,Belle+and+Sebastian,The+Smiths,Daft+Punk,Kali+Uchis,Kraftwerk,Charli+XCX,Digitalism,Crystal+Castles,TR%2FST,Lykke+Li,Kim+Petras,Justice,Grafton+Primary,Florence+%252B+the+Machine,Arca,Taylor+Swift,The+1975,The+Neighbourhood,Troye+Sivan,Demi+Lovato,J%C3%A3o,Years+&+Years,Katy+Perry,The+Weeknd,Carly+Rae+Jepsen,Manu+Gavassi,Bj%C3%B6rk,Cocteau+Twins,Angel+Olsen,The+Knife,FKA+twigs,Joni+Mitchell,Harry+Nilsson,Gal+Costa,Weyes+Blood,Mitski,Leonard+Cohen,Caroline+Polachek,Sufjan+Stevens,M83,alt-J,Lorde,CHVRCHES,Soko,St.+Vincent,Sky+Ferreira,James+McAlister,Fiona+Apple,Coil,Hole,Kero+Kero+Bonito,Death+in+June,Death+Grips,PJ+Harvey,Sonic+Youth,Bat+for+Lashes,Rubel,The+xx,Jamie+xx,Cigarettes+After+Sex,David+Bowie,Vangelis,C%C3%A9u,Yeah+Yeah+Yeahs,Bon+Iver,Trevor+Jones,Emile+Haynie,NoPorn,Big+Thief,Fazerdaze,Low+Roar,Fergie,Black+Eyed+Peas,Paramore,Nicole+Scherzinger,The+Pussycat+Dolls,Nicki+Minaj,Caetano+Veloso,Billie+Eilish,Azealia+Banks,Letrux,Marina+Sena,Gilberto+Gil,Mar%C3%ADlia+Mendon%C3%A7a,Lily+Allen,SZA,Marina,Amy+Winehouse,M.I.A.,Pitty,Forfun,Lia+Clark,Clarice+Falc%C3%A3o,P!nk,Thiago+Pethit,Linkin+Park,Gloria+Groove,Muse,Marilyn+Manson,System+of+a+Down,Avenged+Sevenfold,twenty+one+pilots,The+Used,Sia,Joanna+Newsom,Maria+Beth%C3%A2nia,Devendra+Banhart,Mallu+Magalh%C3%A3es,Natalia+Lafourcade,Nina+Simone,Nicole+Dollanganger,Daughter,M%C3%98,Jake+Bugg,La+Roux,No+Doubt,The+Smashing+Pumpkins,Gorillaz,Marisa+Monte,Gossip,Gwen+Stefani,Rina+Sawayama,Moses+Sumney,Caio+Prado,Kelsey+Lu,Kelela,TITA+TULLY,Molly+Burch,Shamir,Buzzy+Lee,Nil%C3%BCfer+Yanya,SPELLLING,Linn+da+Quebrada,Get%C3%BAlio+Abelha,Urias,Nirvana,Violent+Soho,3OH!3,Rammstein,Cansei+de+Ser+Sexy,Queens+of+the+Stone+Age,Matanza,Alice+in+Chains,Red+Hot+Chili+Peppers,The+Kooks,Raimundos,The+Distillers,Black+Drawing+Chalks,Charlie+Brown+Jr.,Nightwish,The+Pretty+Reckless,The+Fall+of+Troy,Fugazi,The+Velvet+Underground,Cazuza,Baiana+System,Black+Tide,M%C3%B3veis+Coloniais+de+Acaju,Otto,Luiz+Tatit,Perfume+Genius,Kanye+West,Sophie,Tony+Bennett,ionnalee,Tegan+and+Sara,Brand+New,"Now,+Now",Bright+Eyes,Mon+Laferte,Father+John+Misty,Mac+DeMarco,blink-182,The+Growlers,Bones,FIDLAR,Foster+the+People,Eagles+of+Death+Metal,Eminem,Tenacious+D,Sticky+Fingers,Kasabian,Natalia+Kills,Brodka,Ewa+Farna,Shakira,Kelly+Clarkson,Placebo,Death+from+Above+1979,Two+Door+Cinema+Club,Metric,Adele,Metronomy,Alex+G,Drake,Teen+Suicide,The+Drums,Billie+Holiday,Beach+Fossils,Lights,Chris+Brown,Kid+Cudi,Justin+Bieber,This+Providence,Cute+Is+What+We+Aim+For,Lil%27+Wayne,The+Maine,The+Starting+Line,LUDMILLA,Lu%C3%ADsa+Sonza,Exaltasamba,Belo,Banda+U%C3%B3,Bring+Me+the+Horizon,BRAZA,Gloria,Fresno,Asking+Alexandria,Evanescence,Matu%C3%AA,AC%2FDC,Tiago+Iorc,Hollywood+Undead,M%C3%A5neskin,Scalene,Parkway+Drive,One+Direction,Foo+Fighters,Sugababes,Allie+X,Catfish+and+the+Bottlemen,Porcelain+Black,Tinashe,Cardi+B,Bad+Bunny,Mariah+Carey,Summer+Walker,City+Girls,Robyn,Kehlani,Little+Mix,Girl+Talk,Ava+Max,BLACKPINK,Harry+Styles,RuPaul,Agnes+Obel,Widowspeak,Gabrielle+Aplin,Eddie+Vedder,30+Seconds+to+Mars,The+Shins,Skrillex,Knife+Party,Sandra,Armin+van+Buuren,Gareth+Emery,The+Saturdays,1.FM,Bebe+Rexha,Rita+Ora,The+Twins,Alan+Walker,Empire+of+the+Sun,Ronski+Speed,Phoenix,Men+I+Trust,Everything+But+the+Girl,Paradis,Owl+City,Bebel+Gilberto,Corinne+Bailey+Rae,Adriana+Calcanhotto,Frejat,Banda+do+Mar,C%C3%ADcero,Cage+the+Elephant,Silva,Three+Days+Grace,MGMT,AnnenMayKantereit,Two+Feet,Dermot+Kennedy,Bright+Light+Bright+Light,Woodkid,Imagine+Dragons,EXO,Thousand+Foot+Krutch,Mallory+Knox,Lindsey+Stirling,Pentatonix,VIXX,ONE+OK+ROCK,SUPER+JUNIOR,T.O.P,Os+Mutantes,The+Magnetic+Fields,City+and+Colour,%C3%89dith+Piaf,C%C5%93ur+de+Pirate,Carla+Bruni,John+Mayer,Yann+Tiersen,Scissor+Sisters,Birdy,Zaz,Mika,Sevdaliza,Travi$+Scott,Kendrick+Lamar,Jaden+Smith,Som+De+Tempestade,Som+De+Chuva+E+Tempestades,Willow,Kitten,Wolf+Alice,PWR+BTTM,Tove+Styrke,Ciara,Ana+Carolina,Kelly+Rowland,Stromae,Jennifer+Lopez,Destiny%27s+Child,IZA,Becky+G,Olivia+O%27Brien,Iggy+Azalea,Doja+Cat,Brandy,Jhen%C3%A9+Aiko,Karol+G,Brooke+Candy,Karol+Conka,Angel+Haze,Foxes,London+Grammar,Angus+&+Julia+Stone,Of+Monsters+and+Men,Boy,MS+MR,Vance+Joy,Sigur+R%C3%B3s,The+Subways,Snoh+Aalegra,Solange,Konai,The+Cure,Joy+Division,Visconde,Baco+Exu+do+Blues,A+Day+to+Remember,ConeCrewDiretoria,Vanessa+da+Mata,Anah%C3%AD,Thal%C3%ADa,RBD,Nando+Reis,Cyndi+Lauper,Jorja+Smith,Chloe+x+Halle,Frank+Ocean,Alabama+Shakes,AlunaGeorge,Panic!+at+the+Disco,Sabrina+Carpenter,Hilary+Duff,Florrie,Kerli,Shawn+Mendes,Spice+Girls,Bridgit+Mendler,Fifth+Harmony,%C3%82me,Halsey,Fleet+Foxes,Janis+Joplin,The+Doors,Jimi+Hendrix,The+Rolling+Stones,Fall+Out+Boy,My+Chemical+Romance,Melanie+Martinez,Poppy,Qveen+Herby,Ta-ha,James+Blake,Crim3s,Grizzly+Bear,Kent,Kristofer+%C3%85str%C3%B6m,Mattias+Alkberg,The+Ark,Morrissey,Slowdive,Detektivbyr%C3%A5n,Masshysteri,Robots+in+Disguise,Broder+Daniel,2+Many+DJ%27s,Sexy+Sushi,Bob+Dylan,Andreas+Grega,Alice+Glass,HEALTH,Lorn,Aurora,deadmau5,White+Lies,Hurts,Vitalic,The+Toxic+Avenger,Carpark+North,IAMX,The+Mars+Volta,Terno+Rei,Sidewalks+and+Skeletons,Tears+for+Fears,BROCKHAMPTON,DIIV,Jeff+Buckley,HOMESHAKE,Selvagens+%C3%80+Procura+de+Lei,Angra,Lupe+de+Lupe,The+Antlers,Black+Rebel+Motorcycle+Club,The+Vaccines,Neutral+Milk+Hotel,Subburbia,Karina+Buhr,%5Bunknown%5D,Chromatics,Late+Night+Alumni,Blonde+Redhead,4minute,Ti%C3%AA,Vivian+Girls,Gisele+De+Santi,Heartsrevolution,Tribalistas,Die+Antwoord,Elliphant,Dylan+Ross,Hozier,Ed+Sheeran,Detonautas+Roque+Clube,Boyce+Avenue,Little+Joy,Jessie+J,Capital+Cities,Marcelo+Camelo,Lifehouse,www.baixarmusicascds.com,Anavit%C3%B3ria,Glee+Cast,Olivia+Rodrigo,Kakkmaddafakka,San+Cisco,Rouge,Victoria+Mon%C3%A9t,TeaMarrr,Megan+Thee+Stallion,"Jessie+J,+Ariana+Grande+&+Nicki+Minaj",Eli+Lieb,Alligatoah,YUNGBLUD,The+Veronicas,Aly+&+AJ,Metro+Station,The+Offspring,DeathbyRomy,Marshmello,B%C3%BClow,Simple+Plan,grandson,2NE1,t.A.T.u.,Bastille,Icona+Pop,David+Guetta,Veronica+Maggio,Calvin+Harris,Elis+Regina,5+A+Seco,Tom+Cust%C3%B3dio+da+Luz,Vanguart,Ana+Larousse,fun.,Alicia+Keys,Copeland,Eisley,Dance+Gavin+Dance,Circa+Survive,Elliott+Smith,Bloc+Party,Toro+y+Moi,Carissa%27s+Wierd,Last+Dinosaurs,American+Football,Mumford+&+Sons,Black+Alien,+noredirect/BaianaSystem,The+Last+Shadow+Puppets,GAAB,Serena+Assump%C3%A7%C3%A3o,Sant,Luccas+Carlos,Junior+Lord,IAMDDB,Zeca+Baleiro,Rael,Raul+Seixas,Natiruts,Onze:20,Para+Dormir,Mano+Brown,The+Chainsmokers,Post+Malone,Jason+Der%C3%BClo,Bruno+Mars,Akon,China+Anne+McClain,Aerosmith,Sex+Pistols,Silverchair,Stone+Temple+Pilots,Engenheiros+Do+Hawaii,Green+Day,Iggy+Pop,Kansas,Ramones,Sid+Vicious,Esle,Easter,Greentea+Peng,Fever+Ray,Cartola,Bar%C3%A3o+Vermelho,Megadeth,L7,7+Year+Bitch,Paulinho+da+Viola,Bikini+Kill,Pearl+Jam,Blue+Hawaii,Disclosure,Castello+Branco,Selena+Gomez+&+the+Scene,Labyrinth+Ear,Delphic,Rye+Rye,Vive+La+F%C3%AAte,You+Love+Her+Coz+She%27s+Dead,Patti+Smith,IC3PEAK,Pyotr+Ilyich+Tchaikovsky,Princess+Nokia,Stereolab,Kaitlyn+Aurelia+Smith,The+Durutti+Column,Arthur+Russell,Woo,Broadcast,Can,The+Fall,Deerhoof,Glass+Candy,Antena,A+Sunny+Day+in+Glasgow,my+bloody+valentine,Brian+Eno,Swell+Maps,Banana+Knife,Ssion,Pictureplane,Diamond+Rings,The+Breeders,Lebanon+Hanover,Perfume,Inna,The+Bird+and+the+Bee,Morgan+Page,Meg,Polarkreis+18,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,Lena+Katina,Nelly+Furtado,9nine,Alanis+Morissette,Supercombo,The+Ting+Tings,The+Fray,Ben+Nichols,Moptop,Bernardo+John,Apanhador+S%C3%B3,Vera+Loca,Father,Yung+Lean,"Tyler,+the+Creator",Ratatat,Spooky+Black,Chet+Faker,The+Irrepressibles,Danity+Kane,Mutya+Buena,Eternal,Jazmine+Sullivan,The+Braxtons,Aretha+Franklin,TLC,Macy+Gray,Mutya+Keisha+Siobhan,Brownstone,Louise,Natti+Natasha,Bad+Gyal,JoJo,Zara+Larsson,Wanessa,Sandy+e+Junior,Xuxa,Isabella+Taviani,user_id
1.0,0.9972934472934474,0.6416524216524218,0.6299240265906932,0.5723646723646724,0.5563057929724596,0.4801614434947768,0.43541310541310535,0.3767711301044634,0.3305792972459639,0.29160493827160494,0.27500474833808164,0.26832858499525164,0.26634377967711304,0.26111111111111107,0.2405413105413105,0.2385565052231719,0.21185185185185185,0.2089648622981956,0.20535612535612535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731
,,,,,,,,,,,,,,,,,,,,1.0,0.22091544818817543,0.19323917189529838,0.14298073468033942,0.14132646010116365,0.14053871030155615,0.09844661267586169,0.096976146383261,0.08523867436910915,0.0821139334973327,0.07568064346720474,0.07150556952928494,0.0698250366234556,0.06929987009038392,0.06911606180380885,0.06714668730479008,0.06635893750518257,0.06333922994002046,0.0627878050802952,0.062262638547223526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732
,,,,,,,,,,,,,,,,,,,,1.0,0.28993298228817616,,0.29784585926280516,,0.4294542843465773,,0.2238104356151268,,,,,,,,,,,,,0.29802776448061274,0.2852034466251795,0.27374341790330303,0.24745811393011008,0.24327429392053612,0.23135950215414075,0.22644806127333655,0.22053614169459068,0.21180469123982765,0.192067975107707,0.18297271421732886,0.17205840114887505,0.16651029200574435,0.1623264719961704,0.1534131163235998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733
,,,,,,,,,,,,,,0.2423467137185708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.29556682840758713,0.28100463167181294,0.26319475077194526,0.24643250992501103,0.22055580061755625,0.21479378032642255,0.2114413321570357,0.2114413321570357,0.19677437141596826,0.19352668725187472,0.16125937362152626,0.15790692545213939,0.15057344508160564,0.14680194089104542,0.13894464049404498,0.13381120423467135,0.13077304808116452,0.13077304808116452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734
,,,,,,,,,,,0.20302206104563314,,0.17014959202175883,,,,,,,,1.0,,0.18220761559383497,,,,,,,,,0.2046010879419764,,,,,,,,,,,0.23288002417648834,,,,,,,,,,,0.21464944091870658,,,,,,,,,,,,,,,,,,,,0.7223783620429133,0.386045633121789,0.24745013599274707,0.23445905107283166,0.22398005439709878,0.22118087035358114,0.2063236627379873,0.20373980054397095,0.19390676941674223,0.18794953158053795,0.186585826533696,0.17108265336959805,0.1682834693260804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736
,,,,,,,,,,,,,,,,,,,,0.3113311716764525,,,0.23856804837437562,,0.18620191043729734,0.22674612216282536,,0.2815265971431075,,,,,,,,,,,,,0.13242047147489264,,,,,,,0.2317413022522128,0.32706598895802297,0.2197528700376829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3102488826570852,0.2508062395933748,0.23756901235649813,0.20634913679782663,0.19935588467268422,0.18362106739111383,0.15090263780562613,0.1442423976864429,0.1330032424853212,0.12059854526334239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737
0.27766884531590413,,0.5748801742919389,,,,,,,,,0.22427015250544663,,,,0.1921895424836601,,,,,,1.0,,0.24745098039215685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21619825708061002,,,,,,,,,,,,,,,,0.25821350762527234,,,,,,,,,,,,,,,,,,,,,0.49540305010893243,0.3242374727668845,0.31678649237472767,0.30374727668845314,0.25862745098039214,0.23358387799564267,0.22427015250544663,0.21826797385620916,0.21619825708061002,0.19550108932461874,0.18680827886710238,0.18163398692810456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738
,,0.22103658536585363,,,,,,,,,0.1527439024390244,,,,,,,,,,0.27499999999999997,,,,,,,,,,,,,,,,,,,,,,0.1980182926829268,,,,,0.14390243902439023,,,,,,0.19253048780487803,,,0.3570121951219512,,,,,,,,,,,,,0.2051829268292683,,,,,,,0.37911585365853656,,,,0.32942073170731706,,,,0.23521341463414636,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.280640243902439,0.22484756097560976,0.21234756097560975,0.20670731707317075,0.18734756097560978,0.15792682926829266,0.15045731707317073,0.14679878048780487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739
0.5543395628761483,,,,,,,,,0.26084362791679866,,0.5667775314116777,,,,,,,,,,0.6878471122373562,,,,0.3496146130292472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5276581142434801,,,,,,,,,,,,,,,,0.2730809840565938,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.7855453489599831,,,,0.325240206947524,,,,,0.3343680709534368,,,0.26305036426987644,,,,,,,,,0.9673001794953014,0.3381797064723894,0.3359729701193116,0.320626121845634,0.29785661492978566,0.28281068524970965,0.23335972970119312,0.22603737725688944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740
