Florence+%252B+the+Machine,Gorillaz,Lily+Allen,Kate+Bush,The+Smiths,Janelle+Mon%C3%A1e,Bj%C3%B6rk,M.I.A.,Lady+Gaga,Carly+Rae+Jepsen,Chico+Buarque,HAIM,CHVRCHES,iamamiwhoami,Kate+Nash,Charli+XCX,Lana+Del+Rey,Marina+&+the+Diamonds,Lorde,Solange,Avril+Lavigne,Plain+White+T%27s,Crystal+Castles,AFI,Saosin,Sum+41,Dibob,t.A.T.u.,Silversun+Pickups,Bondage+Fairies,Anitta,+noredirect/BaianaSystem,Matt+&+Kim,You+Love+Her+Coz+She%27s+Dead,Pabllo+Vittar,Manu+Chao,Lia+Clark,3OH!3,The+Killers,Nicki+Minaj,Placebo,P!nk,Incubus,Paramore,C%C3%ADcero,You%252BMe,SZA,Tulipa+Ruiz,RuPaul,Megh+Stock,City+and+Colour,Azealia+Banks,Megan+Thee+Stallion,Nine+Inch+Nails,RBD,Poison+Ivory,Snow+Tha+Product,Kylie+Minogue,Doja+Cat,Evanescence,Depeche+Mode,The+Anix,The+Amity+Affliction,A+Day+to+Remember,Deftones,Fresno,%E2%80%A0%E2%80%A0%E2%80%A0,Josh+A,Alexisonfire,Lacuna+Coil,Northlane,Citizen,Madonna,Britney+Spears,In+This+Moment,Icon+for+Hire,Esteban,Parkway+Drive,Robyn,FKA+twigs,Marisa+Monte,Blood+Orange,Caroline+Polachek,2NE1,Lykke+Li,Bat+for+Lashes,Jessie+Ware,The+xx,DUDA+BEAT,Grimes,Ariana+Grande,Sam+Smith,Little+Mix,Dua+Lipa,Kelly+Clarkson,Katy+Perry,James+Arthur,Jessie+J,Demi+Lovato,Rihanna,Beyonc%C3%A9,Mariah+Carey,Meghan+Trainor,Billie+Eilish,Ava+Max,Sara+Bareilles,Barbra+Streisand,Ingrid+Michaelson,A+Fine+Frenzy,Mika,Glee+Cast,C%C3%A9line+Dion,Taylor+Swift,Shakira,Sia,Fleetwood+Mac,%E5%9D%82%E6%9C%AC%E7%9C%9F%E7%B6%BE,MisterWives,Maggie+Rogers,Aimer,Kerli,Cassadee+Pope,Ke$ha,Aurora,Christina+Grimmie,Tiago+Iorc,Halsey,Adele,Zedd,Ellie+Goulding,Panic!+at+the+Disco,Birdy,Hey+Monday,Lifehouse,Foster+the+People,Boyce+Avenue,Arctic+Monkeys,The+Fray,Mr.+Big,Richie+Kotzen,Snow+Patrol,Black+Label+Society,The+Script,Pink+Floyd,The+Smashing+Pumpkins,Radiohead,John+Mayer,Stone+Temple+Pilots,Amy+Winehouse,Maria+Beth%C3%A2nia,Norah+Jones,Oasis,Gal+Costa,PJ+Harvey,Christina+Aguilera,MGMT,Cazuza,Cyndi+Lauper,Linkin+Park,Joss+Stone,Caetano+Veloso,Ed+Sheeran,Brandon+Heath,Kari+Jobe,Imagine+Dragons,OneRepublic,30+Seconds+to+Mars,Blick+Bassy,Hozier,Ciara,NF,Andrew+Belle,Bad+Wolves,Jeremy+Camp,Daughtry,Destiny%27s+Child,Fifth+Harmony,Melanie+Martinez,Clarice+Falc%C3%A3o,Frank+Ocean,Jake+Bugg,Tinashe,Coldplay,James+Blunt,Aretha+Franklin,Duran+Duran,Amon+Tobin,Zola+Jesus,Daft+Punk,The+Beatles+With+Tony+Sheridan,Etta+James,Robbie+Williams,Apollo+Brown,La+Roux,Andrea+Bocelli,Elton+John,The+Beatles,Harry+Edwards,Drake,Chris+Brown,Nick+Jonas,Iggy+Azalea,Jason+Der%C3%BClo,Miley+Cyrus,The+Weeknd,Zara+Larsson,Olly+Murs,Rita+Ora,Pitbull,Maluma,Cardi+B,Maldita+Nerea,La+Oreja+de+Van+Gogh,Amaral,Owl+City,David+Guetta,Dover,Roxette,The+Saturdays,Maroon+5,Bebe+Rexha,Tove+Lo,Karol+Conk%C3%A1,Selena+Gomez,Qveen+Herby,Cigarettes+After+Sex,Major+Lazer,J%C3%A3o,1Kilo,Emicida,Flora+Matos,Muse,Rico+Dalasam,Vanguart,Elle+King,Shaggy,Charlie+Puth,David+Bowie,Dido,Giorgio+Moroder,Lost+Frequencies,Rachel+Platten,Calvin+Harris,The+Chainsmokers,Disclosure,Alessia+Cara,Jess+Glynne,5+Seconds+of+Summer,One+Direction,My+Chemical+Romance,All+Time+Low,Green+Day,Guns+N%27+Roses,Morat,Silverchair,M%C3%A5neskin,Justin+Timberlake,Kendrick+Lamar,Bring+Me+the+Horizon,Lonepsi,twenty+one+pilots,Columbine,Being+as+an+Ocean,The+1975,XXXTENTACION,PNL,Sleeping+With+Sirens,Saez,Ang%C3%A8le,Our+Last+Night,Nekfeu,The+Rolling+Stones,Purity+Ring,The+Pretty+Reckless,Troye+Sivan,The+Neighbourhood,Pitty,Mar%C3%ADlia+Mendon%C3%A7a,Jukio+Kallio,Bullet+for+My+Valentine,As+I+Lay+Dying,Roberta+Miranda,Aurelina+Dourado,Jennifer+Lopez,Nelly+Furtado,Selena+Gomez+&+the+Scene,Halestorm,Within+Temptation,Three+Days+Grace,Scorpions,Breaking+Benjamin,Nickelback,Carrie+Underwood,12+Stones,Backstreet+Boys,Hinder,Metallica,Bon+Jovi,Disturbed,Theory+of+a+Deadman,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,aespa,Paloma+Faith,JoJo,BLACKPINK,Dreamcatcher,Harry+Styles,Justin+Bieber,Wiz+Khalifa,Sky+Ferreira,Avenged+Sevenfold,The+Strokes,MONSTA+X,NCT+127,Jorge+&+Mateus,The+Kooks,Austin+Mahone,Shawn+Mendes,The+Vamps,Lucy+Hale,Zendaya,Adam+Lambert,Bastille,Zayn,a-ha,Fall+Out+Boy,Legi%C3%A3o+Urbana,Keane,St.+Lucia,Leona+Lewis,The+Veronicas,Allie+X,McFly,Marina,Thiago+Pethit,Silva,Marcelo+Jeneci,Kim+Petras,TWICE,Loreen,Beach+House,Tame+Impala,Bon+Iver,Antony+and+the+Johnsons,Kanye+West,Cruel+Youth,Fever+Ray,Kehlani,Of+Monsters+and+Men,Gloria+Groove,Liniker+e+os+Caramelows,Alicia+Keys,System+of+a+Down,Audioslave,Laura+Pausini,Elisa,Giorgia,L%27Aura,Alanis+Morissette,Julieta+Venegas,Bebe,Mabel,James+Blake,alt-J,The+Vaccines,Nicolas+Jaar,Vampire+Weekend,Sufjan+Stevens,Paul+Kalkbrenner,M83,J%C3%B3nsi,Kings+of+Convenience,Bad+Gyal,Arcade+Fire,Never+Shout+Never,The+Maine,blink-182,Memphis+May+Fire,Elvis+Presley,The+Crookes,Rae+Sremmurd,Todrick+Hall,Hillsong+Worship,Wanessa,Group+1+Crew,Hillsong+United,Sleep+Fruits+Music,Hilary+Duff,Lu%C3%ADsa+Sonza,The+Wanted,Cher+Lloyd,Companhia+do+Calypso,Natalia+Kills,Maiara+&+Maraisa,Eminem,Sandy+e+Junior,Camila+Cabello,"Tyler,+the+Creator",Skylar+Grey,Louisa+Johnson,CL,David+O%27Dowda,Diplo,Inna,Lil%27+Kim,Janet+Jackson,The+Arcana,The+Monkees,Christos+Papachristos,Jimi+Hendrix,Led+Zeppelin,AC%2FDC,Happy+Mondays,George+Harrison,Lenny+Kravitz,Kish+Mauve,Os+Mutantes,The+Olivia+Tremor+Control,Deep+Purple,Pinc+Louds,Yo%C3%B1lu,Ivete+Sangalo,Gabrielle+Aplin,Vanessa+Hudgens,Leighton+Meester,Brian+Eno,Biosphere,Dead+Can+Dance,Thievery+Corporation,Air,The+Cure,Goldmund,Anorexia+Nervosa,Yelle,Stars+of+the+Lid,Sade,Bowery+Electric,Joy+Division,Aphex+Twin,Boards+of+Canada,Enya,Rammstein,Sneaky+Sound+System,thewolfking,Gwen+Stefani,Scissor+Sisters,Molotov+Jukebox,Bright+Light+Bright+Light,Dragonette,Santigold,Sophie+Ellis-Bextor,Claudia+Leitte,Aaliyah,Michael+Jackson,Cheryl,Cher,Armin+van+Buuren,Enigma,Editors,Oscar+and+the+Wolf,Hardwell,Fink,Dimitri+Vegas+&+Like+Mike,Afrojack,Woodkid,Blaudzun,Maria+Mena,Ashley+Tisdale,Lindsay+Lohan,JAY-Z,The+Carters,Jorja+Smith,Kid+Cudi,Hurts,The+Cranberries,Stereophonics,The+Perishers,Switchfoot,Travis,Post+Malone,Nightwish,Red+Hot+Chili+Peppers,Iron+Maiden,Epica,Slipknot,Thal%C3%ADa,Sam+Sparro,Sertab+Erener,Whitney+Houston,Timbiriche,Girls+Aloud,Mar%C3%ADa+Daniela+y+su+Sonido+Lasser,Belanova,Daddy+Yankee,Fey,Boa,Alejandra+Guzm%C3%A1n,Rachel+Stevens,Elize,Dionysos,Katie+Melua,Rupa+&+the+April+Fishes,The+Blank+Tapes,Blackmore%27s+Night,Dionne+Bromfield,Paris+Combo,%C3%89dith+Piaf,My+Dying+Bride,+noredirect/Emilie+Simon,Satyricon,Felipecha,Pin-Up+Went+Down,The+Baseballs,Kings+of+Leon,Goldfrapp,Paul+Oakenfold,Ferry+Corsten,Ti%C3%ABsto,Paul+van+Dyk,ATB,deadmau5,Above+&+Beyond,Kaskade,Virtual+Server,Markus+Schulz,OceanLab,Moby,BT,The+Chemical+Brothers,The+Crystal+Method,Orjan+Nilsen,Cosmic+Gate,The+Prodigy,Mallu+Magalh%C3%A3es,Gloria,Forfun,Cage+the+Elephant,Marilyn+Manson,Lexa,Shayne+Ward,Gavin+DeGraw,Cali+&+El+Dandee,Ha*Ash,David+Archuleta,Kris+Allen,Vonzell+Solomon,Gabriela+Rocha,Jessica+Sanchez,Duffy,Foxes,Spice+Girls,Charm,Frente!,ESPRIT+%E7%A9%BA%E6%83%B3,Moon+Sisters,Die+Antwoord,Metronomy,Klimeks,Brooke+Candy,Kreayshawn,Morrissey,Pyotr+Ilyich+Tchaikovsky,Antonio+Vivaldi,%3CArtista+Desconhecido%3E,Tony+Bennett+&+Lady+Gaga,Linkin+Park+-+www.baixandosuamusica.com,Avicii,Macklemore,Joelma,Banda+Calypso,Sandy,OUTROEU,Melim,Anavit%C3%B3ria,James+Morrison,Bruno+Mars,Paula+Fernandes,Rouge,Lorena+Simpson,Cheiro+de+Amor,Ney+Matogrosso,Elis+Regina,Tiziano+Ferro,Vanessa+da+Mata,Filipe+Catto,Soulstripper,Babado+Novo,"Ivete,+Gil+e+Caetano",Kali+Uchis,Two+Door+Cinema+Club,Years+&+Years,Gossip,Nothing+But+Thieves,Gusttavo+Lima,Alok,Henrique+&+Juliano,Simone+&+Simaria,Z%C3%A9+Neto+&+Cristiano,Matheus+&+Kauan,Renascer+Praise,Medulla,%E9%9B%85-MIYAVI-,R.Sigma,The+All-American+Rejects,Christina+Perri,Dance+of+Days,Los+Hermanos,The+Civil+Wars,Ana+Carolina,Medi%C3%A6val+B%C3%A6bes,Sant,Criolo,Djonga,Marcelo+D2,Baco+Exu+do+Blues,Racionais+MC%27s,Erykah+Badu,Massive+Attack,Otto,Chico+Science+&+Na%C3%A7%C3%A3o+Zumbi,Baiana+System,Don+L,Black+Alien,C%C3%A9u,Kasabian,Morcheeba,BK,Planet+Hemp,Vivendo+do+%C3%93cio,Dead+Fish,Belgrado,The+Kills,Enforcer,New+Order,The+Black+Keys,Tit%C3%A3s,The+Offspring,Eddie+Vedder,Merda,Queens+of+the+Stone+Age,The+Dreadnoughts,The+Hellbenders,Maglore,LOO%CE%A0%CE%94,Red+Velvet,Childish+Gambino,Steven+Universe,Doctordude,ohslo,The+Big+Wave,Go+Away+Bird,Erio,Quiero+Club,Stereoact+Feat.+Kerstin+Ott,Come+&+C,Hey,Mashrou%27+Leila,Pista,Sebastijan+Lukovnjak,VIN%CC%A7A,Coldair,DIA,Froya,Hell%27s+Rockers,Margaret,Night+Music+Band,Nina+Kralji%C4%87,Pixie+Lott,Brooke+Fraser,Colbie+Caillat,Nicola+Roberts,PVRIS,ROSAL%C3%8DA,Studio+Killers,Say+Anything,MC+Lars,Ludo,Korn,ohGr,Orange,Combichrist,Infected+Mushroom,Tessa+Violet,Seth+Corbin,Kontrust,Saverne,Emilie+Autumn,K%2FDA,CHUNG+HA,No+Doubt,BTS,R%C3%B6yksopp,Videoclub,Regina+Spektor,Yann+Tiersen,Cat+Power,Camera+Obscura,Belle+and+Sebastian,Vivian+Girls,The+White+Stripes,Crystal+Stilts,Janis+Joplin,Pixies,The+Duke+Spirit,Charly+Garc%C3%ADa,Patti+Smith,Cartola,Marcelo+Camelo,Banda+do+Mar,Chico+C%C3%A9sar,Tib%C3%A9rio+Azul,Paulinho+Moska,C%C3%A1ssia+Eller,Legi%C3%A3o+Urbana+-+Aborto+Eletrico+-+Raridades,Ana+Larousse,Nana+Caymmi,Mark+Knight,Best+Coast,Real+Estate,Tritonal,Wild+Nothing,Seapony,Billy+Joel,Aly+&+Fila,Journey,Johnny+Cash,The+National,Mando+Diao,Kodaline,Tom+Odell,Mumford+&+Sons,White+Lies,Paolo+Nutini,Interpol,Rise+Against,Stromae,London+Grammar,Sigur+R%C3%B3s,Cambriana,Bridgit+Mendler,d4vd,Wonder+Girls,4minute,%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4,%ED%98%84%EC%95%84,%EB%82%98%EC%9D%B8%EB%AE%A4%EC%A7%80%EC%8A%A4,%EC%97%90%EC%9D%B4%EC%98%A4%EC%97%90%EC%9D%B4,%EC%84%A0%EB%AF%B8,%EB%A0%88%EB%93%9C%EB%B2%A8%EB%B2%B3,f(x),EXID,Big+Bang,Vintage+Culture,Shaman,Lasgo,Sama%C3%BAma,Alphabeat,Gaby+Amarantos,Dona+Onete,Banda+Sayonara,Electric+Guest,AlunaGeorge,Pillar+Point,Empire+of+the+Sun,user_id
1.0,0.7732373519913885,0.7044671689989236,0.6932185145317545,0.6259822389666307,0.6034849300322928,0.5907023681377825,0.5226991388589881,0.5030139935414424,0.4260629709364908,0.33505113024757804,0.3181781485468245,0.31792249730893435,0.30744079655543594,0.3005382131324004,0.29925995694294943,0.25503229278794404,0.2148950484391819,0.21157158234660928,0.210037674919268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
,0.16476396631479068,,,,,,,,,,,,,,,,,,,1.0,0.7612886964772863,0.6041572767168782,0.4959287154548689,0.4449412881034278,0.3002609417625429,0.2864577155734788,0.27062626023010317,0.26262602301031907,0.2560906179575377,0.20746945795279326,0.1994692207330091,0.18329972719724824,0.17575020756731108,0.16679219546910212,0.15817222156327837,0.15405942355592456,0.15197485470288222,0.14994662554857074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.81543893129771,0.5050572519083969,0.4104198473282442,0.3132442748091603,0.2976526717557252,0.2820610687022901,0.27009541984732827,0.2657442748091603,0.26538167938931295,0.26175572519083967,0.26103053435114504,0.25740458015267176,0.25595419847328243,0.25232824427480915,0.21461832061068703,0.19757633587786255,0.19576335877862594,0.1950381679389313,0.18778625954198475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802
,,,,,,,,0.27786216277488096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8847766946270686,0.8006744502380413,0.6850204035366131,0.6546531398775788,0.6032872364543188,0.5798118340512356,0.5667819088642031,0.5230616640217638,0.4876331897528905,0.36939469508048056,0.33827363409657674,0.31641351167535703,0.3158750850147359,0.28680004534119247,0.2841079120380866,0.25837111766039444,0.2528791657220585,0.24620267513035593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805
0.4642779513653036,,,,,,1.0,,,,,,0.18899606031789162,,0.1785423176198886,,0.4016845537291129,,,,,,,,,,,,,,,,,,,,,,0.3669678032875968,,,,,0.5845605216682516,,,,,,,,,,,,,,0.21596929764977585,,,,,,,,,,,,,,,,,,,,,0.490734954489879,0.31999049042249694,0.238296427115881,0.2318434995245211,0.21080695557668794,0.19919168591224018,0.1975139247384866,0.1727346827876647,0.16976633609563918,0.16460399402255127,0.16318434995245212,0.15376307566906672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806
,,,,,,,,0.39819570657184244,,,,,,,,,,,,,,,,,,,,,,,,,,0.3310088239167654,,,,,,,0.3840576847096009,,0.3352627419992098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29309890688792306,,,,,,,,,,,,,,,,,1.0,0.5854932174371131,0.5653496641643619,0.489905175819834,0.44223627024891343,0.43497958646121426,0.378802844725405,0.3312590543922033,0.3285065191623864,0.3143684973001449,0.30473462399578555,0.2857171078625049,0.2591926774660872,0.23642170420123798,0.2239101804293428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807
0.6041265125715528,,,,,,,,0.31660024635895945,,,,,,,,,0.14588797913194695,,,,,,,,,,,,,,,,,,,,,,,,0.17018694297514672,,0.3746974856894428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4429823925802478,0.35673139627563216,0.25113759872473007,0.24156945148902254,0.21899137743641767,0.20949206579233387,0.20715165567712485,0.2063256285776393,0.19930439823201218,0.1897362509963046,0.16075646692268675,0.1601369465980726,0.1555937975509021,0.14285921310049998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808
