H%C3%A5kan+Hellstr%C3%B6m,Coldplay,Veronica+Maggio,Kygo,Kollegah,Petter,Kent,Lars+Winnerb%C3%A4ck,Phil+Collins,Avicii,ABBA,Mike+Perry,Ted+G%C3%A4rdestad,Ein%C3%A1r,Roxette,Lana+Del+Rey,Miriam+Bryant,Marie+Fredriksson,Ben+Howard,Oasis,Modlitwa+w+drodze,The+Bug,Kanka,Arkadio,Jacaszek,Jah+Shaka,Biosphere,Can,Tortoise,Vavamuffin,Voo+Voo,Miles+Davis,Ks.+Jakub+Bartczak,Tau,Brain+Damage,John+Zorn,Heres,Maleo+Reggae+Rockers,The+Upsetters,Zu,Lorentz,Oskar+Linnros,Hov1,Tove+Lo,Lykke+Li,Yung+Lean,Zara+Larsson,Kanye+West,Lady+Gaga,BANKS,Rihanna,Little+Jinder,Charli+XCX,Daniel+Adams-Ray,Cherrie,Billie+Eilish,Beyonc%C3%A9,Beach+House,James+Blake,Phoebe+Bridgers,Radiohead,One+Direction,Oliver+Tank,L%C3%A5psley,James+Vincent+McMorrow,Aquilo,Daughter,Bon+Iver,Junip,Nick+Hakim,Solange,Sea+Oleena,Harry+Styles,Felt,Serge+Gainsbourg,Shrag,Crystal+Stilts,The+Auteurs,Wild+Nothing,Minks,The+Prids,+noredirect/The+Jesus+&+Mary+Chain,Orchestral+Manoeuvres+in+the+Dark,My+Teenage+Stride,The+Cure,Fran%C3%A7oise+Hardy,John+Maus,Saint+Etienne,Ramones,Close+Lobsters,+noredirect/Francoise+Hardy,Primal+Scream,Moderne,Metallica,The+Rolling+Stones,Legi%C3%A3o+Urbana,AC%2FDC,Black+Sabbath,Pearl+Jam,Raul+Seixas,Iron+Maiden,Red+Hot+Chili+Peppers,Bar%C3%A3o+Vermelho,Led+Zeppelin,Mot%C3%B6rhead,Engenheiros+Do+Hawaii,Pink+Floyd,Queen,Nirvana,Raimundos,Guns+N%27+Roses,Michael+Jackson,Monsters+of+Liedermaching,Rammstein,Apocalyptica,Die+%C3%84rzte,Saltatio+Mortis,OOMPH!,Moonspell,Farin+Urlaub+Racing+Team,In+Extremo,Team+17,Patricio+Meneses,Samsas+Traum,Mashup-Germany,System+of+a+Down,Wizo,Samy+Deluxe,Pixies,Tenacious+D,"Paul+Plamper,P.R.Kantate+und+Robert+Ohm",BTS,Taylor+Swift,Ariana+Grande,blink-182,Selena+Gomez,Little+Mix,Halsey,LOO%CE%A0%CE%94,5+Seconds+of+Summer,Lorde,Glee+Cast,Troye+Sivan,SHINee,Britney+Spears,Loona,TAEMIN,Alessia+Cara,Madonna,Ellie+Goulding,Marina+&+the+Diamonds,Kylie+Minogue,Jelena+Karleusa,Lily+Allen,The+Saturdays,Christina+Aguilera,Milica+Pavlovi%C4%87,Ceca,Ke$ha,Robyn,Margaret+Berger,Meghan+Trainor,Girls+Aloud,Florence+%252B+the+Machine,Sia,Noah+and+the+Whale,Mumford+&+Sons,MS+MR,Erik+Hassle,Billie+the+Vision+&+the+Dancers,Miley+Cyrus,S%C3%A4kert!,Arcade+Fire,Greg+Laswell,Tove+Styrke,Peter+LeMarc,Familjen,Bloc+Party,Th%C3%A5str%C3%B6m,Kristian+Anttila,Markus+Kruneg%C3%A5rd,Jonathan+Johansson,Joakim+Berg,Patrick+Wolf,Simon+Norrsveden,Lasse+Lindh,Silvana+Imam,Petra+Marklund,Emil+Jensen,Antony+and+the+Johnsons,Kasabian,Jack+White,Arctic+Monkeys,The+Black+Keys,Franz+Ferdinand,The+Strokes,Beck,Breakout,Karen+Elson,Reignwolf,Angus+Stone,Nouvelle+Vague,Queens+of+the+Stone+Age,Ania+Rusowicz,The+Chemical+Brothers,The+Kooks,The+Raconteurs,Keane,Muse,White+Lies,John+Mayer,Death+Cab+for+Cutie,First+Aid+Kit,Grimes,James+Blunt,Fall+Out+Boy,Alvaro+Soler,Imagine+Dragons,ZAYDE+W%C3%98LF,All+Time+Low,The+Script,Ed+Sheeran,The+Score,NEFFEX,Sleeping+With+Sirens,Demi+Lovato,Taco+Hemingway,Jorge+Blanco,Cher+Lloyd,K.Flay,Paramore,Maroon+5,30+Seconds+to+Mars,RBD,Shawn+Mendes,J%C3%A3o,Kings+of+Leon,Avril+Lavigne,The+Neighbourhood,Green+Day,P!nk,Panic!+at+the+Disco,Sam+Smith,Zayn,Justin+Timberlake,Mar%C3%ADlia+Mendon%C3%A7a,Maluma,The+Weeknd,Megadeth,As+I+Lay+Dying,Alice+in+Chains,The+Word+Alive,Linkin+Park,Slipknot,All+That+Remains,Anthrax,August+Burns+Red,Make+Me+Famous,We+Butter+the+Bread+with+Butter,Trivium,Fort+Minor,Pendulum,Children+of+Bodom,Bullet+for+My+Valentine,"Woe,+Is+Me",In+Flames,The+Devil+Wears+Prada,Get+Scared,Avenged+Sevenfold,Incubus,Black+Tide,Bowling+for+Soup,Bruno+Mars,Boyce+Avenue,Good+Charlotte,Saosin,Five+Finger+Death+Punch,November+Blessing,Papa+Roach,Covering+Fire,A+Skylit+Drive,Escape+The+Fate,Skillet,The+Smiths,David+Bowie,Cocteau+Twins,Joy+Division,PJ+Harvey,Tame+Impala,Portishead,Soda+Stereo,Morrissey,Spiritualized,Blur,Blood+Orange,The+Killers,Of+Monsters+and+Men,U2,Interpol,The+National,The+Kills,The+Verve,Noel+Gallagher%27s+High+Flying+Birds,Nashville+Cast,SMASH+Cast,Katy+Perry,Matt+Cardle,Alan+Menken,Kelly+Clarkson,Fleetwood+Mac,James+Newton+Howard,Black+Veil+Brides,Three+Days+Grace,My+Darkest+Days,Thousand+Foot+Krutch,Stray+Kids,Motionless+in+White,Nothing+But+Thieves,Breaking+Benjamin,In+This+Moment,NF,Asking+Alexandria,My+Chemical+Romance,Los+Hermanos,Cigarettes+After+Sex,Lu%C3%ADsa+Sonza,Anitta,Dilsinho,Adele,Forfun,Charlie+Brown+Jr.,%5Bunknown%5D,Criolo,Racionais+MC%27s,NX+Zero,C%C3%A1ssia+Eller,Tit%C3%A3s,Djonga,fun.,Cyndi+Lauper,The+Boxer+Rebellion,Chico+Buarque,C%C3%ADcero,MGMT,Edward+Sharpe+&+The+Magnetic+Zeros,Foster+the+People,Mallu+Magalh%C3%A3es,Terno+Rei,Nada+Surf,Feist,Tim+Bernardes,O+Terno,KT+Tunstall,Cat+Power,She+&+Him,Tuyo,Kings+of+Convenience,Maria+Beth%C3%A2nia,The+Baggios,Caetano+Veloso,Jack+Johnson,Gal+Costa,Belchior,Marcelo+Camelo,Baiana+System,a-ha,Marisa+Monte,The+Beatles,Woodkid,Rodrigo+Amarante,Ben+Harper,NOFX,Placebo,Yann+Tiersen,Aqualung,Dashboard+Confessional,Cazuza,+noredirect/Zveri,Hot+Chip,Nando+Reis,Louise+Attaque,The+Whitest+Boy+Alive,Vanguart,Pitty,The+Smashing+Pumpkins,Clarice+Falc%C3%A3o,Maglore,Banda+do+Mar,Vespas+Mandarinas,Rita+Lee,Z%C3%A9+Ramalho,Herbert+Vianna,The+Hives,Pato+Fu,Henrique++Juliano,Pabllo+Vittar,Robbie+Williams,Protonica,Altruism,John+Frusciante,The+Offspring,Belle+and+Sebastian,O+Teatro+M%C3%A1gico,Faith+No+More,Elton+John,Zeca+Baleiro,The+Velvet+Underground,Rod+Stewart,Bob+Dylan,Mika,P.O.D.,Lostprophets,Ill+Ni%C3%B1o,Deftones,Staind,Nine+Inch+Nails,Crossfade,The+Prodigy,Limp+Bizkit,36+Crazyfists,Seether,Korn,Crazy+Town,Stone+Sour,Mudvayne,Drowning+Pool,Puddle+of+Mudd,Alanis+Morissette,Detonautas+Roque+Clube,Alice+Cooper,Aerosmith,Audioslave,Humberto+Gessinger+Trio,Anathema,Band+of+Horses,Dead+Fish,SUPER+JUNIOR,Jhameel,Amy+Winehouse,McFly,Tiago+Iorc,Azealia+Banks,Tori+Amos,Hanson,Bj%C3%B6rk,Evanescence,Counterparts,Worthwhile,Being+as+an+Ocean,Parkway+Drive,Julien+Baker,Title+Fight,Snail+Mail,Circa+Survive,A+Wilhelm+Scream,Comeback+Kid,Streetlight+Manifesto,eternoretorno,Strike+Anywhere,Northlane,Citizen,Knocked+Loose,Menores+Atos,Have+Heart,Childish+Gambino,Milton+Nascimento,Weezer,Volver,Jimi+Hendrix,OneRepublic,DeVotchKa,Neon+Trees,Phoenix,The+Temper+Trap,Ayreon,Blind+Guardian,Epica,Nightwish,Angra,Sabaton,MaYaN,Therion,Planet+Hemp,Avantasia,Saxon,Arch+Enemy,Uriah+Heep,Deep+Purple,Star+One,Cartola,Jorge+Ben,Ant%C3%B4nio+Carlos+Jobim,Jo%C3%A3o+Gilberto,Delain,Dua+Lipa,After+Forever,Fifth+Harmony,Lily+James,Within+Temptation,Lacuna+Coil,The+Libertines,The+Format,Babyshambles,Blind+Pilot,ROSAL%C3%8DA,YUI,Simple+Plan,Louane,blessthefall,Alesana,HIGH+and+MIGHTY+COLOR,Projota,The+Doors,Moptop,Beirut,Leoni,Janis+Joplin,Fernanda+Takai,Tarja,Ti%C3%AA,M%C3%B3veis+Coloniais+de+Acaju,Momboj%C3%B3,Apanhador+S%C3%B3,City+and+Colour,Stone+Temple+Pilots,Annihilator,Slayer,Etta+James,Soundgarden,Vinicius+de+Moraes,Clara+Nunes,Evile,No+Doubt,Eazy-E,Ashanti,Erykah+Badu,+noredirect/Florence+and+The+Machine,+noredirect/Bjork,Owl+City,The+Summer+Set,3OH!3,You+Me+at+Six,Cobra+Starship,Boys+Like+Girls,Busted,The+Maine,Bon+Jovi,50+Cent,Wiz+Khalifa,Bow+Wow,Beastie+Boys,HammerFall,2Pac,Capital+Inicial,Agridoce,Adriana+Calcanhotto,Os+Paralamas+Do+Sucesso,Lulu+Santos,Los+Porongas,Aborto+El%C3%A9trico,Pouca+Vogal,Beach+Fossils,Bruce+Springsteen,Lupe+de+Lupe,Prefab+Sprout,Armandinho,Phillip+Long,Devendra+Banhart,C%C3%A9u,Gilberto+Gil,Billie+Holiday,Nelo+Johann,Sonic+Youth,Oficina+G3,Thalles+Roberto,Relient+K,Filhos+do+Homem,Tribo+do+Funk,Hillsong+United,Kimbra,Rodolfo+Abrantes,12,Aster+Sete,12+Stones,3+Doors+Down,Adora%C3%A7%C3%A3o+&+Adoradores,Carrie+Underwood,Diante+do+Trono,Fernandinho,Fireflight,Turbonegro,Ministry,Black+Bomb+A,Tool,Akira+Yamaoka,Chrome+Division,Mass+Hysteria,Die+Toten+Hosen,ZZ+Top,The+Distillers,Bush,Dropkick+Murphys,Depeche+Mode,Matanza,T%C3%B3paz,Creedence+Clearwater+Revival,Canto+dos+Malditos+na+Terra+do+Nunca,Tequila+Baby,The+Pretty+Reckless,Cartolas,Gungor,The+Gathering,YTD,Fresno,Lorena+Chaves,Violins,The+Birthday+Massacre,Imogen+Heap,Plumb,Kate+Bush,The+Mars+Volta,Marina+Sena,%C3%89milie+Simon,Elsiane,Eluveitie,Vitor+Ramil,Alceu+Valen%C3%A7a,Charon,Dire+Straits,alt-J,Frank+Zappa,Sublime,Lomba+Raivosa!,Rock+Rocket,Merda,Street+Bulldogs,Zander,Descendents,The+White+Stripes,Rx+Bandits,Os+Pedrero,Patti+Smith,The+Head+and+the+Heart,LP,Hozier,Lord+Huron,The+Tallest+Man+on+Earth,Classical+Lullabies,The+Paper+Kites,Fleet+Foxes,Pixie+Lott,Adam+Lambert,Cheryl+Cole,Olly+Murs,iamamiwhoami,Banda+Calypso,Hunter+Hayes,Rouge,Calcinha+Preta,Cirque+Du+Soleil,RuPaul,R.E.M.,Maria+Gad%C3%BA,Christopher+von+Uckermann,Natalia+Kills,Nicole+Scherzinger,TWICE,Conor+Maynard,Nicola+Roberts,The+Pussycat+Dolls,ITZY,Foxes,Greyson+Chance,Karmin,Nicki+Minaj,Neon+Hitch,Jessie+J,Calvin+Harris,Iggy+Azalea,Katy+B,M.I.A.,Rea%C3%A7%C3%A3o+Em+Cadeia,Esteban,Two+Door+Cinema+Club,Kaiser+Chiefs,The+Fray,Snow+Patrol,Jessica+Simpson,Mariah+Carey,Fergie,Alexandra+Burke,Cardi+B,Paris+Hilton,Paradiso+Girls,Aaliyah,Black+Eyed+Peas,Chris+Wallace,Jennifer+Lopez,Camila+Cabello,Daddy+Yankee,Usher,Hailee+Steinfeld,Pellek,Helloween,Michael+Kiske,Hartmann,Place+Vendome,Jasmine+Thompson,Christina+Perri,Gotthard,Jason+Mraz,Mr.+Big,4minute,Selena+Gomez+&+the+Scene,f(x),%EA%B0%80%EC%9D%B8,Destiny%27s+Child,%ED%88%AC%EC%97%90%EB%8B%88%EC%9B%90,2NE1,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,%EB%B9%85%EB%B1%85(Bigbang),Brown+Eyed+Girls,Jonas+Brothers,The+Cab,Justin+Bieber,Hey+Monday,Sherine,Grace+Deeb,Nat+King+Cole,2PM,Boney+M.,Carole+Samaha,Dania,Gamal+Gommaa,Ghadi,Hossam+Habib,Melhem+Zein,Mohamed+Nour,Abhijeet,Alejandra+Guzm%C3%A1n,Ali+Hassan+Kuban,Alka+Yagnik,Amr+Mostafa,The+Golden+Filter,Bonobo,Little+Boots,Fischerspooner,Fever+Ray,T%C3%A9l%C3%A9popmusik,Apparat,Santigold,Oh+Land,Aura+Dione,Clare+Maguire,R%C3%B3is%C3%ADn+Murphy,Zeigeist,Alicia+Keys,Shakira,Enrique+Iglesias,Wynter+Gordon,Yellowcard,Michael+Bubl%C3%A9,Ne-Yo,Craig+David,Lowrider,Jamie+Cullum,Guy+Sebastian,Mario,New+Found+Glory,John+Legend,Chris+Brown,Naturally+7,Keyshia+Cole,Funeral+for+a+Friend,Lou+Reed,%E6%9E%97%E6%86%B6%E8%93%AE,%E9%99%B3%E5%A5%95%E8%BF%85,Tiziano+Ferro,George+Michael,Nina+Simone,%E6%A5%8A%E5%8D%83%E5%AC%85,Tracy+Chapman,%E5%B0%8F%E9%87%8E%E3%83%AA%E3%82%B5,%E8%8E%AB%E6%96%87%E8%94%9A,George+Strait,Never+Shout+Never,Chase+Coy,We+Are+the+In+Crowd,Jamestown+Story,Forever+the+Sickest+Kids,David+Guetta,Rihanna+(Www.FlowActivo.Com),Inna,No+Te+Va+Gustar,D-MODE,S%C4%B1la,Sezen+Aksu,Leona+Lewis,Sertab+Erener,Hande+Yener,Deniz+Seki,Funda+Arar,Jessie+Ware,Demet+Akal%C4%B1n,Wanessa,Nelly,Lady+Antebellum,Eminem,Creed,Chris+Isaak,Jennifer+Hudson,Kelly+Rowland,Kelis,Garbage,Tomb+Raider,+noredirect/Marina+and+the+Diamonds,Texas,Cher,Rita+Ora,Hilary+Duff,Whitney+Houston,Rascal+Flatts,Deborah+Cox,Faith+Hill,Kenny+Chesney,C%C3%A9line+Dion,Toni+Braxton,Keith+Urban,Whitney+Houston+&+CeCe+Winans,Billy+Currington,Brad+Paisley,Dierks+Bentley,Emerson+Drive,Jason+Aldean,Sugarland,Toby+Keith,Barbra+Streisand,Vertical+Horizon,Manic+Street+Preachers,Lifehouse,Natalie+Merchant,Matchbox+Twenty,"10,000+Maniacs",The+Tragically+Hip,Ryan+Adams,Better+Than+Ezra,Midnight+Oil,Mary+Chapin+Carpenter,Toad+The+Wet+Sprocket,Paula+Cole,Lucinda+Williams,Jann+Arden,Joan+Osborne,EVE+6,Ocean+Colour+Scene,www.baixarsertanejo.com,Nickelback,Taio+Cruz,Jo%C3%A3o+Bosco+&+Vin%C3%ADcius,Melanie+C,Jimmy+Eat+World,Banda+U%C3%B3,Skank,Kerli,Colton+Dixon,Ana+Carolina,Colbie+Caillat,TheFatRat,%E6%A5%8A%E4%B8%9E%E7%90%B3,The+Rasmus,KiLLTEQ,Melanie+Martinez,Unlike+Pluto,Mogwai,t.A.T.u.,Allie+X,VersaEmerge,Gorillaz,Halestorm,Bones,Gregory+Alan+Isakov,Bright+Eyes,Neva+Dinova,Cage+the+Elephant,Glass+Animals,Ben&Ben,Gerry+Mulligan+Sextet,Bring+Me+the+Horizon,Jeff+Buckley,Hollywood+Undead,Elvis+Presley,Carly+Rae+Jepsen,Crystal+Castles,Tinashe,FKA+twigs,Kali+Uchis,Carne+Doce,Kelela,Cassadee+Pope,Bad+Bunny,MusicoterapiaTeam,Gloria+Groove,The+xx,C.+Tangana,Baco+Exu+do+Blues,Bastille,Tegan+and+Sara,Luke+Bryan,HAIM,Tonight+Alive,Florida+Georgia+Line,Shania+Twain,Morgan+Wallen,Kelsea+Ballerini,Lights,Maren+Morris,Miranda+Lambert,Lainey+Wilson,Luke+Combs,Metric,Pink,Scissor+Sisters,Adore+Delano,Dido,You%252BMe,Anjos+do+Hanngar,Hurts,Alaska+Thunderfuck,Sara+Bareilles,Vast,Me%27Shell+Ndeg%C3%A9ocello,Kudai,Drive,Howie+Day,Dishwalla,Tom+Cust%C3%B3dio+da+Luz,%3CArtista+Desconhecido%3E,Birdy,King+Creosote,Jewel,Passenger,F%C3%AAnix,Fenix,Thiago+Pethit,William+Fitzsimmons,Mike+Cavanaugh,Carole+King,Michelle+Branch,MAMAMOO,Boa,%ED%83%9C%EC%97%B0,Kate+Voegele,Red+Velvet,Natasha+Bedingfield,The+Wreckers,Moon+Byul,Jake+Bugg,Evan+Taubenfeld,Austin+Mahone,user_id
1.0,0.5927477840451248,0.5266586086489391,0.4751141552511415,0.4608246038141284,0.2788879935535858,0.27352941176470585,0.2518399140478109,0.24673650282030618,0.23755036261079776,0.22734354015578834,0.20361267794789145,0.17835079237174323,0.16253021756647865,0.15589578297072254,0.15538544184797204,0.15513027128659684,0.15257856567284447,0.1513027128659683,0.13905452591995704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7464
,,,,,,,,,,,,,,,,,,,,1.0,0.5947049924357035,0.5127836611195159,0.44810892586989404,0.4452344931921331,0.42511346444780634,0.4006807866868381,0.367624810892587,0.35325264750378216,0.3360060514372163,0.3230711043872919,0.2986384266263237,0.29576399394856273,0.2813918305597579,0.24402420574886535,0.2397125567322239,0.21671709531013617,0.21384266263237517,0.21240544629349473,0.20234493192133135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465
,,0.25429322055619635,,,,1.0,,,0.40757400999615534,,,,0.2910611303344867,,0.2607458669742407,,,,,,,,,,,,,,,,,,,,,,,,,0.9292643854927591,0.5483147507368961,0.5181212354222735,0.37932846341150833,0.36654491862104316,0.3664231705754197,0.33769063180827885,0.2927656029732154,0.28412149173394846,0.2639113161604511,0.2564846853774189,0.2499102909137511,0.21667307445854161,0.19609765474817376,0.19439318210944506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7466
,,,,,,1.0,,,,,,,,,0.4492893401015228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762098138747884,0.8832994923857869,0.7585617597292724,0.6621150592216583,0.62,0.4782233502538071,0.41071065989847716,0.36859560067681896,0.3296954314720812,0.3258375634517766,0.32326565143824026,0.2853299492385787,0.26989847715736043,0.22296108291032152,0.20720812182741116,0.20174280879864637,0.20109983079526228,0.20013536379018615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7468
